"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Indeterminable"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"
14492	22698	"Wag"	58.2	-3.65	255	"AWI"	255	12924	13179	13034	0	0	0	0	0	0	0.277008310249307	0	63.98891966759	0	2.49307479224377	0	0.554016620498615	0	28.5318559556787	0	0	0	0	0	0.277008310249307	3.8781163434903
14492	22698	"Wag"	58.2	-3.65	251	"AWI"	251	12782	13013	12870	1.08695652173913	0	0	0	2.71739130434783	0	2.71739130434783	0	55.4347826086957	4.89130434782609	4.89130434782609	0	1.08695652173913	0	21.7391304347826	0.543478260869565	0	0	0	0	1.6304347826087	3.26086956521739
14492	22698	"Wag"	58.2	-3.65	256	"AWI"	256	12961	13223	13074	0	0	0	0.99403578528827	0	0	0.99403578528827	0.198807157057654	71.7693836978131	0	3.77733598409543	0	0	0.198807157057654	13.3200795228628	0	0.198807157057654	0	0	0	1.39165009940358	7.15705765407555
14492	22698	"Wag"	58.2	-3.65	257	"AWI"	257	13000	13259	13115	0.246913580246914	0	0.246913580246914	2.71604938271605	0.493827160493827	0	0.246913580246914	1.72839506172839	33.0864197530864	0	9.87654320987654	0	0.246913580246914	0	21.4814814814815	0	0	0	1.48148148148148	0	3.20987654320988	24.9382716049383
14492	22698	"Wag"	58.2	-3.65	261.5	"AWI"	261.5	13176	13439.5	13294.5	0.0815660685154976	0.0815660685154976	0	7.99347471451876	0.32626427406199	0	0	0	51.3866231647635	0	0.489396411092985	0.0815660685154976	0.163132137030995	0	34.0130505709625	0	0	0	0.32626427406199	0	0	5.05709624796085
14492	22698	"Wag"	58.2	-3.65	260	"AWI"	260	13117	13382	13235	0	0	0.105318588730911	8.74144286466561	0.210637177461822	0	0	0	52.4486571879937	0	1.4218009478673	0	0.0526592943654555	0	34.7551342812006	0	0	0	0.842548709847288	0	0	1.4218009478673
14492	22698	"Wag"	58.2	-3.65	253	"AWI"	253	12851	13097	12953	0	0.491400491400491	0	0.614250614250614	1.71990171990172	0	0.614250614250614	0	65.2334152334152	2.82555282555283	3.68550368550369	0.245700245700246	0.85995085995086	0	15.1105651105651	0	0	0.122850122850123	6.87960687960688	0.122850122850123	0	1.47420147420147
