"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Ilex"	"Juglans"	"Lamiaceae"	"Linaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Tilia"	"Ulmus"	"Urticaceae"
3113	4055	"Fougères"	48.51667	-0.83333	217	"AWI"	217	208	480	345	63.728813559322	0	0.677966101694915	0	0	0	0.338983050847458	0	0	0	0.338983050847458	0.338983050847458	1.35593220338983	0	14.5762711864407	1.69491525423729	0	0	0	0	1.01694915254237	0	0.677966101694915	7.11864406779661	0	6.44067796610169	0	0	0	0	0.338983050847458	0.338983050847458	0.338983050847458	0.338983050847458	0.338983050847458
3113	4055	"Fougères"	48.51667	-0.83333	220	"AWI"	220	220	498	361	71.6417910447761	0	0.373134328358209	0	0	0	0	0.373134328358209	0	0	0	1.11940298507463	1.11940298507463	0.373134328358209	12.6865671641791	0.746268656716418	0.373134328358209	0	0	0	0	0	0	4.47761194029851	0	5.59701492537313	0	0	0	0.746268656716418	0.373134328358209	0	0	0	0
3113	4055	"Fougères"	48.51667	-0.83333	224	"AWI"	224	243	518	386	72.5978647686833	0	0	0.355871886120996	0	0	0.355871886120996	0	0	0	0	1.06761565836299	0.711743772241993	0.355871886120996	11.7437722419929	0.711743772241993	0	0	0	0	0	0	0.711743772241993	6.40569395017794	0	4.27046263345196	0	0	0	0.355871886120996	0.355871886120996	0	0	0	0
3113	4055	"Fougères"	48.51667	-0.83333	227	"AWI"	227	259	534	403	68.7058823529412	0.235294117647059	0	0	0	0	0	0	0	0.235294117647059	0	2.11764705882353	0.470588235294118	0.470588235294118	17.1764705882353	0.941176470588235	0	0	0.235294117647059	0	0	0	0.705882352941177	4	0	3.76470588235294	0	0	0	0	0	0.470588235294118	0.235294117647059	0.235294117647059	0
3113	4055	"Fougères"	48.51667	-0.83333	230	"AWI"	230	277	550	420	61.3821138211382	0.203252032520325	0	0.609756097560976	0.40650406504065	0	0.203252032520325	0	0	0.203252032520325	0	1.82926829268293	0.609756097560976	1.42276422764228	17.0731707317073	0.203252032520325	0	0	0	0	0	0	0.609756097560976	7.11382113821138	0	7.11382113821138	0	0	0	0.203252032520325	0.609756097560976	0	0	0	0.203252032520325
3113	4055	"Fougères"	48.51667	-0.83333	245	"AWI"	245	367	624	507	59.6456692913386	0.196850393700787	0.590551181102362	0.393700787401575	0	0	0	0	0	0.393700787401575	0.196850393700787	2.16535433070866	0.984251968503937	1.37795275590551	14.3700787401575	0.590551181102362	0.78740157480315	0	0	0	0	0.393700787401575	0.78740157480315	10.0393700787402	0	4.52755905511811	0.393700787401575	0	0	0.590551181102362	0.590551181102362	0.984251968503937	0	0	0
3113	4055	"Fougères"	48.51667	-0.83333	247	"AWI"	247	382	632	519	55.5555555555556	0.202020202020202	0.404040404040404	0.404040404040404	0.404040404040404	0	0.808080808080808	0	0	0	0.202020202020202	2.42424242424242	0.202020202020202	1.21212121212121	21.010101010101	0	0	0	0	0.202020202020202	0	0	0.606060606060606	7.27272727272727	0	7.47474747474747	0	0	0	0.404040404040404	0.404040404040404	0	0.404040404040404	0.202020202020202	0.202020202020202
3113	4055	"Fougères"	48.51667	-0.83333	250	"AWI"	250	396	649	536	43.6482084690554	0.651465798045603	0.325732899022801	0.325732899022801	0.325732899022801	0	0.651465798045603	0	0	0.651465798045603	0.325732899022801	2.28013029315961	0.325732899022801	1.62866449511401	26.3843648208469	1.30293159609121	0	0	0	0	0	0.325732899022801	1.62866449511401	9.44625407166124	0	8.46905537459283	0.325732899022801	0	0	0	0.977198697068404	0	0	0	0
3113	4055	"Fougères"	48.51667	-0.83333	255	"AWI"	255	430	673	565	15.5893536121673	0	0.380228136882129	1.14068441064639	0.760456273764259	0	0.760456273764259	0	0	0.380228136882129	0.380228136882129	2.28136882129278	1.90114068441065	0.760456273764259	45.6273764258555	1.14068441064639	0	0	0	0	0	0	0.760456273764259	11.0266159695817	0	13.3079847908745	0	0	0	1.52091254752852	0.380228136882129	0	0.760456273764259	0.760456273764259	0.380228136882129
3113	4055	"Fougères"	48.51667	-0.83333	260	"AWI"	260	461	699	594	24.7232472324723	0	0	0.738007380073801	0.3690036900369	0	0.3690036900369	0	0	0	0.738007380073801	5.16605166051661	0.3690036900369	0.738007380073801	28.7822878228782	0.738007380073801	0.738007380073801	0	0	0	0	0.3690036900369	3.690036900369	9.96309963099631	0	19.5571955719557	0.738007380073801	0	0.3690036900369	0	0.738007380073801	0	0.738007380073801	0	0.3690036900369
3113	4055	"Fougères"	48.51667	-0.83333	280	"AWI"	280	578	803	705	45.1790633608815	0	0.275482093663912	0.550964187327824	0.275482093663912	0	1.65289256198347	0	0	0	0.275482093663912	7.43801652892562	1.37741046831956	0	18.1818181818182	0	0	0	0	0	0	0	1.37741046831956	5.50964187327824	0	16.2534435261708	0	0	0	0.275482093663912	0.275482093663912	0	0.275482093663912	0.550964187327824	0.275482093663912
3113	4055	"Fougères"	48.51667	-0.83333	310	"AWI"	310	711	1012	858	63.0272952853598	0	0.248138957816377	1.48883374689826	0	0	1.24069478908189	0	0.248138957816377	0	0	4.71464019851117	0.744416873449132	0.248138957816377	8.93300248138958	0	0	0	0	0	0.248138957816377	0	0.992555831265509	5.70719602977668	0	9.92555831265509	0.496277915632754	0	0.248138957816377	0	0.248138957816377	0.248138957816377	0.744416873449132	0.248138957816377	0
3113	4055	"Fougères"	48.51667	-0.83333	320	"AWI"	320	759	1079	910	37.940379403794	0.2710027100271	0	1.0840108401084	0	0	2.4390243902439	0	0	0	0	13.8211382113821	2.4390243902439	0.2710027100271	12.1951219512195	0	0	0.2710027100271	0	0	0.2710027100271	0	1.8970189701897	9.48509485094851	0	12.7371273712737	0	0	0	0	1.3550135501355	0	2.9810298102981	0.5420054200542	0
