"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
24050	41842	"Lengi Egga"	46.39429	7.97395	2	"AWI"	2	-93	97	-1	0.174216027874564	0.174216027874564	13.2404181184669	0.348432055749129	0	0	4.00696864111498	0	1.39372822299652	0	0.174216027874564	0	0	0	1.04529616724739	2.26480836236934	0.348432055749129	2.4390243902439	0	25.2613240418118	0	0	0	0	0.174216027874564	0.174216027874564	0	0	0	0	0.348432055749129	0.174216027874564	0	0	0	0	0	0.174216027874564	0	0	19.6864111498258	21.9512195121951	0	0	0	0	0.348432055749129	0	0	0	0	0.174216027874564	1.39372822299652	2.61324041811847	0.174216027874564	0.348432055749129	0	0	0.174216027874564	0.348432055749129	0	0.522648083623693	0.348432055749129
24050	41842	"Lengi Egga"	46.39429	7.97395	5	"AWI"	5	-60	280	69	0	0	3.82022471910112	0.674157303370786	0	0	4.9438202247191	0	0.449438202247191	0	0.224719101123596	0.449438202247191	0.674157303370786	0	0.224719101123596	1.79775280898876	0.224719101123596	1.12359550561798	0	28.9887640449438	0	0	0.674157303370786	0	0	0	0	0	0	0.224719101123596	0.449438202247191	0.224719101123596	0.224719101123596	0	0	0	0.224719101123596	0	0	0	21.5730337078652	30.561797752809	0	0	0	0	0.224719101123596	0	0	0	0	0.449438202247191	0	0.674157303370786	0.224719101123596	0	0	0	0	0.224719101123596	0	0.449438202247191	0
24050	41842	"Lengi Egga"	46.39429	7.97395	7	"AWI"	7	-7	310	126	1.08695652173913	0	8.69565217391304	0.434782608695652	0	0	3.91304347826087	0	1.08695652173913	0	0.217391304347826	0	1.08695652173913	0	1.73913043478261	1.52173913043478	0	1.52173913043478	0	22.3913043478261	0	0	0	0	0	0	0	0	0	0	0	0.869565217391304	0.434782608695652	0	0	0	0.652173913043478	0	0	0	16.7391304347826	33.9130434782609	0	0	0	0	0.217391304347826	0	0	0	0	0.217391304347826	0	1.95652173913044	0.217391304347826	0	0	0	0.217391304347826	0	0	0.869565217391304	0
24050	41842	"Lengi Egga"	46.39429	7.97395	10	"AWI"	10	37	399	213	0.296296296296296	0	9.62962962962963	0.296296296296296	1.18518518518519	0	2.37037037037037	0	0.148148148148148	0.148148148148148	0	0	0	0	0.592592592592593	0.740740740740741	0	1.62962962962963	0	13.3333333333333	0	0	0	0	0	0	0	0	0	0	0.148148148148148	0.888888888888889	0.148148148148148	0	0	0	0.296296296296296	0	0	0	14.2222222222222	25.6296296296296	0	24.1481481481481	0	0	0.296296296296296	0	0	0	0	0.296296296296296	0	2.37037037037037	0.148148148148148	0.296296296296296	0	0	0.296296296296296	0	0.148148148148148	0.296296296296296	0
24050	41842	"Lengi Egga"	46.39429	7.97395	13	"AWI"	13	155	435	302	2.31316725978648	0	10.1423487544484	0	1.95729537366548	0	4.98220640569395	0	0.177935943060498	0	0.355871886120996	0	0	0	0.889679715302491	0.177935943060498	0.177935943060498	0.711743772241993	0	15.3024911032028	0	0	0	0	0	0	0	0	0	0	0	0.177935943060498	0.355871886120996	0	0	0	0	0	0	0	18.5053380782918	40.3914590747331	0	0	0	0	0.355871886120996	0	0	0	0	0	0	2.13523131672598	0.177935943060498	0	0.177935943060498	0	0.355871886120996	0.177935943060498	0	0	0
24050	41842	"Lengi Egga"	46.39429	7.97395	15	"AWI"	15	204	474	365	1.24223602484472	0	14.2857142857143	0.496894409937888	0	0	4.84472049689441	0	0.124223602484472	0	0	0.869565217391304	0	0	0.745341614906832	0.124223602484472	0	1.49068322981366	0	24.472049689441	0	0	0	0	0.124223602484472	0.124223602484472	0	0	0	0	0	0	0.124223602484472	0	0	0	0	0.124223602484472	0	0	17.3913043478261	32.1739130434783	0	0	0	0	0.124223602484472	0	0	0	0	0	0	0.62111801242236	0	0	0	0	0	0	0.372670807453416	0	0.124223602484472
24050	41842	"Lengi Egga"	46.39429	7.97395	17.5	"AWI"	17.5	376	782.5	550	1.26582278481013	0	18.1962025316456	0	0.949367088607595	0	5.37974683544304	0	0.632911392405063	0	0	0	0.949367088607595	0	0.316455696202532	0	0.158227848101266	1.74050632911392	0	26.4240506329114	0	0	0	0	0.316455696202532	0	0	0	0	0	0	0.158227848101266	0	0	0	0	0	0	0	0	13.4493670886076	27.5316455696203	0	0	0	0	0.158227848101266	0	0	0	0	0	0	1.10759493670886	0	0	0	0	0.316455696202532	0.158227848101266	0.158227848101266	0.632911392405063	0
24050	41842	"Lengi Egga"	46.39429	7.97395	20	"AWI"	20	430	1312	714	4.23387096774194	0	11.6935483870968	0.201612903225806	0	0	4.63709677419355	0	0.201612903225806	0	0.201612903225806	0	0	0	0	0	0	0.201612903225806	0	19.758064516129	0	0	0	0	0.403225806451613	0	0	0	0	0	0	0	0.604838709677419	0	0	0	0	0	0	0	20.1612903225806	35.6854838709677	0	0	0	0	0.604838709677419	0	0	0	0	0	0	0	0	0	0	0	0.201612903225806	0	0	1.20967741935484	0
24050	41842	"Lengi Egga"	46.39429	7.97395	25	"AWI"	25	710	2735	1344	1.28205128205128	0	11.5384615384615	0	0.897435897435897	0	4.1025641025641	0	0.512820512820513	0	0	0	0	0	0.128205128205128	0.128205128205128	0.384615384615385	1.02564102564103	0	28.4615384615385	0	0	0	0	0.641025641025641	0	0	0	0	0	0	0	0.128205128205128	0	0.128205128205128	0	0	0	0	0	18.4615384615385	31.6666666666667	0	0	0	0	0.128205128205128	0	0	0	0	0	0	0.128205128205128	0	0	0	0	0	0.128205128205128	0.128205128205128	0	0
24050	41842	"Lengi Egga"	46.39429	7.97395	30	"AWI"	30	1006	3006	1917	2.18390804597701	0	10.5747126436782	0	0	0	4.25287356321839	0	0.344827586206897	0	0	0.344827586206897	0	0	0.344827586206897	0	0.114942528735632	1.26436781609195	0	28.6206896551724	0	0	0.229885057471264	0	2.52873563218391	0	0	0	0	0	0	0	0.344827586206897	0	0	0	0	0	0	0	12.9885057471264	34.9425287356322	0	0	0	0	0.114942528735632	0	0	0	0	0.114942528735632	0	0.229885057471264	0	0	0	0	0	0.344827586206897	0	0.114942528735632	0
