"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Loranthaceae"	"Malvaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Ulmus"	"Violaceae"	"Vitaceae"
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	80	"AWI"	80	3150	4737	3747	0	0	0	0	0	43	0	0	1	0	0	0	0	0	15	0	61	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	1	265	0	0	0	14	0	0	41	0	0	0	0	1	3	5	0	0	0	0	1	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	90	"AWI"	90	3364	5540	4239	0	0	0	2	0	50	0	0	0	0	0	0	0	0	7	0	43	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	11	0	0	20	24	0	0	0	0	2	3	0	1	0	0	1	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	98	"AWI"	98	3673	5969	4668	1	1	1	1	0	36	0	1	0	0	0	0	0	0	17	0	45	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	6	0	1	23	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	100	"AWI"	100	3725	6086	4781	0	2	4	1	0	48	0	0	0	0	0	0	0	0	16	0	50	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	33	0	0	0	0	0	1	9	2	0	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	110	"AWI"	110	4085	6588	5330	0	1	0	1	0	138	0	1	0	0	0	0	0	0	17	0	19	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	9	0	1	37	12	0	0	0	0	1	113	0	0	0	0	1	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	130	"AWI"	130	5161	7516	6464	0	0	1	0	0	28	0	0	0	0	0	0	0	0	13	0	46	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	327	0	0	0	0	0	1	18	7	1	0	0	1	0	2	0	0	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	140	"AWI"	140	5930	7757	7017	0	0	1	0	0	53	0	0	0	0	1	0	0	0	21	0	49	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	274	0	0	0	0	1	0	19	14	0	0	0	0	0	2	0	0	1	0	2	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	150	"AWI"	150	6878	8013	7492	0	0	1	1	0	44	0	1	0	0	0	0	0	0	8	0	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	188	0	0	0	99	0	1	17	9	0	0	0	2	2	17	0	0	0	0	1	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	160	"AWI"	160	7611	8289	7939	0	0	3	0	0	24	0	0	0	0	0	0	0	0	22	0	14	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	157	0	0	0	274	0	0	14	13	0	0	0	0	0	4	0	0	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	170	"AWI"	170	7838	8832	8275	0	0	1	0	0	29	0	0	1	0	0	0	0	0	13	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	1	25	18	0	0	0	0	1	2	0	0	0	0	1	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	180	"AWI"	180	8066	9081	8591	0	0	1	2	0	26	0	0	3	0	0	0	0	0	10	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	310	1	0	0	22	0	0	28	17	0	1	0	0	1	1	0	0	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	190	"AWI"	190	8426	9286	8887	0	0	7	3	5	30	0	0	0	0	0	0	0	0	14	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	276	1	0	0	0	0	0	26	34	1	0	0	0	1	9	0	0	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	200	"AWI"	200	8707	9485	9163	0	1	1	0	0	42	0	0	0	0	0	0	0	0	8	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	1	25	28	1	0	0	1	0	5	0	1	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	210	"AWI"	210	8919	9810	9401	0	0	3	2	0	52	0	0	2	0	0	0	0	0	4	0	21	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	243	0	0	0	19	0	0	23	18	0	0	0	0	7	7	0	0	0	1	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	220	"AWI"	220	9125	10029	9599	0	1	2	2	0	47	0	0	4	0	2	0	0	0	0	0	21	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	210	0	0	0	41	0	0	32	0	0	0	0	1	3	5	0	0	0	0	1	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	230	"AWI"	230	9388	10190	9797	0	0	4	4	0	61	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	1	36	15	0	0	0	0	9	8	0	2	0	1	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	240	"AWI"	240	9611	10383	9993	0	0	1	2	0	66	0	0	2	0	0	0	0	0	1	0	15	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	193	0	0	0	28	0	0	32	11	1	1	0	0	8	7	0	0	1	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	250	"AWI"	250	9776	10632	10193	0	0	5	2	0	77	0	0	0	0	0	0	0	0	2	0	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	203	0	0	0	0	0	0	21	5	1	0	0	0	16	11	0	1	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	260	"AWI"	260	9903	10923	10377	0	0	2	3	0	78	0	0	2	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	196	0	0	0	0	0	0	23	0	0	1	0	1	10	5	0	1	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	270	"AWI"	270	10079	11090	10579	0	1	3	3	0	87	0	0	1	0	1	0	0	0	2	0	14	0	0	3	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	218	0	0	0	25	0	0	12	8	2	0	0	0	10	15	0	2	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	280	"AWI"	280	10264	11248	10787	0	0	6	10	0	59	0	1	2	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	180	0	0	0	38	0	0	9	0	4	1	0	0	31	13	0	0	0	1	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	290	"AWI"	290	10470	11401	11003	0	0	15	5	0	164	0	0	2	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	3	0	2	2	0	1	8	8	0	1	0	1	0	0	1
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	300	"AWI"	300	10647	11552	11220	0	2	8	4	0	330	1	0	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	166	0	0	1	0	0	0	1	0	3	0	0	1	8	29	0	0	0	7	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	310	"AWI"	310	10802	11653	11307	0	1	22	4	0	260	0	1	4	0	2	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	1	0	0	119	0	0	1	0	0	0	1	0	3	2	0	1	2	5	0	2	0	1	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	320	"AWI"	320	10926	11745	11403	0	1	20	23	0	100	0	1	8	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	2	0	0	13	0	2	0	0	0	0	3	0	0	104	0	0	0	0	1	0	4	0	6	2	0	2	10	7	0	2	0	2	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	330	"AWI"	330	11063	11836	11497	0	4	25	21	0	2	0	0	6	0	2	0	0	0	0	1	10	0	1	22	0	2	0	0	0	0	1	0	0	11	0	3	0	0	0	0	0	0	0	157	0	13	1	76	0	0	1	2	7	0	0	1	5	4	0	3	0	4	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	340	"AWI"	340	11207	11934	11597	0	13	28	28	21	10	0	0	9	0	3	0	0	0	0	1	13	0	1	0	0	2	0	0	0	0	3	0	0	4	0	4	0	0	0	0	0	0	0	192	0	0	1	0	1	0	2	0	5	0	0	0	5	2	0	1	0	3	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	350	"AWI"	350	11329	12079	11713	0	7	56	25	26	4	0	1	6	0	2	0	0	0	0	2	6	0	1	9	0	2	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	139	0	0	1	81	1	0	1	0	2	0	0	1	3	2	0	1	0	1	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	352	"AWI"	352	11351	12112	11735	0	11	37	39	14	5	0	5	6	0	4	0	0	0	0	0	10	0	1	0	0	1	0	0	0	0	1	0	0	3	0	2	0	0	0	0	1	0	0	197	0	0	0	0	1	0	1	0	6	0	0	3	6	2	0	2	0	1	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	360	"AWI"	360	11453	12194	11828	0	7	39	26	17	6	0	0	3	0	4	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	121	0	0	0	65	0	0	4	0	10	0	0	0	3	2	0	2	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	370	"AWI"	370	11581	12303	11951	0	5	40	21	17	3	0	1	7	0	3	0	0	0	0	1	27	0	1	9	0	5	0	0	0	0	3	0	0	2	0	3	0	0	0	1	0	0	0	93	0	0	1	0	1	0	0	0	10	0	0	1	1	6	0	1	0	1	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	380	"AWI"	380	11724	12427	12070	0	7	30	43	18	8	0	0	12	2	6	0	0	0	0	0	20	0	1	0	0	0	0	0	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0	137	0	17	2	0	1	0	0	0	6	0	0	0	2	3	0	0	0	1	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	390	"AWI"	390	11851	12545	12190	0	14	32	42	0	4	0	4	2	0	2	0	0	0	0	1	30	1	1	0	0	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	157	0	0	2	0	0	0	2	0	14	0	0	0	5	1	0	1	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	400	"AWI"	400	11956	12634	12289	0	10	43	62	0	13	0	4	5	0	1	0	0	0	0	0	11	0	0	9	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	199	0	0	0	132	0	0	2	0	16	0	0	0	7	4	0	2	0	3	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	410	"AWI"	410	12071	12707	12390	0	8	14	38	17	10	0	3	4	0	1	0	0	0	0	0	19	0	1	2	0	4	0	0	0	0	1	0	0	4	0	1	0	0	0	0	1	0	0	123	0	18	1	121	0	0	1	0	7	0	0	3	3	2	0	1	0	1	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	420	"AWI"	420	12176	12785	12487	0	3	18	28	33	13	0	1	3	0	4	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	173	0	0	0	0	0	0	2	0	2	0	0	0	5	1	0	0	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	430	"AWI"	430	12277	12869	12588	0	6	31	41	0	11	0	3	5	0	2	0	0	0	0	0	5	0	2	3	0	1	0	0	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	205	0	0	0	119	0	0	1	0	8	0	0	1	4	2	0	2	0	2	0	1	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	440	"AWI"	440	12422	12949	12683	0	7	42	30	22	4	1	1	12	0	3	0	0	0	0	0	7	0	1	0	0	2	0	0	0	0	1	0	0	1	0	2	1	0	0	0	1	0	0	174	0	0	2	0	0	0	2	0	2	0	0	2	4	1	0	1	0	2	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	450	"AWI"	450	12581	13034	12789	0	6	25	24	25	19	0	1	5	0	4	0	0	0	0	0	17	0	0	0	0	2	0	0	0	0	1	0	0	4	0	0	0	0	0	0	1	0	0	284	0	0	1	159	0	0	1	0	4	0	0	0	5	0	0	0	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	460	"AWI"	460	12701	13150	12898	0	1	17	18	0	10	0	0	5	0	2	0	0	0	0	0	4	1	4	9	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	367	0	0	1	0	0	0	0	0	2	1	0	0	5	0	0	0	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	470	"AWI"	470	12782	13295	13000	0	3	8	13	11	53	0	0	4	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	2	0	1	3	0	1	6	3	0	0	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	480	"AWI"	480	12846	13434	13097	0	2	8	4	0	36	0	0	1	0	3	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	1	0	2	0	0	2	8	3	0	0	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	490	"AWI"	490	12935	13544	13194	0	3	14	21	13	39	0	0	7	0	1	0	0	0	0	2	6	0	1	0	0	4	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	349	0	0	1	0	0	0	0	0	3	0	0	0	7	2	0	0	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	500	"AWI"	500	13043	13694	13306	0	2	12	11	0	45	0	0	1	0	1	0	0	0	1	0	9	0	1	0	0	1	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	274	0	0	0	0	0	0	5	0	1	3	0	0	9	2	0	0	0	2	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	510	"AWI"	510	13139	13859	13446	0	1	16	6	10	80	0	1	2	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	329	0	7	0	37	0	0	1	0	3	0	0	1	6	6	0	0	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	520	"AWI"	520	13233	14123	13607	0	3	10	8	0	38	0	0	1	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	1	0	2	0	0	1	6	10	0	1	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	530	"AWI"	530	13361	14284	13777	0	1	9	12	0	38	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	286	0	0	0	0	1	0	2	0	1	0	0	0	9	10	0	0	0	4	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	540	"AWI"	540	13536	14451	13949	0	2	7	10	4	68	0	0	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	1	0	0	308	0	0	0	0	0	0	3	4	1	0	0	1	2	2	0	1	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	550	"AWI"	550	13712	14625	14119	0	0	13	27	0	24	0	0	2	0	0	0	0	0	0	0	7	0	1	0	0	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	2	2	3	0	0	0	0	8	0	0	0	2	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	560	"AWI"	560	13877	14793	14289	0	2	1	23	0	48	0	0	0	0	1	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	269	0	2	0	0	0	0	3	0	1	0	0	0	5	7	0	0	0	1	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	570	"AWI"	570	14044	14920	14478	0	0	4	15	0	95	0	0	2	0	4	0	0	0	0	1	6	0	1	0	0	0	0	0	0	0	1	0	0	17	0	1	0	0	0	0	0	0	0	281	0	0	0	0	0	0	1	0	1	0	0	0	4	4	0	0	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	580	"AWI"	580	14235	15083	14674	0	1	6	20	0	177	0	1	2	0	1	0	0	0	0	0	6	0	0	7	0	2	0	0	0	0	3	0	0	30	0	1	0	0	0	0	1	0	0	79	0	0	0	0	0	0	1	0	2	0	0	2	7	4	0	1	0	0	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	590	"AWI"	590	14427	15288	14868	0	7	2	60	0	59	0	2	7	0	1	0	0	0	0	0	4	1	1	0	0	3	0	0	0	0	2	0	0	46	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	5	0	0	0	0	2	6	27	0	0	0	5	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	600	"AWI"	600	14620	15534	15078	0	2	4	40	0	12	0	2	5	0	1	0	0	0	0	0	22	1	2	0	0	6	0	0	0	0	2	0	0	129	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	2	0	2	0	0	2	17	30	0	1	0	3	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	610	"AWI"	610	14842	15903	15354	0	4	5	54	0	10	0	0	5	0	2	0	0	0	0	0	7	3	1	0	0	4	0	0	0	0	6	0	0	90	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0	1	0	0	4	15	26	0	2	0	2	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	620	"AWI"	620	15183	16153	15667	0	3	7	32	0	20	0	0	3	0	1	0	0	0	0	0	29	1	0	0	0	10	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	24	0	11	0	0	0	0	3	0	1	0	0	2	14	31	0	0	0	3	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	630	"AWI"	630	15481	16426	15961	0	4	8	30	0	7	0	3	3	0	6	0	0	0	0	0	23	15	2	0	0	2	0	0	0	0	4	0	0	113	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	0	0	1	0	3	12	19	0	0	0	3	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	640	"AWI"	640	15721	16735	16226	0	4	6	53	0	4	2	0	2	0	3	0	0	0	0	0	31	8	6	0	0	14	0	0	0	0	3	0	0	27	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	2	0	1	0	0	6	11	18	0	0	0	6	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	650	"AWI"	650	15925	17035	16470	0	6	4	51	0	6	0	2	5	0	2	0	0	0	1	0	51	7	2	0	0	6	0	0	0	0	1	0	0	34	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	3	0	0	0	0	4	17	12	0	0	0	3	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	660	"AWI"	660	16080	17422	16688	0	8	4	52	14	4	1	3	1	0	1	0	0	0	0	0	41	5	5	0	0	6	0	0	0	0	2	0	0	26	0	0	0	0	0	0	0	0	0	61	0	0	0	142	0	0	0	0	1	0	0	5	8	7	0	0	0	1	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	670	"AWI"	670	16242	17773	16902	0	3	2	55	17	8	0	0	4	0	1	0	0	0	0	0	23	4	4	0	0	4	0	0	1	0	3	0	0	29	0	1	0	0	0	0	0	0	0	26	0	0	1	0	0	0	1	0	2	0	0	7	4	4	0	0	0	4	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	680	"AWI"	680	16386	18190	17121	0	7	4	42	0	4	0	0	1	0	0	0	0	0	0	0	29	5	2	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	47	0	0	1	0	0	0	1	0	1	0	0	1	8	5	0	3	0	1	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	690	"AWI"	690	16527	18552	17341	0	14	6	43	0	3	0	2	1	0	0	0	0	0	1	0	20	3	4	0	0	1	0	0	0	0	2	0	0	14	0	0	0	0	0	0	0	0	0	37	0	18	0	0	1	0	0	0	2	0	0	2	2	4	0	1	0	2	0	0	0
3368	4367	"Quintanar de la Sierra"	42.03333	-3.01667	700	"AWI"	700	16685	18853	17568	0	10	0	68	0	0	0	0	1	0	2	0	0	0	0	0	55	1	2	0	0	1	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	93	0	0	2	0	0	0	0	0	0	0	0	1	0	4	0	0	0	2	0	0	0
