"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Araliaceae"	"Arbutus"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Sorbus"	"Taxus"	"Tilia"	"Ulmus"
9811	14510	"Derrycunihy Wood"	51.960746	-9.585444	0	"AWI"	0	-115	47	-36	0	0.396825396825397	0	0.793650793650794	0.396825396825397	0	5.15873015873016	0	0	1.58730158730159	0	0	0	0	0	0	0	7.14285714285714	0	0	0.396825396825397	3.57142857142857	0	0	0	80.1587301587302	0	0	0	0	0	0	0.396825396825397	0	0	0
9811	14510	"Derrycunihy Wood"	51.960746	-9.585444	2	"AWI"	2	-49	228	66	0	0	0	0.677966101694915	0.338983050847458	0	5.76271186440678	0	0	20.6779661016949	0	0	0	0	0	0	0.338983050847458	7.79661016949153	0	0	0	0.677966101694915	0	0	0	63.3898305084746	0	0	0	0	0.338983050847458	0	0	0	0	0
9811	14510	"Derrycunihy Wood"	51.960746	-9.585444	4	"AWI"	4	-18	470	167	0	0.427350427350427	0.427350427350427	2.56410256410256	0	0	35.042735042735	0	0	2.56410256410256	0	0	0	0	0	0.854700854700855	0	8.54700854700855	0	0	0.427350427350427	0.854700854700855	0	0	0.427350427350427	46.5811965811966	0	0	0	0	0	0	1.28205128205128	0	0	0
9811	14510	"Derrycunihy Wood"	51.960746	-9.585444	6	"AWI"	6	52	621	277	0	0	0	2.10526315789474	0	0	59.2982456140351	0	0	4.91228070175439	0	0.350877192982456	0	0	0	0	0	5.26315789473684	0	0	0	1.40350877192982	0	0	0	26.3157894736842	0	0	0	0	0	0	0	0	0	0.350877192982456
9811	14510	"Derrycunihy Wood"	51.960746	-9.585444	9	"AWI"	9	154	732	471	0.87719298245614	2.63157894736842	0	1.75438596491228	2.63157894736842	0	47.3684210526316	0	0	25.4385964912281	0	3.50877192982456	0	0	0	0	0.87719298245614	6.14035087719298	0	0	0.87719298245614	0	0	0	0	6.14035087719298	0	0	0	0	0	0	0	0.87719298245614	0.87719298245614	0
9811	14510	"Derrycunihy Wood"	51.960746	-9.585444	12	"AWI"	12	405	829	631	0	1.9672131147541	0	0.655737704918033	0.327868852459016	0	20	0	0	6.88524590163934	0	5.24590163934426	0	0	0	0	0	2.29508196721311	0	0	0.327868852459016	0	0	41.9672131147541	0	10.8196721311475	0	5.9016393442623	0	0	0.983606557377049	0.327868852459016	0.983606557377049	0.983606557377049	0	0.327868852459016
9811	14510	"Derrycunihy Wood"	51.960746	-9.585444	15	"AWI"	15	669	918	791	0	7.46268656716418	0	1.49253731343284	0	0	29.8507462686567	0	0	13.4328358208955	0	0	0	0	0	0	0	5.97014925373134	0	1.49253731343284	0	0	0	0	1.49253731343284	35.8208955223881	0	0	0	0	1.49253731343284	0	0	0	0	1.49253731343284
9811	14510	"Derrycunihy Wood"	51.960746	-9.585444	17	"AWI"	17	697	958	828	0	4.14746543778802	0.460829493087558	0.460829493087558	1.84331797235023	0	32.258064516129	0	0	11.9815668202765	0	2.30414746543779	0	0	0	0	0	3.2258064516129	0	0	0.921658986175115	0	0	0	0.921658986175115	26.2672811059908	0	11.9815668202765	0	0	2.76497695852535	0.460829493087558	0	0	0	0
9811	14510	"Derrycunihy Wood"	51.960746	-9.585444	20	"AWI"	20	726	1059	881	0.37037037037037	3.7037037037037	0	2.59259259259259	0.37037037037037	0	35.1851851851852	0	0	20	0	0	0	0	0	0.37037037037037	0	5.92592592592593	0	0	0.37037037037037	0.37037037037037	0	0	0	15.1851851851852	0	12.5925925925926	0	0.37037037037037	2.22222222222222	0	0	0.37037037037037	0	0
9811	14510	"Derrycunihy Wood"	51.960746	-9.585444	25	"AWI"	25	795	1170	974	0	0	0	0	0	0	49.2462311557789	0	0	20.6030150753769	0	0	0	0	0	0	0	6.03015075376884	0	0	0.50251256281407	1.00502512562814	0	0	0	19.5979899497487	0	0	0	0	0.50251256281407	0	2.51256281407035	0	0	0
