"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Violaceae"
14274	22346	"Stráženská slat"	48.899104	13.741768	100	"AWI"	100	670	2745	1511	15.2671755725191	0	0	0	0	0	0.381679389312977	0	7.63358778625954	0	0	0	0	0	0	0	0	0	4.9618320610687	0	0	0	0	20.6106870229008	0	0	0	0	0	0	0	0	0	0	0	30.5343511450382	14.8854961832061	0	3.43511450381679	0	0.381679389312977	0	0	0	1.14503816793893	0	0	0	0.763358778625954	0	0	0	0	0	0	0	0	0
14274	22346	"Stráženská slat"	48.899104	13.741768	110	"AWI"	110	795	2902	1678	20.6349206349206	0	0	0	0	0	0.317460317460317	0	5.07936507936508	0	0	0	0.317460317460317	0	0	0	0	0	3.80952380952381	0.317460317460317	0	0	0	22.2222222222222	0	0	0	0	0	0	0	0.317460317460317	0	0	0	28.5714285714286	13.6507936507937	0	0	0	0	0	0	0	3.80952380952381	0	0	0.317460317460317	0	0	0	0	0	0	0	0.317460317460317	0.317460317460317	0
14274	22346	"Stráženská slat"	48.899104	13.741768	120	"AWI"	120	895	3111	1840	18.9189189189189	0	0	0	0	0	0.810810810810811	0	5.67567567567568	0	0	0	0	0	0	0	0	0	3.24324324324324	0.540540540540541	0	0	0	32.4324324324324	0.27027027027027	0	0	0	0.27027027027027	0	0	0	0	0	0	22.972972972973	12.972972972973	0	0	0	0	0	0	0	0.540540540540541	0	0	0.27027027027027	0	0	0	0.27027027027027	0	0	0	0.27027027027027	0.540540540540541	0
14274	22346	"Stráženská slat"	48.899104	13.741768	130	"AWI"	130	1031	3293	1996	25.6410256410256	0	0	0	0	0	0.32051282051282	0	4.16666666666667	0	0	0	0	0	0	0	0	0	1.6025641025641	0.32051282051282	0	0	0	28.8461538461538	0	0	0	0	0	0	0	0	0	0	0	25.6410256410256	8.01282051282051	0	0	0	0	0	0	0	4.80769230769231	0	0	0	0	0	0	0	0	0	0	0.32051282051282	0.32051282051282	0
14274	22346	"Stráženská slat"	48.899104	13.741768	140	"AWI"	140	1135	3448	2161	28.0561122244489	0.200400801603206	0	0	0	0	0	0	6.4128256513026	0	0	0	0	0	0	0	0	0	4.00801603206413	0.200400801603206	0	0	0	32.064128256513	0.601202404809619	0	0	0	0	0	0	0	0	0	3.2064128256513	16.0320641282565	5.81162324649299	0	0	0	0	0	0	0	2.20440881763527	0	0	0	0.200400801603206	0	0	0	0	0	0	0.400801603206413	0.601202404809619	0
14274	22346	"Stráženská slat"	48.899104	13.741768	150	"AWI"	150	1251	3632	2314	27.9279279279279	0	0	0	0	0	0.45045045045045	0	6.30630630630631	0	0	0	0	0	0	0	0	0	2.25225225225225	1.35135135135135	0	0	0	40.5405405405405	0.45045045045045	0	0	0	0	0	0	0	0	0	0	0	15.3153153153153	0	2.7027027027027	0	0	0	0	0	2.25225225225225	0	0	0	0	0	0	0	0	0	0	0	0.45045045045045	0
14274	22346	"Stráženská slat"	48.899104	13.741768	160	"AWI"	160	1375	3781	2487	30.1204819277108	0.200803212851406	0	0	0	0	0.401606425702811	0	4.21686746987952	0	0	0	0.200803212851406	0	0	0	0	0	2.40963855421687	0	0	0	0	33.1325301204819	0	0	0	0.200803212851406	0	0	0	0	0	0	0	17.0682730923695	10.2409638554217	0	0	0	0	0	0	0	1.20481927710843	0	0	0.200803212851406	0	0	0	0	0	0	0	0.200803212851406	0.200803212851406	0
14274	22346	"Stráženská slat"	48.899104	13.741768	170	"AWI"	170	1505	3993	2645	20.2020202020202	0	0	0	0	0	0	0	2.02020202020202	0	0	0	0	0	0	0	0	0	3.03030303030303	0.673400673400673	0	0	0	45.4545454545455	0	0	0	0	0	0	0	0	0	0	0	12.1212121212121	10.1010101010101	0	0	0	0	0	0	0	5.38720538720539	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0
14274	22346	"Stráženská slat"	48.899104	13.741768	180	"AWI"	180	1671	4143	2804	18.3391003460208	0.346020761245675	0	0	0	0	0	0	12.80276816609	0	0	0	0	0	0	0	0	0	4.84429065743945	0	0	0	0	25.6055363321799	0.346020761245675	0	0	0	0	0	0	0	0	0	0	11.0726643598616	21.1072664359862	0	0	0	0	0	0	0	4.1522491349481	0	0	0	0	0.346020761245675	0	0	0	0	0	0	1.03806228373702	0
14274	22346	"Stráženská slat"	48.899104	13.741768	190	"AWI"	190	1790	4337	2968	16.030534351145	0	0	0.381679389312977	0	0	0.763358778625954	0	9.16030534351145	0	0	0	0	0	0	0	0	0	8.3969465648855	0	0	0	0	34.3511450381679	0	0	0	0.381679389312977	0	0	0	0	0	0	0	11.4503816793893	11.8320610687023	0	0	0	0	0	0	0	6.10687022900763	0	0	0	0	0	0	0	0	0	0	0.381679389312977	0.763358778625954	0
14274	22346	"Stráženská slat"	48.899104	13.741768	200	"AWI"	200	1928	4477	3129	29.7766749379653	0	0	0.248138957816377	0	0	0.248138957816377	0	6.20347394540943	0	0	0	0	0	0	0	0	0.248138957816377	5.4590570719603	0.248138957816377	0	0	0	31.0173697270471	0.744416873449132	0	0	0.248138957816377	0	0	0	0	0	0	0	10.1736972704715	7.19602977667494	0	0	0	0	0	0	0	7.94044665012407	0	0	0	0	0	0	0	0	0	0	0.248138957816377	0	0
14274	22346	"Stráženská slat"	48.899104	13.741768	210	"AWI"	210	2060	4678	3284	28.328611898017	0	0	0	0	0	0.28328611898017	0	5.6657223796034	0	0	0	0	0	0	0	0	0	2.26628895184136	0.84985835694051	0	0	0	33.9943342776204	0.84985835694051	0	0	0	0	0	0	0	0	0	0	15.5807365439093	7.36543909348442	0	0	0	0	0	0	0	4.24929178470255	0	0	0	0.28328611898017	0	0	0	0	0	0	0.28328611898017	0	0
14274	22346	"Stráženská slat"	48.899104	13.741768	220	"AWI"	220	2206	4825	3452	19.5833333333333	0	0	0	0	0.416666666666667	0.833333333333333	0	10.8333333333333	0	0	0	0	0	0	0	0	0	6.25	0.416666666666667	0	0	0	34.5833333333333	0.416666666666667	0	0	0	0	0	0	0	0	0	0	14.5833333333333	6.66666666666667	0	0	0	0	0	0	0	4.16666666666667	0	0	0	0	0.416666666666667	0	0	0	0	0	0.416666666666667	0.416666666666667	0
14274	22346	"Stráženská slat"	48.899104	13.741768	230	"AWI"	230	2347	5031	3612	23.936170212766	0.265957446808511	0	0	0	0	0.265957446808511	0	2.65957446808511	0	0	0	0	0	0	0	0	0	6.91489361702128	0	0	0	0	29.2553191489362	0.265957446808511	0	0	0	0	0	0	0	0	0	0	23.936170212766	5.31914893617021	0	0	0	0	0	0	0	5.31914893617021	0	0	0	0.265957446808511	0.265957446808511	0	0	0	0	0	0.531914893617021	0.797872340425532	0
14274	22346	"Stráženská slat"	48.899104	13.741768	240	"AWI"	240	2499	5181	3786	30.9405940594059	0.247524752475248	0	0.495049504950495	0	0	1.23762376237624	0	3.21782178217822	0	0	0	0	0	0	0	0	0	8.66336633663366	0	0	0	0	24.7524752475248	0	0	0	0	0	0	0	0	0	0	0	22.2772277227723	4.45544554455445	0	0	0	0	0	0	0	3.21782178217822	0	0	0	0	0	0	0	0	0	0	0	0.495049504950495	0
14274	22346	"Stráženská slat"	48.899104	13.741768	250	"AWI"	250	2637	5378	3947	24.1635687732342	0.185873605947955	0	0	0	0	0.371747211895911	0	7.0631970260223	0	0	0	0	0	0	0	0	0	6.13382899628253	0.371747211895911	0	0	0	29.7397769516729	0.185873605947955	0	0	0	0	0	0	0	0	0	0	19.5167286245353	5.39033457249071	0	1.30111524163569	0	0	0	0	0	4.83271375464684	0	0	0	0	0	0	0	0	0	0	0.185873605947955	0.557620817843866	0
14274	22346	"Stráženská slat"	48.899104	13.741768	260	"AWI"	260	2817	5519	4112	30.8219178082192	0.228310502283105	0	0	0	0	0.228310502283105	0	9.1324200913242	0	0	0	0	0	0	0	0	0	4.10958904109589	0.45662100456621	0	0	0	25.1141552511416	0.228310502283105	0	0	0	0	0	0	0	0	0	0	20.5479452054795	4.10958904109589	0	0	0	0	0	0	0	3.88127853881279	0	0	0	0	0	0	0	0	0	0	0.228310502283105	0.91324200913242	0
14274	22346	"Stráženská slat"	48.899104	13.741768	270	"AWI"	270	2947	5709	4277	28.0082987551867	0.4149377593361	0	0.20746887966805	0	0	0.4149377593361	0	4.77178423236515	0	0	0	0	0	0	0	0	0	8.29875518672199	0.4149377593361	0	0	0	23.8589211618257	0.20746887966805	0	0	0	0	0	0	0	0	0	0	24.896265560166	4.9792531120332	0	0	0	0	0	0	0	2.9045643153527	0	0	0	0	0	0	0	0	0	0	0.20746887966805	0.4149377593361	0
14274	22346	"Stráženská slat"	48.899104	13.741768	280	"AWI"	280	3121	5843	4437	22.1518987341772	0.210970464135021	0	0	0	0	0.632911392405063	0	5.69620253164557	0	0	0	0	0	0	0	0	0	9.70464135021097	0.421940928270042	0	0.210970464135021	0	26.3713080168776	0	0	0	0	0	0	0	0	0	0	0	28.4810126582279	3.16455696202532	0	0	0	0	0	0	0	1.68776371308017	0	0	0	0	0	0.210970464135021	0	0	0	0	0.210970464135021	0.843881856540084	0
14274	22346	"Stráženská slat"	48.899104	13.741768	290	"AWI"	290	3247	5999	4595	27.8450363196126	0.242130750605327	0	0	0	0	0.726392251815981	0	1.69491525423729	0	0	0	0	0	0	0	0	0	7.26392251815981	0.242130750605327	0	0	0	24.2130750605327	0.242130750605327	0	0	0	0	0	0	0	0	0	0	27.8450363196126	5.56900726392252	0	0	0	0	0	0	0	2.6634382566586	0	0	0	0	0	0	0	0	0	0	0.968523002421308	0.484261501210654	0
14274	22346	"Stráženská slat"	48.899104	13.741768	300	"AWI"	300	3397	6133	4765	13.7614678899083	0.305810397553517	0	0	0	0	0	0	6.72782874617737	0	0	0	0	0	0	0	0	0	8.56269113149847	0.305810397553517	0	0	0	22.3241590214067	0	0	0	0	0	0	0	0	0	0	0	33.6391437308869	5.81039755351682	0	0	0	0	0	0	0	6.72782874617737	0	0	0	0	0	0	0	0	0.305810397553517	0	0.917431192660551	0.611620795107034	0
14274	22346	"Stráženská slat"	48.899104	13.741768	310	"AWI"	310	3522	6303	4921	17.4825174825175	0.34965034965035	0	0	0	0	0.34965034965035	0	7.34265734265734	0	0	0	0	0	0	0	0	0	7.34265734265734	0	0	0	0	21.3286713286713	0.34965034965035	0	0	0	0	0	0	0	0	0	0	36.7132867132867	2.7972027972028	0	0	0	0	0	0	0	3.4965034965035	0	0	0	0	0	0	0	0	0	0	1.04895104895105	1.3986013986014	0
14274	22346	"Stráženská slat"	48.899104	13.741768	320	"AWI"	320	3708	6432	5081	21.3793103448276	0.344827586206897	0	0	0	0	0.689655172413793	0	3.79310344827586	0	0	0	0	0	0	0	0	0	4.48275862068965	0	0	0	0	23.448275862069	0.689655172413793	0	0	0	0	0	0	0	0	0	0	34.4827586206897	4.82758620689655	0	0	0	0	0	0	0	4.48275862068965	0	0	0	0	0	0	0	0	0	0	0.689655172413793	0.689655172413793	0
14274	22346	"Stráženská slat"	48.899104	13.741768	330	"AWI"	330	3848	6569	5249	15.6342182890855	0.294985250737463	0	0.294985250737463	0	0	0	0	4.12979351032448	0	0	0	0	0	0	0	0	0	7.66961651917404	0.294985250737463	0	0	0	15.929203539823	0.294985250737463	0	0	0	0	0	0	0	0	0	0	47.1976401179941	2.94985250737463	0	0	0	0	0	0	0	3.24483775811209	0	0	0	0	0	0	0	0	0	0	0.589970501474926	1.47492625368732	0
14274	22346	"Stráženská slat"	48.899104	13.741768	340	"AWI"	340	4013	6727	5403	11.878453038674	0	0	0	0	0	0.276243093922652	0	5.24861878453039	0	0	0	0.276243093922652	0	0	0	0	0	11.0497237569061	0.276243093922652	0	0	0	20.9944751381215	0	0	0	0	0	0	0	0	0	0	0	37.292817679558	4.14364640883978	0	0	0	0	0	0	0	6.9060773480663	0	0	0	0	0	0	0	0	0	0	0.276243093922652	1.38121546961326	0
14274	22346	"Stráženská slat"	48.899104	13.741768	350	"AWI"	350	4148	6882	5567	16.1038961038961	0.25974025974026	0	0	0	0	0.519480519480519	0	4.93506493506494	0	0	0	0	0	0	0	0	0	5.45454545454545	0.25974025974026	0	0	0	22.5974025974026	0.25974025974026	0	0	0	0	0	0	0	0	0	0	38.961038961039	3.8961038961039	0	1.03896103896104	0	0	0	0	0	3.63636363636364	0	0	0	0.25974025974026	0.519480519480519	0	0	0	0	0	0.519480519480519	0.779220779220779	0
14274	22346	"Stráženská slat"	48.899104	13.741768	360	"AWI"	360	4335	7024	5726	13.0597014925373	0.373134328358209	0	0	0	0	0.373134328358209	0	4.47761194029851	0	0	0	0	0	0	0	0	0	7.46268656716418	0.373134328358209	0	0	0	20.1492537313433	0.373134328358209	0	0	0	0	0	0	0	0	0	0	41.044776119403	5.22388059701492	0	0	0	0	0	0	0	4.1044776119403	0	0	0	0	0	0	0	0	0	0	1.11940298507463	1.86567164179104	0
14274	22346	"Stráženská slat"	48.899104	13.741768	370	"AWI"	370	4512	7172	5887	6.09756097560976	0	0	0	0	0	0	0	2.61324041811847	0	0	0	0	0	0	0	0	0	3.65853658536585	0.871080139372822	0	0	0	34.8432055749129	0.348432055749129	0	0	0	0	0	0	0	0	0	0	43.5540069686411	2.78745644599303	0	0	0	0	0	0	0	2.78745644599303	0	0	0	0	0	0	0	0	0	0	1.56794425087108	0.871080139372822	0
14274	22346	"Stráženská slat"	48.899104	13.741768	380	"AWI"	380	4686	7309	6051	4.97237569060773	0	0	0	0	0	0	0	2.76243093922652	0	0	0	0	0	0	0	0	0	5.15653775322284	0	0	0	0	24.8618784530387	0.736648250460405	0	0	0	0	0	0	0	0	0	0	55.2486187845304	2.39410681399632	0	0	0	0	0	0	0	2.57826887661142	0	0	0	0	0	0	0	0	0	0	0.552486187845304	0.736648250460405	0
14274	22346	"Stráženská slat"	48.899104	13.741768	390	"AWI"	390	4820	7437	6216	4.65116279069767	0	0	0	0	0	0.290697674418605	0	6.3953488372093	0	0	0	0	0	0	0	0	0	4.36046511627907	0	0	0	0	34.8837209302326	0	0	0	0	0	0	0	0	0	0	0	39.2441860465116	3.77906976744186	0	0	0	0	0	0	0	4.65116279069767	0	0	0	0	0	0	0.290697674418605	0	0	0	0.290697674418605	1.16279069767442	0
14274	22346	"Stráženská slat"	48.899104	13.741768	400	"AWI"	400	5000	7565	6379	1.29310344827586	0	0	0	0	0	0.21551724137931	0	3.87931034482759	0	0	0	0	0	0	0	0	0	9.05172413793103	0	0	0	0	30.1724137931034	1.07758620689655	0	0	0	0	0	0	0	0	0	0	45.2586206896552	2.58620689655172	0	0	0	0	0	0	0	4.74137931034483	0	0	0	0	0	0	0	0	0	0	0.21551724137931	1.50862068965517	0
14274	22346	"Stráženská slat"	48.899104	13.741768	410	"AWI"	410	5213	7696	6553	3.65853658536585	0.304878048780488	0	0	0	0	0.304878048780488	0	2.4390243902439	0	0	0	0	0	0	0	0	0	7.31707317073171	0	0	0	0	30.4878048780488	0.304878048780488	0	0	0	0	0	0	0	0	0	0	44.2073170731707	5.48780487804878	0	0	0	0	0	0	0	2.4390243902439	0	0	0	0	0	0	0	0	0	0	1.21951219512195	1.82926829268293	0
14274	22346	"Stráženská slat"	48.899104	13.741768	420	"AWI"	420	5405	7826	6712	1.94174757281553	0.242718446601942	0	0	0	0	0.242718446601942	0	6.79611650485437	0	0	0	0	0	0	0	0	0	10.9223300970874	0.728155339805825	0	0	0	35.1941747572816	0	0	0	0	0	0	0	0	0	0	0	33.9805825242718	1.69902912621359	0	0	0	0	0	0	0	5.8252427184466	0	0	0.242718446601942	0	0	0	0	0	0	0	0.728155339805825	1.45631067961165	0
14274	22346	"Stráženská slat"	48.899104	13.741768	430	"AWI"	430	5573	7948	6870	6.93512304250559	0.223713646532438	0	0	0	0	0.447427293064877	0	6.93512304250559	0	0	0	0	0	0	0	0	0	4.92170022371365	0.447427293064877	0	0	0	26.8456375838926	0.223713646532438	0	0	0	0	0	0	0	0	0	0	41.3870246085011	2.68456375838926	0	0	0	0	0	0	0	4.92170022371365	0	0	0	0	0	0	0	0	0	0	1.56599552572707	2.46085011185682	0
14274	22346	"Stráženská slat"	48.899104	13.741768	440	"AWI"	440	5731	8091	7030	4.3360433604336	0.5420054200542	0	0	0	0	0.2710027100271	0	7.58807588075881	0	0	0	0	0	0	0	0	0	6.50406504065041	0.5420054200542	0	0	0	20.5962059620596	0.813008130081301	0	0	0	0	0	0	0	0	0	0	43.360433604336	4.8780487804878	0	0	0	0	0	0	0	7.31707317073171	0	0	0	0.2710027100271	0	0.2710027100271	0	0	0	0	1.0840108401084	1.6260162601626	0
14274	22346	"Stráženská slat"	48.899104	13.741768	450	"AWI"	450	5935	8194	7198	3.2258064516129	0	0	0	0	0	0.248138957816377	0	4.71464019851117	0	0	0	0	0	0	0	0	0	13.3995037220844	1.48883374689826	0	0	0	28.5359801488834	1.24069478908189	0	0	0	0	0	0	0	0	0	0	29.7766749379653	6.20347394540943	0	0	0	0	0	0	0	4.21836228287841	0	0	0	0	0	0	0	0	0	0	2.72952853598015	4.21836228287841	0
14274	22346	"Stráženská slat"	48.899104	13.741768	460	"AWI"	460	6102	8351	7368	2.39651416122004	0.435729847494553	0	0	0	0	0	0	7.62527233115468	0	0	0	0	0	0	0	0	0	5.66448801742919	0	0	0	0	15.2505446623094	0.435729847494553	0	0	0	0	0	0	0	0	0	0	56.6448801742919	4.13943355119826	0	0	0	0	0	0	0	4.13943355119826	0	0	0	0	0.217864923747277	0.217864923747277	0	0	0	0	0.435729847494553	2.39651416122004	0
14274	22346	"Stráženská slat"	48.899104	13.741768	470	"AWI"	470	6331	8458	7531	0.783289817232376	0.261096605744125	0	0	0	0	0	0	2.088772845953	0	0	0	0	0	0	0	0	0	4.17754569190601	0.522193211488251	0	0	0	17.7545691906005	0.522193211488251	0	0	0	0	0	0	0	0	0	0	57.4412532637076	6.26631853785901	0	0	0	0	0	0	0	4.96083550913838	0	0	0	0	0	0	0	0	0	0	1.82767624020888	3.39425587467363	0
14274	22346	"Stráženská slat"	48.899104	13.741768	480	"AWI"	480	6500	8610	7696	0.952380952380952	0.317460317460317	0	0	0	0	0.317460317460317	0	7.93650793650794	0	0	0	0	0	0	0	0	0	20	0.317460317460317	0	0	0	15.8730158730159	0.317460317460317	0.317460317460317	0	0	0	0	0	0	0	0	0	31.7460317460317	7.93650793650794	0	0	0	0	0	0	0	6.03174603174603	0	0	0	0	0	0	0	0	0	0.317460317460317	4.12698412698413	3.49206349206349	0
14274	22346	"Stráženská slat"	48.899104	13.741768	490	"AWI"	490	6730	8693	7858	2.21606648199446	0.554016620498615	0	0	0	0.277008310249307	0.554016620498615	0	6.92520775623269	0	0	0	0	0	0	0	0	0	16.0664819944598	0.554016620498615	0	0	0	7.20221606648199	1.10803324099723	0	0	0	0	0	0	0	0	0	0	47.0914127423823	9.69529085872576	0	0	0	0	0	0	0	3.04709141274238	0	0	0	0	0	0	0	0	0	0	0	4.70914127423823	0
14274	22346	"Stráženská slat"	48.899104	13.741768	500	"AWI"	500	6896	8825	8020	1.58730158730159	0.317460317460317	0	0	0	0	0	0	9.84126984126984	0	0	0	0	0	0	0	0	0	22.2222222222222	0	0	0.317460317460317	0	3.17460317460317	0.634920634920635	0	0	0	0	0	0	0	0	0	0	38.0952380952381	13.968253968254	0	0	0	0	0	0	0	0	0	0	0.317460317460317	0	0.317460317460317	0	0	0	0	0	4.44444444444444	4.76190476190476	0
14274	22346	"Stráženská slat"	48.899104	13.741768	510	"AWI"	510	7127	8897	8174	2.27272727272727	0.649350649350649	0	0	0	0.324675324675325	0	0	12.987012987013	0	0	0	0	0	0	0	0	0	12.987012987013	0	0	0	0	5.84415584415584	0.974025974025974	0	0	0	0	0	0	0	0	0	0	24.3506493506494	16.2337662337662	0	0	0	0	0	0	0	12.3376623376623	0	0	0	0	0	0	0	0	0	0	6.16883116883117	4.87012987012987	0
14274	22346	"Stráženská slat"	48.899104	13.741768	520	"AWI"	520	7314	9017	8344	8.07453416149068	0.31055900621118	0	0	0	0.62111801242236	0.31055900621118	0	3.41614906832298	0	0	0.31055900621118	0	0	0	0	0	0	19.2546583850932	0	0	0	0	9.3167701863354	0.62111801242236	0	0	0	0	0	0	0	0	0	0	37.2670807453416	6.2111801242236	0	0	0	0	0	0	0	5.90062111801242	0	0	0	0	0	0	0	0	0	0	3.72670807453416	4.6583850931677	0
14274	22346	"Stráženská slat"	48.899104	13.741768	530	"AWI"	530	7567	9095	8506	0.290697674418605	0.290697674418605	0	0	0	0.290697674418605	0	0	9.59302325581395	0	0	0	0	0	0	0	0	0	20.3488372093023	0.290697674418605	0	0	0	0.872093023255814	0.290697674418605	0	0	0	0	0	0	0	0	0	0	37.7906976744186	17.4418604651163	0	0	0	0	0	0	0	4.36046511627907	0	0	0	0	0	0	0	0	0	0	4.06976744186047	4.06976744186047	0
