"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Larix"	"Melanthiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
16663	26448	"Schwarzsee Reschenscheideck"	46.87	10.47833	10	"AWI"	10	-94	86	-2	0.187090739008419	0	3.36763330215154	0	0	0.374181478016838	0.187090739008419	0	2.33863423760524	0	0.0935453695042095	0	0	0.0935453695042095	0.0935453695042095	0	0.280636108512629	52.0112254443405	0	0	0	0	0.187090739008419	0	0	0	0	0	0.841908325537886	0	0	0	13.9382600561272	24.6024321796071	0	0	0	0	0.654817586529467	0.0935453695042095	0	0.187090739008419	0	0.0935453695042095	0	0	0	0	0	0.280636108512629	0.0935453695042095	0
16663	26448	"Schwarzsee Reschenscheideck"	46.87	10.47833	30	"AWI"	30	-62	227	48	0	0	3.8860103626943	0	0	1.29533678756477	1.03626943005181	0	4.14507772020725	0.259067357512953	0.77720207253886	0	0	0	0.259067357512953	0	1.03626943005181	32.1243523316062	0	0	0	0	0	0	0	0	0	0.77720207253886	1.55440414507772	0	0	0	15.5440414507772	35.7512953367876	0	0	0	0	0	0	0	0.259067357512953	0.259067357512953	0	0	0	0	0.518134715025907	0	0.259067357512953	0.259067357512953	0
16663	26448	"Schwarzsee Reschenscheideck"	46.87	10.47833	50	"AWI"	50	-21	318	107	0.317460317460317	0	5.07936507936508	0	0	0.952380952380952	0	0.634920634920635	3.49206349206349	0	0	0.317460317460317	0	0	0.317460317460317	0	0.634920634920635	27.3015873015873	0	0	0	0	0.317460317460317	0	0	0	0	0	1.58730158730159	0	0	0	16.8253968253968	40.6349206349206	0	0	0	0	0.317460317460317	0.952380952380952	0	0	0	0	0	0	0	0	0	0.317460317460317	0	0
16663	26448	"Schwarzsee Reschenscheideck"	46.87	10.47833	70	"AWI"	70	5	417	166	0	0	0.544464609800363	0	0	1.08892921960073	0.181488203266788	5.98911070780399	0.362976406533575	0	0.362976406533575	0	0	0	0	0	0.181488203266788	70.5989110707804	0	0	0	0	0.362976406533575	0	0	0.181488203266788	0	0	0.725952813067151	0	0	0	7.62250453720508	5.80762250453721	0	0	0.181488203266788	0	0.544464609800363	4.53720508166969	0	0.181488203266788	0	0	0	0	0	0.362976406533575	0	0.181488203266788	0	0
16663	26448	"Schwarzsee Reschenscheideck"	46.87	10.47833	90	"AWI"	90	61	486	228	0	0	2.62008733624454	0	0	1.16448326055313	0.436681222707424	4.07569141193595	1.01892285298399	0.145560407569141	0	0	0.291120815138282	0.145560407569141	0	0	0	70.0145560407569	0	0	1.01892285298399	0	0	0	0.145560407569141	0	0.145560407569141	0	0.727802037845706	0	0	0	6.11353711790393	7.27802037845706	0	0	0	0	0.145560407569141	3.49344978165939	0	0.291120815138282	0	0.145560407569141	0	0	0	0.145560407569141	0	0.436681222707424	0	0
16663	26448	"Schwarzsee Reschenscheideck"	46.87	10.47833	110	"AWI"	110	106	571	290	0.327153762268266	0	2.29007633587786	0	0	0.218102508178844	0.54525627044711	0	1.30861504907306	0.109051254089422	0	0.218102508178844	0	0	0	0	0.109051254089422	7.4154852780807	0	0	0	0	0.109051254089422	0	0	0.109051254089422	0	0.109051254089422	0.872410032715376	0	0	0	35.4416575790622	49.618320610687	0	0	0	0	0.218102508178844	0.218102508178844	0	0	0.436205016357688	0	0.218102508178844	0	0	0.109051254089422	0	0	0	0
16663	26448	"Schwarzsee Reschenscheideck"	46.87	10.47833	130	"AWI"	130	180	636	345	0.48661800486618	0	0	0.24330900243309	0	0.24330900243309	0.24330900243309	0	0.48661800486618	0	0	0	0	0	0	0	0	2.18978102189781	0	0	0	0	0	0	0	0	0	0	0.48661800486618	0	0	0	34.7931873479319	60.3406326034063	0	0	0	0	0.24330900243309	0	0	0	0.24330900243309	0	0	0	0	0	0	0	0	0
16663	26448	"Schwarzsee Reschenscheideck"	46.87	10.47833	150	"AWI"	150	311	804	469	0.140449438202247	0	2.10674157303371	0	0	0.140449438202247	0.140449438202247	0.421348314606742	1.26404494382022	0.140449438202247	0	0.280898876404494	0	0	0.140449438202247	0	0.702247191011236	2.94943820224719	0	0	0.421348314606742	0	0.280898876404494	0	0	0	0	0	1.54494382022472	0	0	0	39.3258426966292	49.1573033707865	0	0	0	0	0.140449438202247	0	0	0	0.421348314606742	0	0.140449438202247	0	0	0	0	0.140449438202247	0	0
16663	26448	"Schwarzsee Reschenscheideck"	46.87	10.47833	170	"AWI"	170	386	1263	656	0.572246065808298	0	4.57796852646638	0.143061516452074	0	0.143061516452074	0.286123032904149	0	3.86266094420601	0.286123032904149	0	0.143061516452074	0	0	0	0	0.429184549356223	3.43347639484979	0	0	0	0	0.429184549356223	0.286123032904149	0	0	0.572246065808298	0.143061516452074	1.43061516452074	0	0.143061516452074	0.143061516452074	36.7668097281831	42.7753934191702	0	0	0	0	1.00143061516452	0.286123032904149	0	0	0.429184549356223	0	1.57367668097282	0	0	0	0	0.143061516452074	0	0
16663	26448	"Schwarzsee Reschenscheideck"	46.87	10.47833	190	"AWI"	190	565	1756	1043	1.95121951219512	0	11.7073170731707	0.975609756097561	0	0	1.46341463414634	0	1.95121951219512	0	0	0.48780487804878	0	0	0	0	0	2.92682926829268	0	0	0	0	2.4390243902439	0	0	0	0	0	1.95121951219512	0	0	0	68.780487804878	0	0	0	0	0.48780487804878	3.41463414634146	0	0	0	0.48780487804878	0	0.975609756097561	0	0	0	0	0	0	0
16663	26448	"Schwarzsee Reschenscheideck"	46.87	10.47833	210	"AWI"	210	680	2750	1463	0.716845878136201	0	10.2150537634409	0.17921146953405	0	0.17921146953405	0.896057347670251	0.3584229390681	5.37634408602151	0	0	0.17921146953405	0	0	0	0	0.17921146953405	4.48028673835125	0	0	0	0	0.716845878136201	0	0	0	0.17921146953405	0	1.0752688172043	0	0	0	36.5591397849462	37.2759856630824	0	0	0	0	1.0752688172043	0.17921146953405	0	0.17921146953405	0	0	0	0	0	0	0	0	0	0
