"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Oleaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
14541	22788	"Kleinen Mochowsee"	51.99639	14.19889	5	"AWI"	5	-103	107	-6	0.106951871657754	0	0	12.8342245989305	0.106951871657754	0	0	0	0	12.192513368984	0.641711229946524	0	0.213903743315508	0	0	0	0	1.49732620320856	1.06951871657754	0	0	0	0	1.17647058823529	0.213903743315508	0.106951871657754	0	0	0	0.213903743315508	0	0	0	0	0	1.17647058823529	0	0.855614973262032	41.283422459893	0	17.0053475935829	0	0	0	5.3475935828877	0	0	0	2.13903743315508	0.106951871657754	0	0	0.106951871657754	0.106951871657754	0	0	0.427807486631016	0.106951871657754	0.962566844919786	0	0
14541	22788	"Kleinen Mochowsee"	51.99639	14.19889	10	"AWI"	10	-84	221	34	0.581395348837209	0	0	8.30564784053156	0.332225913621262	0.0830564784053156	0	0.0830564784053156	0	4.98338870431894	0.0830564784053156	0	0.249169435215947	0	0	0	0	1.0797342192691	0.581395348837209	0	0	0	0	1.32890365448505	0	0	0	0	0	0.166112956810631	0	0	0	0	0	1.49501661129568	0	0.747508305647841	64.8671096345515	0	7.80730897009967	0	0	0	6.22923588039867	0	0	0	0.498338870431894	0	0.0830564784053156	0	0	0	0	0	0	0	0.415282392026578	0	0
14541	22788	"Kleinen Mochowsee"	51.99639	14.19889	20	"AWI"	20	-61	477	114	0.127713920817369	0	0.127713920817369	5.61941251596424	0.127713920817369	0.127713920817369	0	0.127713920817369	0	3.57598978288633	0	0	0	0	0	0	0	0.766283524904214	0.255427841634738	0	0	0	0	0.510855683269476	0.127713920817369	0	0	0	0	0.127713920817369	0	0	0	0	0	1.02171136653895	0	0.766283524904214	65.5172413793103	0	14.8148148148148	0	0	0	4.59770114942529	0	0	0	1.14942528735632	0	0.127713920817369	0	0	0	0	0	0.255427841634738	0	0.127713920817369	0	0
14541	22788	"Kleinen Mochowsee"	51.99639	14.19889	25	"AWI"	25	-52	608	155	0.695410292072323	0	0	4.86787204450626	0.139082058414465	0	0	0.0695410292072323	0	1.80806675938804	0.139082058414465	0	0.0695410292072323	0	0	0	0	1.11265646731572	0.695410292072323	0	0	0	0	1.46036161335188	0.0695410292072323	0.0695410292072323	0	0	0	0.0695410292072323	0	0	0	0	0	1.04311543810848	0	0.486787204450626	83.240611961057	0	0	0	0	0	3.05980528511822	0	0	0	0.556328233657858	0	0	0	0	0	0	0	0.278164116828929	0	0.0695410292072323	0	0
14541	22788	"Kleinen Mochowsee"	51.99639	14.19889	30	"AWI"	30	-26	708	198	1.08604845446951	0	0	6.09857978279031	0	0.0835421888053467	0.167084377610693	0.0835421888053467	0	2.92397660818713	0.0835421888053467	0	0.0835421888053467	0	0	0	0	1.2531328320802	1.33667502088555	0	0	0	0	1.58730158730159	0.0835421888053467	0	0	0	0	0.0835421888053467	0	0	0.0835421888053467	0	0	1.83792815371763	0	0.50125313283208	74.937343358396	0	0	0	0	0	6.09857978279031	0	0	0.0835421888053467	0.75187969924812	0.334168755221387	0	0	0	0	0.0835421888053467	0	0.167084377610693	0	0.167084377610693	0	0
14541	22788	"Kleinen Mochowsee"	51.99639	14.19889	35	"AWI"	35	11	747	250	0.532724505327245	0	0	10.882800608828	0.076103500761035	0.15220700152207	0	0.228310502283105	0	3.50076103500761	0	0	0.30441400304414	0	0	0	0	2.66362252663623	0.837138508371385	0	0	0	0	1.97869101978691	0	0.15220700152207	0	0	0	0	0	0	0	0	0	2.05479452054794	0	0.532724505327245	66.7427701674277	0	0	0	0	0	8.06697108066971	0	0	0	0.60882800608828	0.076103500761035	0	0	0	0	0	0	0.532724505327245	0	0.076103500761035	0	0
14541	22788	"Kleinen Mochowsee"	51.99639	14.19889	40	"AWI"	40	36	791	304	0.893854748603352	0	0	17.3184357541899	0	0.111731843575419	0.111731843575419	0.446927374301676	0	8.15642458100559	0	0	0.111731843575419	0	0	0	0	3.91061452513966	0.782122905027933	0	0	0	0	1.7877094972067	0.111731843575419	0.335195530726257	0	0	0	0	0.111731843575419	0	0	0	0	1.89944134078212	0	0.670391061452514	52.4022346368715	0	0	0	0	0	8.8268156424581	0	0	0	1.22905027932961	0	0	0	0	0	0	0	0.558659217877095	0	0.223463687150838	0	0
14541	22788	"Kleinen Mochowsee"	51.99639	14.19889	45	"AWI"	45	54	852	356	0.372208436724566	0	0	19.9751861042184	0.124069478908189	0.248138957816377	0	0.496277915632754	0	8.6848635235732	0.248138957816377	0	0	0	0	0	0	4.3424317617866	0.124069478908189	0	0	0	0	2.10918114143921	0	0	0	0	0	0	0	0	0	0	0	3.2258064516129	0	0.744416873449132	47.1464019851117	0	0	0	0	0	11.166253101737	0	0	0	0.496277915632754	0.124069478908189	0	0	0	0	0	0	0.248138957816377	0	0.124069478908189	0	0
14541	22788	"Kleinen Mochowsee"	51.99639	14.19889	50	"AWI"	50	71	923	407	0.856327307326356	0	0	9.03901046622265	0	0	0	0.0951474785918173	0	3.42530922930542	0	0	0.285442435775452	0	0	0	0	3.52045670789724	0.570884871550904	0	0	0	0	3.52045670789724	0	0.0951474785918173	0	0	0	0	0	0	0	0	0	5.32825880114177	0	0.761179828734539	60.418648905804	0	0	0	0	0	10.5613701236917	0	0	0	0.666032350142721	0.190294957183635	0	0	0	0	0	0	0.666032350142721	0	0	0	0
14541	22788	"Kleinen Mochowsee"	51.99639	14.19889	55	"AWI"	55	84	1007	455	0.151745068285281	0	0	27.3141122913505	0.151745068285281	0.151745068285281	0	1.36570561456753	0	16.6919575113809	0	0	1.06221547799697	0	0	0	0	4.40060698027314	1.06221547799697	0	0	0	0	2.73141122913505	0	0	0.151745068285281	0	0	0	0.151745068285281	0	0	0	0	3.33839150227618	0	0.303490136570561	25.3414264036419	0	0	0	0	0	12.1396054628225	0	0	0	2.27617602427921	0.151745068285281	0	0	0	0	0	0	0.455235204855842	0	0.606980273141123	0	0
14541	22788	"Kleinen Mochowsee"	51.99639	14.19889	60	"AWI"	60	130	1054	502	0.764525993883792	0	0	28.8990825688073	0	0	0.152905198776758	1.07033639143731	0	7.95107033639144	0	0	0.152905198776758	0	0	0	0	7.03363914373089	0.764525993883792	0	0	0	0	2.90519877675841	0	0	0	0	0.152905198776758	0	0	0	0	0	0	2.75229357798165	0	0.917431192660551	29.3577981651376	0	0	0	0	0	12.8440366972477	0	0	0	1.98776758409786	0	0	0	0	0	0	0	2.14067278287462	0	0.152905198776758	0	0
14541	22788	"Kleinen Mochowsee"	51.99639	14.19889	65	"AWI"	65	181	1098	548	0.807381776239908	0.115340253748558	0	18.9158016147636	0	0	0	0.807381776239908	0	4.84429065743945	0.115340253748558	0	0.115340253748558	0	0	0	0	4.49826989619377	1.03806228373702	0	0	0	0	2.65282583621684	0.115340253748558	0	0	0	0	0	0	0	0	0	0	3.69088811995386	0	0.69204152249135	50.8650519031142	0	0	0	0	0	8.76585928489043	0	0	0.115340253748558	0.69204152249135	0	0	0	0	0	0	0	0.807381776239908	0	0.346020761245675	0	0
14541	22788	"Kleinen Mochowsee"	51.99639	14.19889	70	"AWI"	70	213	1147	600	1.17302052785924	0	0	25.6598240469208	0.439882697947214	0	0.146627565982405	0.733137829912023	0	8.06451612903226	0	0	0.439882697947214	0	0	0	0.146627565982405	7.18475073313783	0.293255131964809	0	0	0	0	2.19941348973607	0	0.293255131964809	0	0	0	0	0	0	0	0	0	3.2258064516129	0	0.879765395894428	35.9237536656891	0	0	0	0	0	10.4105571847507	0	0	0	1.61290322580645	0	0	0	0	0	0	0	1.02639296187683	0	0.146627565982405	0	0
14541	22788	"Kleinen Mochowsee"	51.99639	14.19889	75	"AWI"	75	242	1215	651	0.517241379310345	0	0	32.5862068965517	0.172413793103448	0	0	1.03448275862069	0	11.2068965517241	0	0	0.344827586206897	0	0	0	0	8.62068965517241	0.517241379310345	0	0	0	0	3.79310344827586	0	0	0	0	0	0	0	0	0	0	0	4.13793103448276	0	0.862068965517241	19.6551724137931	1.72413793103448	0	0	0	0	12.5862068965517	0	0	0	0.689655172413793	0	0	0	0	0	0	0	1.37931034482759	0	0.172413793103448	0	0
