"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Corylus"	"Cyperaceae"	"Droseraceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Lamiaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	5	"AWI"	5	-88	75	5	28.5714285714286	0	0	1.58730158730159	0	0	0	1.58730158730159	1.58730158730159	0	0	0	0	0	0	4.76190476190476	58.7301587301587	0	3.17460317460317	0	0	0	0	0	0	0	0	0
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	15	"AWI"	15	-61	150	44	39.0243902439024	4.8780487804878	0	0	0	0	0	2.4390243902439	0	0	0	0	0	0	0	2.4390243902439	48.780487804878	0	2.4390243902439	0	0	0	0	0	0	0	0	0
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	25	"AWI"	25	-28	205	85	24.4444444444444	4.44444444444444	0	2.22222222222222	0	0	0	0	2.22222222222222	0	0	0	0	0	0	2.22222222222222	60	0	2.22222222222222	0	2.22222222222222	0	0	0	0	0	0	0
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	35	"AWI"	35	3	233	138	31.5789473684211	2.63157894736842	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	18.4210526315789	39.4736842105263	0	2.63157894736842	0	0	0	0	0	0	0	0	0
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	45	"AWI"	45	53	283	194	20.7547169811321	0	0	3.77358490566038	0	0	0	0	0	0	0	0	0	0	1.88679245283019	3.77358490566038	64.1509433962264	1.88679245283019	0	0	0	0	0	1.88679245283019	1.88679245283019	0	0	0
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	55	"AWI"	55	94	416	249	23.943661971831	0	0	4.22535211267606	0	0	0	0	1.40845070422535	0	0	0	0	0	0	4.22535211267606	56.3380281690141	0	7.04225352112676	0	0	0	0	0	1.40845070422535	0	0	1.40845070422535
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	65	"AWI"	65	194	603	392	21.1764705882353	0	0	0	0	0	0	1.17647058823529	4.70588235294118	0	0	0	0	0	0	11.7647058823529	50.5882352941176	0	7.05882352941176	0	0	0	0	0	2.35294117647059	0	0	1.17647058823529
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	85	"AWI"	85	501	1237	829	19.3548387096774	0	0	0	0	0	0	0	1.61290322580645	0	0	0	1.61290322580645	0	0	12.9032258064516	54.8387096774194	0	1.61290322580645	1.61290322580645	1.61290322580645	0	0	0	4.83870967741935	0	0	0
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	95	"AWI"	95	741	1375	1065	18.9189189189189	0	0	0	0	0	0	2.7027027027027	1.35135135135135	0	0	0	0	0	0	12.1621621621622	63.5135135135135	0	0	0	0	0	1.35135135135135	0	0	0	0	0
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	105	"AWI"	105	1029	1516	1292	13.013698630137	0	0	2.05479452054794	0	0	0	3.42465753424658	1.36986301369863	0	0	0	0	0	0	26.7123287671233	50	0	0.684931506849315	0	1.36986301369863	0	0	0	0.684931506849315	0	0	0.684931506849315
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	115	"AWI"	115	1251	1738	1519	14.5299145299145	0	0	0	0	0	0	1.28205128205128	0.427350427350427	0	0	1.70940170940171	0	0	0.854700854700855	38.4615384615385	36.3247863247863	0	0.427350427350427	0	1.28205128205128	2.56410256410256	0	0	0.427350427350427	0	0.427350427350427	1.28205128205128
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	125	"AWI"	125	1437	1922	1687	26.2910798122066	0.469483568075117	0	0	0	0	0	1.40845070422535	0	0	0	0	0	0	0.938967136150235	19.7183098591549	43.6619718309859	0	1.40845070422535	0	1.87793427230047	0.469483568075117	1.40845070422535	0	0	0	1.40845070422535	0.938967136150235
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	135	"AWI"	135	1591	2058	1820	15.7608695652174	0	0	0	0	0	0	0.543478260869565	0.543478260869565	0	0	1.6304347826087	0.543478260869565	0	0.543478260869565	46.195652173913	30.4347826086957	0	0.543478260869565	0	1.08695652173913	0	0	0	0.543478260869565	0	1.08695652173913	0.543478260869565
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	145	"AWI"	145	1826	2200	2002	33.6734693877551	0	0	1.53061224489796	0	0	0	0.510204081632653	2.04081632653061	0.510204081632653	0	0	0	0	0.510204081632653	17.3469387755102	33.1632653061224	0	0.510204081632653	0	2.55102040816327	0	0.510204081632653	0	0.510204081632653	0	2.55102040816327	4.08163265306122
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	155	"AWI"	155	2018	2403	2228	22.9166666666667	0	0	1.04166666666667	0	0	0	3.125	0	0	0	0	0	0	0	38.5416666666667	30.2083333333333	0	0	0	1.04166666666667	1.04166666666667	0	0	0	0	1.04166666666667	1.04166666666667
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	165	"AWI"	165	2318	2635	2469	18.0555555555556	0	0	0	0	0	0	2.77777777777778	2.77777777777778	0	0	2.77777777777778	0	0	0	29.1666666666667	34.7222222222222	0	0	0	2.77777777777778	1.38888888888889	1.38888888888889	0	1.38888888888889	0	0	2.77777777777778
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	175	"AWI"	175	2471	2946	2778	30.4568527918782	1.01522842639594	0	1.52284263959391	0	0	0	2.53807106598985	1.01522842639594	0	0	0	0	0	0	30.9644670050761	23.3502538071066	0	0	0	2.53807106598985	0	0	0.50761421319797	1.52284263959391	0	0.50761421319797	4.06091370558376
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	185	"AWI"	185	2623	3131	2927	24.223602484472	0	0	0.62111801242236	0	0	0	2.48447204968944	0	0	0	0	0	0	0.62111801242236	35.4037267080745	27.9503105590062	0	0	0	4.34782608695652	0.62111801242236	0	0	0	0	0.62111801242236	3.1055900621118
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	195	"AWI"	195	2766	3211	2995	16.6666666666667	0.476190476190476	0	0	0	0	0	3.80952380952381	0.476190476190476	0	0	0	0	0	0.476190476190476	34.7619047619048	30.4761904761905	0	0.476190476190476	0	4.76190476190476	0	0	0	1.42857142857143	0	1.42857142857143	4.76190476190476
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	205	"AWI"	205	2910	3317	3115	26.0115606936416	0.578034682080925	0	0.578034682080925	0	0	0	4.6242774566474	0	0	0	0	0	0	0	22.5433526011561	40.4624277456647	0	1.15606936416185	0	1.73410404624277	0	0	0	0.578034682080925	0	1.15606936416185	0.578034682080925
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	215	"AWI"	215	3005	3490	3257	22.2222222222222	0	0	1.23456790123457	0	0	0	6.17283950617284	1.23456790123457	0	0	0	0	0	0.617283950617284	20.3703703703704	41.358024691358	0	0.617283950617284	0	0.617283950617284	0	0	0	0	0	1.23456790123457	4.32098765432099
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	225	"AWI"	225	3284	3688	3485	19.6261682242991	0	0	0	0	0	0	8.41121495327103	0.934579439252336	0	0	0	0	0	0.934579439252336	29.9065420560748	28.0373831775701	0	0.934579439252336	0	3.73831775700935	0	0	0	0.934579439252336	0	1.86915887850467	4.67289719626168
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	235	"AWI"	235	3523	4001	3764	23.109243697479	0.420168067226891	0	0.840336134453782	0	0	0	4.20168067226891	1.26050420168067	0	0	0	0	0	0	34.453781512605	26.0504201680672	0	1.26050420168067	0	1.68067226890756	0	0	0	0.840336134453782	0	0.420168067226891	5.46218487394958
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	245	"AWI"	245	3752	4208	3992	16.8582375478927	0	0	0.383141762452107	0	0	0	5.3639846743295	0.383141762452107	0	0	0	0	0	0.383141762452107	39.8467432950192	27.9693486590038	0	0	0	3.83141762452107	0.383141762452107	0.383141762452107	0	0	0	1.53256704980843	2.68199233716475
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	255	"AWI"	255	3910	4486	4189	20	0	0	1	0	0	0	4	0	0	0	0	0	0	0	31	36.5	0	0.5	0	2.5	0.5	0	0	0	0	0	4
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	265	"AWI"	265	3986	4624	4287	19.5652173913043	0	0	0.434782608695652	0	0	0	4.78260869565217	1.30434782608696	0	0	0	0	0	0	25.2173913043478	41.304347826087	0	0.434782608695652	0	2.17391304347826	0	0	0	0.434782608695652	0	0	4.34782608695652
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	275	"AWI"	275	4042	4711	4349	26.6666666666667	0	0	0	0	0	0	6.66666666666667	0.833333333333333	0	0	0	0	0	0.833333333333333	14.1666666666667	35	0	0	0	3.33333333333333	0	1.66666666666667	0	0	0	5	5.83333333333333
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	285	"AWI"	285	4131	4762	4410	24.4897959183673	0	0	2.04081632653061	0	0	0	4.08163265306122	0	0	0	0	0	0	0	26.530612244898	22.4489795918367	0	2.04081632653061	0	8.16326530612245	2.04081632653061	0	0	0	0	2.04081632653061	6.12244897959184
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	295	"AWI"	295	4190	4821	4483	23.9130434782609	0	0	4.34782608695652	0	0	0	4.34782608695652	0	0	0	0	0	0	0	26.0869565217391	28.2608695652174	0	0	0	2.17391304347826	2.17391304347826	2.17391304347826	0	0	0	4.34782608695652	2.17391304347826
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	305	"AWI"	305	4406	4957	4654	37.3333333333333	0.666666666666667	0	0	0	0	0.666666666666667	0	0.666666666666667	0	0	0	0	0	0	29.3333333333333	18.6666666666667	0	0	0	4.66666666666667	0.666666666666667	0	0	0	0	1.33333333333333	6
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	315	"AWI"	315	4560	5208	4869	28.9617486338798	0	0	0	0	0	0	6.01092896174863	2.18579234972678	0	0	0	0	0.546448087431694	0	28.9617486338798	18.5792349726776	0	0	0	3.27868852459016	1.09289617486339	1.09289617486339	0	0	0	1.09289617486339	8.19672131147541
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	325	"AWI"	325	4802	5328	5042	27.6	0.8	0	0.8	0	0	0	7.2	0.4	0	0	0	0	0	0	20.4	28.8	0	0.4	0	2.4	1.2	0	0	0.4	0	1.6	8
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	335	"AWI"	335	4944	5452	5227	36.9458128078818	0	0	0.985221674876847	0	0	0	2.95566502463054	0	0	0	0	0	0.492610837438424	0	20.1970443349754	29.064039408867	0	0.492610837438424	0	1.47783251231527	0	0	0	0.492610837438424	0	0.985221674876847	5.91133004926108
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	345	"AWI"	345	5138	5552	5355	39.7058823529412	0	0	0	0	0	0	8.82352941176471	0.980392156862745	0	0	0	0	0	0	13.2352941176471	21.078431372549	0	0.980392156862745	0	1.96078431372549	0.490196078431373	0.490196078431373	0	1.47058823529412	0	2.45098039215686	8.33333333333333
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	355	"AWI"	355	5288	5693	5477	38.6473429951691	0.483091787439614	0	0.483091787439614	0	0	0	6.28019323671498	0.483091787439614	0	0	0	0	0.483091787439614	0	14.4927536231884	28.9855072463768	0	0.483091787439614	0	1.93236714975845	0	0.966183574879227	0	0	0	2.41545893719807	3.86473429951691
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	365	"AWI"	365	5590	5922	5764	35.5670103092784	0	0	0	0	39.1752577319588	0	0	0	0	0	0	0	0	0	9.27835051546392	15.979381443299	0	0	0	0	0	0	0	0	0	0	0
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	375	"AWI"	375	5809	6296	6090	26.9406392694064	0.45662100456621	0	0.45662100456621	0	0	0	7.76255707762557	0.45662100456621	0	0	0	0	0	0	25.5707762557078	24.2009132420091	0	1.36986301369863	0	3.19634703196347	0.45662100456621	0.45662100456621	0	0	0	2.28310502283105	6.39269406392694
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	385	"AWI"	385	6064	6472	6267	22.4576271186441	0.423728813559322	0	0	0	37.7118644067797	0	0	0.423728813559322	0.423728813559322	0	0	0	0	0	16.1016949152542	14.4067796610169	0	0.423728813559322	0	0.847457627118644	0	0.847457627118644	0	0	0	1.69491525423729	4.23728813559322
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	395	"AWI"	395	6200	6661	6403	24.2647058823529	0.367647058823529	0	0.367647058823529	0	31.9852941176471	0	5.88235294117647	0.735294117647059	0	0	0	0	0	0	14.7058823529412	13.2352941176471	0	0.735294117647059	0	0.735294117647059	0	0	0	0	0	1.83823529411765	5.14705882352941
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	405	"AWI"	405	6391	6825	6604	39.375	0	0	0	0	0	0	10	1.875	0	0	0	0	0.625	0	23.125	13.75	0	0	0	2.5	0	0	0	0	0	1.875	6.875
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	415	"AWI"	415	6479	7107	6809	37.9032258064516	0	0	1.61290322580645	0	0	0	11.2903225806452	0	0	0	0	0	0	0	20.9677419354839	18.5483870967742	0	0.806451612903226	0	0.806451612903226	0	0	0	0	0	0.806451612903226	7.25806451612903
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	425	"AWI"	425	6860	7350	7118	38.4615384615385	0.512820512820513	0	0	0	0	0	10.2564102564103	0.512820512820513	0	0	0	0	0	0.512820512820513	13.8461538461538	19.4871794871795	0	0.512820512820513	0	2.05128205128205	0	0	0	0	0	2.05128205128205	11.7948717948718
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	435	"AWI"	435	7056	7807	7414	40.3041825095057	0	0	1.14068441064639	0	0	0	11.4068441064639	0.380228136882129	0	0	0	0	0	0	13.3079847908745	15.9695817490494	0	0.760456273764259	0	1.90114068441065	0	0.380228136882129	0	0	0	3.04182509505703	11.4068441064639
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	445	"AWI"	445	7635	8098	7853	45.5813953488372	0	0.465116279069767	1.86046511627907	0	0	0	11.1627906976744	1.3953488372093	0	0	0	0	0	0	6.97674418604651	19.5348837209302	0	1.3953488372093	0	0	0	0	0	0	0.465116279069767	2.32558139534884	8.83720930232558
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	455	"AWI"	455	8052	8570	8298	32.8947368421053	0	0	0.657894736842105	0	0	0	7.23684210526316	1.31578947368421	0	0	0	0	0	0	7.23684210526316	32.8947368421053	0	1.31578947368421	0	1.97368421052632	0	1.31578947368421	0	0.657894736842105	0	3.28947368421053	9.21052631578947
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	465	"AWI"	465	8412	8917	8630	18.1034482758621	0	0	0.862068965517241	0	0	0	6.03448275862069	7.75862068965517	0	0	0	0	0	0	1.72413793103448	51.7241379310345	0	2.58620689655172	0	0	0	1.72413793103448	0	0.862068965517241	0	0.862068965517241	7.75862068965517
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	475	"AWI"	475	8576	9409	8968	1.02389078498294	0	0	0.68259385665529	0	63.481228668942	0	1.02389078498294	2.04778156996587	0	0	0	0	0	0	0.341296928327645	24.9146757679181	0	2.38907849829352	0	0.341296928327645	0	0	0	1.02389078498294	0	0	2.73037542662116
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	485	"AWI"	485	9108	9759	9416	1.3745704467354	0	0	0	0	64.9484536082474	0	1.71821305841924	4.46735395189003	0	0	0	0	0	0	0.343642611683849	21.3058419243986	0	1.71821305841924	0	0	0	1.03092783505155	0	1.3745704467354	0	0	1.71821305841924
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	495	"AWI"	495	9510	10310	9885	1.3840830449827	0.346020761245675	0	0.69204152249135	0	66.0899653979239	0	0.69204152249135	5.19031141868512	0	0	0	0	0	0	0.69204152249135	18.6851211072664	0	0.346020761245675	0.346020761245675	0	0	1.3840830449827	0	2.07612456747405	0	0	2.07612456747405
26582	46490	"Mshinskoye raised bog"	59.01111	29.97722	505	"AWI"	505	9878	10506	10202	1.2396694214876	0	0.413223140495868	2.06611570247934	0	76.8595041322314	0	0.413223140495868	5.37190082644628	0	0	0	0	0	0.413223140495868	0	7.85123966942149	0	1.2396694214876	0	0	0.413223140495868	1.2396694214876	0	1.2396694214876	0	0	1.2396694214876
