"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Lamiaceae"	"Liliaceae"	"Oleaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Saxifragaceae"	"Tilia"	"Ulmus"	"Urticaceae"
14662	23004	"Miroshy"	51.19139	28.01373	12	"AWI"	12	-45	240	76	0	2.84552845528455	1.6260162601626	0.813008130081301	0.813008130081301	5.69105691056911	0.40650406504065	0	0.40650406504065	2.4390243902439	0.813008130081301	2.4390243902439	3.2520325203252	0	0	0	0	0.40650406504065	0	0	1.21951219512195	1.6260162601626	67.0731707317073	0	2.03252032520325	0	2.84552845528455	0.813008130081301	1.6260162601626	0	0.40650406504065	0	0	0.40650406504065
14662	23004	"Miroshy"	51.19139	28.01373	22	"AWI"	22	13	365	166	0.436681222707424	3.93013100436681	1.74672489082969	0	0	3.93013100436681	0	0	0	2.18340611353712	0.436681222707424	2.18340611353712	0.873362445414847	0	0	0	0	0	0	0	1.74672489082969	2.62008733624454	71.17903930131	0	2.62008733624454	0	1.74672489082969	0	1.31004366812227	0.873362445414847	0	0	1.74672489082969	0.436681222707424
14662	23004	"Miroshy"	51.19139	28.01373	32	"AWI"	32	77	478	254	0	4.3859649122807	0.87719298245614	0.43859649122807	0.43859649122807	5.26315789473684	0	0.87719298245614	0.43859649122807	3.07017543859649	0	2.19298245614035	1.75438596491228	0	0	0.43859649122807	0	0	0	0	0	0	74.5614035087719	0.43859649122807	0.87719298245614	0.43859649122807	1.75438596491228	0.43859649122807	0	0	0	1.31578947368421	0	0
14662	23004	"Miroshy"	51.19139	28.01373	42	"AWI"	42	162	576	347	0	3.86266094420601	1.28755364806867	0	0	8.58369098712446	0	0	0	3.43347639484979	0.429184549356223	0	2.57510729613734	0	0.429184549356223	0	0.429184549356223	1.28755364806867	0	0.429184549356223	0.429184549356223	0	69.0987124463519	0	1.71673819742489	0	1.71673819742489	0	0.858369098712446	0.858369098712446	0	0	1.71673819742489	0.858369098712446
14662	23004	"Miroshy"	51.19139	28.01373	52	"AWI"	52	242	654	443	0.462962962962963	2.77777777777778	0	0	0	6.48148148148148	0	0	0	2.77777777777778	0	0.462962962962963	1.38888888888889	0.462962962962963	0	0.462962962962963	0.462962962962963	0	0.462962962962963	0	0.462962962962963	0	78.7037037037037	0	0.925925925925926	0	1.85185185185185	0.925925925925926	0	0	0	0.925925925925926	0	0
14662	23004	"Miroshy"	51.19139	28.01373	72	"AWI"	72	417	815	628	0	3.52422907488987	0.440528634361234	0.440528634361234	0.881057268722467	3.08370044052863	0	0.440528634361234	0	1.76211453744493	0.881057268722467	1.76211453744493	1.76211453744493	0	0.440528634361234	0	0	0	0	0	0.881057268722467	0	77.0925110132159	0	1.76211453744493	0.440528634361234	2.20264317180617	0	0.881057268722467	0	0	0.881057268722467	0.440528634361234	0
14662	23004	"Miroshy"	51.19139	28.01373	82	"AWI"	82	526	884	719	0	4.34782608695652	0.434782608695652	0	0	9.56521739130435	0	0	0	2.17391304347826	0	1.73913043478261	3.47826086956522	0	0	0.434782608695652	0	0	0.434782608695652	0.434782608695652	0.869565217391304	1.30434782608696	68.695652173913	0	2.60869565217391	0.434782608695652	0	0	0	1.30434782608696	0	0	1.73913043478261	0
14662	23004	"Miroshy"	51.19139	28.01373	92	"AWI"	92	673	957	821	0	4.01785714285714	0	0	0	6.25	0	0	0.446428571428571	2.67857142857143	0.892857142857143	0.446428571428571	1.78571428571429	0	0.446428571428571	0.892857142857143	1.33928571428571	0	0	0	1.78571428571429	0.892857142857143	70.5357142857143	0.446428571428571	2.23214285714286	0	2.67857142857143	0.446428571428571	0.446428571428571	0	0.446428571428571	0.892857142857143	0	0
14662	23004	"Miroshy"	51.19139	28.01373	102	"AWI"	102	787	1171	954	0.436681222707424	6.98689956331878	0	0	1.31004366812227	7.86026200873363	0	0.436681222707424	0.436681222707424	1.74672489082969	1.31004366812227	3.49344978165939	1.74672489082969	0.436681222707424	0	0.873362445414847	0	0	0	0	2.18340611353712	3.49344978165939	65.5021834061135	0	1.74672489082969	0	0	0	0	0	0	0	0	0
14662	23004	"Miroshy"	51.19139	28.01373	112	"AWI"	112	896	1442	1129	0	4.91071428571429	0	0	0	8.03571428571429	0.892857142857143	0	0	2.67857142857143	0.892857142857143	1.33928571428571	1.78571428571429	0.446428571428571	0	0	0	0	0	0	1.33928571428571	0.892857142857143	70.9821428571429	0	2.67857142857143	0.446428571428571	1.78571428571429	0	0	0	0.446428571428571	0	0.446428571428571	0
14662	23004	"Miroshy"	51.19139	28.01373	132	"AWI"	132	1234	1750	1516	0.862068965517241	6.03448275862069	0.431034482758621	0	0	9.48275862068965	0	0	0	3.01724137931034	0	1.29310344827586	0.431034482758621	0	0.431034482758621	0	0	0.431034482758621	0	0	3.01724137931034	0.862068965517241	68.5344827586207	0	2.58620689655172	0	1.29310344827586	0.862068965517241	0	0	0	0.431034482758621	0	0
14662	23004	"Miroshy"	51.19139	28.01373	142	"AWI"	142	1532	1872	1701	0	6.30630630630631	0	0	0	5.40540540540541	0	0	0	2.7027027027027	0	1.8018018018018	1.8018018018018	0.900900900900901	0	0	0	0	0	0.45045045045045	2.25225225225225	0.900900900900901	72.0720720720721	0	2.7027027027027	0	1.8018018018018	0	0	0.45045045045045	0	0.45045045045045	0	0
14662	23004	"Miroshy"	51.19139	28.01373	152	"AWI"	152	1753	2645	2037	0	7.3394495412844	0.458715596330275	0	0	6.42201834862385	0	0	0	1.8348623853211	0.917431192660551	1.8348623853211	0.458715596330275	0	0	0	0	0	0	0	0	0	75.6880733944954	0	1.8348623853211	0	1.37614678899083	0.458715596330275	0.458715596330275	0	0	0.917431192660551	0	0
14662	23004	"Miroshy"	51.19139	28.01373	162	"AWI"	162	1980	3267	2506	0	7.27272727272727	0	0	0	10	0	0	0	1.81818181818182	0	2.27272727272727	1.81818181818182	0	0.909090909090909	0	0	0	0	0.909090909090909	0	0.909090909090909	67.7272727272727	0	2.72727272727273	0.454545454545455	1.81818181818182	0.454545454545455	0	0	0	0	0.454545454545455	0.454545454545455
14662	23004	"Miroshy"	51.19139	28.01373	172	"AWI"	172	2372	3756	3066	0	8.37209302325581	0	0	0.465116279069767	13.0232558139535	0	0.465116279069767	0	1.3953488372093	0	1.86046511627907	0.465116279069767	0	0	0	0	0.465116279069767	0	0	0	1.3953488372093	66.9767441860465	0	1.3953488372093	0	1.86046511627907	0	0.465116279069767	0	0	0.465116279069767	0.930232558139535	0
14662	23004	"Miroshy"	51.19139	28.01373	182	"AWI"	182	2859	4134	3590	0	5.58139534883721	0	0	0	8.37209302325581	0	0	0	1.86046511627907	0	0.930232558139535	0.930232558139535	0	0.465116279069767	0	0	0	0	0	0	0.465116279069767	75.3488372093023	0	1.86046511627907	0	1.86046511627907	0.930232558139535	0	0	0	0.930232558139535	0.465116279069767	0
14662	23004	"Miroshy"	51.19139	28.01373	192	"AWI"	192	3651	4398	4106	0.444444444444444	7.11111111111111	0	0.888888888888889	3.11111111111111	9.77777777777778	0	0	0	1.77777777777778	0	1.77777777777778	0.444444444444444	0	0	0	0	0	0	0.888888888888889	0	0	69.7777777777778	0	1.77777777777778	0	1.33333333333333	0	0	0.444444444444444	0	0	0.444444444444444	0
14662	23004	"Miroshy"	51.19139	28.01373	202	"AWI"	202	4377	6116	4877	0	11.6182572614108	0.4149377593361	0	1.2448132780083	9.95850622406639	0	0	0	2.0746887966805	1.2448132780083	2.0746887966805	2.4896265560166	0	0.4149377593361	0	0	0	0	0	0	1.2448132780083	57.2614107883817	0	6.63900414937759	0	2.4896265560166	0	0.4149377593361	0	0	0	0.4149377593361	0
14662	23004	"Miroshy"	51.19139	28.01373	212	"AWI"	212	4910	7419	5981	0	5.15021459227468	1.28755364806867	0	2.57510729613734	7.72532188841202	0	0	0	2.14592274678112	0.858369098712446	1.28755364806867	0.429184549356223	0	0	0	0	0	0	0	0	2.57510729613734	68.6695278969957	0	3.43347639484979	0	1.28755364806867	0	0.858369098712446	1.28755364806867	0	0	0.429184549356223	0
14662	23004	"Miroshy"	51.19139	28.01373	222	"AWI"	222	5810	8272	7142	0	2.5531914893617	2.12765957446809	0.425531914893617	1.27659574468085	8.51063829787234	0	0	0	2.97872340425532	0	4.25531914893617	0	0.851063829787234	0	0	0	0	0	0	0	0	73.6170212765957	0	2.12765957446809	0.425531914893617	0.425531914893617	0.425531914893617	0	0	0	0	0	0
14662	23004	"Miroshy"	51.19139	28.01373	232	"AWI"	232	7113	8848	8226	0	1.73913043478261	2.60869565217391	0	1.73913043478261	3.91304347826087	0.434782608695652	0.434782608695652	0	1.73913043478261	0.434782608695652	2.17391304347826	0	0	0.869565217391304	0	0	0	0	0	0	0	79.5652173913043	0	2.60869565217391	0	1.30434782608696	0	0	0	0	0	0.434782608695652	0
