"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Lythraceae"	"Morus"	"Myrtus"	"Olea"	"Oleaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
24044	41770	"Lago di Muzzano"	45.99663	8.92794	270	"AWI"	270	853	1280	1043	3	0	68	4	0	0	0	6	0	0	5	0	1	0	4	125	0	0	432	0	0	0	0	29	0	51	0	0	0	0	0	0	24	0	0	1	0	0	0	17	27	4	0	1	0	0	0	0	0	0	0	5	0	0	6	0	0	0	0	172	0	0	0	0	59	1	0	0	0	0	1	36	2	0	0	0	0	0	0	0	0	1	1	14	0	3
24044	41770	"Lago di Muzzano"	45.99663	8.92794	290	"AWI"	290	903	1404	1132	0	1	130	1	0	0	0	13	0	0	5	0	1	0	0	140	0	0	289	0	0	0	0	46	0	52	0	0	0	0	0	0	43	2	13	2	0	0	0	10	36	9	0	0	0	1	0	0	0	0	0	17	0	0	10	0	0	0	0	175	0	0	0	0	132	3	0	0	0	0	4	52	8	0	0	0	0	0	0	0	0	1	4	18	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	310	"AWI"	310	972	1497	1225	0	0	135	1	0	0	0	5	0	0	3	0	2	0	0	17	0	0	319	0	0	0	0	55	0	40	0	0	0	0	0	0	45	0	3	0	0	1	0	6	44	10	0	0	0	0	0	0	0	0	0	7	0	0	5	0	0	0	0	161	0	0	0	0	103	1	0	0	0	0	4	35	5	0	0	0	0	0	0	0	1	0	2	7	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	330	"AWI"	330	1044	1581	1310	1	0	106	0	0	0	0	7	0	0	4	0	2	0	2	3	0	0	415	0	0	0	0	32	0	36	0	0	0	0	0	0	40	0	0	0	0	0	0	3	34	7	0	0	0	0	0	0	0	0	0	6	0	0	10	0	1	0	0	121	0	0	0	0	129	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	1	0	1	5	0	4
24044	41770	"Lago di Muzzano"	45.99663	8.92794	340	"AWI"	340	1074	1641	1352	0	1	88	5	0	0	0	1	0	0	3	0	0	0	0	0	0	0	589	0	0	0	0	15	0	25	0	0	0	0	0	0	36	0	0	0	0	0	0	3	39	1	0	1	0	1	0	0	1	0	0	0	0	0	6	0	0	0	0	96	0	1	0	0	97	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	350	"AWI"	350	1121	1675	1401	0	1	109	0	0	0	0	4	0	0	6	0	0	0	0	3	0	0	534	0	0	0	0	26	0	28	0	0	0	0	0	0	27	0	6	0	0	0	0	12	28	2	0	0	0	1	0	0	0	0	0	10	0	1	2	0	0	0	0	94	0	0	0	0	122	2	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	370	"AWI"	370	1210	1764	1495	1	0	264	0	0	0	0	2	0	0	8	0	3	0	0	6	0	0	448	0	0	0	0	42	2	32	0	0	0	0	1	0	30	0	0	0	0	0	0	7	23	2	0	0	0	1	0	0	0	0	0	20	0	0	4	0	0	0	0	92	0	0	0	1	127	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	390	"AWI"	390	1292	1858	1587	2	0	95	1	0	0	0	1	0	0	17	0	0	0	0	0	0	0	494	0	0	0	0	29	0	14	0	0	0	0	0	0	22	0	0	1	0	0	0	2	31	0	0	0	0	0	0	0	0	0	0	8	0	0	7	0	0	0	0	65	0	0	0	0	95	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	5	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	410	"AWI"	410	1375	1938	1682	3	2	115	1	0	0	1	4	0	0	9	0	1	0	0	0	0	0	527	0	0	0	0	38	1	14	0	0	0	0	0	0	36	0	0	0	0	0	0	4	46	2	0	1	0	0	0	0	1	0	0	8	0	0	3	0	1	0	0	74	0	0	0	1	122	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	8	0	2
24044	41770	"Lago di Muzzano"	45.99663	8.92794	430	"AWI"	430	1520	2015	1776	0	0	186	2	0	0	0	1	0	0	22	0	2	2	0	0	0	0	211	0	0	0	0	54	0	22	0	0	0	0	0	0	39	0	0	0	0	0	0	3	48	3	0	0	0	1	0	0	0	0	0	5	0	0	2	0	0	0	0	84	0	0	0	1	151	1	0	0	0	0	2	0	5	0	0	0	0	1	0	1	3	0	8	4	0	2
24044	41770	"Lago di Muzzano"	45.99663	8.92794	440	"AWI"	440	1585	2057	1818	3	1	229	1	0	0	0	4	0	0	34	0	1	0	0	5	0	0	100	0	0	0	0	77	1	27	0	0	0	0	0	0	77	0	0	0	0	3	0	12	42	7	0	1	0	0	0	0	2	0	0	0	0	0	9	0	0	0	0	134	0	1	0	0	221	1	0	0	0	0	4	0	3	0	0	0	0	0	0	0	2	0	14	5	0	4
24044	41770	"Lago di Muzzano"	45.99663	8.92794	450	"AWI"	450	1654	2085	1862	1	0	206	1	0	0	0	4	0	0	28	0	0	0	0	0	0	0	13	0	0	0	0	77	0	23	0	0	0	0	0	0	42	1	0	0	0	0	0	13	31	7	0	0	0	0	0	0	1	0	0	7	0	0	9	0	0	0	0	137	0	0	0	0	184	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	7	0	4
24044	41770	"Lago di Muzzano"	45.99663	8.92794	460	"AWI"	460	1710	2128	1907	6	1	206	1	0	0	1	7	0	0	21	0	0	0	0	8	0	0	7	0	0	0	0	104	0	29	0	0	0	0	0	0	59	0	0	0	0	2	0	4	42	0	0	0	0	2	0	0	1	0	0	8	0	0	14	0	0	0	0	0	0	1	0	0	262	1	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	4	1	0	5
24044	41770	"Lago di Muzzano"	45.99663	8.92794	470	"AWI"	470	1827	2194	1960	2	0	242	1	0	0	0	8	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	107	0	27	0	0	0	0	0	0	34	2	0	0	0	2	0	10	4	4	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	1	0	0	250	5	0	1	0	0	1	0	2	0	0	0	0	1	0	0	3	0	0	7	0	3
24044	41770	"Lago di Muzzano"	45.99663	8.92794	480	"AWI"	480	1868	2273	2019	6	0	291	0	0	0	0	8	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	123	0	30	0	0	0	0	0	0	68	1	0	1	0	1	0	7	0	4	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	2	12	2	0	3
24044	41770	"Lago di Muzzano"	45.99663	8.92794	490	"AWI"	490	1926	2342	2093	3	0	285	1	0	0	2	10	0	0	37	0	5	0	0	0	0	0	0	0	0	0	0	111	0	26	0	0	0	0	0	0	43	0	0	0	0	1	0	6	0	2	0	0	0	1	0	0	0	0	0	15	0	0	2	0	0	0	0	0	0	0	0	0	177	2	0	0	0	0	0	11	3	0	0	0	2	1	0	0	1	1	17	6	0	4
24044	41770	"Lago di Muzzano"	45.99663	8.92794	500	"AWI"	500	1963	2445	2171	5	0	279	1	0	0	0	2	0	0	44	0	0	0	0	0	0	0	1	0	0	0	0	126	0	36	0	0	0	0	0	0	37	0	10	0	0	0	0	10	0	1	0	1	0	0	0	0	0	0	0	13	0	0	5	0	0	0	0	0	0	1	0	0	209	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	18	3	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	505	"AWI"	505	1976	2513	2208	3	0	243	0	0	0	1	9	0	0	52	0	0	0	0	0	0	0	1	0	0	0	0	102	0	50	0	0	0	0	0	0	29	1	3	0	0	1	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	226	2	0	0	0	0	4	0	3	0	0	0	0	2	0	0	2	1	15	2	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	510	"AWI"	510	2008	2558	2243	5	0	188	1	0	0	1	10	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	73	1	79	1	0	0	0	0	0	33	0	0	0	0	1	0	15	0	2	0	0	0	0	0	0	0	0	0	12	0	0	6	0	0	0	0	0	0	0	0	0	187	2	0	0	0	0	1	0	1	0	0	0	0	2	0	1	0	1	5	7	1	3
24044	41770	"Lago di Muzzano"	45.99663	8.92794	515	"AWI"	515	2043	2579	2281	4	2	250	4	0	0	0	6	0	0	37	0	1	0	0	0	0	0	0	0	0	0	0	79	0	56	0	0	0	0	0	0	29	0	0	0	0	0	0	7	0	6	0	1	0	2	0	0	0	0	0	8	0	0	7	0	0	0	0	202	0	3	0	0	222	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	1	0	12	5	1	2
24044	41770	"Lago di Muzzano"	45.99663	8.92794	525	"AWI"	525	2084	2648	2363	7	1	182	0	0	0	0	7	0	0	30	0	1	0	0	0	0	0	0	0	0	0	0	52	0	62	0	0	0	0	0	0	32	0	0	0	0	2	0	16	0	1	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	122	2	0	0	0	0	1	0	2	0	0	0	0	1	0	0	2	1	6	4	0	3
24044	41770	"Lago di Muzzano"	45.99663	8.92794	530	"AWI"	530	2098	2700	2400	3	0	121	1	0	0	0	1	0	0	16	0	2	0	0	0	0	0	0	0	0	0	0	52	0	72	0	0	0	0	0	0	25	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	1	0	0	24	0	0	2	0	0	0	0	0	0	2	0	0	107	4	0	0	0	0	3	0	1	0	0	0	0	1	1	2	2	2	6	3	0	2
24044	41770	"Lago di Muzzano"	45.99663	8.92794	535	"AWI"	535	2136	2734	2435	7	1	171	1	0	0	0	1	0	0	39	0	1	0	3	0	0	0	0	0	0	0	0	59	0	45	0	0	0	0	0	0	36	0	3	0	0	1	0	14	0	4	0	0	0	0	0	0	0	0	0	17	0	0	12	0	0	0	0	0	0	0	0	0	132	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	2	5	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	540	"AWI"	540	2179	2759	2475	5	0	177	1	0	0	0	10	0	0	48	0	1	0	0	0	0	0	0	0	0	0	0	60	0	47	0	0	0	0	0	0	54	0	0	0	0	1	0	15	0	1	0	0	0	0	0	0	0	1	0	27	0	0	13	0	1	0	0	0	0	0	0	0	129	2	0	0	0	0	2	0	7	0	0	0	0	1	1	0	1	1	6	4	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	545	"AWI"	545	2219	2785	2515	5	1	186	1	0	0	0	3	0	0	37	0	1	0	0	0	0	0	0	0	0	0	0	78	0	29	0	0	0	0	0	0	38	0	0	0	0	2	0	13	0	2	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	123	2	0	0	0	0	0	0	4	0	0	0	0	2	0	0	1	2	5	4	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	550	"AWI"	550	2245	2817	2556	10	2	178	4	0	0	0	3	0	0	33	0	2	0	0	0	0	0	0	0	0	0	0	78	0	29	0	0	0	0	0	0	44	0	0	0	0	8	0	13	0	1	0	0	0	0	0	0	0	0	0	29	0	0	9	0	0	0	0	0	0	0	0	0	87	1	0	1	0	0	1	0	3	0	0	0	0	0	2	0	1	5	5	0	0	7
24044	41770	"Lago di Muzzano"	45.99663	8.92794	555	"AWI"	555	2266	2864	2594	12	0	188	0	0	0	0	6	0	0	37	0	1	0	0	0	0	0	0	0	0	0	0	71	0	40	0	0	0	0	0	0	80	0	0	1	0	0	0	17	0	1	0	1	0	0	0	0	1	1	0	32	0	0	5	0	0	0	0	0	0	0	0	0	125	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	2	4	3	0	2
24044	41770	"Lago di Muzzano"	45.99663	8.92794	560	"AWI"	560	2324	2886	2628	1	0	225	3	0	0	0	7	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	61	1	36	0	0	0	0	0	0	100	0	10	0	0	0	0	13	0	1	0	0	0	2	0	0	0	0	0	42	0	0	9	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	2	0	4	0	0	0	0	1	0	0	1	1	16	1	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	565	"AWI"	565	2387	2900	2665	13	0	276	0	0	0	2	2	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	78	0	25	0	0	0	0	0	0	73	0	10	0	0	3	0	16	0	3	0	0	0	0	0	0	1	0	0	25	1	0	19	0	0	0	0	0	0	0	0	0	138	6	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1	0	14	0	0	2
24044	41770	"Lago di Muzzano"	45.99663	8.92794	570	"AWI"	570	2435	2919	2702	4	0	270	1	0	0	0	5	0	1	43	0	1	0	0	0	0	0	0	0	0	0	0	70	0	30	0	0	0	0	0	0	40	0	8	0	0	0	0	20	0	3	0	0	1	0	0	0	0	0	0	16	0	0	4	0	0	0	0	0	0	0	0	0	92	1	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	12	4	0	3
24044	41770	"Lago di Muzzano"	45.99663	8.92794	580	"AWI"	580	2490	2986	2779	8	1	264	2	0	0	1	2	0	0	38	0	1	0	0	0	0	0	0	0	0	0	0	75	0	20	0	0	0	0	0	0	78	2	0	0	0	5	0	12	0	1	0	0	0	0	0	0	0	0	0	28	0	0	6	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	3	0	11	0	0	2
24044	41770	"Lago di Muzzano"	45.99663	8.92794	590	"AWI"	590	2691	3028	2849	2	0	351	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	76	0	20	0	0	0	0	0	0	74	2	0	0	0	3	0	36	0	0	0	0	0	0	0	0	1	0	0	22	0	0	4	0	0	0	0	0	0	3	0	0	148	0	0	0	0	0	2	0	4	0	0	0	0	3	5	0	1	0	3	4	1	4
24044	41770	"Lago di Muzzano"	45.99663	8.92794	610	"AWI"	610	2859	3216	3010	6	0	344	0	0	0	0	1	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	79	0	14	1	0	0	0	0	0	49	1	0	0	0	2	0	28	0	1	0	0	0	0	0	0	1	0	0	11	0	0	7	0	0	0	0	0	0	1	0	0	153	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	13	1	0	4
24044	41770	"Lago di Muzzano"	45.99663	8.92794	630	"AWI"	630	2934	3575	3162	8	0	355	0	0	0	1	2	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	89	0	14	0	0	0	0	0	0	51	1	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	1	8	1	0	2
24044	41770	"Lago di Muzzano"	45.99663	8.92794	650	"AWI"	650	3029	3719	3338	3	0	138	0	0	0	0	3	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	58	0	16	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	670	"AWI"	670	3144	3849	3497	8	0	367	3	0	0	0	6	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	88	0	11	0	0	0	0	0	0	33	0	3	0	0	0	0	12	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	690	"AWI"	690	3285	3974	3652	10	1	390	0	0	0	0	3	0	0	30	0	2	0	0	0	0	0	0	0	0	0	0	92	0	7	0	0	0	0	0	0	56	1	6	1	0	0	0	11	0	1	0	0	0	0	0	0	1	0	0	9	0	0	4	0	0	0	0	0	0	1	0	1	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	710	"AWI"	710	3430	4099	3802	8	0	356	0	0	0	1	5	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	86	2	13	0	0	0	0	0	0	48	0	0	1	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	1	0	0	185	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	2	1	2	0	1	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	730	"AWI"	730	3629	4210	3951	8	1	430	0	0	0	1	1	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	102	1	10	0	0	0	0	0	0	42	0	0	0	0	0	0	14	0	2	0	0	0	1	0	0	0	0	0	0	0	0	13	0	1	0	0	0	0	4	0	0	117	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	3	4	0	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	750	"AWI"	750	3864	4315	4116	18	1	383	0	0	0	0	1	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	113	0	12	0	0	0	0	0	0	63	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	0	0	0	0	0	5	0	0	162	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	3	0	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	770	"AWI"	770	4045	4447	4244	18	4	345	0	0	0	0	2	0	0	25	0	1	0	0	0	0	0	0	0	0	0	0	130	0	6	0	0	0	0	0	0	96	2	31	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	0	0	3	0	0	167	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	9	0	2	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	790	"AWI"	790	4136	4610	4351	15	3	321	0	0	0	1	5	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	93	2	4	0	0	0	0	0	0	61	1	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	1	0	0	1	0	0	221	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	11	1	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	810	"AWI"	810	4217	4754	4456	15	3	318	0	0	0	0	6	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	149	0	8	0	0	0	0	0	0	60	3	38	0	0	2	0	12	0	0	0	0	0	1	0	0	0	0	0	4	0	0	7	0	0	0	0	0	0	2	0	0	173	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	12	13	1	0	6
24044	41770	"Lago di Muzzano"	45.99663	8.92794	830	"AWI"	830	4307	4898	4563	21	4	376	0	0	0	0	1	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	1	0	0	51	1	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	4	0	0	6	0	1	0	0	0	0	1	0	0	174	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	6	9	0	2	4
24044	41770	"Lago di Muzzano"	45.99663	8.92794	850	"AWI"	850	4390	5023	4675	26	1	422	1	0	0	0	7	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	126	0	6	0	0	0	0	0	0	28	3	14	0	0	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	175	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	10	13	0	1	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	870	"AWI"	870	4464	5131	4794	17	0	482	2	0	0	2	3	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	232	0	2	0	0	0	0	0	0	32	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	4	0	0	118	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	6	0	0	0
