"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Dioscoreaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Melanthiaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
26056	45196	"Hayley Wood"	52.16056	-0.1125	7.2	"AWI"	7.2	-50.6	-38.6	-44.6	0	0.327868852459016	0.218579234972678	0.983606557377049	0	0	0	0.327868852459016	0.109289617486339	0	0.655737704918033	0	2.84153005464481	0	0	0	0	0	0	12.4590163934426	0.109289617486339	0.218579234972678	0	0.109289617486339	0	0	0	21.6393442622951	0.327868852459016	0	4.37158469945355	0	0	0	0.327868852459016	0	0	0	0	0	0.109289617486339	0	1.9672131147541	0	0.109289617486339	21.7486338797814	0	0.218579234972678	0	25.3551912568306	0	0	0	0	0	2.07650273224044	0	0	0	0	0	0.765027322404372	0.109289617486339	0	0.109289617486339	0	0.327868852459016	2.07650273224044	0	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	7.8	"AWI"	7.8	-49.4	-37.4	-43.4	0	0.149700598802395	0.149700598802395	1.34730538922156	0	0	0	0	0	0	0.149700598802395	0	3.74251497005988	0	0	0	0	0	0	20.8083832335329	0.598802395209581	0.29940119760479	0	0.449101796407186	0	0.29940119760479	0	26.9461077844311	0	0.149700598802395	0	0	0.29940119760479	0	0.449101796407186	0	0.149700598802395	0	0.149700598802395	0	0	0	2.24550898203593	0	0	0	0	0	0	33.0838323353293	0	0	0	0	0	2.69461077844311	0.449101796407186	0	0	0.149700598802395	0.449101796407186	1.19760479041916	0.29940119760479	0	0.149700598802395	0	0.598802395209581	2.54491017964072	0	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	8.4	"AWI"	8.4	-48.2	-36.6	-42.2	0.129198966408269	0	0.645994832041344	1.29198966408269	0	0	0.258397932816538	0	0	0	1.03359173126615	0	2.84237726098191	0	0	0	0	0	0	13.8242894056848	0.387596899224806	0	0	0.258397932816538	0	0	0	18.4754521963824	0	0	0	0	0	0	0.129198966408269	0	0	0	0	0	0.129198966408269	0	3.10077519379845	0	0.129198966408269	23.7726098191214	0	0.129198966408269	0	27.6485788113695	0	0	0	0	0	0.904392764857881	0.129198966408269	0.129198966408269	0	0	0	1.55038759689922	0.258397932816538	0	0.387596899224806	0	0.387596899224806	2.0671834625323	0	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	9	"AWI"	9	-47	-36	-41	0	0.253807106598985	0	0.888324873096447	0	0	0	0	0.253807106598985	0	0.761421319796954	0	1.77664974619289	0	0	0	0	0	0	13.8324873096447	0.380710659898477	0	0	0.126903553299492	0	0.126903553299492	0	23.0964467005076	0.253807106598985	0.253807106598985	0	0.126903553299492	0.126903553299492	0	0	0	0	0	0	0	0	0	2.41116751269036	0	0	22.0812182741117	0	0	0	26.6497461928934	0.126903553299492	0	0	0	0	2.28426395939086	0.253807106598985	0	0	0	0	1.14213197969543	0.126903553299492	0	0.126903553299492	0	1.01522842639594	1.52284263959391	0	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	9.6	"AWI"	9.6	-46.4	-34.2	-40.4	0.126903553299492	0.380710659898477	0.50761421319797	1.6497461928934	0	0	0	0	0.380710659898477	0	1.14213197969543	0	3.2994923857868	0.126903553299492	0	0	0	0	0	14.4670050761421	0.253807106598985	0	0	0.888324873096447	0	0	0	18.9086294416244	0	0	0	0	0.126903553299492	0	0.253807106598985	0	0	0	0	0	0	0	2.91878172588833	0	0	24.492385786802	0	0.253807106598985	0	16.497461928934	0.761421319796954	0	0	0	0	3.68020304568528	0.50761421319797	0	0.253807106598985	0	0	2.41116751269036	0.380710659898477	0	0.253807106598985	0	1.14213197969543	3.93401015228426	0	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	10.2	"AWI"	10.2	-45.4	-32.6	-39.4	0	0.656814449917898	0.821018062397373	1.47783251231527	0.164203612479475	0	0	0.164203612479475	0.656814449917898	0	0.492610837438424	0	3.28407224958949	0.164203612479475	0	0	0	0	0	18.8834154351396	0.492610837438424	0	0	0.492610837438424	0	0.164203612479475	0	23.1527093596059	0	0	0	0	0.164203612479475	0	0.656814449917898	0	0.328407224958949	0	0	0	0.164203612479475	0	3.28407224958949	0	0	0	0	0	0	35.4679802955665	0.328407224958949	0	0	0	0	2.79146141215107	0.656814449917898	0	0	0.164203612479475	0.985221674876847	0.985221674876847	0.985221674876847	0.164203612479475	0	0	0.656814449917898	0.985221674876847	0.164203612479475	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	10.8	"AWI"	10.8	-43.6	-31.4	-37.6	0.10989010989011	0.21978021978022	0.21978021978022	0.659340659340659	0.10989010989011	0	0	0.10989010989011	0.32967032967033	0	0.32967032967033	0	1.42857142857143	0	0	0	0	0	0	16.9230769230769	0.10989010989011	0	0	0.10989010989011	0	0.10989010989011	0.10989010989011	16.9230769230769	0	0	8.79120879120879	0	0	0	0.32967032967033	0	0	0	0	0	0.10989010989011	0.21978021978022	1.64835164835165	0	0	21.978021978022	0	0	0	23.8461538461538	0	0	0	0	0	2.52747252747253	0.32967032967033	0	0	0.10989010989011	0	0.769230769230769	0.10989010989011	0	0.10989010989011	0	0.21978021978022	0.879120879120879	0.21978021978022	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	11.4	"AWI"	11.4	-42.2	-29.8	-36.2	0	0.723763570566948	0.482509047044632	1.08564535585042	0	0	0	0.120627261761158	0.241254523522316	0	0.965018094089264	0.120627261761158	2.17129071170084	0	0	0	0	0	0	17.1290711700844	0.361881785283474	0	0	0	0	0	0	20.0241254523522	0	0	0	0	0.120627261761158	0	0.241254523522316	0	0.241254523522316	0	0.120627261761158	0	0	0	1.93003618817853	0	0	23.642943305187	0	0.120627261761158	0	24.7285886610374	0.241254523522316	0	0	0	0	1.68878166465621	0.241254523522316	0	0	0	0.120627261761158	0.482509047044632	0.723763570566948	0	0.120627261761158	0	0.723763570566948	1.08564535585042	0	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	12	"AWI"	12	-41	-28	-35	0	0.72992700729927	0.608272506082725	0.72992700729927	0.121654501216545	0	0.121654501216545	0.121654501216545	0.121654501216545	0	0.608272506082725	0	0.851581508515815	0	0	0	0	0	0	15.3284671532847	0.72992700729927	0.121654501216545	0	0.364963503649635	0	0	0	17.8832116788321	0	0	4.74452554744525	0	0	0	0.608272506082725	0	0	0	0	0	0	0	2.31143552311436	0	0	20.8029197080292	0	0	0	25.3041362530414	0.121654501216545	0	0	0	0	3.04136253041363	0.48661800486618	0	0	0	0.608272506082725	0.48661800486618	0.364963503649635	0	0.121654501216545	0	0.72992700729927	1.70316301703163	0	0.121654501216545
26056	45196	"Hayley Wood"	52.16056	-0.1125	12.6	"AWI"	12.6	-39.8	-26.8	-33.8	0	0.128040973111396	0	0.89628681177977	0	0	0	0	0.384122919334187	0	1.15236875800256	0	2.56081946222791	0	0	0	0	0	0	15.3649167733675	0	0	0	0.512163892445583	0	0	0	18.437900128041	0.128040973111396	0.128040973111396	0	0	0.128040973111396	0	0.256081946222791	0	0	0	0	0	0	0	2.43277848911652	0	0	23.943661971831	0	0	0	23.1754161331626	0.384122919334187	0	0	0	0	2.9449423815621	0.384122919334187	0	0	0	0	3.0729833546735	0.128040973111396	0	0.256081946222791	0	0.640204865556978	2.56081946222791	0	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	13.2	"AWI"	13.2	-38.6	-25.4	-32.4	0	0.501882057716437	0.501882057716437	1.12923462986198	0	0	0	0.125470514429109	0.627352572145546	0	0.752823086574655	0	2.63488080301129	0	0	0	0	0	0	15.0564617314931	0	0	0	0	0	0.250941028858218	0	20.5771643663739	0.250941028858218	0	0	0	0	0	0.125470514429109	0	0	0	0	0	0.125470514429109	0.125470514429109	2.50941028858218	0	0	22.8356336260979	0	0.250941028858218	0	24.4667503136763	0.125470514429109	0	0	0	0	2.63488080301129	0.501882057716437	0	0	0	0	0.878293601003764	0	0	0	0	1.00376411543287	1.88205771643664	0	0.125470514429109
26056	45196	"Hayley Wood"	52.16056	-0.1125	13.8	"AWI"	13.8	-37.4	-23.6	-30.6	0	0.125	0.5	0.5	0.25	0	0	0	0.375	0	0.75	0	1.75	0	0	0	0	0	0	13.5	0.5	0	0	0.125	0	0.375	0	24.125	0	0.25	0	0	0	0	0.375	0	0.125	0	0.125	0	0.125	0	1	0	0	21.875	0	0	0	25	0.125	0	0	0	0	2.625	0.5	0	0	0.125	0	0.75	0	0	0	0	0.75	3	0	0.375
26056	45196	"Hayley Wood"	52.16056	-0.1125	14.4	"AWI"	14.4	-36.2	-21.4	-29.2	0	0.126903553299492	0.380710659898477	0.380710659898477	0	0	0	0.126903553299492	0.50761421319797	0	0.380710659898477	0	1.90355329949239	0	0	0	0	0	0	15.3553299492386	0.380710659898477	0	0	0.126903553299492	0	0.126903553299492	0	20.5583756345178	0	0	0	0	0	0	0	0	0	0	0	0	0.126903553299492	0	2.79187817258883	0	0	21.7005076142132	0	0	0	27.4111675126904	0	0	0	0	0	2.66497461928934	0.50761421319797	0	0	0.126903553299492	0	0.761421319796954	0.253807106598985	0	0	0	1.01522842639594	2.28426395939086	0	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	15	"AWI"	15	-35	-19	-28	0	0.121802679658952	0.243605359317905	1.09622411693057	0.121802679658952	0	0	0	0.121802679658952	0	1.70523751522533	0	1.94884287454324	0	0	0	0	0	0	15.2253349573691	0.121802679658952	0.121802679658952	0	0.121802679658952	0	0	0	19.7320341047503	0	0	4.38489646772229	0	0	0	0.243605359317905	0	0.121802679658952	0	0	0	0.121802679658952	0	2.3142509135201	0	0	23.142509135201	0	0	0	21.6808769792935	0.243605359317905	0	0	0	0	2.557856272838	0.48721071863581	0	0	0.121802679658952	0	0.609013398294762	0	0	0	0	0.365408038976857	2.80146163215591	0	0.121802679658952
26056	45196	"Hayley Wood"	52.16056	-0.1125	15.6	"AWI"	15.6	-33.8	-17.8	-26.2	0	1.21212121212121	1.21212121212121	0.848484848484849	0	0	0	0	0.242424242424242	0	0.727272727272727	0	3.03030303030303	0	0	0	0	0	0	12.6060606060606	0.727272727272727	0	0	0	0	0.121212121212121	0	14.5454545454545	0	0	5.81818181818182	0	0	0	0.242424242424242	0	0	0	0	0	0	0	2.78787878787879	0	0	25.0909090909091	0	0	0	21.9393939393939	0.484848484848485	0	0	0	0	2.18181818181818	0	0	0	0	0	1.81818181818182	0.242424242424242	0	0	0	1.45454545454545	2.54545454545455	0	0.121212121212121
26056	45196	"Hayley Wood"	52.16056	-0.1125	16.2	"AWI"	16.2	-32.6	-16.4	-24.6	0	0.242718446601942	0.728155339805825	1.21359223300971	0	0	0	0.121359223300971	0.121359223300971	0	1.09223300970874	0	1.69902912621359	0	0	0	0	0	0	14.4417475728155	0.242718446601942	0	0	0.242718446601942	0	0	0	19.7815533980583	0	0	3.51941747572816	0	0	0	0.485436893203883	0	0	0	0	0	0	0	1.09223300970874	0	0	23.3009708737864	0	0	0	24.1504854368932	0.242718446601942	0	0	0.121359223300971	0	1.69902912621359	0.364077669902913	0	0	0.242718446601942	0	1.45631067961165	0	0	0	0	0.364077669902913	3.03398058252427	0	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	16.8	"AWI"	16.8	-31.4	-14.6	-23.4	0	0.114285714285714	0.457142857142857	1.71428571428571	0	0	0	0.114285714285714	0.114285714285714	0	1.14285714285714	0	1.6	0	0	0	0	0	0	13.1428571428571	0.228571428571429	0	0	0.228571428571429	0	0	0	23.7714285714286	0	0	5.48571428571429	0	0	0	0.114285714285714	0	0.228571428571429	0	0	0	0	0	0.8	0	0	20.3428571428571	0	0.114285714285714	0	21.1428571428571	0.228571428571429	0	0	0	0	2.62857142857143	0.114285714285714	0	0	0.114285714285714	0	1.14285714285714	0.457142857142857	0	0.114285714285714	0	0.914285714285714	3.31428571428571	0	0.114285714285714
26056	45196	"Hayley Wood"	52.16056	-0.1125	17.4	"AWI"	17.4	-29.8	-12.8	-21.8	0.124069478908189	0.496277915632754	0.124069478908189	0.86848635235732	0	0	0	0	0.496277915632754	0	0.744416873449132	0	1.48883374689826	0	0	0	0	0	0	12.1588089330025	0.992555831265509	0	0	0.248138957816377	0	0.124069478908189	0	26.0545905707196	0	0	0	0	0	0	0.372208436724566	0	0	0	0	0	0	0	1.48883374689826	0	0	25.5583126550869	0	0	0	21.0918114143921	0.124069478908189	0	0	0	0	1.98511166253102	0.248138957816377	0	0	0.248138957816377	0	1.36476426799007	0	0	0	0	1.1166253101737	2.35732009925558	0	0.124069478908189
26056	45196	"Hayley Wood"	52.16056	-0.1125	18	"AWI"	18	-28	-11	-20	0	0	0.529100529100529	0.793650793650794	0.132275132275132	0	0	0.396825396825397	0	0	0.793650793650794	0	2.11640211640212	0	0	0	0	0	0	15.2116402116402	0.132275132275132	0	0	0.132275132275132	0	0.132275132275132	0	21.957671957672	0	0	0	0	0	0	0.529100529100529	0	0.132275132275132	0	0	0	0.264550264550265	0	1.58730158730159	0	0	24.2063492063492	0	0	0	23.5449735449735	0	0	0	0	0	1.45502645502645	0.132275132275132	0	0	0	0	0.396825396825397	0.264550264550265	0	0	0	0.661375661375661	4.4973544973545	0	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	18.6	"AWI"	18.6	-26.2	-9.8	-18.2	0	0.588235294117647	0.352941176470588	0.941176470588235	0	0	0.117647058823529	0.235294117647059	0	0	1.88235294117647	0.117647058823529	1.52941176470588	0.235294117647059	0	0	0	0	0	15.5294117647059	0.588235294117647	0	0	0.352941176470588	0	0.117647058823529	0	21.5294117647059	0	0	0	0	0.352941176470588	0	0.117647058823529	0	0	0	0	0	0	0	2.23529411764706	0	0	23.4117647058824	0	0	0	21.1764705882353	0.352941176470588	0	0	0	0	2.70588235294118	0.588235294117647	0	0	0.117647058823529	0	1.88235294117647	0.705882352941177	0	0	0	1.17647058823529	0.941176470588235	0.117647058823529	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	19.2	"AWI"	19.2	-24.6	-8.2	-16.6	0	0	0	1.67464114832536	0	0	0	0.358851674641148	0.717703349282297	0	0.478468899521531	0	0.837320574162679	0	0	0	0	0	0	14.3540669856459	0.119617224880383	0	0	0	0	0.119617224880383	0	24.5215311004785	0.239234449760766	0	2.99043062200957	0	0	0	0.358851674641148	0	0	0	0	0	0	0	1.19617224880383	0	0	24.4019138755981	0	0	0.358851674641148	20.2153110047847	0.358851674641148	0	0	0.119617224880383	0	1.31578947368421	0.478468899521531	0	0	0.119617224880383	0.239234449760766	1.43540669856459	0.358851674641148	0	0	0	1.07655502392344	1.55502392344498	0	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	19.8	"AWI"	19.8	-23.4	-5.8	-15.4	0	0	0.967351874244256	0.846432889963724	0	0	0	0	0.120918984280532	0	1.45102781136638	0	1.33010882708585	0	0	0	0	0	0	13.7847642079807	0.241837968561064	0	0	0	0	0.120918984280532	0	23.8210399032648	0	0	0	0.120918984280532	0	0	0.241837968561064	0	0	0	0.120918984280532	0	0	0	1.81378476420798	0	0	23.4582829504232	0	0	0	25.3929866989117	0.120918984280532	0	0	0	0	1.45102781136638	0.120918984280532	0	0.120918984280532	0.241837968561064	0	1.69286577992745	0.120918984280532	0	0	0	0.846432889963724	1.33010882708585	0	0.120918984280532
26056	45196	"Hayley Wood"	52.16056	-0.1125	20.4	"AWI"	20.4	-21.8	-4.2	-13.8	0	0.352112676056338	0.117370892018779	1.64319248826291	0	0	0.117370892018779	0.352112676056338	0.117370892018779	0	0.469483568075117	0.117370892018779	0.234741784037559	0	0	0	0	0	0	16.9014084507042	0.469483568075117	0	0	0.117370892018779	0	0	0	28.0516431924883	0	0	1.99530516431925	0	0	0	0.938967136150235	0	0	0	0	0	0	0	1.40845070422535	0	0	20.18779342723	0	0	0	20.7746478873239	0	0	0	0	0	1.76056338028169	0.938967136150235	0	0	0	0.117370892018779	1.05633802816901	0.117370892018779	0	0	0	0.469483568075117	0.938967136150235	0.234741784037559	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	21	"AWI"	21	-20	-3	-12	0	0	0.464396284829721	1.23839009287926	0	0	0.154798761609907	0.309597523219814	0.154798761609907	0	1.39318885448916	0	1.70278637770898	0	0	0	0.309597523219814	0	0	18.4210526315789	0	0.154798761609907	0	0	0	0.309597523219814	0	39.3188854489164	0	0	2.78637770897833	0	0	0	0	0	0	0	0	0	0	0	1.70278637770898	0	0	0	0	0	0	26.7801857585139	0.464396284829721	0	0	0	0	2.47678018575851	0.154798761609907	0	0	0	0	0.464396284829721	0	0	0	0	0.464396284829721	0.773993808049536	0	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	21.6	"AWI"	21.6	-18.2	-1.2	-10.2	0	0.454545454545455	0.606060606060606	1.51515151515152	0	0	0.151515151515152	0	0.909090909090909	0	0.757575757575758	0	1.81818181818182	0	0	0	0	0	0	25	1.06060606060606	0.303030303030303	0	0	0	0.151515151515152	0	27.2727272727273	0	0	7.72727272727273	0	0.151515151515152	0	1.36363636363636	0	0.454545454545455	0	0.151515151515152	0	0	0	1.81818181818182	0	0	0	0	0	0	19.5454545454545	0.151515151515152	0	0	0.303030303030303	0	1.51515151515152	0	0	0	0	0	1.51515151515152	0.151515151515152	0	0.151515151515152	0	1.21212121212121	3.78787878787879	0	0
26056	45196	"Hayley Wood"	52.16056	-0.1125	22.2	"AWI"	22.2	-16.4	0.599999999999998	-8.4	0	0.699300699300699	0.116550116550117	1.74825174825175	0	0	0.116550116550117	0.116550116550117	0.116550116550117	0	1.04895104895105	0	0.932400932400932	0	0	0	0	0	0	18.6480186480186	0.116550116550117	0	0	0.116550116550117	0	0.34965034965035	0	26.1072261072261	0	0.116550116550117	1.74825174825175	0	0	0	0.116550116550117	0	0	0	0	0	0.116550116550117	0	1.51515151515152	0	0	19.9300699300699	0	0	0	22.027972027972	0.699300699300699	0	0	0	0	0.699300699300699	0.466200466200466	0	0	0	0	1.04895104895105	0	0	0	0	0.699300699300699	0.466200466200466	0.116550116550117	0
