"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cucurbitaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
14556	22820	"Löddigsee"	53.43333	11.85	148	"AWI"	148	1660	1985	1851	1	1	145	0	0	0	0	2	0	56	0	0	0	0	0	0	0	0	0	22	0	90	0	0	0	0	0	0	80	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	2	43	0	0	0	0	0	0	127	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	152	"AWI"	152	1674	2065	1905	1	0	111	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	28	0	34	0	0	0	0	0	0	57	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	142	0	0	0	0	0	0	104	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	156	"AWI"	156	1688	2156	1955	0	1	143	0	0	0	0	3	0	77	0	0	0	2	0	0	0	0	0	28	0	42	0	0	0	0	0	0	80	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	5	49	0	0	0	0	0	0	68	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	161	"AWI"	161	1704	2275	2007	0	0	149	0	0	0	0	1	0	68	0	0	0	0	0	0	0	0	0	31	0	36	0	0	0	0	0	0	87	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	3	51	0	0	0	0	0	0	75	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	166	"AWI"	166	1717	2393	2056	1	0	175	0	0	0	0	0	0	81	0	0	0	1	0	0	0	0	0	38	0	33	0	0	0	0	0	0	65	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	1	44	0	0	0	0	0	0	78	0	0	0	1	0	3	0	0	0	0	0	0	0	0	2	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	170	"AWI"	170	1725	2487	2097	1	1	185	0	0	0	0	2	0	64	0	1	0	0	0	0	0	0	0	39	0	70	0	0	0	0	0	0	78	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	24	0	0	0	34	0	0	0	0	0	0	79	0	0	0	1	0	3	0	0	0	0	0	2	0	0	5	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	174	"AWI"	174	1736	2582	2142	0	0	164	1	0	0	0	2	0	58	0	0	0	2	0	0	0	0	0	41	0	57	0	0	0	0	0	0	72	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	32	0	0	0	0	0	0	106	0	0	0	1	0	4	0	0	0	0	0	0	1	0	1	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	179	"AWI"	179	1750	2703	2206	0	1	168	0	0	0	0	3	0	50	0	2	0	1	0	0	0	0	0	51	0	44	0	0	0	0	0	0	78	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	3	36	0	0	0	0	0	0	99	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	184	"AWI"	184	1904	2716	2287	1	0	216	2	0	2	0	3	0	63	0	0	0	0	0	0	0	0	0	38	0	30	0	0	0	0	0	0	82	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	1	34	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	188	"AWI"	188	2035	2721	2355	0	1	171	0	0	0	0	2	0	42	0	2	0	0	0	0	0	0	0	39	0	18	0	0	0	0	0	0	86	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	19	0	0	3	44	0	0	0	0	0	0	96	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	193	"AWI"	193	2197	2727	2441	0	0	192	3	0	0	0	6	0	69	0	0	0	0	0	0	0	0	0	33	0	26	0	0	0	0	0	0	69	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	2	36	0	0	0	0	0	0	93	0	0	0	0	0	2	0	0	0	0	0	1	0	0	5	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	198	"AWI"	198	2353	2735	2528	2	0	210	0	0	0	0	3	0	58	0	1	0	0	0	0	0	0	0	43	0	24	0	0	0	0	0	0	53	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	44	0	0	0	0	0	0	94	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	200	"AWI"	200	2412	2738	2566	0	0	178	2	0	0	0	2	0	57	0	0	0	0	0	0	0	0	0	48	0	24	0	0	0	0	0	0	59	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	1	38	0	0	0	0	0	0	102	0	0	0	0	0	4	0	0	0	1	0	0	0	0	3	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	204	"AWI"	204	2494	2748	2638	0	1	176	0	0	0	0	1	0	73	0	1	0	1	0	0	0	0	0	49	0	22	0	0	0	0	0	0	53	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	3	39	0	0	0	0	0	0	101	0	0	0	1	0	1	0	0	0	0	0	1	0	0	3	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	208	"AWI"	208	2540	2791	2712	1	1	174	0	0	0	0	2	0	51	0	0	0	2	0	0	0	0	0	42	0	28	0	0	0	0	0	0	61	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	2	37	0	0	0	0	0	0	128	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	212	"AWI"	212	2596	2855	2782	1	0	184	1	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	42	0	23	0	0	0	0	0	0	33	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	40	0	0	0	0	0	0	112	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	216	"AWI"	216	2653	2946	2849	0	0	159	0	0	0	0	1	0	112	0	0	0	0	0	0	0	0	0	46	0	13	0	0	0	0	0	0	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	54	0	0	0	0	0	0	121	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	220	"AWI"	220	2736	3001	2913	0	1	173	0	0	0	0	7	0	91	0	0	0	0	0	0	0	0	0	40	0	14	0	0	0	0	0	0	24	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	51	0	0	0	0	0	0	127	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	225	"AWI"	225	2843	3070	2991	0	0	163	1	0	0	0	4	0	99	0	2	0	0	0	0	0	0	0	39	0	36	0	0	0	0	0	0	17	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	66	0	0	0	0	0	0	123	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	230	"AWI"	230	2945	3144	3069	1	1	184	1	0	0	0	2	0	102	0	1	0	0	0	0	0	0	0	41	0	25	0	0	0	0	0	0	16	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	64	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	1	0	3	0	0	4	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	234	"AWI"	234	3024	3203	3132	1	1	206	2	0	0	0	11	0	103	0	1	0	1	0	0	1	0	0	40	0	35	0	0	0	0	0	0	20	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	69	0	0	0	0	0	0	73	0	0	0	0	0	1	0	0	0	1	1	1	0	0	4	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	238	"AWI"	238	3088	3264	3197	0	2	209	0	0	0	0	2	0	106	0	0	0	1	0	0	0	0	0	45	0	22	0	0	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	60	0	0	0	0	0	0	73	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	242	"AWI"	242	3143	3326	3262	0	0	178	1	0	0	0	3	0	141	0	0	0	0	0	0	0	0	0	43	0	20	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	57	0	0	0	0	0	0	76	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	1	0	0
14556	22820	"Löddigsee"	53.43333	11.85	248	"AWI"	248	3226	3428	3358	0	0	199	1	0	0	0	4	0	137	0	1	0	0	0	0	0	0	0	27	0	22	0	0	0	0	0	0	10	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	61	0	0	0	0	0	0	74	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	0
14556	22820	"Löddigsee"	53.43333	11.85	253	"AWI"	253	3290	3517	3436	0	0	167	1	0	0	0	6	0	64	0	0	0	1	0	0	0	0	0	86	0	20	0	0	0	0	0	0	27	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	83	0	0	0	0	0	0	117	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	256	"AWI"	256	3320	3586	3477	0	0	230	1	0	0	0	8	0	59	0	1	0	0	0	0	0	0	0	64	0	60	0	0	0	0	0	0	18	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	57	0	0	0	0	0	0	98	0	0	0	2	0	2	0	0	0	0	1	0	0	0	1	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	262	"AWI"	262	3374	3741	3553	0	0	155	0	0	0	0	8	0	49	0	1	0	0	0	0	0	0	0	70	0	11	0	0	0	0	0	0	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	102	0	0	0	0	0	0	114	0	0	0	2	0	0	0	0	0	0	0	1	0	0	8	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	266	"AWI"	266	3402	3856	3607	0	1	178	1	0	0	0	7	0	46	0	0	0	1	0	0	1	0	0	77	0	30	0	0	0	0	0	0	12	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	72	0	0	0	0	0	0	121	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	271	"AWI"	271	3416	3997	3675	1	0	211	1	0	0	0	8	0	56	0	1	0	0	0	0	0	0	0	55	0	14	0	0	0	0	0	0	10	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	77	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	274	"AWI"	274	3425	4079	3716	0	0	207	2	0	1	0	10	0	58	0	0	0	0	0	0	0	0	0	62	0	23	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	57	0	0	0	0	0	0	129	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0
14556	22820	"Löddigsee"	53.43333	11.85	280	"AWI"	280	3440	4249	3799	0	1	188	0	0	0	0	8	0	54	0	0	0	0	0	0	0	0	0	77	0	12	0	0	0	0	0	0	17	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	82	0	0	0	0	0	0	100	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	284	"AWI"	284	3451	4366	3854	0	0	195	2	0	0	0	5	0	67	0	0	0	0	0	0	0	0	0	57	0	16	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	63	0	0	0	0	0	0	124	0	0	0	0	0	1	0	0	0	0	0	1	0	0	5	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	288	"AWI"	288	3482	4455	3909	1	0	182	1	0	0	0	10	0	61	0	0	0	0	0	0	0	0	0	61	0	20	0	0	0	0	0	0	13	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	84	0	0	0	0	0	0	114	0	0	0	1	0	0	0	0	0	1	0	0	0	0	9	1	0	0
14556	22820	"Löddigsee"	53.43333	11.85	292	"AWI"	292	3570	4475	3959	0	1	217	0	0	0	0	6	0	55	0	1	0	0	0	0	0	0	0	47	0	6	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	69	0	0	0	0	0	0	109	0	0	0	0	0	2	0	0	0	0	0	1	0	0	6	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	295	"AWI"	295	3631	4490	3996	0	1	200	0	0	1	0	5	0	54	0	0	0	0	0	0	0	0	0	58	0	17	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	96	0	0	0	0	0	0	95	0	0	0	1	0	3	0	0	0	0	0	2	0	0	3	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	298	"AWI"	298	3679	4505	4037	0	0	198	0	0	0	0	4	0	75	0	0	0	0	0	0	0	0	0	57	0	24	0	0	0	1	0	0	12	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	81	0	0	0	0	0	0	74	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	1	0	0
14556	22820	"Löddigsee"	53.43333	11.85	303	"AWI"	303	3761	4537	4105	0	1	202	0	0	0	0	5	0	77	0	1	0	0	0	0	0	0	0	66	0	29	0	0	0	0	0	0	14	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	55	0	0	0	0	0	0	86	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	306	"AWI"	306	3811	4556	4144	1	0	202	2	0	0	0	11	0	49	0	0	0	0	0	0	0	0	0	79	0	36	0	0	0	0	0	0	11	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	51	0	0	0	0	0	0	100	0	0	0	1	0	1	0	0	0	0	0	1	0	0	3	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	310	"AWI"	310	3869	4591	4198	0	1	183	3	0	0	0	9	0	57	0	0	0	0	0	0	0	0	0	105	0	15	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	105	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	312	"AWI"	312	3893	4610	4230	0	0	218	0	0	0	0	4	0	56	0	0	0	0	0	0	0	0	0	71	0	24	0	0	0	0	0	0	10	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	0	0	0	0	0	0	82	0	0	0	0	3	1	0	0	0	0	0	0	0	0	10	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	316	"AWI"	316	3936	4651	4287	0	0	187	0	0	2	0	5	0	72	0	0	0	0	0	0	0	0	0	70	0	17	0	0	0	0	0	0	12	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	53	0	0	0	0	0	0	97	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	320	"AWI"	320	3974	4694	4339	0	1	217	1	0	0	0	4	0	82	0	0	0	0	0	0	0	0	0	79	0	11	0	0	0	0	0	0	11	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	45	0	0	0	0	0	0	66	0	2	0	2	0	1	0	0	0	1	0	0	0	0	5	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	325	"AWI"	325	4020	4746	4406	1	2	195	1	0	0	0	3	0	47	0	0	0	0	0	0	0	0	0	96	0	13	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	88	0	0	0	0	0	0	84	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	330	"AWI"	330	4057	4801	4472	0	0	190	1	0	0	0	3	0	66	0	0	0	0	0	0	0	0	0	93	0	17	0	0	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	62	0	0	0	0	0	0	86	0	1	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	335	"AWI"	335	4607	7242	5676	0	0	163	0	0	0	0	1	0	101	0	0	0	1	0	0	0	0	0	81	0	6	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	93	0	0	0	1	0	0	0	0	0	0	0	1	0	17	15	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	340	"AWI"	340	4629	7273	5734	1	0	147	0	0	0	0	1	0	108	0	0	0	0	0	0	0	0	0	81	0	19	0	0	0	0	0	0	3	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	75	0	0	0	0	0	0	93	0	0	0	0	0	2	0	0	0	0	0	0	0	0	19	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	344	"AWI"	344	4642	7297	5780	0	0	135	0	0	1	0	1	0	91	0	0	0	0	0	0	0	0	0	77	0	12	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	96	0	0	0	0	0	0	99	0	0	0	2	0	0	0	0	0	1	0	0	0	0	25	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	348	"AWI"	348	4651	7326	5824	0	0	136	0	0	1	0	1	0	111	0	0	0	0	0	0	0	0	0	75	0	15	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	83	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	352	"AWI"	352	4659	7357	5870	0	0	139	0	0	0	0	1	0	96	0	0	0	2	0	0	0	0	0	70	0	14	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	99	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	358	"AWI"	358	4670	7398	5929	0	0	142	0	0	0	0	1	0	97	0	0	0	0	0	0	0	0	0	64	0	19	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	97	0	0	0	0	0	0	92	0	0	0	0	0	1	0	0	0	0	0	0	0	9	24	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	366	"AWI"	366	4775	7444	6038	0	1	151	0	0	2	0	0	0	139	0	0	0	0	0	0	0	0	0	41	0	6	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	97	0	0	0	0	0	2	0	2	0	0	0	0	1	0	25	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	372	"AWI"	372	4865	7480	6108	0	0	147	0	0	0	0	1	0	94	0	0	0	1	0	0	0	0	0	48	0	15	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	379	"AWI"	379	4934	7509	6189	0	1	166	0	0	0	0	2	0	101	0	0	0	0	0	0	0	0	0	44	0	8	0	0	0	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	79	0	0	0	0	0	0	85	0	0	0	0	0	2	0	0	0	0	0	0	0	0	36	1	0	0
14556	22820	"Löddigsee"	53.43333	11.85	384	"AWI"	384	4970	7551	6249	0	0	146	1	0	0	0	2	0	101	0	0	0	0	0	0	0	0	0	69	0	9	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	88	0	0	0	0	0	0	0	1	0	0	0	0	0	0	32	1	0	0
14556	22820	"Löddigsee"	53.43333	11.85	392	"AWI"	392	5023	7638	6344	0	0	147	0	0	0	0	1	0	95	0	0	0	0	0	0	0	0	0	66	0	14	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	110	0	0	0	0	0	0	91	0	0	0	0	0	2	0	0	0	0	0	0	0	0	21	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	398	"AWI"	398	5062	7686	6414	0	0	156	0	0	1	0	0	0	101	0	0	0	0	0	0	0	0	0	71	0	5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1	0	0
14556	22820	"Löddigsee"	53.43333	11.85	404	"AWI"	404	5100	7720	6491	0	1	169	0	0	0	0	1	0	102	0	0	0	0	0	0	0	0	0	51	0	5	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	85	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	412	"AWI"	412	5174	7761	6583	0	1	121	0	0	1	0	0	0	127	0	0	0	0	0	0	0	0	0	44	0	13	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	118	0	0	0	0	0	0	80	0	0	0	2	0	1	0	0	0	0	0	0	0	0	28	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	416	"AWI"	416	5198	7786	6636	0	0	144	0	0	0	0	1	0	103	0	0	0	1	0	0	0	0	0	61	0	15	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	107	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	424	"AWI"	424	5244	7869	6735	0	0	120	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	85	0	13	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	83	0	0	0	0	0	1	0	0	0	0	0	0	0	0	24	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	430	"AWI"	430	5282	7926	6807	0	0	124	0	0	0	0	2	0	63	0	0	0	0	0	0	0	0	0	64	0	7	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	96	0	0	0	0	0	2	0	0	0	0	0	0	0	0	25	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	439	"AWI"	439	5369	7991	6903	0	0	113	0	0	1	0	2	0	82	0	0	0	0	0	0	0	0	0	52	0	10	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	78	0	1	0	0	0	3	0	0	0	0	0	0	0	0	24	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	448	"AWI"	448	5499	8068	6997	0	0	143	0	0	0	0	5	0	93	0	0	0	0	0	0	0	0	0	73	0	16	0	0	0	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	129	0	0	0	0	0	0	77	0	0	0	1	0	0	0	0	0	0	0	0	0	0	27	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	456	"AWI"	456	5589	8162	7083	0	0	134	0	0	1	0	1	0	104	0	0	0	0	0	0	0	0	0	63	0	9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	141	0	0	0	0	0	0	82	0	0	0	0	0	1	0	1	0	0	0	0	0	0	31	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	466	"AWI"	466	5681	8267	7181	0	0	177	0	0	0	0	2	0	57	0	0	0	0	0	0	0	0	0	68	0	6	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	113	0	0	0	0	0	0	92	0	0	0	0	0	2	0	0	0	0	0	0	0	0	20	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	472	"AWI"	472	5771	8299	7253	0	0	140	0	0	1	0	1	0	62	0	0	0	0	0	0	0	0	0	47	0	7	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	136	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1	0	0
14556	22820	"Löddigsee"	53.43333	11.85	484	"AWI"	484	5911	8375	7391	0	0	142	0	0	0	0	2	0	68	0	0	0	1	0	0	0	0	0	55	0	10	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	80	0	0	0	1	0	1	0	1	0	0	0	0	0	0	34	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	492	"AWI"	492	5974	8438	7487	0	0	111	1	0	0	0	1	0	49	0	0	0	0	0	0	0	0	0	94	0	6	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	71	0	0	0	0	0	3	0	0	0	0	0	0	0	0	25	0	0	0
