"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Juglans"	"Juniperus"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26142	45377	"Mustjärve bog"	59.075	24.1	330	"AWI"	330	4495	5723	5273	0	316	3	0	2	0	246	0	0	0	0	0	0	98	6	0	0	0	0	0	0	22	0	0	0	0	2	102	74	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	40	65	1	0
26142	45377	"Mustjärve bog"	59.075	24.1	335	"AWI"	335	4574	5798	5368	0	343	0	0	1	0	186	0	0	0	0	0	0	87	4	0	0	0	0	0	0	8	0	0	0	0	0	83	93	0	0	0	0	0	0	34	0	0	0	0	0	1	0	0	26	53	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	340	"AWI"	340	4762	5828	5443	3	269	0	0	2	0	218	0	0	0	0	0	0	90	4	0	0	0	0	1	0	16	0	0	0	0	0	144	142	0	0	0	0	0	0	23	0	0	0	0	0	1	0	0	30	66	1	0
26142	45377	"Mustjärve bog"	59.075	24.1	345	"AWI"	345	4984	5855	5516	1	376	0	0	4	0	187	0	0	0	0	0	0	141	3	0	0	0	0	0	0	10	0	0	0	0	0	52	93	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	57	68	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	350	"AWI"	350	5188	5883	5590	1	278	0	0	5	0	247	0	0	0	0	0	0	161	10	0	0	0	0	0	1	14	0	0	0	0	0	29	122	0	0	0	0	0	0	21	0	0	0	0	0	1	0	0	60	87	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	355	"AWI"	355	5358	5936	5668	0	300	0	0	3	0	229	0	0	0	0	0	0	184	1	0	0	0	0	0	0	19	0	0	0	0	2	57	92	0	0	0	0	0	0	17	0	0	0	0	0	6	0	1	45	71	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	365	"AWI"	365	5550	6074	5820	2	356	1	0	3	0	222	0	0	0	0	0	0	127	2	0	0	0	0	0	0	27	0	1	0	0	0	32	94	0	0	0	0	0	0	8	0	0	0	1	0	1	0	0	46	84	0	1
26142	45377	"Mustjärve bog"	59.075	24.1	375	"AWI"	375	5646	6220	5938	0	296	1	0	1	0	212	0	0	0	0	0	0	178	12	0	0	0	0	0	0	23	0	0	0	0	0	26	116	0	0	0	0	0	0	13	0	0	0	0	0	3	0	0	41	100	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	385	"AWI"	385	5692	6437	6040	1	224	2	0	0	0	255	0	0	0	0	0	0	190	22	0	0	0	0	0	0	32	0	0	0	0	0	20	112	0	0	0	0	0	0	18	0	0	0	1	0	3	0	0	40	106	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	395	"AWI"	395	5808	6544	6153	0	296	2	0	2	0	273	0	0	0	0	0	0	171	15	0	0	0	0	0	0	11	0	0	0	0	0	25	102	0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	37	76	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	405	"AWI"	405	5896	6614	6279	0	345	1	0	3	0	238	0	0	0	0	0	0	187	6	0	0	0	0	0	0	15	0	1	0	0	0	8	90	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	51	79	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	415	"AWI"	415	5990	6734	6393	0	281	1	0	5	0	259	0	0	0	0	0	0	174	7	0	0	0	0	0	0	27	0	0	0	0	0	9	79	0	0	0	0	0	0	13	0	0	0	1	0	1	0	0	49	107	0	1
26142	45377	"Mustjärve bog"	59.075	24.1	425	"AWI"	425	6228	6786	6495	0	241	1	0	1	0	189	0	0	0	0	0	0	92	3	0	0	0	0	0	0	12	0	0	0	0	0	3	56	0	0	0	0	0	0	15	0	0	0	0	0	4	0	0	53	77	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	435	"AWI"	435	6378	6869	6608	0	248	0	0	3	0	235	0	0	0	0	0	0	105	18	0	0	123	0	0	0	9	0	0	0	0	0	4	63	0	0	0	0	0	0	11	0	1	0	0	0	2	0	0	44	82	2	0
26142	45377	"Mustjärve bog"	59.075	24.1	445	"AWI"	445	6493	7014	6738	0	351	2	0	3	0	307	0	0	0	0	0	0	146	9	0	0	314	0	0	1	10	0	0	0	0	0	13	72	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	58	84	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	455	"AWI"	455	6558	7315	6870	0	259	1	0	2	0	324	0	0	0	0	0	0	106	7	0	0	205	0	0	0	11	0	0	0	0	0	26	107	0	0	0	0	0	0	4	0	0	0	1	0	1	0	0	44	77	0	1
26142	45377	"Mustjärve bog"	59.075	24.1	465	"AWI"	465	6596	7683	6989	0	394	0	0	3	0	328	0	0	0	0	0	0	95	1	0	0	447	0	0	1	5	0	0	0	0	0	5	68	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	73	61	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	475	"AWI"	475	6711	7780	7153	0	241	0	0	0	0	432	0	0	0	0	0	0	80	25	0	0	0	0	0	0	12	0	0	0	0	0	8	135	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	52	76	0	1
26142	45377	"Mustjärve bog"	59.075	24.1	485	"AWI"	485	6769	7948	7314	0	330	0	1	3	0	369	0	0	0	0	0	0	78	11	0	0	22	0	0	8	15	0	0	0	0	0	3	92	0	0	0	0	0	0	8	0	0	0	1	0	2	0	0	32	70	1	0
26142	45377	"Mustjärve bog"	59.075	24.1	495	"AWI"	495	6887	8128	7465	0	277	1	2	0	0	398	0	0	0	0	0	0	68	265	0	0	30	0	0	9	9	0	0	0	0	0	4	104	0	0	0	0	0	0	7	0	0	0	1	0	6	0	0	38	84	1	0
26142	45377	"Mustjärve bog"	59.075	24.1	505	"AWI"	505	7051	8243	7633	0	226	1	0	0	0	300	0	0	0	0	0	0	58	92	0	0	0	0	0	1	3	0	0	0	0	0	10	333	0	0	0	0	0	0	11	0	0	0	1	0	5	0	0	30	57	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	515	"AWI"	515	7141	8408	7801	0	216	1	0	1	0	315	0	3	0	0	0	0	50	161	0	0	0	0	0	0	5	0	1	0	0	0	5	336	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	7	59	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	525	"AWI"	525	7353	8497	7945	0	187	0	0	2	0	430	0	0	0	0	0	0	38	156	0	0	0	0	0	0	4	0	0	0	0	0	3	270	0	0	0	0	0	0	8	0	0	0	1	0	3	0	0	9	49	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	535	"AWI"	535	7504	8596	8105	0	125	0	0	2	0	424	0	0	0	0	0	0	40	139	0	0	0	0	0	0	2	0	0	0	0	0	10	350	0	0	0	0	0	0	11	0	0	0	3	0	6	0	0	7	26	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	545	"AWI"	545	7676	8718	8256	0	211	0	1	3	0	318	0	0	0	0	0	0	29	78	0	1	0	0	0	0	2	0	0	0	0	0	13	424	0	0	0	0	0	0	2	0	0	0	2	0	4	0	0	7	33	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	555	"AWI"	555	8013	8785	8383	0	273	0	1	2	0	308	0	0	0	0	0	0	53	84	0	0	0	0	0	0	2	0	0	0	0	0	7	331	0	0	0	0	0	0	3	0	0	0	5	0	6	0	0	0	35	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	565	"AWI"	565	8297	8886	8505	0	190	1	0	2	0	260	0	0	0	0	0	0	48	112	0	0	0	0	0	0	0	0	1	0	0	0	6	452	0	0	0	1	0	0	3	0	0	0	4	0	7	0	3	0	34	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	575	"AWI"	575	8422	9003	8635	0	174	1	0	6	0	363	0	0	0	0	0	0	51	33	0	0	0	0	0	0	1	0	0	0	0	0	2	376	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	2	43	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	585	"AWI"	585	8479	9168	8754	0	215	0	0	5	0	430	0	0	0	0	0	0	86	21	0	0	0	0	0	0	0	0	0	0	0	0	2	247	0	0	0	0	0	0	2	0	0	0	1	0	4	0	0	0	24	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	595	"AWI"	595	8525	9426	8867	0	134	1	0	3	0	302	0	0	0	0	0	0	48	30	0	0	0	0	0	0	1	0	0	0	0	0	1	482	0	0	0	1	0	0	1	0	0	0	0	0	7	0	0	0	25	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	605	"AWI"	605	8610	9540	8997	0	195	1	3	4	0	446	0	0	0	0	0	0	46	24	0	0	0	0	0	0	0	0	0	0	0	0	2	291	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	1	20	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	615	"AWI"	615	8663	9688	9125	0	164	0	0	3	0	428	0	0	0	0	0	0	72	34	1	0	0	0	0	0	2	0	1	0	0	0	0	298	0	0	0	0	0	0	2	0	0	0	0	0	9	0	0	0	27	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	620	"AWI"	620	8682	9797	9180	0	152	0	0	3	0	457	0	0	0	0	0	0	83	32	0	0	0	0	0	0	1	0	0	0	0	0	2	285	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	22	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	625	"AWI"	625	8767	9833	9240	0	115	1	1	5	0	522	0	0	0	0	0	0	70	169	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	1	0	0	0	1	0	9	0	0	0	20	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	630	"AWI"	630	8812	9875	9302	0	61	1	0	4	0	555	0	0	0	0	0	0	61	39	0	0	0	0	0	0	1	0	1	0	0	0	1	296	0	0	0	0	0	0	4	0	0	0	1	0	9	0	0	0	18	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	635	"AWI"	635	8847	9923	9363	0	27	0	1	7	0	509	0	0	0	0	0	0	44	51	1	0	0	0	0	0	1	0	0	0	0	0	0	389	0	0	0	0	0	0	3	0	0	0	1	0	15	0	0	0	19	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	640	"AWI"	640	8880	9977	9426	0	13	1	1	2	0	416	0	0	0	0	0	0	47	24	0	0	0	0	0	0	0	0	1	0	0	0	3	480	0	0	0	0	0	0	5	0	0	0	0	0	13	0	1	1	26	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	645	"AWI"	645	8908	10061	9485	0	7	2	1	3	0	504	0	0	0	0	0	0	64	23	1	0	0	0	0	1	1	0	0	0	0	0	2	383	0	0	0	0	0	0	8	0	0	0	1	0	5	0	0	0	28	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	655	"AWI"	655	9086	10129	9614	0	5	3	1	2	0	439	0	0	0	0	0	0	46	45	1	0	0	0	0	0	0	0	0	0	0	0	2	471	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	26	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	665	"AWI"	665	9186	10207	9753	0	23	1	0	10	0	567	0	0	0	0	0	0	33	50	0	0	0	0	0	0	0	0	2	0	0	0	5	403	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	3	18	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	670	"AWI"	670	9231	10279	9821	0	5	0	1	4	0	290	0	0	0	0	0	0	14	53	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	9	2	0
26142	45377	"Mustjärve bog"	59.075	24.1	675	"AWI"	675	9315	10319	9880	0	14	0	0	9	0	526	0	0	0	0	0	1	24	72	0	0	0	0	0	0	1	0	0	0	0	0	0	372	0	0	0	2	0	0	2	0	0	0	2	0	19	0	0	0	12	1	0
26142	45377	"Mustjärve bog"	59.075	24.1	680	"AWI"	680	9408	10347	9936	0	9	5	0	7	0	500	0	0	0	0	0	0	34	548	0	0	0	0	0	0	0	0	0	0	0	0	5	437	0	0	0	0	0	0	1	0	0	0	0	0	13	0	1	1	11	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	685	"AWI"	685	9484	10368	9995	0	3	1	1	8	0	510	0	0	0	0	0	0	23	138	0	0	0	0	0	0	0	0	2	0	0	0	0	441	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	6	1	0
26142	45377	"Mustjärve bog"	59.075	24.1	690	"AWI"	690	9538	10397	10053	0	2	3	0	3	0	536	0	0	0	0	0	0	22	124	0	1	0	0	0	0	0	0	1	0	0	0	2	391	0	0	0	0	0	0	2	0	0	0	0	0	13	0	0	1	35	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	695	"AWI"	695	9568	10442	10115	0	38	1	0	5	0	515	0	0	0	0	0	0	29	137	2	0	0	0	0	0	0	0	0	0	0	0	12	384	0	0	0	1	0	0	2	0	0	0	0	0	14	0	1	0	15	1	0
26142	45377	"Mustjärve bog"	59.075	24.1	700	"AWI"	700	9665	10480	10168	0	6	1	1	7	0	614	0	0	0	0	0	0	24	182	0	0	0	0	0	0	1	0	0	0	0	0	2	334	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	1	10	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	705	"AWI"	705	9826	10494	10218	0	38	4	1	9	0	568	0	0	0	0	0	0	23	163	2	0	0	0	0	0	0	0	0	0	0	0	11	353	0	0	0	0	0	0	5	0	0	0	0	0	12	0	1	0	16	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	710	"AWI"	710	9974	10515	10271	0	77	1	0	4	0	521	0	0.5	0	0	0	0	40	244	0	0	0	0	0	1	0	0	3	0	0	0	15	311	0	0	0	0	0	0	5	0	0	0	0	0	10	0	1	2	22	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	715	"AWI"	715	10113	10542	10329	0	6	1	1	11	0	579	0	0	0	0	0	0	38	849	1	0	0	0	0	0	0	0	0	0	0	0	9	352	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	17	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	720	"AWI"	720	10207	10582	10390	0	48	1	1	11	0	530	0	0	0	0	0	0	16	351	1	0	0	0	0	0	1	0	3	0	0	1	14	407	0	0	0	1	0	0	3	0	0	0	3	0	14	0	2	1	11	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	725	"AWI"	725	10277	10652	10461	0	2	4	0	6	0	667	0	0	0	0	0	0	7	179	4	0	0	0	0	0	0	0	9	0	0	0	0	284	0	0	0	3	0	0	0	0	0	0	1	0	14	0	2	0	13	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	730	"AWI"	730	10356	10714	10544	0	1	1	0	5	0	711	0	0	0	0	0	1	1	158	2	0	0	0	0	0	0	0	3	0	0	0	0	276	0	0	0	0	0	0	1	0	0	0	1	0	15	0	2	0	8	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	735	"AWI"	735	10414	10821	10626	0	1	1	0	11	0	788	0	0	0	0	0	0	1	116	4	0	0	0	0	0	0	0	7	0	0	0	0	270	0	0	0	0	0	0	1	0	0	0	0	0	12	0	2	0	4	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	740	"AWI"	740	10458	10966	10706	0	0	2	0	8	0	751	0	0	0	0	0	0	1	130	3	0	0	1	0	0	0	0	6	0	0	0	0	233	0	0	0	0	0	0	1	0	0	0	1	0	11	0	2	0	5	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	742.5	"AWI"	742.5	10477	11047	10743	0	0	1	0	8	0	751	0	0	0	0	0	0	1	154	2	0	0	0	0	0	0	0	5	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	2	0	18	0	2	0	4	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	745	"AWI"	745	10494	11128	10783	0	2	3	1	7	0	805	0	0	0	0	0	0	2	152	4	0	0	0	0	0	1	0	7	0	0	0	2	169	0	0	0	0	0	0	2	0	0	0	0	0	18	0	2	0	5	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	747.5	"AWI"	747.5	10506.5	11216.5	10822	0	3	4	0	13	0	713	0	0	0	0	0	1	1	182	8	0	0	0	0	0	0	0	10	0	0	0	0	245	0	0	0	1	0	0	1	0	0	0	0	0	18	0	2	0	2	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	750	"AWI"	750	10526	11286	10859	0	2	3	1	13	0	744	0	0	0	0	0	1	1	232	10	0	0	0	0	0	0	0	8	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	1	0	23	0	2	0	6	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	755	"AWI"	755	10574	11372	10926	0	1	6	0	13	0	734	0	0	0	0	0	0	3	673	45	0	0	0	0	0	0	0	15	0	0	0	3	168	0	0	0	0	0	0	0	0	0	0	0	0	31	0	3	0	2	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	760	"AWI"	760	10612	11490	10991	0	9	10	1	23	0	666	0	0	0	0	1	0	4	753	60	0	0	0	0	0	0	0	48	0	0	0	6	186	0	0	0	0	0	1	1	0	0	0	0	0	21	0	1	0	7	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	765	"AWI"	765	10637	11650	11052	0	4	4	0	13	0	296	0	0	0	0	0	0	1	122	5	0	0	1	0	0	0	0	7	0	0	0	6	141	0	0	0	0	0	0	2	0	0	0	0	0	12	2	2	0	3	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	770	"AWI"	770	10663	11836	11106	0	22	12	1	50	0	527	0	0	0	0	0	0	4	103	14	1	0	0	0	0	0	0	49	0	0	1	8	230	0	0	0	1	0	0	2	0	0	0	1	0	15	0	3	0	5	0	0
26142	45377	"Mustjärve bog"	59.075	24.1	775	"AWI"	775	10676	12030	11164	0	3	4	2	19	0	255	0	0	0	0	0	0	0	56	9	0	0	0	0	0	0	0	11	0	0	0	3	112	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0
