"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Juglans"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
14503	22718	"Velký Máj"	50.04739	17.22029	0	"AWI"	0	-104	59	-26	0.350467289719626	0	5.37383177570093	0.700934579439252	0.233644859813084	1.51869158878505	0	9.11214953271028	0	0	0	1.63551401869159	3.50467289719626	0	6.07476635514019	0	0	3.27102803738318	15.303738317757	19.1588785046729	0.467289719626168	27.803738317757	0	2.57009345794392	0	0	0	1.05140186915888	1.51869158878505	0.350467289719626	0	0
14503	22718	"Velký Máj"	50.04739	17.22029	5	"AWI"	5	-26	385	124	0.37037037037037	0	6.41975308641975	1.35802469135802	0	0.864197530864197	0	8.27160493827161	0	0	0	6.54320987654321	2.59259259259259	0	1.97530864197531	0	0	4.07407407407407	17.2839506172839	19.5061728395062	0	26.0493827160494	0	1.35802469135802	0	0	0	0.740740740740741	2.59259259259259	0	0	0
14503	22718	"Velký Máj"	50.04739	17.22029	10	"AWI"	10	4	794	271	0.196270853778214	0	4.61236506378803	1.76643768400393	0.196270853778214	1.17762512266928	0	9.71540726202159	0.588812561334642	0	0.196270853778214	0.686947988223749	10.7948969578018	0	1.66830225711482	0	0	1.66830225711482	16.9774288518155	20.0196270853778	0	24.0431795878312	0	3.23846908734053	0	0	0	0.588812561334642	1.66830225711482	0.196270853778214	0	0
14503	22718	"Velký Máj"	50.04739	17.22029	15	"AWI"	15	145	917	449	0.232288037166086	0	4.29732868757259	1.50987224157956	0.348432055749129	1.04529616724739	0	10.68524970964	0.348432055749129	0	0.348432055749129	1.97444831591173	6.50406504065041	0	0.813008130081301	0	0	1.39372822299652	19.9767711962834	20.7897793263647	0	24.9709639953542	0	1.85830429732869	0	0	0	0.813008130081301	1.85830429732869	0.232288037166086	0	0
14503	22718	"Velký Máj"	50.04739	17.22029	20	"AWI"	20	227	1152	618	0.672645739910314	0	3.36322869955157	0.896860986547085	0.224215246636771	1.00896860986547	0	8.74439461883408	0.224215246636771	0	0	3.58744394618834	10.2017937219731	0	1.34529147982063	0	0	2.01793721973094	22.1973094170404	19.2825112107623	0	21.3004484304933	0	2.24215246636771	0	0	0.224215246636771	0.672645739910314	1.79372197309417	0	0	0
14503	22718	"Velký Máj"	50.04739	17.22029	25	"AWI"	25	736	1307	988	0.888888888888889	0	2.88888888888889	2.22222222222222	0.111111111111111	0.222222222222222	0	11.2222222222222	0	0	0	2.55555555555556	11	0	1.66666666666667	0	0	0.555555555555556	20.7777777777778	19.5555555555556	0	20.1111111111111	0	5.11111111111111	0	0	0.111111111111111	0.444444444444444	0.555555555555556	0	0	0
14503	22718	"Velký Máj"	50.04739	17.22029	28	"AWI"	28	920	1482	1238	9.04458598726115	0	3.94904458598726	0.509554140127389	0.127388535031847	0.509554140127389	0	6.62420382165605	0	0	0.254777070063694	5.35031847133758	9.04458598726115	0	8.02547770700637	0	0	0.127388535031847	14.9044585987261	21.2738853503185	0	15.6687898089172	0	3.43949044585987	0.127388535031847	0	0	0.509554140127389	0.509554140127389	0	0	0
14503	22718	"Velký Máj"	50.04739	17.22029	32	"AWI"	32	1085	1699	1427	5.02035278154681	0	9.22659430122117	0.407055630936228	0	3.12075983717775	0	8.41248303934871	0.135685210312076	0	1.62822252374491	0.271370420624152	7.59837177747626	0	8.00542740841248	0.135685210312076	0.407055630936228	1.76390773405699	8.68385345997286	25.9158751696065	0	12.6187245590231	0	2.8493894165536	0	0	0	1.22116689280868	2.44233378561737	0	0	0.135685210312076
14503	22718	"Velký Máj"	50.04739	17.22029	35	"AWI"	35	1181	1773	1499	6.40096618357488	0	3.5024154589372	0.36231884057971	0.36231884057971	3.743961352657	0	5.91787439613527	0.483091787439614	0	0.72463768115942	0.36231884057971	12.8019323671498	0	16.7874396135266	0.36231884057971	0.36231884057971	3.98550724637681	6.28019323671498	16.6666666666667	0	15.9420289855072	0	2.65700483091787	0	0.72463768115942	0	0.483091787439614	1.08695652173913	0	0	0
14503	22718	"Velký Máj"	50.04739	17.22029	40	"AWI"	40	1283	1983	1618	4.03422982885086	0	4.27872860635697	0.244498777506112	0	3.9119804400978	0	15.0366748166259	0	0.122249388753056	0.97799511002445	3.42298288508557	12.1026894865526	0.244498777506112	17.2371638141809	0.122249388753056	0	1.58924205378973	7.94621026894866	9.7799511002445	0	11.6136919315403	0	3.9119804400978	0	0	0	0.97799511002445	1.9559902200489	0	0.488997555012225	0
