"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3273	4251	"Loch Maree"	57.672206	-5.479654	80	"AWI"	80	1417	2260	1821	13.4892086330935	0	0	0.179856115107914	0	0	0	0	23.3812949640288	0	0	0	17.9856115107914	0	8.99280575539568	0	0	0.179856115107914	0	0.179856115107914	0	0	6.11510791366906	0.179856115107914	0.719424460431655	0	0.359712230215827	0	11.3309352517986	0	10.7913669064748	0	0	3.77697841726619	0	0	0	0	1.43884892086331	0	0.179856115107914	0	0	0.359712230215827	0.359712230215827	0
3273	4251	"Loch Maree"	57.672206	-5.479654	90	"AWI"	90	1635	2497	2051	9.13173652694611	0	0	0	0	0	0.149700598802395	0	22.9041916167665	0.149700598802395	0	0	19.6107784431138	0	6.1377245508982	0	0	0	0	0	0	0	5.38922155688623	0.748502994011976	0.149700598802395	0	0.149700598802395	0	20.3592814371257	0	11.2275449101796	0	0.149700598802395	1.64670658682635	0	0	0	0	0.748502994011976	0	0.149700598802395	0	0	0.898203592814371	0.29940119760479	0
3273	4251	"Loch Maree"	57.672206	-5.479654	100	"AWI"	100	1865	2727	2279	11.8895966029724	0	0	0.212314225053079	0.212314225053079	0	0	0	19.3205944798301	0.212314225053079	0	0	21.656050955414	0	9.12951167728238	0	0	0	0	0.212314225053079	0	0	0	0.849256900212314	0.212314225053079	0	0.212314225053079	0	21.0191082802548	0	11.8895966029724	0	0	1.69851380042463	0	0	0	0.424628450106157	0.212314225053079	0	0.212314225053079	0	0	0.212314225053079	0.212314225053079	0
3273	4251	"Loch Maree"	57.672206	-5.479654	110	"AWI"	110	2093	2939	2514	14.4393241167435	0	0	0	0	0	0	0	23.6559139784946	0	0	0	20.8909370199693	0	6.45161290322581	0	0	0	0	0	0	0	4.76190476190476	0.153609831029186	0.153609831029186	0	0	0	15.9754224270353	0	10.2918586789555	0	0	0.921658986175115	0	0	0	0	0.307219662058372	0	0.153609831029186	0	0	1.38248847926267	0.460829493087558	0
3273	4251	"Loch Maree"	57.672206	-5.479654	120	"AWI"	120	2313	3172	2748	18.0478821362799	0	0	0.184162062615101	0	0	0	0	29.6500920810313	0	0	0	19.8895027624309	0	6.81399631675875	0	0	0	0	0	0	0	5.70902394106814	0.368324125230203	0	0	0	0	6.44567219152855	0	8.83977900552486	0	0.184162062615101	1.84162062615101	0	0	0	0	0.736648250460405	0	0.184162062615101	0	0	0.552486187845304	0.552486187845304	0
3273	4251	"Loch Maree"	57.672206	-5.479654	130	"AWI"	130	2534	3387	2972	25.3184713375796	0	0	0.159235668789809	0	0	0	0	18.9490445859873	0	0	0	18.1528662420382	0	5.4140127388535	0	0	0	0	0	0	0	5.57324840764331	1.11464968152866	0.477707006369427	0	0	0	3.34394904458599	0	15.7643312101911	0	0.159235668789809	3.02547770700637	0	0	0	0	1.27388535031847	0	0	0	0	0.796178343949045	0.477707006369427	0
3273	4251	"Loch Maree"	57.672206	-5.479654	140	"AWI"	140	2777	3608	3204	18.4643510054845	0	0	0	0	0	0	0	19.1956124314442	0	0	0	25.7769652650823	0	5.11882998171846	0	0	0	0	0.182815356489945	0	0	6.58135283363803	0.36563071297989	0.548446069469835	0	0.182815356489945	0	8.40950639853748	0	12.2486288848263	0	0	1.64533820840951	0	0	0	0	0.548446069469835	0	0	0	0	0.548446069469835	0.182815356489945	0
3273	4251	"Loch Maree"	57.672206	-5.479654	150	"AWI"	150	3018	3827	3437	10.5982905982906	0	0	0	0	0	0	0	20	0	0	0	25.982905982906	0	12.1367521367521	0	0	0	0	0	0	0.170940170940171	0	0.170940170940171	0.341880341880342	0	0	0	8.88888888888889	0	16.9230769230769	0	0	1.88034188034188	0	0	0	0	0.854700854700855	0	0.512820512820513	0	0	0.854700854700855	0.683760683760684	0
3273	4251	"Loch Maree"	57.672206	-5.479654	160	"AWI"	160	3271	4033	3671	17.5542406311637	0	0	0	0	0	0	0	21.8934911242604	0	0	0	18.5404339250493	0	8.48126232741617	0	0	0	0	0.591715976331361	0	0	7.10059171597633	0.591715976331361	0.19723865877712	0	0.19723865877712	0	12.4260355029586	0	8.08678500986193	0	0	2.36686390532544	0	0	0	0	0.591715976331361	0	0.19723865877712	0	0	0.788954635108481	0.394477317554241	0
3273	4251	"Loch Maree"	57.672206	-5.479654	170	"AWI"	170	3524	4237	3902	16.697247706422	0	0	0	0.18348623853211	0	0	0	26.4220183486239	0.18348623853211	0	0	21.4678899082569	0.18348623853211	7.52293577981651	0	0	0	0	0	0	0	7.52293577981651	0.36697247706422	0.36697247706422	0	0	0	6.97247706422018	0	8.80733944954128	0	0	1.8348623853211	0	0	0	0	0.18348623853211	0	0	0	0	0.55045871559633	0.73394495412844	0
3273	4251	"Loch Maree"	57.672206	-5.479654	180	"AWI"	180	3787	4429	4133	22.4730127576055	0	0	0	0	0.098135426889107	0	0	23.1599607458292	0	0.294406280667321	0	18.1550539744848	0	5.29931305201178	0	0	0	0	0	0	0	5.00490677134446	0.588812561334642	0.294406280667321	0.098135426889107	0.098135426889107	0	12.7576054955839	0	9.32286555446516	0	0	1.27576054955839	0	0	0	0	0.098135426889107	0	0	0	0	0.686947988223749	0.294406280667321	0
3273	4251	"Loch Maree"	57.672206	-5.479654	190	"AWI"	190	4063	4616	4363	16.9665809768638	0	0	0	0	0	0	0	25.9640102827763	0	0	0	15.4241645244216	0	6.426735218509	0	0	0	0	0	0	0	5.39845758354756	0.25706940874036	0.51413881748072	0	0	0	13.8817480719794	0	10.2827763496144	0	0	2.5706940874036	0	0	0	0	1.02827763496144	0	0	0	0	1.02827763496144	0.25706940874036	0
3273	4251	"Loch Maree"	57.672206	-5.479654	200	"AWI"	200	4349	4793	4592	14.6596858638743	0	0	0	0	0	0	0	20.1570680628272	0	0	0	21.9895287958115	0	11.7801047120419	0	0	0	0	0.523560209424084	0	0	0	0	0	0	0	0	11.7801047120419	0	15.4450261780105	0	0	2.35602094240838	0	0	0	0	0	0	0	0	0	1.30890052356021	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	205	"AWI"	205	4516	4881	4707	11.9592875318066	0	0	0	0	0	0	0	18.5750636132316	0	0	0	11.704834605598	0	7.37913486005089	0	0	0	0	0	0	0.254452926208651	10.6870229007634	0.508905852417303	0.254452926208651	0	0.254452926208651	0	23.1552162849873	0	9.66921119592875	0	0	4.58015267175572	0	0	0	0	0.254452926208651	0	0	0	0.254452926208651	0.254452926208651	0.254452926208651	0
3273	4251	"Loch Maree"	57.672206	-5.479654	210	"AWI"	210	4618	5027	4822	13.2890365448505	0	0	0	0	0	0	0	23.9202657807309	0	0	0	11.9601328903654	0	4.31893687707641	0	0	0	0	0.166112956810631	0	0	7.14285714285714	0.332225913621262	0	0	0.166112956810631	0	26.4119601328904	0	6.97674418604651	0	0	3.15614617940199	0	0	0	0	0.996677740863787	0	0	0	0	0.830564784053156	0.332225913621262	0
3273	4251	"Loch Maree"	57.672206	-5.479654	215	"AWI"	215	4720	5173	4942	10.4587155963303	0	0	0	0	0	0	0	19.2660550458716	0	0	0	8.07339449541285	0	3.11926605504587	0	0	0	0	0.18348623853211	0	0	9.90825688073395	0.73394495412844	0.18348623853211	0	0	0	36.8807339449541	0	5.87155963302752	0	0	3.85321100917431	0	0	0	0	0.36697247706422	0	0	0.18348623853211	0.18348623853211	0.73394495412844	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	220	"AWI"	220	4825	5307	5056	14.9377593360996	0	0	0	0	0	0	0	22.3029045643154	0.103734439834025	0	0	11.0995850622407	0	4.66804979253112	0	0	0	0	0	0	0	4.77178423236515	0.829875518672199	0.4149377593361	0	0	0	26.8672199170124	0	8.81742738589212	0	0	3.52697095435685	0	0	0	0	0.4149377593361	0	0.311203319502075	0	0	0.829875518672199	0.103734439834025	0
3273	4251	"Loch Maree"	57.672206	-5.479654	230	"AWI"	230	5049	5550	5295	13.6619718309859	0	0	0	0	0	0	0	22.5352112676056	0	0	0	8.02816901408451	0	1.40845070422535	0	0	0	0	0.422535211267606	0	0	4.7887323943662	1.54929577464789	0	0	0	0	37.4647887323944	0	4.36619718309859	0	0	3.94366197183099	0	0	0	0	0.140845070422535	0	0.140845070422535	0	0	1.54929577464789	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	240	"AWI"	240	5289	5781	5531	13.3333333333333	0	0	0	0	0	0	0	25.6140350877193	0	0	0	8.42105263157895	0	2.63157894736842	0.175438596491228	0	0	0	0.350877192982456	0	0	6.49122807017544	0.87719298245614	0.175438596491228	0	0	0	32.280701754386	0	4.73684210526316	0	0	3.85964912280702	0	0	0	0	0.350877192982456	0	0.175438596491228	0	0	0.526315789473684	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	250	"AWI"	250	5551	5991	5768	27.0735524256651	0	0	0	0	0	0	0	26.7605633802817	0	0	0	9.23317683881064	0	0	0	0	0	0	0	0	0	0	0.469483568075117	0	0	0	0	27.2300469483568	0	3.91236306729264	0	0	4.38184663536776	0	0	0	0	0.312989045383412	0	0	0	0	0.312989045383412	0.156494522691706	0.156494522691706
3273	4251	"Loch Maree"	57.672206	-5.479654	260	"AWI"	260	5793	6233	5998	11.9127516778523	0	0	0	0	0	0	0	24.1610738255034	0	0	0	8.22147651006711	0	2.85234899328859	0	0	0	0	0.167785234899329	0	0	7.04697986577181	0.671140939597315	0.671140939597315	0	0	0	33.2214765100671	0	4.86577181208054	0	0	2.85234899328859	0	0	0	0	0.671140939597315	0	0.167785234899329	0	0	2.3489932885906	0.167785234899329	0
3273	4251	"Loch Maree"	57.672206	-5.479654	270	"AWI"	270	5982	6494	6225	13.2780082987552	0	0	0	0	0	0	0	16.701244813278	0	0	0	7.57261410788382	0	4.149377593361	0	0	0	0	0.4149377593361	0	0	5.08298755186722	0.622406639004149	0.311203319502075	0	0	0	39.1078838174274	0	4.25311203319502	0	0	6.12033195020747	0	0	0	0	1.03734439834025	0	0	0	0	1.34854771784232	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	280	"AWI"	280	6186	6735	6457	10.4387291981846	0	0	0	0	0.151285930408472	0	0	21.3313161875946	0	0	0	6.20272314674735	0	2.57186081694402	0	0	0	0	0	0	0	6.35400907715582	0.151285930408472	0.151285930408472	0	0	0	42.0574886535552	0	2.7231467473525	0	0	4.53857791225416	0	0	0.151285930408472	0	0.75642965204236	0	0.302571860816944	0	0.151285930408472	1.96671709531014	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	290	"AWI"	290	6417	6962	6691	15.1933701657459	0	0	0	0	0	0	0	22.9281767955801	0	0	0	6.9060773480663	0	0	0	0	0	0	0.276243093922652	0	0	3.7292817679558	0.414364640883978	0.138121546961326	0	0	0	41.7127071823204	0	3.86740331491713	0	0	2.07182320441989	0	0	0	0	1.24309392265193	0	0	0	0.138121546961326	1.38121546961326	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	300	"AWI"	300	6658	7173	6923	7.66550522648084	0	0	0	0	0	0	0	20.5574912891986	0	0	0	5.92334494773519	0	3.83275261324042	0	0	0	0	0	0	0	0	1.39372822299652	0	0	0.348432055749129	0	50.8710801393728	0	5.57491289198606	0	0	3.13588850174216	0	0	0	0	0	0	0	0	0	0.696864111498258	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	310	"AWI"	310	6906	7366	7157	15.6474820143885	0	0	0	0	0	0	0	21.0431654676259	0	0	0	12.589928057554	0	1.79856115107914	0	0	0	0	0.179856115107914	0	0	8.09352517985612	0.899280575539568	0	0	0	0	30.7553956834532	0	3.77697841726619	0	0	2.87769784172662	0	0	0	0	0.719424460431655	0	0	0	0	1.61870503597122	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	320	"AWI"	320	7194	7543	7382	11.9878603945372	0	0	0	0	0.151745068285281	0	0	19.4233687405159	0	0	0	6.67678300455235	0.151745068285281	1.51745068285281	0	0	0	0	0.303490136570561	0	0	3.79362670713202	0.606980273141123	0.151745068285281	0	0	0	47.4962063732929	0	3.79362670713202	0	0	2.27617602427921	0	0	0	0	0.455235204855842	0	0	0	0	1.21396054628225	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	325	"AWI"	325	7333	7699	7504	0.884955752212389	0	0	0	0	0	0	0	17.1681415929204	0	0	0	13.2743362831858	0	0	0	0	0	0	0	0	0	0	1.94690265486726	0.353982300884956	0	0.176991150442478	0	56.4601769911504	0	3.36283185840708	0	0	4.24778761061947	0	0	0.176991150442478	0	1.41592920353982	0	0	0	0.176991150442478	0.353982300884956	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	330	"AWI"	330	7430	7874	7634	0.510855683269476	0	0	0	0	0.127713920817369	0	0	14.0485312899106	0	0	0	7.91826309067688	0.127713920817369	2.04342273307791	0	0	0	0	0.255427841634738	0	0	3.83141762452107	1.6602809706258	0	0	0.127713920817369	0	59.514687100894	0	4.34227330779055	0	0	2.80970625798212	0	0	0	0	1.40485312899106	0	0.127713920817369	0	0.127713920817369	1.02171136653895	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	335	"AWI"	335	7535	8040	7766	0.323624595469256	0	0	0	0	0	0	0	14.5631067961165	0	0	0	9.70873786407767	0	2.26537216828479	0	0	0	0	0.323624595469256	0	0	0	1.61812297734628	0.323624595469256	0	0	0	62.7831715210356	0	5.17799352750809	0	0	1.94174757281553	0	0	0	0	0.323624595469256	0	0.323624595469256	0	0	0.323624595469256	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	340	"AWI"	340	7640	8200	7901	0	0	0	0	0	0	0	0	13.9240506329114	0	0	0	4.21940928270042	0	1.89873417721519	0	0	0	0	0	0	0	3.37552742616034	1.68776371308017	0.210970464135021	0	0	0	64.9789029535865	0	2.74261603375527	0	0	3.58649789029536	0	0	0	0	1.68776371308017	0	0	0	0.210970464135021	1.26582278481013	0.210970464135021	0
3273	4251	"Loch Maree"	57.672206	-5.479654	350	"AWI"	350	7867	8488	8167	0	0	0	0	0	0	0	0	9.49913644214162	0	0	0	7.7720207253886	0	2.07253886010363	0	0	0	0	0.172711571675302	0	0	0	1.89982728842832	0	0	0.172711571675302	0	70.1208981001727	0	1.89982728842832	0	0.172711571675302	3.79965457685665	0	0	0	0	1.03626943005181	0	0.172711571675302	0	0	1.20898100172712	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	360	"AWI"	360	8104	8757	8441	0	0.313479623824451	0	0	0	0	0	0	17.5548589341693	0	0	0	5.95611285266458	0	0	0	0	0	0	0	0	0	0	3.60501567398119	0	0	0	0	62.2257053291536	0	4.23197492163009	0	0	2.97805642633229	0	0	0	0	0.940438871473354	0	0.156739811912226	0	0.156739811912226	1.72413793103448	0.156739811912226	0
3273	4251	"Loch Maree"	57.672206	-5.479654	370	"AWI"	370	8366	8999	8712	0	0	0	0	0	0	0	0	24.187725631769	0	0	0	6.49819494584837	0	3.42960288808664	0	0	0	0	0	0	0	0	4.15162454873646	0	0	0	0	47.4729241877256	0	5.23465703971119	0	0	5.05415162454874	0	0	0	0	3.6101083032491	0	0	0	0	0.36101083032491	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	380	"AWI"	380	8645	9229	8984	0	0	0	0	0	0	0	0	34.392523364486	0	0	0	8.41121495327103	0	3.92523364485981	0	0	0	0	0	0	0	0	5.23364485981308	0	0	0	0	34.392523364486	0	5.60747663551402	0	0	3.55140186915888	0	0	0	0	3.55140186915888	0	0	0.186915887850467	0	0.560747663551402	0	0.186915887850467
3273	4251	"Loch Maree"	57.672206	-5.479654	385	"AWI"	385	8766	9348	9109	0	0	0	0	0	0.285714285714286	0	0	31.4285714285714	0	0	0	10.5714285714286	0	5.71428571428571	0	0	0	0	0.285714285714286	0	0	14	6.85714285714286	0	0	0	0	9.71428571428571	0	9.71428571428571	0	0	5.71428571428571	0	0	0	0	4.28571428571429	0	0.571428571428571	0	0	0.285714285714286	0.285714285714286	0.285714285714286
3273	4251	"Loch Maree"	57.672206	-5.479654	390	"AWI"	390	8874	9467	9217	0.387596899224806	0	0	0	0	0.387596899224806	0	0	45.7364341085271	0	0	0	9.30232558139535	0	5.42635658914729	0	0	0	0	0	0	0	0	2.71317829457364	0	0	0.387596899224806	0	17.0542635658915	0	5.81395348837209	0	0	4.65116279069767	0	0	0	0	5.03875968992248	0	0.775193798449612	0	0.387596899224806	1.93798449612403	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	395	"AWI"	395	8985	9580	9324	0.272479564032698	0	0	0	0	0.272479564032698	0	0	34.0599455040872	0	0	0	8.44686648501362	0	7.35694822888283	0	0	0	0	0	0	0	17.4386920980926	3.54223433242507	0	0	0.272479564032698	0	4.35967302452316	0	10.0817438692098	0	0	4.35967302452316	0	0	0	0	7.62942779291553	0	0.817438692098093	0	0	1.08991825613079	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	400	"AWI"	400	9097	9694	9428	0	0	0	0	0	0	0	0	33.5748792270531	0	0	0	8.93719806763285	0	10.1449275362319	0	0	0	0	0	0	0	0	0.72463768115942	0	0.241545893719807	0.241545893719807	0	17.1497584541063	0	17.6328502415459	0	0	4.10628019323672	0	0	0	0	5.79710144927536	0	0.72463768115942	0	0	0.72463768115942	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	410	"AWI"	410	9326	9909	9647	0	0	0	0	0	0.236406619385343	0	0	37.5886524822695	0	0	0	18.6761229314421	0	8.74704491725768	0	0	0	0	0	0	0	0	1.6548463356974	0	0	0.236406619385343	0	4.9645390070922	0	14.4208037825059	0	0	2.36406619385343	0	0	0	0	6.38297872340426	0	1.89125295508274	0	0	2.36406619385343	0.472813238770686	0
3273	4251	"Loch Maree"	57.672206	-5.479654	420	"AWI"	420	9559	10108	9865	0	0	0	0	0	0	0	0	47.4299065420561	0	0	0	10.2803738317757	0	0	0	0	0	0	0	0	0	0	10.981308411215	0	0	0.233644859813084	0	5.14018691588785	0	14.4859813084112	0	0	0.934579439252336	0	0	0	0	9.11214953271028	0	0	0	0	1.16822429906542	0.233644859813084	0
3273	4251	"Loch Maree"	57.672206	-5.479654	425	"AWI"	425	9674	10205	9974	0	0	0	0	0	0	0	0	33.9160839160839	0.34965034965035	0	0	9.09090909090909	0	0	0	0	0	0	0	0	0	10.8391608391608	10.8391608391608	0	0	0	0	6.99300699300699	0	17.1328671328671	0	0	0.34965034965035	0	0	0	0	10.1398601398601	0	0	0	0	0	0.34965034965035	0
3273	4251	"Loch Maree"	57.672206	-5.479654	430	"AWI"	430	9796	10300	10081	0	0	0	0	0	0.237529691211401	0	0	41.5676959619952	0	0	0	2.85035629453682	0	6.41330166270784	0	0	0	0	0	0	0	0	15.2019002375297	0	0	0	0	6.17577197149644	0	15.9144893111639	0	0	1.18764845605701	0	0	0.237529691211401	0	10.2137767220903	0	0	0	0	0	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	435	"AWI"	435	9896	10430	10189	0	0	0	0	0	0.273972602739726	0	0	22.1917808219178	0	0	0	2.73972602739726	0	0	0	0	0	0	0	0	0	0	37.8082191780822	0	0	0	0	5.75342465753425	0	18.0821917808219	0	0	0.273972602739726	0	0	0	0	12.8767123287671	0	0	0	0	0	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	440	"AWI"	440	9993	10543	10297	0	0	0	0	0	0	0	0	9.61145194274029	0.408997955010225	0	0	0.81799591002045	0	0	0	0	0	0	0	0	0	0	45.6032719836401	0	0	0	0	11.6564417177914	0	23.1083844580777	0	0.204498977505113	0.204498977505113	0	0	0	0	8.38445807770961	0	0	0	0	0	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	450	"AWI"	450	10202	10859	10529	0	0	0	0	0	0	0	0	3.13725490196078	0.392156862745098	0	0	1.96078431372549	0	4.31372549019608	0	0	0	0	0	0	0	0	62.7450980392157	0	0	0	0	2.35294117647059	0	18.0392156862745	0	0	0.784313725490196	0	0	0	0	5.88235294117647	0	0.392156862745098	0	0	0	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	460	"AWI"	460	10407	11149	10764	0	0	0	0	0	0	0	0	0	0.520833333333333	0	0	0.520833333333333	0	8.85416666666667	0	0	0	0	0	0	0	0	52.0833333333333	0	0	0	0	5.20833333333333	0	26.0416666666667	0	0	0	0	0	0	0	6.25	0	0	0.520833333333333	0	0	0	0
