"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26216	45716	"Holebudalen"	59.841922	6.992512	814	"AWI"	814	563	1752	1133	0	11	0	0	0	2	0	50	0	0	1	1	0	0	7	0	72	0	0	0	2	0	0	0	0	26	0	17	0	0	0	1	0	3	72	0	114	0	0	0	0	0	0	0	0	0	23	0	0	0	1	1	2	0
26216	45716	"Holebudalen"	59.841922	6.992512	816	"AWI"	816	709	1817	1268	0	14	0	0	0	0	0	69	0	0	0	0	0	1	7	0	58	0	0	1	0	0	0	0	1	9	0	13	0	0	1	0	0	2	70	0	85	0	0	2	0	3	0	0	0	0	27	0	2	0	0	0	6	0
26216	45716	"Holebudalen"	59.841922	6.992512	818	"AWI"	818	798	1918	1407	0	14	1	0	0	3	0	97	0	0	0	0	0	0	8	0	65	0	0	0	0	0	0	0	0	10	1	6	0	0	0	2	0	3	92	0	96	0	2	0	0	3	0	0	0	0	17	0	0	0	1	0	10	0
26216	45716	"Holebudalen"	59.841922	6.992512	820	"AWI"	820	927	2025	1533	0	17	1	0	0	0	0	140	0	0	0	0	0	0	14	0	87	0	0	0	0	0	0	0	0	13	0	7	0	0	0	0	0	6	140	0	110	0	0	0	0	3	0	0	0	0	23	0	0	1	0	1	5	0
26216	45716	"Holebudalen"	59.841922	6.992512	822	"AWI"	822	1066	2098	1651	0	21	2	0	0	0	0	66	0	0	0	0	0	0	6	0	78	0	0	0	0	0	0	0	1	9	0	6	0	0	1	0	0	1	107	0	86	0	0	0	0	3	0	0	0	0	22	4	0	0	1	6	2	0
26216	45716	"Holebudalen"	59.841922	6.992512	824	"AWI"	824	1170	2201	1776	1	28	1	0	0	1	0	88	0	0	0	0	0	0	12	1	152	0	0	0	1	0	1	0	1	18	0	10	0	0	1	0	0	1	144	0	103	0	0	0	0	2	0	0	0	0	34	0	0	0	1	1	9	0
26216	45716	"Holebudalen"	59.841922	6.992512	826	"AWI"	826	1395	2242	1890	0	23	0	0	0	1	0	77	0	0	0	0	0	0	2	0	115	0	0	0	0	0	0	0	1	12	0	5	0	0	0	2	4	0	69	0	89	0	1	0	0	3	0	0	0	0	20	0	0	0	0	2	2	0
26216	45716	"Holebudalen"	59.841922	6.992512	828	"AWI"	828	1519	2307	2011	0	17	1	0	0	3	0	78	0	0	0	0	0	1	7	1	69	0	0	0	0	0	2	0	0	9	0	12	0	0	0	0	1	0	95	0	110	0	0	0	0	6	0	0	0	0	0	0	1	0	0	5	5	0
26216	45716	"Holebudalen"	59.841922	6.992512	830	"AWI"	830	1726	2389	2120	0	34	0	0	0	2	0	87	0	0	0	0	0	0	5	0	59	0	0	0	1	0	0	0	1	8	0	10	0	0	0	1	0	2	88	0	82	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	7	0
26216	45716	"Holebudalen"	59.841922	6.992512	832	"AWI"	832	2001	2454	2215	0	29	0	0	0	1	0	66	0	1	0	0	0	0	6	0	71	0	0	1	0	0	0	0	0	7	0	3	0	0	0	0	0	1	101	0	96	0	0	0	0	4	0	0	0	0	10	0	1	0	1	2	8	0
26216	45716	"Holebudalen"	59.841922	6.992512	834	"AWI"	834	2120	2596	2337	0	20	0	0	0	2	0	80	0	0	0	0	0	0	11	0	53	0	0	0	0	0	0	0	0	18	0	10	0	0	0	0	0	0	133	0	86	0	0	0	0	3	0	0	0	0	16	0	0	0	1	0	4	0
26216	45716	"Holebudalen"	59.841922	6.992512	836	"AWI"	836	2188	2725	2423	0	37	0	0	0	1	0	138	0	0	0	0	0	0	13	0	52	0	0	0	0	0	0	0	1	4	0	11	0	0	0	0	0	0	140	0	91	0	1	0	0	5	0	0	1	0	17	0	3	0	0	5	6	0
26216	45716	"Holebudalen"	59.841922	6.992512	838	"AWI"	838	2225	2924	2497	0	18	0	0	0	0	0	61	0	0	0	0	0	0	7	0	45	0	0	0	0	0	0	0	0	11	0	2	0	0	0	0	0	0	114	0	78	0	0	0	0	3	0	0	0	0	0	0	0	2	0	4	5	0
26216	45716	"Holebudalen"	59.841922	6.992512	840	"AWI"	840	2278	3080	2580	0	22	0	0	0	1	0	0	0	0	0	0	0	0	7	1	56	0	0	0	0	0	0	0	0	6	1	9	0	0	1	1	0	0	86	0	74	0	0	0	0	11	0	0	0	0	0	0	0	1	1	8	4	0
26216	45716	"Holebudalen"	59.841922	6.992512	842	"AWI"	842	2330	3171	2668	0	26	1	0	0	2	0	87	0	0	0	0	0	0	4	1	47	0	0	0	1	0	0	0	1	8	0	4	0	0	2	0	0	0	94	0	91	0	2	0	0	4	0	0	0	0	10	0	0	0	1	3	2	0
26216	45716	"Holebudalen"	59.841922	6.992512	844	"AWI"	844	2374	3313	2757	0	23	0	0	0	0	0	94	0	0	0	0	0	0	8	0	55	0	0	0	0	0	0	0	0	7	0	9	0	0	0	0	0	0	93	0	72	0	0	0	0	2	0	0	0	0	16	0	1	0	0	2	5	0
26216	45716	"Holebudalen"	59.841922	6.992512	846	"AWI"	846	2437	3398	2840	0	23	0	0	0	3	0	83	0	0	0	0	0	0	4	0	43	0	0	0	0	0	0	0	1	7	0	5	0	0	0	0	0	0	119	0	72	0	1	0	0	2	0	0	0	0	15	0	0	0	1	5	2	0
26216	45716	"Holebudalen"	59.841922	6.992512	848	"AWI"	848	2487	3490	2925	0	53	0	0	0	1	0	98	0	0	0	0	0	0	12	0	55	0	0	0	1	0	0	0	0	10	0	6	0	0	0	1	0	1	93	0	80	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	4	0
26216	45716	"Holebudalen"	59.841922	6.992512	850	"AWI"	850	2552	3591	3011	0	29	0	0	0	1	0	101	0	0	0	0	0	0	18	0	40	0	0	0	0	0	0	0	0	10	0	8	0	0	0	0	0	0	135	0	64	0	1	0	0	5	0	0	1	0	0	0	1	0	3	5	2	0
26216	45716	"Holebudalen"	59.841922	6.992512	854	"AWI"	854	2687	3784	3203	0	30	1	0	0	0	0	105	0	0	0	0	0	0	13	0	28	0	0	0	0	0	1	0	0	10	0	11	0	0	0	1	0	0	129	0	66	0	0	0	0	8	0	0	1	0	17	0	0	0	1	3	2	0
26216	45716	"Holebudalen"	59.841922	6.992512	858	"AWI"	858	2833	3953	3387	0	28	0	0	0	0	0	96	0	0	0	0	0	1	9	0	40	0	0	0	0	0	0	0	1	8	0	8	0	0	0	2	0	0	117	0	69	0	0	0	0	6	0	0	0	0	9	0	1	0	0	7	3	0
26216	45716	"Holebudalen"	59.841922	6.992512	862	"AWI"	862	3002	4094	3573	0	31	1	2	0	0	0	72	0	0	0	0	0	0	15	0	63	0	0	0	0	0	0	0	1	7	0	6	0	0	0	0	0	0	121	0	66	0	1	0	0	5	3	0	0	0	0	0	4	0	0	2	7	0
26216	45716	"Holebudalen"	59.841922	6.992512	866	"AWI"	866	3182	4255	3763	0	39	1	0	0	2	0	80	0	0	0	0	0	0	5	0	36	0	0	0	0	0	0	0	0	7	0	9	0	0	0	1	0	0	129	0	80	0	1	0	0	9	0	0	0	0	0	0	1	0	1	5	3	0
26216	45716	"Holebudalen"	59.841922	6.992512	870	"AWI"	870	3373	4420	3943	0	41	0	0	0	1	0	78	0	0	0	0	0	0	17	0	44	0	0	0	0	0	0	0	1	5	1	19	0	0	1	1	0	0	110	0	63	0	1	0	0	2	0	0	1	0	9	0	2	0	1	4	1	0
26216	45716	"Holebudalen"	59.841922	6.992512	874	"AWI"	874	3542	4559	4131	0	47	0	0	0	1	0	109	0	0	0	0	0	0	9	0	43	0	0	0	0	0	1	0	0	12	0	10	0	0	0	1	0	0	136	0	72	0	0	0	0	3	0	0	0	0	0	0	1	1	1	6	4	0
26216	45716	"Holebudalen"	59.841922	6.992512	878	"AWI"	878	3777	4672	4311	0	34	1	0	0	0	0	109	0	0	0	0	0	0	15	0	25	0	0	0	0	0	0	0	0	3	0	13	0	0	2	0	0	0	100	0	53	0	0	0	0	11	0	0	0	0	11	0	1	0	1	3	2	0
26216	45716	"Holebudalen"	59.841922	6.992512	882	"AWI"	882	4131	4763	4479	0	48	0	0	0	1	0	88	0	0	0	0	0	0	20	2	47	0	0	0	0	0	1	0	1	6	0	10	0	0	0	2	0	0	126	0	63	0	0	0	0	2	0	0	1	0	0	0	1	0	0	13	3	0
26216	45716	"Holebudalen"	59.841922	6.992512	886	"AWI"	886	4336	4897	4643	0	22	0	0	0	2	0	103	0	0	0	0	0	1	14	2	41	0	0	0	0	0	0	0	0	10	0	10	0	0	1	0	0	0	190	0	48	0	0	0	0	8	0	0	0	0	7	0	1	0	5	4	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	890	"AWI"	890	4450	5148	4787	0	36	1	0	0	5	0	111	0	0	0	0	0	0	21	0	36	0	0	0	0	0	0	0	0	9	0	13	0	0	0	1	0	1	162	0	79	0	0	0	0	10	0	0	0	0	7	0	1	0	0	6	8	0
26216	45716	"Holebudalen"	59.841922	6.992512	894	"AWI"	894	4547	5365	4924	0	29	0	0	0	0	0	75	0	0	0	0	0	0	18	0	33	0	0	0	0	0	0	0	0	11	0	8	0	0	0	1	0	0	109	0	49	0	0	0	0	5	0	0	0	0	0	0	1	0	0	3	2	0
26216	45716	"Holebudalen"	59.841922	6.992512	898	"AWI"	898	4675	5525	5082	0	49	0	0	0	2	0	95	0	0	0	0	0	0	16	0	31	0	0	0	0	0	1	0	0	10	0	7	0	0	0	1	0	0	104	0	47	0	0	0	0	10	0	0	0	0	0	0	1	0	2	10	3	0
26216	45716	"Holebudalen"	59.841922	6.992512	902	"AWI"	902	4805	5694	5243	0	53	0	0	0	0	0	83	0	0	0	0	0	0	28	1	19	0	0	0	0	0	0	0	1	3	0	19	0	0	0	0	0	0	129	0	57	0	0	0	0	5	0	0	0	0	0	0	0	0	0	12	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	906	"AWI"	906	4949	5851	5404	0	56	1	0	0	1	0	149	0	0	0	0	0	0	15	0	40	0	0	0	0	0	1	0	0	11	0	11	0	0	0	2	0	0	147	0	70	0	0	0	1	8	0	0	0	0	0	0	1	1	2	12	2	0
26216	45716	"Holebudalen"	59.841922	6.992512	910	"AWI"	910	5083	6004	5553	0	73	2	0	0	1	0	122	0	0	0	0	0	0	35	1	35	0	0	0	0	0	2	0	0	6	0	16	0	0	0	0	0	1	96	0	66	0	0	0	0	6	0	0	0	0	0	0	0	0	2	16	4	0
26216	45716	"Holebudalen"	59.841922	6.992512	914	"AWI"	914	5211	6136	5702	0	40	0	0	1	0	0	86	0	0	0	0	0	0	28	1	39	0	0	0	0	0	0	0	1	14	0	13	0	0	0	2	0	0	115	0	61	0	0	0	0	1	0	0	0	0	0	0	0	1	0	12	3	0
26216	45716	"Holebudalen"	59.841922	6.992512	918	"AWI"	918	5368	6222	5860	0	100	1	0	0	1	0	96	0	0	0	0	0	0	28	0	30	0	0	0	0	0	2	0	0	3	0	16	0	0	0	1	0	0	203	0	64	0	0	0	0	6	0	0	0	0	0	0	2	0	4	8	6	0
26216	45716	"Holebudalen"	59.841922	6.992512	922	"AWI"	922	5543	6333	6005	0	60	0	0	0	1	0	137	0	0	0	0	0	0	32	1	35	0	0	0	0	0	2	0	0	7	0	19	0	0	0	4	0	0	106	0	64	0	1	0	0	3	0	0	0	0	0	0	0	0	6	19	3	0
26216	45716	"Holebudalen"	59.841922	6.992512	926	"AWI"	926	5731	6437	6146	0	50	0	0	2	1	0	114	0	0	0	0	0	0	30	0	20	0	0	0	0	0	1	0	0	6	0	18	0	0	0	1	0	0	89	0	34	0	0	0	0	5	0	0	0	0	0	0	1	0	2	16	4	0
26216	45716	"Holebudalen"	59.841922	6.992512	930	"AWI"	930	5970	6545	6290	0	61	0	0	0	0	0	149	0	0	0	0	0	0	42	0	38	0	0	0	0	0	1	0	0	7	0	9	0	0	0	1	0	0	133	0	45	0	0	0	0	5	0	0	0	0	0	0	2	0	9	17	4	0
26216	45716	"Holebudalen"	59.841922	6.992512	934	"AWI"	934	6237	6678	6432	0	71	0	0	0	0	0	106	0	0	0	0	0	0	44	0	36	0	0	1	0	0	1	0	2	8	0	8	0	0	0	0	0	0	178	0	62	0	0	0	0	6	0	0	0	0	2	0	2	0	3	16	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	938	"AWI"	938	6341	6912	6589	0	99	0	0	0	2	0	160	0	0	0	0	0	0	39	0	41	0	0	0	0	0	0	0	0	7	0	23	0	0	0	0	0	0	166	0	70	0	0	0	0	6	0	0	1	0	0	0	4	0	6	27	2	0
26216	45716	"Holebudalen"	59.841922	6.992512	942	"AWI"	942	6463	7111	6754	0	50	0	0	0	0	0	104	0	0	0	0	0	0	33	1	17	0	0	0	0	0	1	0	1	3	0	17	0	0	1	1	0	0	141	0	51	0	1	0	0	2	0	0	0	0	0	0	0	0	2	18	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	946	"AWI"	946	6589	7264	6922	0	55	0	0	1	0	0	0	0	0	0	0	0	0	37	0	21	0	0	0	0	0	1	0	1	13	0	16	0	0	0	0	0	0	134	0	33	0	0	0	0	3	0	0	0	0	0	0	1	0	3	8	1	0
26216	45716	"Holebudalen"	59.841922	6.992512	950	"AWI"	950	6747	7386	7088	0	61	0	0	0	1	0	93	0	0	0	0	0	0	56	0	22	0	0	0	0	0	1	0	0	4	0	22	0	0	0	1	0	0	140	0	48	0	1	0	0	4	0	0	0	0	0	0	1	0	0	18	1	0
26216	45716	"Holebudalen"	59.841922	6.992512	954	"AWI"	954	6905	7501	7255	0	83	0	0	0	1	0	122	0	0	0	0	0	0	52	1	26	0	0	0	0	0	0	0	0	9	0	19	0	0	0	4	0	0	138	0	58	0	0	0	0	5	0	0	0	0	0	0	2	0	2	24	4	0
26216	45716	"Holebudalen"	59.841922	6.992512	958	"AWI"	958	7193	7578	7404	0	76	0	3	0	0	0	91	0	0	0	0	0	0	42	0	18	0	0	0	0	0	0	0	0	7	0	26	0	0	0	3	0	0	181	0	57	0	0	0	1	3	0	0	0	0	0	0	2	0	1	14	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	962	"AWI"	962	7354	7717	7547	0	75	0	0	0	1	0	118	0	0	0	0	0	0	59	0	17	0	0	0	0	0	2	0	0	11	0	25	0	0	0	3	0	0	136	0	55	0	0	0	1	5	0	0	0	0	0	0	1	1	1	16	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	966	"AWI"	966	7456	7917	7670	0	66	1	0	0	1	0	86	0	0	0	0	0	0	34	0	16	0	0	0	0	0	0	0	1	2	0	19	0	0	0	2	0	0	156	0	52	0	0	0	0	1	0	0	0	0	0	0	0	0	1	18	1	0
26216	45716	"Holebudalen"	59.841922	6.992512	970	"AWI"	970	7544	8078	7786	1	54	0	0	2	2	0	102	0	0	0	0	0	0	41	2	20	0	0	1	0	0	1	0	1	7	0	28	0	0	0	1	0	0	159	0	63	0	0	0	0	6	0	0	0	0	6	0	0	0	0	13	1	0
26216	45716	"Holebudalen"	59.841922	6.992512	974	"AWI"	974	7623	8221	7908	0	49	0	0	0	0	0	100	0	0	0	0	0	0	27	2	19	0	0	0	0	0	0	0	0	3	0	25	0	0	0	2	0	0	199	0	66	0	0	0	0	7	0	0	0	0	0	0	3	0	2	13	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	978	"AWI"	978	7741	8304	8028	0	45	0	0	0	1	0	131	0	0	0	1	0	0	35	0	25	0	0	2	0	0	0	0	0	9	0	39	0	0	0	2	0	0	173	0	62	0	1	0	0	2	0	0	0	0	0	0	0	0	0	11	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	982	"AWI"	982	7877	8393	8148	0	33	0	0	0	2	0	67	0	0	0	1	0	0	32	1	18	0	0	1	0	0	0	0	1	5	0	30	0	0	0	0	0	0	173	0	67	0	1	0	0	2	0	0	0	0	8	0	1	0	1	12	2	0
26216	45716	"Holebudalen"	59.841922	6.992512	986	"AWI"	986	8030	8482	8269	0	40	0	0	0	0	0	140	0	0	0	0	0	0	30	1	23	0	0	0	0	0	0	0	0	9	0	43	0	0	0	0	0	0	183	0	73	0	0	0	0	1	0	0	0	0	10	0	1	0	1	8	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	990	"AWI"	990	8177	8564	8383	0	33	1	0	0	2	0	102	0	0	0	0	0	0	30	0	17	0	0	1	0	0	0	0	1	4	0	35	0	0	0	3	0	0	148	0	63	0	1	0	0	4	0	0	0	0	10	0	1	1	0	4	1	0
26216	45716	"Holebudalen"	59.841922	6.992512	994	"AWI"	994	8342	8677	8499	0	31	0	0	0	0	0	0	0	0	0	0	0	1	40	0	10	0	0	0	0	0	0	0	1	3	0	12	0	0	1	0	0	0	201	0	58	0	1	0	0	4	0	0	0	0	0	0	0	1	0	8	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	998	"AWI"	998	8432	8907	8621	0	30	0	0	0	0	0	0	0	0	0	0	0	0	40	0	27	0	0	0	0	0	0	0	0	9	0	45	0	0	0	1	0	0	253	0	64	0	0	0	0	1	0	0	0	0	4	0	0	0	2	10	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	1002	"AWI"	1002	8504	9102	8742	0	19	1	0	0	1	0	112	0	0	0	0	0	0	41	0	16	0	0	0	0	0	1	0	0	8	0	24	0	0	0	1	0	0	175	0	58	0	0	0	0	1	0	0	0	0	0	0	3	0	1	5	1	0
26216	45716	"Holebudalen"	59.841922	6.992512	1006	"AWI"	1006	8599	9286	8870	0	14	1	0	0	0	0	96	0	0	0	0	0	0	61	1	15	0	0	0	1	1	0	0	0	3	0	26	0	0	0	3	0	0	179	0	48	0	0	0	0	2	0	0	1	0	5	0	0	0	0	7	1	0
26216	45716	"Holebudalen"	59.841922	6.992512	1010	"AWI"	1010	8693	9477	9000	0	24	0	0	0	1	0	106	0	0	2	0	0	0	39	0	17	0	0	0	0	0	0	0	0	6	0	20	0	0	1	4	0	0	163	0	58	0	1	0	0	3	0	0	0	0	0	0	0	1	0	12	1	2
26216	45716	"Holebudalen"	59.841922	6.992512	1014	"AWI"	1014	8802	9665	9121	0	7	0	0	0	1	0	109	0	0	0	0	0	0	61	1	23	0	0	1	0	0	0	0	0	3	0	25	0	0	0	0	0	0	203	0	68	0	1	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	1015	"AWI"	1015	8850	9704	9147	0	9	0	0	0	0	0	108	0	0	1	0	0	0	62	0	19	0	0	0	0	0	1	0	0	1	0	18	0	0	0	1	0	0	203	0	59	0	0	0	1	2	0	0	0	0	0	0	2	0	0	17	1	0
26216	45716	"Holebudalen"	59.841922	6.992512	1016	"AWI"	1016	8890	9747	9178	0	5	0	0	0	0	0	106	0	0	0	1	0	0	63	0	27	0	0	0	0	0	0	0	0	3	0	17	0	0	0	0	0	0	262	0	82	0	0	0	0	1	0	0	1	0	11	0	0	0	1	8	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	1017	"AWI"	1017	8917	9781	9208	0	6	0	0	0	1	0	123	0	0	0	0	0	0	78	0	19	0	0	0	0	0	0	0	0	4	0	20	0	0	1	0	0	0	212	0	75	0	1	0	0	3	0	0	0	0	0	0	1	0	0	11	2	0
26216	45716	"Holebudalen"	59.841922	6.992512	1018	"AWI"	1018	8941	9826	9239	0	4	0	0	0	0	0	107	0	0	0	0	0	0	55	0	22	0	0	1	0	0	0	0	0	2	0	29	0	0	0	1	0	0	185	0	85	0	0	0	0	0	0	0	0	0	8	0	1	0	0	4	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	1019	"AWI"	1019	8963	9872	9270	0	6	1	0	0	1	0	0	0	0	1	0	0	0	66	1	25	0	0	1	0	0	0	0	0	4	1	26	0	0	0	2	0	0	188	0	72	0	0	0	0	4	0	0	0	0	0	0	0	0	0	10	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	1020	"AWI"	1020	9021	9905	9294	0	5	0	0	1	2	0	105	0	0	0	0	0	0	73	0	14	0	0	0	0	0	0	0	0	3	0	20	0	1	1	1	0	0	192	0	68	0	0	0	0	0	0	0	0	0	12	0	1	0	0	5	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	1021	"AWI"	1021	9071	9944	9319	0	2	0	0	0	0	0	95	0	0	0	0	0	0	55	0	17	0	0	3	0	0	0	0	0	3	1	27	0	0	0	2	0	0	211	0	42	0	0	0	0	3	0	0	0	0	8	0	3	0	0	6	3	0
26216	45716	"Holebudalen"	59.841922	6.992512	1022	"AWI"	1022	9108	9984	9344	0	5	0	0	0	0	0	92	0	0	0	0	0	0	48	1	14	0	0	0	0	0	1	0	0	3	0	23	0	0	0	3	0	0	196	0	65	0	0	0	0	5	0	0	0	0	11	0	2	0	1	7	1	0
26216	45716	"Holebudalen"	59.841922	6.992512	1023	"AWI"	1023	9135	10023	9372	0	3	0	0	0	0	0	99	0	0	0	0	0	0	71	0	25	0	0	1	0	0	0	0	0	3	0	23	0	0	0	0	0	0	223	0	81	0	0	0	0	3	0	0	0	0	11	0	0	0	0	11	2	0
26216	45716	"Holebudalen"	59.841922	6.992512	1024	"AWI"	1024	9161	10070	9401	0	0	1	0	0	1	0	0	0	0	0	0	0	0	51	0	17	0	0	0	0	0	0	0	0	1	0	17	0	0	1	0	0	0	198	0	85	0	0	0	0	1	0	0	0	0	12	0	0	1	0	5	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	1025	"AWI"	1025	9295	10133	9492	0	1	0	0	0	1	0	0	0	0	0	0	0	0	37	0	11	0	0	0	0	0	1	0	0	4	0	23	0	0	0	1	0	0	204	0	53	0	0	0	0	3	0	0	0	0	11	0	0	0	0	2	0	1
26216	45716	"Holebudalen"	59.841922	6.992512	1026	"AWI"	1026	9353	10220	9586	0	3	1	0	0	0	0	100	0	0	0	0	0	0	63	2	9	0	0	1	0	0	0	0	0	5	1	12	0	0	0	1	0	0	161	0	66	0	0	0	1	0	0	0	0	0	5	0	1	1	0	4	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	1027	"AWI"	1027	9395	10325	9683	0	1	2	0	0	0	0	0	0	0	2	0	0	0	67	0	27	0	0	0	0	0	0	0	0	3	1	12	0	0	0	0	0	0	223	0	100	0	0	0	0	1	0	0	0	0	10	0	0	0	0	7	1	0
26216	45716	"Holebudalen"	59.841922	6.992512	1028	"AWI"	1028	9423	10469	9785	0	2	0	0	0	2	0	0	0	0	0	0	0	0	49	0	16	0	0	0	0	0	0	0	0	3	0	12	0	0	0	3	0	0	225	0	87	0	0	0	0	2	0	0	0	0	0	0	4	0	0	4	0	0
