"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Grossulariaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"
3117	4059	"Giecz"	52.32201	17.3655	100	"AWI"	100	383	1226	798	0.30441400304414	0.15220700152207	15.0684931506849	0.76103500761035	2.13089802130898	0.15220700152207	3.0441400304414	0	20.7001522070015	2.13089802130898	0	1.36986301369863	0	0	0	0	0.91324200913242	0	1.5220700152207	0.45662100456621	0	0	0.60882800608828	0.30441400304414	0.15220700152207	0	0	0	0	0	0	0	0	0	0.15220700152207	7.6103500761035	0	21.1567732115677	1.36986301369863	0	0	0.60882800608828	9.74124809741248	1.5220700152207	0	0	0	1.5220700152207	2.73972602739726	0	0	1.06544901065449	0	0	0.30441400304414	2.43531202435312
3117	4059	"Giecz"	52.32201	17.3655	110	"AWI"	110	461	1293	887	0.0962000962000962	0	6.87830687830688	0.192400192400192	3.03030303030303	0.0481000481000481	2.54930254930255	0	11.5440115440115	2.83790283790284	3.17460317460317	1.82780182780183	0.144300144300144	0.529100529100529	0.0481000481000481	0	0.432900432900433	0	1.25060125060125	0.913900913900914	0	0	0.817700817700818	0.288600288600289	0.0962000962000962	0	0.0962000962000962	0.0481000481000481	0	0.384800384800385	0	0	0.0481000481000481	0.0962000962000962	0.288600288600289	2.06830206830207	0.0481000481000481	15.3439153439153	0	24.1462241462241	0	0.577200577200577	5.19480519480519	1.87590187590188	0	3.94420394420394	0.288600288600289	1.44300144300144	5.0986050986051	0	0	0.625300625300625	0	0.192400192400192	0.529100529100529	0.962000962000962
3117	4059	"Giecz"	52.32201	17.3655	120	"AWI"	120	542	1377	973	0.0927643784786642	0	10.6215213358071	0.417439703153989	1.2987012987013	0	4.22077922077922	4.26716141001855	12.6159554730983	1.02040816326531	0.927643784786642	2.4582560296846	0	0.231910946196661	0	0	1.02040816326531	0	2.4582560296846	1.39146567717996	0.0463821892393321	0	0.742115027829314	0.0463821892393321	3.6178107606679	0	0	0.0463821892393321	0	0.556586270871985	0	0	0.0463821892393321	0.371057513914657	0.139146567717996	4.35992578849722	0.0463821892393321	13.543599257885	1.4378478664193	19.6660482374768	0	0.834879406307978	1.2987012987013	1.20593692022263	0	2.17996289424861	0.185528756957328	1.53061224489796	1.34508348794063	0	0	0.417439703153989	0	0.649350649350649	0.88126159554731	1.76252319109462
3117	4059	"Giecz"	52.32201	17.3655	130	"AWI"	130	634	1430	1061	0.178041543026706	0.118694362017804	6.70623145400593	0.534124629080119	2.37388724035608	0	4.80712166172107	0	13.5905044510386	1.24629080118694	2.01780415430267	3.14540059347181	0	0.29673590504451	0.178041543026706	0.0593471810089021	3.50148367952522	0.0593471810089021	1.18694362017804	2.55192878338279	0	0	0.949554896142433	0.178041543026706	0.415430267062315	0	0	0	0	1.54302670623145	0.0593471810089021	0	0.178041543026706	0.0593471810089021	0.415430267062315	5.34124629080119	0.0593471810089021	13.8872403560831	1.24629080118694	12.106824925816	0	1.72106824925816	8.486646884273	0.652818991097923	0	0	0.415430267062315	1.30563798219585	2.67062314540059	0.178041543026706	0	1.48367952522255	0	1.36498516320475	0.712166172106825	2.01780415430267
3117	4059	"Giecz"	52.32201	17.3655	140	"AWI"	140	705	1524	1150	0.184956843403206	0.184956843403206	4.06905055487053	0.678175092478422	2.71270036991369	0.123304562268804	3.2675709001233	0	11.8372379778052	2.34278668310728	0	1.17139334155364	0	0.554870530209618	0	0	3.2675709001233	0	1.97287299630086	2.77435265104809	0	0	0.986436498150432	0.30826140567201	0.369913686806412	0	0	0	0	0	0.061652281134402	0	0.246609124537608	0	0.493218249075216	9.55610357583231	0	13.6251541307028	2.15782983970407	11.5906288532676	0	2.34278668310728	10.2342786683107	1.66461159062885	0.061652281134402	0	0.369913686806412	0.678175092478422	3.63748458692972	0	0	1.47965474722565	0	1.35635018495684	1.29469790382244	2.34278668310728
3117	4059	"Giecz"	52.32201	17.3655	150	"AWI"	150	862	1561	1231	0.268336314847943	0.268336314847943	12.5223613595707	0.178890876565295	0.983899821109123	0	1.16279069767442	2.32558139534884	17.6207513416816	0.536672629695885	2.32558139534884	0.894454382826476	0	0.178890876565295	0	0	4.83005366726297	0	1.78890876565295	0.894454382826476	0	0	0.536672629695885	0.0894454382826476	0.536672629695885	0	0	0	0	0	0	0	0	0	0.0894454382826476	8.22898032200358	0.0894454382826476	17.7101967799642	0.447227191413238	0	0	2.05724508050089	13.5062611806798	1.16279069767442	0	0	0.178890876565295	0.447227191413238	2.68336314847943	0	0	1.52057245080501	0	0.35778175313059	1.78890876565295	1.78890876565295
3117	4059	"Giecz"	52.32201	17.3655	160	"AWI"	160	950	1624	1323	0.25273799494524	0.08424599831508	24.3470935130581	0.50547598989048	0.92670598146588	0	2.44313395113732	0	16.7649536647009	0.4212299915754	0	2.106149957877	0	0.25273799494524	0	0	4.6335299073294	0	1.2636899747262	0.33698399326032	0	0	0.67396798652064	0	0.67396798652064	0	0	0	0	0	0.08424599831508	0	0	0.08424599831508	0.16849199663016	9.01432181971356	0	10.3622577927548	0.8424599831508	0	0	2.44313395113732	12.636899747262	1.17944397641112	0	0	0.08424599831508	1.09519797809604	2.02190395956192	0	0	0.92670598146588	0	0.25273799494524	1.93765796124684	1.17944397641112
3117	4059	"Giecz"	52.32201	17.3655	170	"AWI"	170	1129	1679	1401	0.140712945590994	0	11.6322701688555	0.0469043151969981	0.140712945590994	0	0.469043151969981	0	53.0956848030019	0	0	0.0469043151969981	0	0.0469043151969981	0	0	2.4859287054409	0	0.281425891181989	0.187617260787992	0	0	0.938086303939963	1.40712945590994	0.75046904315197	0	0	0	0	0	0	0	0	0	0	11.0694183864916	0.0938086303939962	6.47279549718574	0	0	0	0.984990619136961	7.69230769230769	0	0	0	0.0469043151969981	0.234521575984991	0.703564727954972	0.0469043151969981	0	0.140712945590994	0.0469043151969981	0.0469043151969981	0.75046904315197	0
3117	4059	"Giecz"	52.32201	17.3655	180	"AWI"	180	1295	1746	1484	0.265957446808511	0.0886524822695035	24.3794326241135	0	0.177304964539007	0	0.265957446808511	0	11.790780141844	0	0	0.0886524822695035	0	0	0	0	8.42198581560284	0	0.620567375886525	0.0886524822695035	0	0	1.15248226950355	0.354609929078014	1.06382978723404	0	0	0	0	0	0	0	0	0	0.0886524822695035	23.6702127659574	0	9.04255319148936	0.531914893617021	0	0	0.443262411347518	12.677304964539	0.354609929078014	0	0	0	0.0886524822695035	0.531914893617021	0	0	0.443262411347518	0	0.531914893617021	2.65957446808511	0.177304964539007
3117	4059	"Giecz"	52.32201	17.3655	190	"AWI"	190	1385	1847	1580	0.18796992481203	0	25.281954887218	0	0	0	0.18796992481203	0	18.984962406015	0	0	0.37593984962406	0	0	0	0	10.1503759398496	0	0.56390977443609	0	0	0	1.03383458646617	0	0.469924812030075	0	0	0	0	0	0	0	0	0	0	8.7406015037594	0.281954887218045	17.5751879699248	0.281954887218045	0	0	0.56390977443609	12.406015037594	0.469924812030075	0	0	0.093984962406015	0	0.469924812030075	0.093984962406015	0	0.093984962406015	0	0.18796992481203	1.12781954887218	0.37593984962406
3117	4059	"Giecz"	52.32201	17.3655	200	"AWI"	200	1445	1970	1693	0.27906976744186	0	23.906976744186	0	0	0	0.651162790697674	0	26.6976744186046	0	0	0	0	0.186046511627907	0	0	5.86046511627907	0	1.02325581395349	0.27906976744186	0	0	1.76744186046512	0	0.465116279069767	0	0	0	0	0	0	0	0	0	0	3.25581395348837	0	17.3953488372093	0.372093023255814	0	0	0.837209302325581	13.5813953488372	0.837209302325581	0	0	0.0930232558139535	0.372093023255814	0.372093023255814	0	0	0.27906976744186	0.27906976744186	0	1.02325581395349	0.186046511627907
3117	4059	"Giecz"	52.32201	17.3655	210	"AWI"	210	1484	2175	1794	0.696594427244582	0	16.7956656346749	0.851393188854489	0.386996904024768	0	5.03095975232198	0	13.6996904024768	0.309597523219814	0	1.62538699690402	0	0.309597523219814	0.0773993808049536	0	4.10216718266254	0.0773993808049536	4.17956656346749	0	0.0773993808049536	0	2.01238390092879	0	0.309597523219814	0	0	0	0	0	0.0773993808049536	0.0773993808049536	0	0	0	3.56037151702786	0.0773993808049536	19.5820433436533	2.63157894736842	0	0	0.541795665634675	16.71826625387	0	0	0	0.0773993808049536	1.78018575851393	0.541795665634675	0.619195046439629	0	0	0	0.386996904024768	0.309597523219814	2.47678018575851
3117	4059	"Giecz"	52.32201	17.3655	220	"AWI"	220	1630	2240	1907	0.170502983802217	0.170502983802217	18.2438192668372	0.596760443307758	0.51150895140665	0	1.79028132992327	0	17.5618073316283	0.937766410912191	0	1.0230179028133	0	0.0852514919011083	0	0	4.34782608695652	0.0852514919011083	1.96078431372549	0.255754475703325	0	0	1.27877237851662	0.255754475703325	0.596760443307758	0	0	0	0	0	0	0.0852514919011083	0.170502983802217	0	0	5.28559249786871	0.170502983802217	21.7391304347826	0	0	0	1.36402387041773	17.8175618073316	0	0	0	0	0.937766410912191	0.341005967604433	0	0	0.170502983802217	0	0.426257459505541	0.255754475703325	1.36402387041773
3117	4059	"Giecz"	52.32201	17.3655	230	"AWI"	230	1708	2391	2022	0.1806684733514	0	23.3965672990063	0.1806684733514	0.2710027100271	0	1.2646793134598	0	10.2981029810298	0.2710027100271	0	0.0903342366757001	0	0.0903342366757001	0	0	4.3360433604336	0	1.3550135501355	0.4516711833785	0	0	2.1680216802168	0.5420054200542	1.2646793134598	0	0	0	0	0	0	0	0	0	0	12.8274616079494	0.1806684733514	16.8021680216802	0	0	0	0.993676603432701	19.4218608852755	0.2710027100271	0	0	0.0903342366757001	0.813008130081301	0.4516711833785	0	0	0	0	0.903342366757001	0.903342366757001	0.1806684733514
3117	4059	"Giecz"	52.32201	17.3655	240	"AWI"	240	1886	2543	2162	0.188501413760603	0.377002827521206	27.0499528746466	0.0942507068803016	0.188501413760603	0	0.56550424128181	0	12.3468426013195	0	0	0	0	0	0	0	2.54476908576814	0	0.377002827521206	0	0	0	1.41376060320452	0.0942507068803016	2.63901979264844	0	0	0	0	0	0	0	0	0	0	21.1121583411876	0	13.6663524976437	0	0	0	0.377002827521206	13.8548539114043	0.0942507068803016	0	0	0	0.0942507068803016	0.188501413760603	0.0942507068803016	0	0	0	0.942507068803016	1.69651272384543	0
3117	4059	"Giecz"	52.32201	17.3655	250	"AWI"	250	1993	2724	2314	0.0907441016333938	0.181488203266788	23.7749546279492	0.181488203266788	0.272232304900181	0	0.907441016333938	0	21.0526315789474	0.181488203266788	0	0.272232304900181	0	0.0907441016333938	0	0	3.53901996370236	0	0.272232304900181	0.181488203266788	0	0	1.08892921960073	0.272232304900181	2.08711433756806	0	0	0	0	0	0	0	0	0	0	12.7041742286751	0.0907441016333938	16.6061705989111	0	0	0	1.17967332123412	9.89110707803993	0.544464609800363	0	0	0.0907441016333938	0	0.453720508166969	0	0	0	0	0.181488203266788	2.994555353902	0.816696914700544
3117	4059	"Giecz"	52.32201	17.3655	260	"AWI"	260	2090	2950	2461	0.0885739592559787	0.177147918511957	23.3835252435784	0.177147918511957	0.265721877767936	0	0.974313551815766	0	18.9548272807795	0.177147918511957	0	0	0	0	0	0	7.70593445527015	0	0.265721877767936	0.354295837023915	0	0	0.442869796279894	0.0885739592559787	1.41718334809566	0	0	0	0	0	0	0	0	0	0	7.88308237378211	0.177147918511957	27.1922054915855	0	0	0	0.70859167404783	5.75730735163862	0.354295837023915	0	0	0	0	0.620017714791851	0	0	0.620017714791851	0	0.531443755535872	1.2400354295837	0.442869796279894
3117	4059	"Giecz"	52.32201	17.3655	270	"AWI"	270	2194	3124	2640	0.0895255147717099	0.26857654431513	34.2882721575649	0.0895255147717099	0	0	0.805729632945389	0	12.7126230975828	0.44762757385855	0	0.26857654431513	0	0.17905102954342	0	0	4.29722470904208	0	0	0.17905102954342	0	0	0.895255147717099	0.17905102954342	1.43240823634736	0	0	0	0	0	0	0	0	0	0	5.3715308863026	0.0895255147717099	22.2023276633841	0	0	0	1.52193375111907	9.75828111011638	0.35810205908684	0	0	0.0895255147717099	0.716204118173679	0.44762757385855	0.0895255147717099	0	0.44762757385855	0	1.16383169203223	1.16383169203223	0.44762757385855
3117	4059	"Giecz"	52.32201	17.3655	280	"AWI"	280	2256	3430	2802	0.0877963125548727	0	33.3625987708516	0.351185250219491	0	0	1.05355575065847	0	12.7304653204565	0.175592625109745	0	0.175592625109745	0	0	0	0	5.17998244073749	0.0877963125548727	0.614574187884109	0.175592625109745	0	0	0.526777875329236	0.0877963125548727	1.14135206321334	0	0	0	0	0	0	0	0	0	0	12.9938542581212	0	14.1352063213345	0	0	0	0.9657594381036	10.8867427568042	0.351185250219491	0	0	0.175592625109745	0.9657594381036	0.351185250219491	0	0	0.614574187884109	0	0.877963125548727	1.9315188762072	0
3117	4059	"Giecz"	52.32201	17.3655	290	"AWI"	290	2469	3521	2991	0.270513976555455	0.0901713255184851	27.9531109107304	0	0.18034265103697	0	0.36068530207394	0	11.90261496844	0.270513976555455	0	0	0	0	0	0	3.87736699729486	0	0.541027953110911	0.270513976555455	0	0	0.721370604147881	0.18034265103697	0.991884580703336	0	0	0	0	0	0	0	0	0	0.0901713255184851	16.5013525698828	0	17.4030658250676	0.450856627592426	0	0	0	12.8043282236249	0.0901713255184851	0	0	0	0.0901713255184851	0.0901713255184851	0	0	0.270513976555455	0	1.98376916140667	2.52479711451758	0.0901713255184851
3117	4059	"Giecz"	52.32201	17.3655	300	"AWI"	300	2572	3675	3185	0.286944045911047	0	19.3687230989957	0	0	0.0717360114777618	0.860832137733142	0	7.67575322812052	0.0717360114777618	0	0	0	0	0	0	3.73027259684362	0	0.286944045911047	0.0717360114777618	0	0	0.215208034433286	0.143472022955524	1.00430416068867	0.358680057388809	0.0717360114777618	0	0	0	0	0	0	0	0	17.7187948350072	0.143472022955524	10.832137733142	0	0	0	0.0717360114777618	11.4777618364419	0.0717360114777618	0	0	0.358680057388809	0	0	0	0	0	0	23.0272596843615	2.08034433285509	0
3117	4059	"Giecz"	52.32201	17.3655	310	"AWI"	310	2845	3794	3352	0.465549348230912	0	23.1843575418994	0	0.279329608938547	0	0.651769087523277	0	13.780260707635	0.0931098696461825	0	0	0	0	0	0	4.18994413407821	0	0.279329608938547	0.186219739292365	0	0	0.558659217877095	0.279329608938547	1.30353817504655	0	0	0	0.0931098696461825	0	0	0	0	0.0931098696461825	0	20.4841713221602	0	14.4320297951583	0	0	0	0.279329608938547	14.2458100558659	0.37243947858473	0	0	0.0931098696461825	0.279329608938547	0	0	0	0	0.0931098696461825	1.48975791433892	2.70018621973929	0.0931098696461825
3117	4059	"Giecz"	52.32201	17.3655	320	"AWI"	320	3142	3891	3518	0.28328611898017	0	30.5949008498584	0	0	0	0.56657223796034	0	10.8593012275732	0.188857412653447	0	0	0	0.0944287063267233	0	0	5.19357884796978	0	0.0944287063267233	0.188857412653447	0	0	0.56657223796034	0	3.11614730878187	0	0	0	0	0	0	0	0	0	0	21.7186024551464	0.0944287063267233	14.1643059490085	0	0	0	0.56657223796034	8.4985835694051	0.0944287063267233	0	0	0	0.0944287063267233	0.0944287063267233	0	0	0	0	0.755429650613787	2.07743153918791	0.0944287063267233
3117	4059	"Giecz"	52.32201	17.3655	330	"AWI"	330	3344	4030	3685	0.188323917137476	0	22.9755178907721	0.0941619585687382	0	0	0.470809792843691	0	7.43879472693032	0.188323917137476	0	0	0	0	0	0	6.21468926553672	0	0.282485875706215	0.0941619585687382	0	0	1.12994350282486	0.0941619585687382	1.9774011299435	0	0	0	0	0	0	0	0	0	0	31.4500941619586	0.0941619585687382	12.7118644067797	0	0	0	0.282485875706215	9.22787193973635	0.0941619585687382	0	0	0	0	0	0	0	0	0	2.07156308851224	2.91902071563088	0
3117	4059	"Giecz"	52.32201	17.3655	340	"AWI"	340	3457	4219	3820	0.191754554170662	0	26.5580057526366	0.0958772770853308	0	0	0.862895493767977	0	6.80728667305848	0.0958772770853308	0	0	0	0	0	0	6.61553211888782	0	0.383509108341323	0.0958772770853308	0	0	0.862895493767977	0.191754554170662	2.39693192713327	0	0	0	0	0	0	0	0	0	0	23.1064237775647	0.0958772770853308	13.326941514861	0	0	0	0.191754554170662	12.176414189837	0	0	0	0	0	0.287631831255992	0	0	0	0	1.43815915627996	4.12272291466922	0.0958772770853308
3117	4059	"Giecz"	52.32201	17.3655	350	"AWI"	350	3518	4580	3936	0.556586270871985	0.278293135435993	19.2949907235622	0	0	0	0.278293135435993	0	8.71985157699443	0	0	0	0	0	0	0	11.038961038961	0	0.185528756957328	0	0	0	0.649350649350649	0	1.66975881261596	0	0	0	0	0	0	0	0	0	0	13.3580705009276	0.556586270871985	17.4397031539889	0	0	0	0.0927643784786642	17.9035250463822	0	0	0	0	0	0.278293135435993	0	0	0	0	3.24675324675325	4.45269016697588	0
3117	4059	"Giecz"	52.32201	17.3655	360	"AWI"	360	3611	4713	4067	0.191938579654511	0	24.2802303262956	0.0959692898272553	0	0.0959692898272553	0.287907869481766	0	8.06142034548944	0	0	0	0	0	0	0	14.1074856046065	0	0.191938579654511	0.383877159309021	0	0	0.575815738963532	0.191938579654511	2.97504798464491	0	0	0	0	0	0	0	0	0	0	7.10172744721689	0.575815738963532	18.042226487524	0	0	0	0.287907869481766	16.5067178502879	0	0	0	0.0959692898272553	0.191938579654511	0.0959692898272553	0	0	0	0	1.63147792706334	3.93474088291747	0.0959692898272553
3117	4059	"Giecz"	52.32201	17.3655	370	"AWI"	370	3673	4936	4186	0	0	26.4097744360902	0	0	0	0.093984962406015	0	7.61278195488722	0.093984962406015	0	0.093984962406015	0	0	0	0	23.8721804511278	0	0.281954887218045	0.18796992481203	0	0	0.75187969924812	0.093984962406015	2.06766917293233	0	0	0	0	0	0	0	0	0	0	4.22932330827068	0.18796992481203	12.406015037594	0	0	0	0	15.0375939849624	0.281954887218045	0	0	0.093984962406015	0.18796992481203	0.37593984962406	0	0	0	0	2.91353383458647	2.53759398496241	0.18796992481203
3117	4059	"Giecz"	52.32201	17.3655	380	"AWI"	380	3758	5104	4310	0.0921658986175115	2.11981566820276	24.7004608294931	0	0	0	0.368663594470046	0	7.64976958525346	0	0	0	0	0	0	0	13.4562211981567	0	0.276497695852535	0.276497695852535	0	0	1.29032258064516	0	2.94930875576037	0	0	0	0	0	0	0	0	0	0	2.67281105990783	0.276497695852535	15.0230414746544	0	0	0	0.460829493087558	19.815668202765	0	0	0	0	0.184331797235023	0.368663594470046	0	0	0	0	3.13364055299539	4.7926267281106	0.0921658986175115
3117	4059	"Giecz"	52.32201	17.3655	390	"AWI"	390	3825	5309	4436	0.476190476190476	0	24.0952380952381	0	0	0.19047619047619	0.19047619047619	0	7.61904761904762	0.19047619047619	0	0	0	0	0	0	18.0952380952381	0	0.380952380952381	0.0952380952380952	0	0	0.952380952380952	0	2.66666666666667	0	0	0	0	0	0	0	0	0	0	0.952380952380952	0.0952380952380952	16.2857142857143	0	0	0	0.0952380952380952	19.7142857142857	0	0	0	0	0	0.0952380952380952	0	0	0	0	3.52380952380952	4.19047619047619	0.0952380952380952
