"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acacia"	"Acanthaceae"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celtis"	"Chamaerops"	"Cistaceae"	"Citrus"	"Colchicaceae"	"Convolvulaceae"	"Coriariaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Ficus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Iridaceae"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Morus"	"Myrtus"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Tofieldiaceae"	"Trachycarpus"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"	"Zelkova"
23928	41543	"Gorgo Basso"	37.6	12.65	1	"AWI"	1	-135	20	-57	0	0	0	0	0	0	0	0	0	0	3.2258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0752688172043	0	0	0	1.0752688172043	0	0	0	1.0752688172043	8.60215053763441	0	0	1.0752688172043	0	0	0	0	0	2.1505376344086	0	1.0752688172043	10.752688172043	0	0	1.0752688172043	0	1.0752688172043	0	0	15.0537634408602	0	0	0	0	0	2.1505376344086	26.8817204301075	0	0	0	0	0	0	0	0	0	12.9032258064516	0	3.2258064516129	0	0	0	0	0	1.0752688172043	0	0	0	0	0	1.0752688172043	0	1.0752688172043	0	0	0	1.0752688172043	0	0	0	0	3.2258064516129	0
23928	41543	"Gorgo Basso"	37.6	12.65	20	"AWI"	20	-93	158	10	0	0	0	0	0	5.69620253164557	0.632911392405063	0	0	0	2.53164556962025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632911392405063	26.5822784810127	0	1.26582278481013	4.43037974683544	0	0	0	0	1.26582278481013	0	0	0	0	0	0	9.49367088607595	0	0	0	0	1.89873417721519	0	0	8.22784810126582	0	0	1.26582278481013	0	0	0	19.620253164557	0	0	0	0	0	0.632911392405063	0	0	3.16455696202532	8.22784810126582	0	1.89873417721519	0	0	0	0	0	0	0	0	0	0	0	1.26582278481013	0	0	0.632911392405063	0	0	0	0	0	0	0	0.632911392405063	0
23928	41543	"Gorgo Basso"	37.6	12.65	40	"AWI"	40	-33	243	94	0	0	0	0	0	6.29370629370629	0	0	0	0	3.4965034965035	0	0	0	0	0	0	0	0	0	0	1.3986013986014	0	0	0	0	0	0	0	0	0	0.699300699300699	37.7622377622378	0	3.4965034965035	0.699300699300699	0	0	0	0	0	1.3986013986014	0	0	1.3986013986014	0	1.3986013986014	3.4965034965035	0	0	2.0979020979021	1.3986013986014	2.0979020979021	0	0	11.1888111888112	0	0	0	0.699300699300699	0	0	6.29370629370629	0	0	0	0	0	0	0	0	0	4.89510489510489	0	2.0979020979021	0	0	0	0	0	0	0	0	0	0	0	1.3986013986014	0	0	0	0	0	0	0	2.7972027972028	0	0.699300699300699	2.7972027972028	0
23928	41543	"Gorgo Basso"	37.6	12.65	80	"AWI"	80	150	430	272	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	1	0	45	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	4	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	100	"AWI"	100	203	707	383	0	0	0	0	0	0	0.645161290322581	0	0	0	11.6129032258065	0	0	0	0	0	0	0	0	0	0	1.29032258064516	0	0	0.645161290322581	0	0	0	0	0	0	0	23.8709677419355	0	1.29032258064516	0	0	0	0	0	0	0	0	0	0.645161290322581	0	0	1.93548387096774	0	0	0	0	0	0	0	18.7096774193548	0	0	0	1.29032258064516	0	0	14.8387096774194	0	0	0	0	0	0.645161290322581	0	0	3.2258064516129	10.3225806451613	0	0	0	0	0	3.2258064516129	0	0	0	0	0	1.93548387096774	0	1.93548387096774	0	1.93548387096774	0	0	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	120	"AWI"	120	286	955	539	0	0	0	0	0	0	0.636942675159236	0	3.18471337579618	0	5.09554140127389	0	0	0	0	0	0	0	0	0	0	0.636942675159236	0	0.636942675159236	0	0	0	0	0	0	0	0	0	0	15.9235668789809	0	0	0	0	0	0	1.27388535031847	1.27388535031847	0	0.636942675159236	0	0	0.636942675159236	0	0	0.636942675159236	0.636942675159236	0.636942675159236	0	0	15.9235668789809	0	0	0	0	0	1.27388535031847	19.1082802547771	0	0	0	0	0	0	0	0	0	21.0191082802548	0	4.45859872611465	0.636942675159236	0	0	3.82165605095541	0	0.636942675159236	0	0	1.27388535031847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	140	"AWI"	140	388	1150	691	0	0	0	0	0	0	0	0	1.69491525423729	0	5.64971751412429	0	0	0	0	0	0	0	0	0	0	0	0	0.564971751412429	0.564971751412429	0	0	0	0	0	0	0	43.5028248587571	0	7.90960451977401	0	0	0	0	0	0	2.25988700564972	0	0	0.564971751412429	0	0	1.69491525423729	0	0	0	0.564971751412429	1.69491525423729	0	0	6.21468926553672	0	0	0	1.12994350282486	0	1.12994350282486	4.51977401129944	0	0	0	0	0	0	0	0	1.69491525423729	6.21468926553672	0	0	0	0	0	0	0	0.564971751412429	0	0	2.25988700564972	0	0	0	0	0	0.564971751412429	0	0	0	0	9.03954802259887	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	160	"AWI"	160	507	1303	863	0	0	0	0	0	4.54545454545455	0.454545454545455	0	0.454545454545455	0	3.18181818181818	0	0	0	0.454545454545455	0	0	0	0	0	0	0.909090909090909	0.454545454545455	0	5.45454545454545	0	0	0	0	0	0.454545454545455	0.454545454545455	29.5454545454545	0	4.54545454545455	0	0	0	0	0	0	0	0	0	0	0	0	1.36363636363636	0	0	2.27272727272727	0	0	0	0	7.27272727272727	0	0	0	0.454545454545455	0	0	5	0	0	0	0	0	0	0	0	3.18181818181818	9.09090909090909	0	0	0	0	0	1.81818181818182	0	0.454545454545455	0	0	0.454545454545455	0	0	0.909090909090909	0	0.454545454545455	0	0	0	0	0	16.3636363636364	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	180	"AWI"	180	638	1460	1021	0	0	0	0	0	0	0	0	0	0	8.55263157894737	0	0	0	1.97368421052632	0	0	0	0	0	0	0	0	0	3.28947368421053	0	0	0	0	0	0.657894736842105	0	44.7368421052632	0	0.657894736842105	0	0	0	0	0	0	1.31578947368421	0	0	0	0	0	3.28947368421053	0	0	1.97368421052632	0	0	0	0	2.63157894736842	0	0	0	0.657894736842105	0	1.97368421052632	3.94736842105263	0	0	0	0	0	0.657894736842105	0	0	3.94736842105263	4.60526315789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1315789473684	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	200	"AWI"	200	773	1582	1176	0	0	0	0	0	0	0.826446280991736	0	0	0	4.95867768595041	0	0	0	0	0	0	0	0	0	0	0	0	0.826446280991736	8.26446280991736	0	0	0	0	0	0.826446280991736	0	34.7107438016529	0	1.65289256198347	0	0	0	0	0	0	0.826446280991736	0	0	0.826446280991736	0	0	2.47933884297521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.43801652892562	0	0	0	0	0	0	0	0	4.13223140495868	0	0	0	0.826446280991736	0	0	4.13223140495868	0	0	0	0	4.95867768595041	0	0	0	0	0	0	0	0	0	0	21.4876033057851	0	0	0.826446280991736	0
