"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Fraxinus"	"Juniperus"	"Lamiaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
2973	3874	"Amsoldingersee"	46.725	7.575	825	"AWI"	825	14693	16214	15652	0	0	0	0.173310225303293	0.346620450606586	0	0	0	66.2045060658579	0.173310225303293	0	0	0.866551126516464	0	1.38648180242634	1.38648180242634	0	0	7.45233968804159	0	3.98613518197574	0	10.9185441941075	0	0.346620450606586	0	0.346620450606586	0.693240901213172	5.19930675909879	0	0	0.519930675909879	0	0	0
2973	3874	"Amsoldingersee"	46.725	7.575	827.5	"AWI"	827.5	15030	16340.5	15836.5	0	0	0	0.149476831091181	0.298953662182362	0	6.72645739910314	0	58.5949177877429	0.298953662182362	0	0	0.149476831091181	0	1.64424514200299	1.79372197309417	0	0	7.92227204783259	0.149476831091181	1.34529147982063	0	7.32436472346786	0	0.747384155455904	0	0.448430493273543	0.747384155455904	10.1644245142003	0	0	1.34529147982063	0	0	0.149476831091181
2973	3874	"Amsoldingersee"	46.725	7.575	830	"AWI"	830	15251	16569	16021	0	0	0	0.284900284900285	0.427350427350427	0	2.84900284900285	0	50	0.284900284900285	0	0	0.854700854700855	0	1.13960113960114	3.13390313390313	0	0	23.3618233618234	0	0.56980056980057	0	7.54985754985755	0	0.854700854700855	0	0.142450142450142	0.56980056980057	6.98005698005698	0	0.142450142450142	0.854700854700855	0	0	0
2973	3874	"Amsoldingersee"	46.725	7.575	832.5	"AWI"	832.5	15399.5	16756	16167.5	0	0	0	0.0825082508250825	0.495049504950495	0	2.06270627062706	0	8.58085808580858	0.0825082508250825	0	0	0.99009900990099	0	1.73267326732673	3.7953795379538	0	0	67.5742574257426	0	0.412541254125412	0	10.3135313531353	0	0.165016501650165	0	0.0825082508250825	0.495049504950495	2.39273927392739	0	0	0.66006600660066	0	0	0.0825082508250825
2973	3874	"Amsoldingersee"	46.725	7.575	835	"AWI"	835	15511	17079	16295	0	0	0	0.520833333333333	0.173611111111111	0	5.20833333333333	0	10.4166666666667	0.173611111111111	0	0	1.90972222222222	0	2.95138888888889	0.694444444444444	0	0	58.8541666666667	0	1.04166666666667	0	12.1527777777778	0	1.21527777777778	0	0.173611111111111	0.694444444444444	2.60416666666667	0	0.173611111111111	1.04166666666667	0	0	0
2973	3874	"Amsoldingersee"	46.725	7.575	837.5	"AWI"	837.5	15621.5	17268.5	16432	0	0	0	1.09090909090909	0.909090909090909	0	12	0	14.3636363636364	0	0	0	5.81818181818182	0	6.18181818181818	1.63636363636364	0	0	21.4545454545455	0	2.54545454545455	0	26.7272727272727	0	1.09090909090909	0	0.727272727272727	0.909090909090909	2.72727272727273	0	0.181818181818182	1.45454545454545	0	0	0.181818181818182
2973	3874	"Amsoldingersee"	46.725	7.575	840	"AWI"	840	15721	17535	16560	0	0	0	0.766283524904214	0.574712643678161	0	21.6475095785441	0	21.455938697318	0	0.191570881226054	0	9.19540229885057	0	7.08812260536398	0.957854406130268	0	0	8.42911877394636	0	2.29885057471264	0	18.9655172413793	0	1.72413793103448	0	0.383141762452107	0.383141762452107	2.4904214559387	0	0.191570881226054	3.25670498084291	0	0	0
2973	3874	"Amsoldingersee"	46.725	7.575	845	"AWI"	845	15928	17938	16836	0	0	0	1.94690265486726	0.176991150442478	0	21.2389380530973	0	21.4159292035398	0	0.176991150442478	0.707964601769911	9.55752212389381	0	8.84955752212389	0.884955752212389	0	0	1.5929203539823	0	2.30088495575221	0	21.4159292035398	0	4.7787610619469	0	0.530973451327434	0.353982300884956	1.41592920353982	0	0.176991150442478	2.47787610619469	0	0	0
2973	3874	"Amsoldingersee"	46.725	7.575	850	"AWI"	850	16169	18312	17102	0	0	0	2.77777777777778	0.854700854700855	0	23.9316239316239	0	13.8888888888889	0	0	0	8.54700854700855	0	9.18803418803419	0.213675213675214	0	0	5.34188034188034	0	2.99145299145299	0	26.7094017094017	0	1.28205128205128	0	0.641025641025641	0	1.06837606837607	0	0	2.56410256410256	0	0	0
2973	3874	"Amsoldingersee"	46.725	7.575	860	"AWI"	860	16577	19104	17654	0	0	0	3.02457466918715	0.189035916824197	0	22.8733459357278	0	7.37240075614367	1.32325141776938	0	1.51228733459357	15.6899810964083	0	8.31758034026465	0.189035916824197	0	0	0.56710775047259	0	3.02457466918715	0	27.5992438563327	0	2.83553875236295	0	0.756143667296786	1.13421550094518	1.13421550094518	0	0.378071833648393	2.07939508506616	0	0	0
2973	3874	"Amsoldingersee"	46.725	7.575	870	"AWI"	870	17036	19820	18209	0	0	0	3.89908256880734	0.229357798165138	0	27.7522935779816	0	4.58715596330275	0.458715596330275	0	1.60550458715596	16.9724770642202	0	9.86238532110092	0.688073394495413	0	0	0.229357798165138	0	5.04587155963303	0	20.6422018348624	0	3.44036697247706	1.14678899082569	1.14678899082569	0	1.14678899082569	0	0	1.14678899082569	0	0	0
2973	3874	"Amsoldingersee"	46.725	7.575	880	"AWI"	880	17455	20567	18759	0.48780487804878	0	0.24390243902439	10.4878048780488	0	0	27.5609756097561	0	4.63414634146341	0.24390243902439	0	0.48780487804878	4.14634146341463	0	8.04878048780488	0.24390243902439	1.21951219512195	0	0.731707317073171	0	7.07317073170732	0	25.3658536585366	0	2.4390243902439	0	0.731707317073171	0	1.46341463414634	0	0.731707317073171	3.65853658536585	0	0	0
2973	3874	"Amsoldingersee"	46.725	7.575	890	"AWI"	890	17938	21298	19314	0	0	0	10.989010989011	1.0989010989011	0	20.8791208791209	0	0	0	0	0	1.0989010989011	0	15.3846153846154	0	0	0	0	0	0	0	37.3626373626374	0	3.2967032967033	0	2.1978021978022	0	0	0	0	7.69230769230769	0	0	0
