"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Datiscaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malus"	"Olea"	"Orobanchaceae"	"Osmanthus"	"Ostrya.Carpinus"	"Paliurus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"	"Vitex"
3209	4167	"Küçük Akgöl"	40.86667	30.43333	520	"AWI"	520	4329	5149	4719	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3209	4167	"Küçük Akgöl"	40.86667	30.43333	504	"AWI"	504	4195	4992	4572	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	25	0	0	0	0	0
3209	4167	"Küçük Akgöl"	40.86667	30.43333	440	"AWI"	440	3647	4353	3986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3209	4167	"Küçük Akgöl"	40.86667	30.43333	400	"AWI"	400	3312	3945	3623	5.40540540540541	0	10.8108108108108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.8378378378378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.8378378378378	0	0	0	0	0	0	0	0	5.40540540540541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7027027027027	0	0	0	0	0	0
3209	4167	"Küçük Akgöl"	40.86667	30.43333	120	"AWI"	120	846	1246	1042	0.236406619385343	0	26.9503546099291	0	0	0	0.945626477541371	0	0	0	0	0	0	0.236406619385343	0	0	0	0	0	0	1.18203309692671	2.12765957446809	0.236406619385343	0	0	0	0	4.9645390070922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8936170212766	0	0	0	11.8203309692671	0	0	0.709219858156028	0	0	0.945626477541371	0	0	30.4964539007092	0	0	0	0	0	0	0	0.236406619385343	0	0	0	0	0	0	0	3.78250591016548	0	0	0	0.236406619385343	0
3209	4167	"Küçük Akgöl"	40.86667	30.43333	420	"AWI"	420	3479	4147	3805	0	0	11.7647058823529	0	0	0	0	0	0	5.88235294117647	0	0	0	0	0	0	0	0	0	0	0	29.4117647058824	0	0	0	0	0	0	0	0	5.88235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88235294117647	0	0	0	0	0	0	23.5294117647059	0	5.88235294117647	0	0	0	0	0	0	0	5.88235294117647	0	0	0	0	0	0	0	5.88235294117647	0	0	0	0	0
3209	4167	"Küçük Akgöl"	40.86667	30.43333	50	"AWI"	50	239	569	390	0.217391304347826	0	12.8260869565217	0	0	0.217391304347826	0.652173913043478	0	0	0	0	0	0	0	0	0	0	0	0	0.217391304347826	0.434782608695652	21.0869565217391	0	0	0.652173913043478	0	0	9.56521739130435	0	0	0	0	0	0.217391304347826	0	0	0	0	0.217391304347826	0	0.217391304347826	0	0	0	0	0	0	11.0869565217391	0	0	1.30434782608696	0	0	0	0	0	34.7826086956522	0	0	0	0	0	0	0	0.217391304347826	0	0	0	0	0	0	0	5.8695652173913	0	0	0	0.217391304347826	0
3209	4167	"Küçük Akgöl"	40.86667	30.43333	410	"AWI"	410	3395	4045	3714	0.881057268722467	0	0.881057268722467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440528634361234	69.1629955947137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.431718061674	0	0	0	0	0	0	0	0	1.76211453744493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440528634361234	0	0	0	0	0	0
3209	4167	"Küçük Akgöl"	40.86667	30.43333	100	"AWI"	100	668	1054	856	0.337268128161889	0	14.5025295109612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34907251264755	0.674536256323777	0	0	0.674536256323777	0	0	4.89038785834739	0	0	0	0	0	0.337268128161889	0	0	0	0	0.674536256323777	0.168634064080944	0.168634064080944	0	0	17.8752107925801	0	0	0	10.1180438448567	0	0	0.337268128161889	2.52951096121417	0	0.337268128161889	0	0	38.9544688026981	0.168634064080944	0	0	0	0	0	0	1.18043844856661	0	0	0	0	0	0	0.337268128161889	4.04721753794266	0	0	0	0.337268128161889	0
3209	4167	"Küçük Akgöl"	40.86667	30.43333	80	"AWI"	80	492	863	668	0.198807157057654	0	11.9284294234592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19284294234592	5.56660039761431	0	0	0.198807157057654	0	0	6.36182902584493	0	0	0	0	0	0.198807157057654	0	0	0	0	1.19284294234592	0	0.198807157057654	0	0	16.10337972167	0	0	0	12.1272365805169	0.397614314115308	0	0.795228628230616	0	0	0.198807157057654	0	0	36.9781312127237	0	0	0	0	0	0	0	0.99403578528827	0	0	0	0	0	0	0	5.16898608349901	0	0	0	0.198807157057654	0
