"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Tilia"	"Ulmus"	"Urticaceae"
16267	25213	"Peyre peat-bog"	44.96028	2.71889	50	"AWI"	50	2378	2660	2496	31.0897435897436	0	3.52564102564103	0	0	0	0	0.641025641025641	0	0	0	2.24358974358974	0.32051282051282	0	0	50.3205128205128	0	0	0.641025641025641	0	0	0	8.97435897435897	0.32051282051282	0	0	0	0.961538461538462	0.961538461538462	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	55	"AWI"	55	2395	2702	2526	38.1294964028777	0	4.67625899280576	0.359712230215827	0	0	0	1.07913669064748	0	0	0	2.87769784172662	1.43884892086331	3.59712230215827	0	38.1294964028777	0	0	0	0	0	0	7.19424460431655	0.359712230215827	1.07913669064748	0	0	0.359712230215827	0.719424460431655	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	60	"AWI"	60	2415	2729	2556	29.553264604811	0	2.06185567010309	0	0.343642611683849	0	0	11.340206185567	0	0	0	2.40549828178694	1.3745704467354	0	0	42.9553264604811	0.687285223367698	0	0.687285223367698	0	0	0	7.21649484536082	0	0.343642611683849	0	0	0.687285223367698	0.343642611683849	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	65	"AWI"	65	2432	2769	2585	55.3505535055351	0	4.4280442804428	0.3690036900369	0	0	0	1.1070110701107	0	0	0	2.9520295202952	0.3690036900369	1.1070110701107	0	22.5092250922509	1.4760147601476	0	1.1070110701107	0	0	0	7.38007380073801	0	0.3690036900369	0	0.3690036900369	0.3690036900369	0.738007380073801	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	70	"AWI"	70	2466	2798	2612	57.7557755775578	0	7.59075907590759	0	0	0	0	0.66006600660066	0	0	0	3.96039603960396	0.33003300330033	1.65016501650165	0	19.8019801980198	0.33003300330033	0	0.99009900990099	0	0	0	5.94059405940594	0	0.33003300330033	0.33003300330033	0	0.33003300330033	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	75	"AWI"	75	2492	2833	2642	40.1869158878505	0	3.73831775700935	0	0	0.311526479750779	0	2.80373831775701	0	0	0	6.85358255451713	0.311526479750779	0	0	35.5140186915888	0.311526479750779	0	0.934579439252336	0	0	0	8.09968847352025	0	0.934579439252336	0	0	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	80	"AWI"	80	2515	2880	2670	43.952802359882	0	3.24483775811209	0	0	0	0	0	0	0	0	10.3244837758112	0.589970501474926	1.17994100294985	0	28.9085545722714	0.589970501474926	0	1.17994100294985	0	0	0	9.14454277286136	0	0.589970501474926	0	0	0	0.294985250737463	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	85	"AWI"	85	2566	2907	2696	56.6539923954373	0	1.90114068441065	0.380228136882129	0	0	0	0	0	0	0	3.80228136882129	0.380228136882129	0.760456273764259	0	28.1368821292776	0.760456273764259	0	0.760456273764259	0	0	0	5.70342205323194	0	0.380228136882129	0	0	0.380228136882129	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	90	"AWI"	90	2595	2939	2723	45.5197132616487	0	4.3010752688172	0	0	0	0	0	0	0.3584229390681	0	3.2258064516129	1.0752688172043	4.6594982078853	0	32.258064516129	1.0752688172043	0	0.3584229390681	0	0	0	5.01792114695341	0	1.0752688172043	0	0	0.716845878136201	0.3584229390681	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	95	"AWI"	95	2664	2983	2755	40.8637873754153	0	2.32558139534884	0	0	0	0	2.6578073089701	0	0	0	5.64784053156146	1.66112956810631	4.65116279069767	0	36.2126245847176	0	0	0.332225913621262	0	0	0	3.98671096345515	0	0	0	0	0.664451827242525	0.996677740863787	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	97	"AWI"	97	2708	3010	2774	22.5	0	0.833333333333333	0	0	0	0	5	0	0	0	5	0	0	0	57.5	0.833333333333333	0	0	0	0	0	3.33333333333333	0	0	0	0	0.833333333333333	4.16666666666667	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	105	"AWI"	105	2755	3112	2862	18.0379746835443	0	2.53164556962025	0	0	0	0	1.89873417721519	0	0	0	11.3924050632911	0.316455696202532	1.89873417721519	0	49.0506329113924	0.949367088607595	0	0.632911392405063	0	0	0	9.49367088607595	0	0.632911392405063	0	0	0.949367088607595	2.21518987341772	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	110	"AWI"	110	2802	3230	2961	58.6080586080586	0	0.732600732600733	0	0	0	0	0.366300366300366	0	0	0	3.2967032967033	1.46520146520147	3.2967032967033	0	20.5128205128205	0.366300366300366	0	0.732600732600733	0	0	0	7.32600732600733	0	0.732600732600733	0	0	0	2.56410256410256	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	115	"AWI"	115	2832	3443	3064	54.0059347181009	0	1.78041543026706	0	0	0	0	1.18694362017804	0.29673590504451	0	0	3.85756676557863	0.593471810089021	0.593471810089021	0	27.893175074184	0.890207715133531	0	1.18694362017804	0	0	0	6.52818991097923	0	0	0	0	0.29673590504451	0.890207715133531	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	120	"AWI"	120	2872	3667	3161	30.1470588235294	0.367647058823529	2.94117647058824	0	0	0	0	1.47058823529412	0	0	0	6.25	1.83823529411765	2.57352941176471	0	42.2794117647059	0.367647058823529	0	1.83823529411765	0	0	0	5.14705882352941	0.367647058823529	0.367647058823529	0	0	2.20588235294118	1.83823529411765	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	125	"AWI"	125	2949	3764	3285	43.452380952381	0.297619047619048	3.57142857142857	0	0	0	0	0	0	0	0	8.63095238095238	0.595238095238095	1.19047619047619	0	30.6547619047619	2.38095238095238	0	1.48809523809524	0	0	0	4.16666666666667	0	0.297619047619048	0	0	1.19047619047619	2.08333333333333	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	130	"AWI"	130	2985	3923	3395	26.5217391304348	0	3.91304347826087	0	0	0.434782608695652	0	1.30434782608696	0	0	0	2.60869565217391	0.434782608695652	1.73913043478261	0	49.1304347826087	2.17391304347826	0	0.869565217391304	0	0	0	6.95652173913043	0	0.434782608695652	0	0	0.869565217391304	2.60869565217391	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	135	"AWI"	135	3057	4060	3506	50.4983388704319	0	0.996677740863787	0.332225913621262	0	0	0	0.332225913621262	0	0	0	5.98006644518272	0	1.99335548172757	0	30.2325581395349	0	0	0.996677740863787	0	0	0	6.31229235880399	0	0.332225913621262	0	0	0.996677740863787	0.996677740863787	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	140	"AWI"	140	3127	4134	3627	53.0120481927711	0	1.20481927710843	0	0	0	0	1.50602409638554	0	0	0	3.91566265060241	0.301204819277108	3.6144578313253	0	28.6144578313253	0.301204819277108	0	1.80722891566265	0	0	0	4.81927710843374	0	0	0	0	0.602409638554217	0.301204819277108	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	145	"AWI"	145	3176	4239	3742	41.4728682170543	0	1.93798449612403	0	0.387596899224806	0	0	0.387596899224806	0	0	0	3.87596899224806	1.93798449612403	5.81395348837209	0	35.2713178294574	0	0	1.55038759689922	0	0	0	5.03875968992248	0	1.55038759689922	0	0	0.775193798449612	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	147	"AWI"	147	3222	4269	3781	28.9855072463768	0	3.98550724637681	0.36231884057971	0	0	0	0.72463768115942	0	0	0	4.34782608695652	0	4.71014492753623	0	46.3768115942029	1.44927536231884	0	1.81159420289855	0	0	0	6.15942028985507	0	0	0	0	0.36231884057971	0.72463768115942	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	155	"AWI"	155	3383	4365	3935	28.6604361370716	0	1.55763239875389	0	0	0	0	0	0	0	0	3.11526479750779	0	3.73831775700935	0	47.3520249221184	0.934579439252336	0	2.80373831775701	0	0	0	9.96884735202492	0	0.934579439252336	0	0	0.311526479750779	0.623052959501558	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	160	"AWI"	160	3484	4445	4036	28.2828282828283	0	4.71380471380471	0	0	0	0	2.02020202020202	0	0	0	4.04040404040404	0.336700336700337	6.73400673400673	0	45.1178451178451	1.01010101010101	0	0	0	0	0	6.06060606060606	0	1.01010101010101	0	0	0.673400673400673	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	165	"AWI"	165	3658	4486	4136	22.6720647773279	0	3.64372469635628	0.404858299595142	0	0	0	3.64372469635628	0	0	0	5.26315789473684	0.809716599190283	7.28744939271255	0	41.7004048582996	0.809716599190283	0	1.61943319838057	0	0	0	10.5263157894737	0	1.61943319838057	0	0	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	170	"AWI"	170	3773	4546	4255	23.1511254019293	0	1.28617363344051	0	0	0	0	2.2508038585209	0	0	0	5.46623794212219	0.321543408360129	1.28617363344051	0	50.1607717041801	0.964630225080386	0	2.89389067524116	0	0	0	10.2893890675241	0	0.643086816720257	0	0	0.964630225080386	0.321543408360129	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	175	"AWI"	175	3950	4613	4353	29.3939393939394	0	3.03030303030303	0	0	0	0	2.42424242424242	0	0	0	3.93939393939394	0.909090909090909	2.12121212121212	0	46.6666666666667	0.303030303030303	0	2.12121212121212	0	0	0	8.48484848484849	0	0.303030303030303	0	0	0	0.303030303030303	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	180	"AWI"	180	4193	4665	4439	10.7142857142857	0	2.97619047619048	0	0	0	0	2.97619047619048	0	0	0	8.03571428571429	0.297619047619048	4.76190476190476	0	56.547619047619	0.595238095238095	0	1.19047619047619	1.19047619047619	0	0	10.1190476190476	0	0	0	0	0	0.595238095238095	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	185	"AWI"	185	4371	4751	4534	10.9540636042403	0	2.47349823321555	0	0	0	0	3.53356890459364	0	0	0	7.42049469964664	1.06007067137809	15.1943462897526	0	47.3498233215548	1.41342756183746	0	1.41342756183746	0	0	0	6.00706713780919	0	1.06007067137809	0	0	0.706713780918728	1.41342756183746	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	190	"AWI"	190	4455	4797	4593	10.2409638554217	0	3.01204819277108	0	0	0	0	3.6144578313253	0.602409638554217	0	0	0	1.80722891566265	4.21686746987952	0	60.8433734939759	1.80722891566265	0	4.21686746987952	0	0	0	6.02409638554217	0	1.80722891566265	0	0	1.20481927710843	0.602409638554217	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	195	"AWI"	195	4481	4850	4649	10.0478468899522	0.478468899521531	1.91387559808612	0	0	0	0	4.78468899521531	0	0	0	6.69856459330144	1.43540669856459	1.43540669856459	0	54.066985645933	0	0	3.34928229665072	0	0	0	13.8755980861244	0	1.43540669856459	0	0	0	0.478468899521531	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	197	"AWI"	197	4492	4882	4671	8.09523809523809	0.476190476190476	3.80952380952381	0	0	0	0	7.61904761904762	0	0	0	3.33333333333333	1.42857142857143	4.28571428571429	0	56.1904761904762	3.80952380952381	0	1.42857142857143	0	0	0	6.66666666666667	0	2.38095238095238	0	0	0.476190476190476	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	205	"AWI"	205	4558	4959	4750	0	0	2.65486725663717	0	0	0	0	6.19469026548673	0	0	0	7.9646017699115	0.442477876106195	6.63716814159292	0	62.3893805309734	0.884955752212389	0	2.21238938053097	0	0	0	8.4070796460177	0	0	0	0	0.884955752212389	1.32743362831858	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	210	"AWI"	210	4581	5030	4800	10.6122448979592	0	2.85714285714286	0	0	0	0	2.44897959183673	0	0	0	9.38775510204082	1.63265306122449	4.08163265306122	0	53.469387755102	2.44897959183673	0	0.816326530612245	0	0	0	7.75510204081633	0.816326530612245	0.408163265306122	0	0	0.816326530612245	2.44897959183673	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	215	"AWI"	215	4634	5076	4848	7.3943661971831	0	3.16901408450704	0	0	0	0	4.57746478873239	0	0	0	14.0845070422535	0.352112676056338	5.28169014084507	0	48.2394366197183	0.704225352112676	0	2.46478873239437	0	0	0	8.45070422535211	0	1.40845070422535	0	0	1.40845070422535	2.46478873239437	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	220	"AWI"	220	4689	5109	4899	0.617283950617284	0	3.08641975308642	0	0	0	0	1.23456790123457	0	0	0	8.64197530864197	0	2.46913580246914	0	74.0740740740741	0	0	0	0	0	0	6.79012345679012	0	0	0	0	0.617283950617284	2.46913580246914	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	225	"AWI"	225	4720	5167	4949	0.836820083682008	0	2.51046025104602	0	0	0	0	1.67364016736402	0	0	0	2.09205020920502	0.836820083682008	0	0	79.4979079497908	0.418410041841004	0	1.25523012552301	0	0	0	6.69456066945607	0	0.836820083682008	0	0.418410041841004	1.67364016736402	1.25523012552301	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	230	"AWI"	230	4796	5190	4996	12.2950819672131	0	0.819672131147541	0	0	0	0	2.86885245901639	0.409836065573771	0	0	2.04918032786885	1.22950819672131	4.0983606557377	0	54.5081967213115	0.819672131147541	0	2.04918032786885	0	0	0	10.2459016393443	0.409836065573771	2.04918032786885	0	0.409836065573771	2.86885245901639	2.86885245901639	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	235	"AWI"	235	4854	5215	5041	8.0188679245283	0	0.943396226415094	0	0	0	0	0	0	0	0	6.60377358490566	1.41509433962264	1.88679245283019	0	72.1698113207547	0.943396226415094	0	0.471698113207547	0	0	0	5.18867924528302	0.471698113207547	0.471698113207547	0	0	1.41509433962264	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	240	"AWI"	240	4908	5255	5084	12.4567474048443	0	1.73010380622837	0	0	0	0	1.73010380622837	0	0	0	6.57439446366782	0.346020761245675	5.88235294117647	0	51.2110726643599	1.3840830449827	0	1.3840830449827	0	0	0	12.4567474048443	0.346020761245675	0.346020761245675	0.346020761245675	0	1.3840830449827	2.42214532871972	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	245	"AWI"	245	4954	5283	5123	18.7192118226601	0	2.46305418719212	0	0	0	0	3.94088669950739	0	0	0	5.91133004926108	0.985221674876847	1.47783251231527	0	51.7241379310345	1.97044334975369	0	0.985221674876847	0	0	0	7.38916256157635	0.492610837438424	0.985221674876847	0	0	1.47783251231527	1.47783251231527	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	247	"AWI"	247	4968	5296	5140	5.078125	0	2.734375	0	0	0	0	4.6875	0	0	0	10.546875	0	6.640625	0	46.875	5.078125	0	1.171875	0	0	0	7.421875	0.390625	0.78125	0	0	0.390625	8.203125	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	255	"AWI"	255	5024	5367	5206	3.19634703196347	0	2.73972602739726	0	0	0	0	3.19634703196347	0.45662100456621	0	0	8.21917808219178	0.91324200913242	0.91324200913242	0	37.4429223744292	6.84931506849315	0	4.5662100456621	0	0	0	13.2420091324201	0.45662100456621	0.91324200913242	0	0.45662100456621	3.19634703196347	13.2420091324201	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	260	"AWI"	260	5059	5399	5245	7.5187969924812	0	3.00751879699248	0	0	0	0	2.25563909774436	0	0	0	8.27067669172932	0	1.50375939849624	0	49.6240601503759	4.51127819548872	0	2.25563909774436	0	0	0	0	0	1.50375939849624	0	0	6.76691729323308	12.781954887218	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	265	"AWI"	265	5082	5449	5283	1.75438596491228	1.75438596491228	2.33918128654971	0	0.584795321637427	0	0	1.75438596491228	0	0	0	14.6198830409357	2.92397660818713	0	0	28.0701754385965	2.92397660818713	0	0.584795321637427	0	0	0	15.2046783625731	0	1.75438596491228	0	0.584795321637427	14.0350877192982	11.1111111111111	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	270	"AWI"	270	5137	5468	5319	5.42168674698795	0	2.40963855421687	0	0.602409638554217	0	0	5.42168674698795	0.602409638554217	0	0	23.4939759036145	0.602409638554217	0	0	19.8795180722892	5.42168674698795	0	0	0	0	0	18.0722891566265	0	0.602409638554217	0	1.20481927710843	10.8433734939759	5.42168674698795	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	275	"AWI"	275	5175	5495	5356	5.38461538461539	1.53846153846154	2.30769230769231	0	0	0	0	0	0	0	0	13.8461538461538	1.53846153846154	0	0	33.0769230769231	5.38461538461539	0	0.769230769230769	0	0	0	17.6923076923077	0.769230769230769	1.53846153846154	0	0	8.46153846153846	7.69230769230769	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	280	"AWI"	280	5217	5526	5392	1.76470588235294	0	2.35294117647059	0	5.88235294117647	0	0	6.47058823529412	0	0	0	17.0588235294118	0	5.29411764705882	0	21.7647058823529	3.52941176470588	0	0.588235294117647	0	0	0	16.4705882352941	0	1.17647058823529	0	0	15.2941176470588	2.35294117647059	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	285	"AWI"	285	5282	5541	5429	3.61990950226244	0.452488687782805	4.52488687782805	0	0	0	0.904977375565611	5.88235294117647	0	0	0	17.6470588235294	0.904977375565611	0	0	17.6470588235294	4.07239819004525	0	1.80995475113122	0	0	0	23.5294117647059	0.452488687782805	0.452488687782805	0	0	15.3846153846154	2.71493212669683	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	290	"AWI"	290	5323	5563	5468	0	0	3.77358490566038	0	0	0	0	3.77358490566038	0	0	0	23.5849056603774	0.943396226415094	5.66037735849057	0	11.3207547169811	5.66037735849057	0	1.88679245283019	0	0	0	24.5283018867925	0	1.88679245283019	0	0	16.0377358490566	0.943396226415094	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	295	"AWI"	295	5400	5601	5521	3.71900826446281	0.413223140495868	4.54545454545455	0	0	0.413223140495868	0	5.37190082644628	0	0	0	25.2066115702479	0.826446280991736	0	0	11.9834710743802	3.30578512396694	0	1.2396694214876	0	0	0	25.2066115702479	0.826446280991736	0.826446280991736	0	0	13.2231404958678	2.89256198347107	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	297	"AWI"	297	5420	5628	5545	11.1111111111111	0	6.11111111111111	0.555555555555556	0	0	0	5.55555555555556	0	0	0	12.2222222222222	4.44444444444444	0	0	5	9.44444444444444	0	2.77777777777778	0	0	0	24.4444444444444	0.555555555555556	0	0	0	13.8888888888889	3.88888888888889	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	305	"AWI"	305	5488	5853	5628	1.14068441064639	0	2.28136882129278	0	0	0	0	4.94296577946768	0	0.380228136882129	0	26.9961977186312	1.14068441064639	0	0	1.14068441064639	8.36501901140684	0	0.380228136882129	0	0	0	28.5171102661597	0	1.14068441064639	0	0	14.828897338403	8.74524714828897	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	310	"AWI"	310	5538	5965	5711	7.34463276836158	0.564971751412429	0.564971751412429	0	0	0	0	1.12994350282486	1.12994350282486	0	0	15.819209039548	3.95480225988701	4.51977401129944	0	12.9943502824859	6.77966101694915	0	2.82485875706215	0	0	0	22.5988700564972	1.69491525423729	0.564971751412429	0	0	14.1242937853107	3.38983050847458	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	320	"AWI"	320	5613	6320	5859	2.39234449760766	1.43540669856459	3.82775119617225	0	0	0	0	2.39234449760766	0	0	0	20.0956937799043	1.43540669856459	0	0	2.87081339712919	3.34928229665072	0	4.78468899521531	0	0	0	28.7081339712919	0	1.43540669856459	0	0	20.0956937799043	7.17703349282297	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	325	"AWI"	325	5659	6406	5944	0.917431192660551	0	0.458715596330275	0	0.917431192660551	0.917431192660551	0	1.8348623853211	0.458715596330275	0	0	18.348623853211	8.71559633027523	0	0	0	7.79816513761468	0	3.6697247706422	0	0	0	32.1100917431193	0.917431192660551	0.458715596330275	0.458715596330275	0	13.7614678899083	8.25688073394496	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	330	"AWI"	330	5694	6537	6027	1.2987012987013	0.865800865800866	1.2987012987013	0	0	0.432900432900433	0	3.8961038961039	0.432900432900433	0.432900432900433	0	28.5714285714286	3.46320346320346	0	0	0	8.65800865800866	0	3.46320346320346	0	0	0	23.3766233766234	0	0	0	0	17.7489177489178	6.06060606060606	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	335	"AWI"	335	5757	6620	6118	0.829875518672199	0.829875518672199	0	0	0	0	0	1.6597510373444	0.4149377593361	0	0	28.2157676348548	4.149377593361	0	0	0.4149377593361	12.0331950207469	0	4.5643153526971	0	0	0	25.7261410788382	0	1.2448132780083	0	0	13.6929460580913	6.22406639004149	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	340	"AWI"	340	5815	6711	6209	0.87719298245614	0	0.43859649122807	0	0	0	0	3.94736842105263	0.87719298245614	0	0	18.4210526315789	20.1754385964912	0	0	0	8.7719298245614	0	3.07017543859649	0	0	0	21.9298245614035	0.87719298245614	1.75438596491228	0	0	13.5964912280702	5.26315789473684	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	345	"AWI"	345	5861	6843	6298	0.431034482758621	0.431034482758621	0.862068965517241	0	0	0	0	3.44827586206897	0	0	0	15.948275862069	37.5	0	0	0	6.03448275862069	0	3.01724137931034	0	0	0	13.7931034482759	1.72413793103448	2.1551724137931	0	0	10.3448275862069	4.31034482758621	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	347	"AWI"	347	5899	6866	6330	0.418410041841004	0	0	0	0	0.418410041841004	0	2.09205020920502	0	0.836820083682008	0	21.7573221757322	20.5020920502092	0	0	0	10.0418410041841	0	0.836820083682008	0	0	0	25.5230125523013	0	0.836820083682008	0.418410041841004	0.418410041841004	9.6234309623431	6.27615062761506	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	355	"AWI"	355	6005	6983	6467	0	0	0.900900900900901	0	0	0	0	2.7027027027027	0	0	0	20.7207207207207	31.5315315315315	0	0	0	2.7027027027027	0	3.6036036036036	0	0	0	20.7207207207207	0	0.900900900900901	0	0	9.00900900900901	7.20720720720721	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	360	"AWI"	360	6066	7062	6543	0	0.444444444444444	0	0	0	0	0	1.77777777777778	0.444444444444444	0	0	16.4444444444444	28.8888888888889	0	0	0	5.77777777777778	0	1.77777777777778	0	0	0	30.2222222222222	0.444444444444444	0	0	0	9.77777777777778	4	0
