"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Salix"	"Tilia"	"Ulmus"
3265	4241	"Lake Maardu"	59.43333	25	130	"AWI"	130	1305	2173	1721	10.6635071090047	0	0	0.947867298578199	21.8009478672986	0.4739336492891	4.02843601895735	1.18483412322275	0.710900473933649	0	15.1658767772512	38.6255924170616	1.8957345971564	0.23696682464455	1.18483412322275	0	1.18483412322275	1.8957345971564
3265	4241	"Lake Maardu"	59.43333	25	140	"AWI"	140	1444	2310	1861	16.0714285714286	0.595238095238095	0.297619047619048	0.892857142857143	30.0595238095238	0	5.35714285714286	2.08333333333333	1.19047619047619	0	4.16666666666667	33.6309523809524	2.38095238095238	1.19047619047619	0.892857142857143	0	0.595238095238095	0.595238095238095
3265	4241	"Lake Maardu"	59.43333	25	150	"AWI"	150	1566	2441	1995	15.6342182890855	0.589970501474926	0.589970501474926	0.589970501474926	27.7286135693215	0	5.30973451327434	1.17994100294985	0.884955752212389	0	8.84955752212389	32.7433628318584	0.884955752212389	1.76991150442478	0.589970501474926	0	0.884955752212389	1.76991150442478
3265	4241	"Lake Maardu"	59.43333	25	160	"AWI"	160	1703	2569	2132	14.8471615720524	0.436681222707424	1.31004366812227	0.436681222707424	22.707423580786	0	3.05676855895197	1.31004366812227	1.74672489082969	0	15.2838427947598	32.3144104803493	0.873362445414847	0.873362445414847	1.74672489082969	0	1.74672489082969	1.31004366812227
3265	4241	"Lake Maardu"	59.43333	25	170	"AWI"	170	1831	2712	2268	16.3434903047091	0.277008310249307	0.554016620498615	0.554016620498615	23.5457063711911	0.277008310249307	6.64819944598338	1.66204986149584	0.831024930747922	0	9.41828254847645	28.2548476454294	3.32409972299169	3.32409972299169	0.831024930747922	0	2.49307479224377	1.66204986149584
3265	4241	"Lake Maardu"	59.43333	25	180	"AWI"	180	1964	2842	2403	18.1034482758621	0.862068965517241	0.862068965517241	0.431034482758621	26.7241379310345	0.431034482758621	2.58620689655172	1.72413793103448	0.862068965517241	0	8.18965517241379	30.6034482758621	2.58620689655172	2.58620689655172	0.862068965517241	0	1.29310344827586	1.29310344827586
3265	4241	"Lake Maardu"	59.43333	25	190	"AWI"	190	2102	2972	2540	13.953488372093	1.55038759689922	2.32558139534884	0.775193798449612	22.4806201550388	0	3.87596899224806	3.87596899224806	1.55038759689922	0	12.1447028423773	26.6149870801034	6.2015503875969	1.55038759689922	1.55038759689922	0	0.775193798449612	0.775193798449612
3265	4241	"Lake Maardu"	59.43333	25	200	"AWI"	200	2239	3094	2677	20.1646090534979	0	1.64609053497942	0.823045267489712	23.4567901234568	0	4.93827160493827	2.05761316872428	2.05761316872428	0.823045267489712	11.9341563786008	25.9259259259259	2.88065843621399	1.23456790123457	2.05761316872428	0	0	0
3265	4241	"Lake Maardu"	59.43333	25	210	"AWI"	210	2384	3224	2814	19.7674418604651	0.387596899224806	1.16279069767442	0.775193798449612	23.2558139534884	0.387596899224806	5.42635658914729	2.71317829457364	0.775193798449612	0.775193798449612	12.7906976744186	23.6434108527132	5.03875968992248	0.775193798449612	0.775193798449612	0	0.775193798449612	0.775193798449612
3265	4241	"Lake Maardu"	59.43333	25	220	"AWI"	220	2531	3349	2946	22.4852071005917	0.887573964497041	0	0.887573964497041	27.2189349112426	0	3.55029585798817	2.66272189349112	0.887573964497041	0	12.1301775147929	16.8639053254438	6.21301775147929	2.66272189349112	0.887573964497041	0	1.77514792899408	0.887573964497041
3265	4241	"Lake Maardu"	59.43333	25	230	"AWI"	230	2678	3474	3082	24.6861924686192	0.418410041841004	0.418410041841004	0.836820083682008	25.5230125523013	0	4.60251046025105	1.25523012552301	1.25523012552301	0	10.8786610878661	20.9205020920502	2.09205020920502	2.51046025104602	1.25523012552301	0	1.67364016736402	1.67364016736402
3265	4241	"Lake Maardu"	59.43333	25	240	"AWI"	240	2825	3597	3220	29.2181069958848	0.411522633744856	1.23456790123457	0.823045267489712	22.2222222222222	0	4.52674897119342	0.411522633744856	0.823045267489712	0	10.6995884773663	20.1646090534979	2.05761316872428	3.29218106995885	0.823045267489712	0	1.64609053497942	1.64609053497942
3265	4241	"Lake Maardu"	59.43333	25	250	"AWI"	250	2972	3720	3359	22.6890756302521	0.560224089635854	0.280112044817927	1.12044817927171	22.6890756302521	0	5.04201680672269	1.68067226890756	0.840336134453782	0	10.9243697478992	21.5686274509804	4.20168067226891	5.04201680672269	0.840336134453782	0	0.840336134453782	1.68067226890756
3265	4241	"Lake Maardu"	59.43333	25	260	"AWI"	260	3135	3838	3494	23.9043824701195	0	0	0	23.9043824701195	0	7.17131474103586	1.99203187250996	0	0	13.5458167330677	16.7330677290837	5.57768924302789	4.38247011952191	0	0	1.19521912350598	1.59362549800797
3265	4241	"Lake Maardu"	59.43333	25	270	"AWI"	270	3292	3958	3628	20.5714285714286	0	0.857142857142857	0.857142857142857	20.5714285714286	0	6.57142857142857	2.57142857142857	0	0	18	17.1428571428571	6.85714285714286	2.57142857142857	0	0	1.71428571428571	1.71428571428571
3265	4241	"Lake Maardu"	59.43333	25	280	"AWI"	280	3465	4084	3766	22.2950819672131	0.655737704918033	0	0.983606557377049	22.2950819672131	0	6.22950819672131	3.60655737704918	0.655737704918033	0	16.0655737704918	14.0983606557377	2.95081967213115	3.9344262295082	0.655737704918033	0	1.9672131147541	3.60655737704918
3265	4241	"Lake Maardu"	59.43333	25	290	"AWI"	290	3653	4202	3894	21.1895910780669	0	0	1.11524163568773	21.1895910780669	0	5.94795539033457	1.85873605947955	1.11524163568773	0	15.6133828996283	18.5873605947955	1.48698884758364	3.3457249070632	1.11524163568773	0	2.97397769516729	4.46096654275093
3265	4241	"Lake Maardu"	59.43333	25	300	"AWI"	300	3809	4370	4041	25.390625	0.390625	0	1.171875	25.390625	0	6.25	1.953125	0	0	9.765625	19.140625	1.953125	3.125	0	0	1.953125	3.515625
3265	4241	"Lake Maardu"	59.43333	25	310	"AWI"	310	3941	4575	4206	25.5208333333333	0.520833333333333	0.520833333333333	0	14.0625	0	4.6875	2.08333333333333	0	0	17.7083333333333	18.2291666666667	2.08333333333333	5.20833333333333	0	0	4.6875	4.6875
3265	4241	"Lake Maardu"	59.43333	25	320	"AWI"	320	4064	4780	4372	17.9551122194514	0.498753117206983	0.249376558603491	0.997506234413965	11.9700748129676	1.24688279301746	10.2244389027431	2.9925187032419	0	0	15.211970074813	19.2019950124688	3.24189526184539	6.98254364089776	1.24688279301746	0	3.24189526184539	4.73815461346633
3265	4241	"Lake Maardu"	59.43333	25	330	"AWI"	330	4209	4972	4541	28.4090909090909	0	0	1.13636363636364	14.0151515151515	0	11.7424242424242	1.13636363636364	0	0	9.46969696969697	18.9393939393939	1.51515151515152	3.78787878787879	1.13636363636364	0	4.16666666666667	4.54545454545455
3265	4241	"Lake Maardu"	59.43333	25	340	"AWI"	340	4341	5153	4707	22.6618705035971	0	0.719424460431655	1.07913669064748	14.7482014388489	0	11.1510791366906	2.15827338129496	0	0	11.1510791366906	19.0647482014388	3.59712230215827	2.87769784172662	1.07913669064748	0	3.9568345323741	5.75539568345324
3265	4241	"Lake Maardu"	59.43333	25	350	"AWI"	350	4487	5332	4875	26.1146496815287	0	0	1.27388535031847	10.828025477707	0	11.4649681528662	3.82165605095541	0	0	10.1910828025478	15.9235668789809	3.82165605095541	1.91082802547771	1.91082802547771	0	3.82165605095541	8.9171974522293
3265	4241	"Lake Maardu"	59.43333	25	360	"AWI"	360	4636	5498	5043	25.0673854447439	0	0	0.808625336927224	15.0943396226415	0	9.70350404312669	5.66037735849057	0	0	7.27762803234501	14.8247978436658	4.04312668463612	1.61725067385445	0.808625336927224	0	5.66037735849057	9.43396226415094
3265	4241	"Lake Maardu"	59.43333	25	370	"AWI"	370	4788	5682	5211	22.4719101123595	0.374531835205993	0.374531835205993	0.374531835205993	19.4756554307116	0	15.3558052434457	1.49812734082397	0	0	5.99250936329588	16.8539325842697	1.87265917602996	3.74531835205993	0.374531835205993	0	1.12359550561798	10.1123595505618
3265	4241	"Lake Maardu"	59.43333	25	380	"AWI"	380	4939	5854	5375	22.9235880398671	0.664451827242525	0	1.32890365448505	15.6146179401993	0	16.2790697674419	2.32558139534884	0	0	7.30897009966777	14.2857142857143	3.65448504983389	2.6578073089701	1.66112956810631	0	2.6578073089701	8.63787375415282
