"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Nartheciaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Ulmus"	"Urticaceae"
3058	3988	"Loch a'Chroisg"	57.573898	-5.15168	150	"AWI"	150	1068	2031	1545	8.93470790378007	0	0	0	0	26.1168384879725	0	0.687285223367698	0	13.0584192439863	0	6.3573883161512	0	0	0.171821305841924	17.8694158075601	0.171821305841924	0	0	8.4192439862543	0	15.1202749140893	2.40549828178694	0	0	0.171821305841924	0	0	0	0.343642611683849	0.171821305841924
3058	3988	"Loch a'Chroisg"	57.573898	-5.15168	280	"AWI"	280	2629	3232	2936	9.80392156862745	0	0	0	0.71301247771836	20.1426024955437	0	0.89126559714795	0	17.825311942959	0	3.92156862745098	0	0	0.89126559714795	14.9732620320856	0.17825311942959	0	0.17825311942959	9.62566844919786	0.71301247771836	18.0035650623886	1.24777183600713	0	0	0	0	0	0.17825311942959	0.53475935828877	0.17825311942959
3058	3988	"Loch a'Chroisg"	57.573898	-5.15168	310	"AWI"	310	3057	3654	3332	13.0081300813008	0	0.16260162601626	0	0	15.2845528455285	0	1.30081300813008	0.48780487804878	17.3983739837398	0	7.80487804878049	0	0	0	20.3252032520325	0.32520325203252	0	0.16260162601626	8.94308943089431	0.48780487804878	13.0081300813008	0.813008130081301	0	0	0	0	0	0.48780487804878	0	0
3058	3988	"Loch a'Chroisg"	57.573898	-5.15168	320	"AWI"	320	3193	3804	3499	8.13648293963255	0	0.393700787401575	0.131233595800525	0	15.2230971128609	0	0.5249343832021	0	12.8608923884514	0	2.6246719160105	28.6089238845144	0.131233595800525	0	16.1417322834646	0	0.131233595800525	0.131233595800525	3.28083989501312	0	10.761154855643	0.78740157480315	0	0	0	0	0	0.131233595800525	0	0
3058	3988	"Loch a'Chroisg"	57.573898	-5.15168	330	"AWI"	330	3356	3948	3665	7.84574468085106	0.265957446808511	0	0	0	20.0797872340426	0.132978723404255	0.398936170212766	0	10.9042553191489	0	3.32446808510638	12.3670212765957	0.265957446808511	0	24.0691489361702	0.132978723404255	0	0	10.9042553191489	0	6.51595744680851	2.12765957446809	0	0	0	0	0	0.265957446808511	0.398936170212766	0
3058	3988	"Loch a'Chroisg"	57.573898	-5.15168	340	"AWI"	340	3569	4070	3823	11.0410094637224	0	0	0.157728706624606	0	15.615141955836	0	0.788643533123028	0	15.615141955836	0	5.36277602523659	0	0.157728706624606	0	20.6624605678233	0.473186119873817	0	0	13.8801261829653	0	12.7760252365931	2.52365930599369	0	0	0	0	0	0.630914826498423	0.315457413249211	0
3058	3988	"Loch a'Chroisg"	57.573898	-5.15168	350	"AWI"	350	3716	4266	3977	10.5654761904762	0	0.297619047619048	0	0	13.8392857142857	0	0.297619047619048	0	19.9404761904762	0	2.97619047619048	0	0	0	19.047619047619	0.297619047619048	0	0.148809523809524	19.4940476190476	0	9.82142857142857	1.04166666666667	0	0	0	0	0	1.04166666666667	1.04166666666667	0.148809523809524
3058	3988	"Loch a'Chroisg"	57.573898	-5.15168	360	"AWI"	360	3825	4447	4129	11.3350125944584	0	0.251889168765743	0	0.377833753148615	14.9874055415617	0	0.125944584382872	0	10.831234256927	0	4.28211586901763	9.94962216624685	0	0	17.632241813602	0.125944584382872	0	0	18.8916876574307	0	6.54911838790932	3.5264483627204	0	0	0	0	0	0.503778337531486	0.629722921914358	0
3058	3988	"Loch a'Chroisg"	57.573898	-5.15168	370	"AWI"	370	3962	4591	4281	11.1801242236025	0	0.31055900621118	0	0	17.7018633540373	0	0.62111801242236	0	13.9751552795031	0.31055900621118	2.79503105590062	0	0	0.62111801242236	19.2546583850932	0	0	0	21.7391304347826	0	9.3167701863354	1.86335403726708	0	0	0	0	0	0.31055900621118	0	0
3058	3988	"Loch a'Chroisg"	57.573898	-5.15168	380	"AWI"	380	4125	4715	4437	10.5022831050228	0.15220700152207	0.15220700152207	0	0	15.9817351598174	0	0.60882800608828	0	13.3942161339422	0	2.73972602739726	0	0	0.15220700152207	24.5053272450533	0.15220700152207	0	0	19.634703196347	0	7.30593607305936	3.19634703196347	0	0	0	0	0.45662100456621	0.15220700152207	0.91324200913242	0
