"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Araliaceae"	"Arctostaphylos"	"Asteraceae"	"Betula"	"Buxus"	"Caprifoliaceae"	"Castanea"	"Cedrus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Ligustrum"	"Olea"	"Oleaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15896	24465	"Le Jolan"	45.13944	2.85917	20	"AWI"	20	-39	583	150	0.813008130081301	0	3.2520325203252	2.4390243902439	0	0	0	0.813008130081301	0	0	0	0.813008130081301	2.4390243902439	0	0	0	0.813008130081301	20.3252032520325	0	0.813008130081301	0.813008130081301	0	37.3983739837398	2.4390243902439	0	0	2.4390243902439	4.0650406504065	0	10.5691056910569	0.813008130081301	0	0	0	0	0	0.813008130081301	1.6260162601626	0	0	0	0.813008130081301	4.0650406504065	1.6260162601626	0
15896	24465	"Le Jolan"	45.13944	2.85917	35	"AWI"	35	-18	1029	283	0	0.289855072463768	2.02898550724638	5.79710144927536	5.21739130434783	0	0	0.579710144927536	0	0	0.289855072463768	0	0	0.289855072463768	0	4.92753623188406	0.289855072463768	26.9565217391304	0	0.869565217391304	0	0	32.7536231884058	1.73913043478261	0	0	2.31884057971015	2.31884057971015	0	4.63768115942029	0	0	0	0.289855072463768	0.289855072463768	0	0	0.869565217391304	0.289855072463768	0	0	1.15942028985507	0	5.79710144927536	0
15896	24465	"Le Jolan"	45.13944	2.85917	50	"AWI"	50	40	1392	421	0.341296928327645	0	1.36518771331058	6.48464163822526	0	0	0	0	0	0	0.68259385665529	0.341296928327645	2.73037542662116	1.02389078498294	0	10.2389078498294	0.341296928327645	23.8907849829352	0.341296928327645	0.341296928327645	1.02389078498294	0	29.6928327645051	0.68259385665529	0	1.02389078498294	1.02389078498294	1.36518771331058	0	6.14334470989761	0.341296928327645	0	0.341296928327645	0.68259385665529	0	0	0	0.341296928327645	0.341296928327645	0	2.38907849829352	0.68259385665529	1.02389078498294	4.77815699658703	0
15896	24465	"Le Jolan"	45.13944	2.85917	65	"AWI"	65	124	1556	595	1.22448979591837	0.408163265306122	2.04081632653061	6.12244897959184	0.408163265306122	0	0.408163265306122	0.408163265306122	0	0	0.408163265306122	0.408163265306122	0	0.408163265306122	0	0	0	27.3469387755102	0	0	0.408163265306122	0	40.8163265306122	2.04081632653061	0	0	0	2.04081632653061	0	6.93877551020408	0	0	0	0.408163265306122	0	0	0	0.816326530612245	4.08163265306122	0	0	0.408163265306122	0	2.44897959183673	0
15896	24465	"Le Jolan"	45.13944	2.85917	80	"AWI"	80	173	1769	754	0.806451612903226	0	3.2258064516129	8.06451612903226	0	0	0	0	0	0	0	0	0.806451612903226	0	0	3.2258064516129	0	7.25806451612903	0.806451612903226	0.806451612903226	0.806451612903226	0	27.4193548387097	1.61290322580645	0	0	5.64516129032258	7.25806451612903	0	13.7096774193548	0	0	0.806451612903226	0	0.806451612903226	9.67741935483871	0	0.806451612903226	0.806451612903226	0	0.806451612903226	0.806451612903226	0.806451612903226	3.2258064516129	0
15896	24465	"Le Jolan"	45.13944	2.85917	90	"AWI"	90	200	1967	854	0	0	0.995024875621891	6.96517412935323	0	0	0	0.497512437810945	0	0	0	0	0.995024875621891	0	0	3.48258706467662	0	19.9004975124378	0.995024875621891	0	2.98507462686567	0	37.3134328358209	2.98507462686567	0	0	0.497512437810945	6.96517412935323	0	9.95024875621891	0	0	0	0	0	0	0	0	0	0	1.99004975124378	0.497512437810945	0	2.48756218905473	0.497512437810945
15896	24465	"Le Jolan"	45.13944	2.85917	100	"AWI"	100	300	2075	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2857142857143	0	0	14.2857142857143	0	14.2857142857143	14.2857142857143	0	0	0	42.8571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15896	24465	"Le Jolan"	45.13944	2.85917	115	"AWI"	115	406	2232	1137	1.14942528735632	0	4.59770114942529	1.14942528735632	0	0	0	0	0	0	0	0	1.14942528735632	0	0	0	0	19.5402298850575	1.14942528735632	0	6.89655172413793	0	25.2873563218391	16.0919540229885	0	0	2.29885057471264	8.04597701149425	0	8.04597701149425	0	0	0	0	0	0	0	0	0	0	0	0	1.14942528735632	3.44827586206897	0
15896	24465	"Le Jolan"	45.13944	2.85917	135	"AWI"	135	498	2524	1354	0	0	3.16455696202532	1.26582278481013	0	0	0	1.26582278481013	0	0	0	0	0	0	0	0	0	53.7974683544304	0	0.632911392405063	3.79746835443038	0	13.9240506329114	1.89873417721519	0	0	1.26582278481013	4.43037974683544	0	8.86075949367089	0.632911392405063	0	0	0	0	0	0	0.632911392405063	0	0.632911392405063	0	0	0	3.79746835443038	0
15896	24465	"Le Jolan"	45.13944	2.85917	150	"AWI"	150	663	2663	1513	0.763358778625954	0	6.87022900763359	0.763358778625954	0	0	0	3.05343511450382	0	0	0	0	0	0	0	0	0	28.2442748091603	0	0	16.030534351145	0	23.6641221374046	4.58015267175572	0	0	0	4.58015267175572	0	4.58015267175572	0	0	0	0	0.763358778625954	0	0	0	0.763358778625954	0.763358778625954	0	0	0	3.81679389312977	0.763358778625954
