"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
13451	20180	"Zahájí"	50.37944	14.11556	150	"AWI"	150	644	980	806	19	0	4	41	0	0	63	0	15	0	22	0	52	0	0	0	0	0	6	0	0	25	0	0	0	0	0	40	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	19	199	0	0	0	0	0	0	7	0	0	0	12	9	3	0	0	0	0	0	0	0	0	0	0	0	0
13451	20180	"Zahájí"	50.37944	14.11556	155	"AWI"	155	669	1000	823	13	0	17	27	0	0	88	0	45	0	13	0	35	0	0	0	0	0	26	0	0	75	0	0	0	0	0	87	4	0	0	0	2	1	0	0	0	0	1	0	0	8	0	15	156	0	0	0	0	0	0	32	0	0	0	18	13	31	0	0	0	0	0	0	0	0	1	2	0	0
13451	20180	"Zahájí"	50.37944	14.11556	160	"AWI"	160	707	1017	839	2	0	28	4	0	0	92	0	68	3	0	0	7	0	0	0	0	0	43	0	0	111	0	0	0	0	0	117	8	0	0	0	0	1	0	0	0	0	2	0	0	16	0	7	60	0	0	0	0	0	0	52	0	0	0	20	14	56	0	0	0	0	0	0	1	0	1	3	0	0
13451	20180	"Zahájí"	50.37944	14.11556	165	"AWI"	165	737	1026	858	13	0	43	6	0	0	103	0	108	0	1	0	10	0	0	0	0	0	44	0	0	75	0	0	0	0	0	112	5	1	0	0	0	1	0	0	0	0	1	0	0	22	0	12	118	0	0	0	0	0	0	84	0	0	0	16	16	36	0	0	0	0	0	0	0	0	3	2	0	0
13451	20180	"Zahájí"	50.37944	14.11556	170	"AWI"	170	761	1040	877	25	0	59	8	0	0	106	0	147	0	3	0	15	0	0	0	0	0	41	0	0	22	0	0	0	0	0	95	2	3	0	0	0	0	0	0	0	0	0	0	0	28	0	18	178	0	0	0	1	0	0	116	0	0	0	11	0	7	0	0	0	0	0	0	0	0	5	1	0	0
13451	20180	"Zahájí"	50.37944	14.11556	175	"AWI"	175	781	1062	895	26	0	67	5	0	0	99	0	553	0	2	0	14	0	0	0	0	0	31	0	0	17	0	0	0	0	0	85	64	2	0	0	0	0	0	0	0	0	0	0	0	25	0	11	137	0	0	0	1	1	0	99	0	0	0	10	0	8	0	0	0	0	0	0	0	0	3	2	1	0
13451	20180	"Zahájí"	50.37944	14.11556	180	"AWI"	180	796	1087	913	43	1	114	2	0	0	129	0	1593	0	0	2	21	0	0	2	0	0	25	0	0	16	0	0	0	0	0	105	214	0	0	0	0	1	0	0	0	0	0	1	0	30	0	4	121	0	0	0	1	2	0	113	0	0	0	15	0	13	0	0	1	0	0	0	0	0	1	6	2	0
13451	20180	"Zahájí"	50.37944	14.11556	185	"AWI"	185	805	1118	929	32	0	47	7	0	0	47	0	524	0	0	1	6	0	0	1	0	0	17	0	0	57	0	0	0	0	0	41	70	0	0	0	0	2	0	0	0	0	10	0	0	17	0	1	110	0	0	0	0	1	1	46	0	0	0	12	0	6	0	0	0	0	0	0	1	0	0	4	1	1
13451	20180	"Zahájí"	50.37944	14.11556	190	"AWI"	190	813	1147	949	36	0	23	13	0	0	12	0	38	0	0	0	0	0	0	0	0	0	18	0	0	103	0	0	0	0	0	15	6	0	0	0	0	3	0	0	0	0	19	0	0	16	0	0	143	0	0	0	0	0	2	21	0	0	0	14	0	4	0	0	0	0	0	0	2	0	0	4	1	1
13451	20180	"Zahájí"	50.37944	14.11556	195	"AWI"	195	872	1257	1042	78	0	80	11	0	0	41	0	121	0	3	2	0	0	0	0	0	2	39	0	0	25	0	0	0	0	0	89	27	1	0	0	0	3	0	0	0	0	2	0	0	33	0	23	336	0	0	0	0	4	3	78	0	0	0	33	0	6	0	0	0	0	1	0	0	0	2	0	6	0
13451	20180	"Zahájí"	50.37944	14.11556	200	"AWI"	200	904	1420	1135	48	0	81	1	0	0	36	0	93	0	0	2	0	0	0	0	0	1	44	0	0	9	0	0	0	0	0	114	5	1	8	0	0	3	0	0	0	0	1	0	0	30	0	2	102	0	0	0	3	0	9	65	0	0	0	9	0	7	0	0	0	0	0	0	2	0	0	1	0	0
13451	20180	"Zahájí"	50.37944	14.11556	205	"AWI"	205	933	1599	1222	56	0	136	3	0	0	44	0	119	0	1	1	0	0	0	1	0	1	38	0	0	13	0	0	0	0	0	129	55	1	5	0	0	2	0	0	0	0	4	0	0	29	0	7	151	0	0	0	2	0	5	85	0	0	0	21	0	6	0	0	0	0	0	0	1	0	1	1	0	0
13451	20180	"Zahájí"	50.37944	14.11556	210	"AWI"	210	955	1798	1313	63	0	204	6	0	0	52	0	144	0	2	0	0	0	0	2	0	1	25	0	0	17	0	36	0	0	0	135	127	2	0	0	0	0	0	0	0	0	9	0	0	24	0	15	209	0	0	0	0	0	0	106	0	0	0	37	0	3	0	0	0	0	0	0	0	0	2	1	0	0
13451	20180	"Zahájí"	50.37944	14.11556	215	"AWI"	215	971	1999	1398	71	0	117	5	0	0	39	0	138	0	1	0	3	0	0	1	0	0	42	0	0	16	0	0	0	0	0	95	54	3	0	0	0	0	0	0	0	0	4	0	0	24	0	16	242	0	0	0	0	0	0	109	0	0	0	21	0	3	0	0	0	0	0	0	1	0	1	7	1	1
13451	20180	"Zahájí"	50.37944	14.11556	220	"AWI"	220	989	2206	1483	71	0	50	4	0	0	28	0	124	0	0	0	4	0	0	0	0	0	51	0	0	15	0	0	0	0	0	61	0	3	0	0	0	1	0	0	0	0	0	0	0	23	0	15	245	0	0	0	0	0	0	102	0	0	0	8	0	3	0	0	0	0	0	0	1	0	0	10	2	1
13451	20180	"Zahájí"	50.37944	14.11556	225	"AWI"	225	1005	2424	1569	101	0	70	3	0	0	29	0	154	0	0	0	0	0	0	0	0	0	52	0	0	11	0	0	0	0	0	69	4	4	0	0	0	0	0	0	0	0	0	0	0	32	0	22	426	0	0	0	0	0	0	114	0	0	0	9	0	4	0	0	0	0	0	0	1	0	0	9	4	1
13451	20180	"Zahájí"	50.37944	14.11556	230	"AWI"	230	1086	2561	1666	138	0	95	0	0	0	25	0	181	0	0	0	0	0	0	0	0	0	46	0	0	3	0	0	0	0	0	73	11	4	0	0	0	0	0	0	0	0	0	0	0	44	0	31	679	0	0	0	0	0	0	118	0	0	0	9	0	4	0	0	0	0	0	0	1	0	0	7	7	0
13451	20180	"Zahájí"	50.37944	14.11556	235	"AWI"	235	1249	2583	1779	120	0	72	1	0	0	49	0	198	0	1	0	0	0	0	0	0	0	25	0	0	6	0	0	0	0	0	67	7	7	0	0	0	0	0	0	0	0	0	0	0	22	0	27	543	0	0	0	2	0	0	93	0	0	0	7	0	4	0	0	0	0	0	0	1	0	2	3	9	0
13451	20180	"Zahájí"	50.37944	14.11556	240	"AWI"	240	1362	2605	1897	115	0	60	2	0	0	69	0	221	0	2	0	0	0	0	0	0	2	13	0	0	8	0	0	0	0	0	67	5	9	0	0	0	1	0	0	0	0	0	0	0	8	0	26	475	0	0	0	4	0	0	81	0	0	0	7	0	5	0	0	0	0	0	0	1	0	4	1	11	0
13451	20180	"Zahájí"	50.37944	14.11556	245	"AWI"	245	1452	2632	2017	132	0	36	6	0	0	73	0	122	0	4	0	0	0	0	0	0	1	20	0	0	14	0	0	0	0	0	76	3	29	0	0	0	0	0	0	0	0	0	0	0	8	0	27	535	0	0	0	5	0	0	107	0	0	0	12	3	9	0	0	0	0	0	0	3	0	4	1	7	0
13451	20180	"Zahájí"	50.37944	14.11556	250	"AWI"	250	1513	2665	2148	162	1	16	12	0	0	85	0	35	0	6	0	8	0	0	0	0	0	28	0	0	21	0	0	0	0	0	92	2	53	0	0	0	0	0	1	0	0	0	0	0	9	0	30	647	0	0	0	7	0	0	143	0	0	0	18	5	15	0	0	0	0	0	0	5	0	4	1	5	0
13451	20180	"Zahájí"	50.37944	14.11556	255	"AWI"	255	1581	2706	2284	93	2	32	7	0	0	58	0	81	0	3	0	0	0	0	0	0	0	34	0	0	37	0	0	0	0	0	105	1	51	0	0	0	0	0	0	0	0	0	0	0	11	0	21	619	0	0	0	5	0	0	131	0	0	0	10	4	9	0	0	0	0	0	0	5	0	2	1	21	0
13451	20180	"Zahájí"	50.37944	14.11556	260	"AWI"	260	1650	2767	2411	28	4	53	2	0	0	36	0	142	0	0	0	0	0	0	0	0	0	44	0	0	61	0	0	0	0	0	133	0	55	0	0	0	0	0	0	0	0	0	0	0	15	0	14	657	0	0	0	3	0	0	133	0	0	0	2	0	3	0	0	0	0	0	0	6	0	1	1	42	1
13451	20180	"Zahájí"	50.37944	14.11556	265	"AWI"	265	1710	2867	2521	21	2	57	3	0	0	27	0	366	0	0	0	0	0	0	0	0	1	38	0	0	47	0	0	0	0	0	255	0	33	0	0	0	0	0	0	0	0	0	0	0	26	0	11	550	0	0	0	4	0	0	133	0	0	0	5	0	5	0	0	0	0	0	0	3	0	1	0	23	1
13451	20180	"Zahájí"	50.37944	14.11556	270	"AWI"	270	1854	2905	2584	15	0	72	4	0	0	21	0	699	0	0	0	0	0	0	0	0	2	37	0	0	40	0	0	0	0	0	444	0	12	0	0	0	0	0	0	0	0	0	0	0	43	0	10	511	0	0	0	5	0	0	156	0	0	0	10	0	8	0	0	0	0	0	0	0	0	1	0	4	0
13451	20180	"Zahájí"	50.37944	14.11556	275	"AWI"	275	2029	2917	2638	35	0	116	5	0	0	41	0	503	0	0	0	8	0	0	0	0	1	74	0	0	35	0	0	0	0	0	300	0	9	0	0	0	0	0	0	0	0	0	0	0	46	0	13	417	0	0	0	8	0	0	138	0	0	0	11	0	9	0	0	0	0	0	0	1	0	0	5	18	0
13451	20180	"Zahájí"	50.37944	14.11556	280	"AWI"	280	2201	2929	2688	69	0	199	8	0	0	76	0	461	0	0	0	18	0	0	0	0	0	138	0	0	42	0	0	0	0	0	246	0	9	0	0	0	0	0	0	0	0	0	0	0	65	0	21	452	0	0	0	14	0	0	165	0	0	0	16	0	13	0	0	0	0	0	0	2	0	0	13	38	0
13451	20180	"Zahájí"	50.37944	14.11556	285	"AWI"	285	2371	2948	2740	43	0	141	4	0	0	110	0	279	0	3	0	11	0	0	0	0	1	153	0	0	47	0	0	0	0	0	144	0	8	0	0	0	0	0	0	0	0	0	0	0	32	0	11	442	0	0	0	11	0	0	96	0	0	0	25	0	8	0	0	0	0	0	0	3	0	1	8	30	0
13451	20180	"Zahájí"	50.37944	14.11556	290	"AWI"	290	2538	2973	2791	22	1	96	1	0	0	137	0	136	0	6	0	6	0	0	0	0	2	165	0	0	50	0	0	0	0	0	65	1	7	0	0	0	0	0	0	0	0	0	0	0	7	0	4	431	0	0	0	9	0	0	43	0	0	0	31	0	5	0	0	0	0	0	0	3	0	2	4	24	0
13451	20180	"Zahájí"	50.37944	14.11556	295	"AWI"	295	2693	3007	2852	57	1	94	0	0	0	144	0	167	0	4	1	4	0	0	0	0	3	114	0	0	31	0	0	0	0	0	101	5	6	0	0	0	0	0	0	0	0	1	0	0	18	0	6	339	0	0	0	5	0	0	110	0	0	0	15	0	8	0	0	0	0	0	0	2	0	1	5	20	0
13451	20180	"Zahájí"	50.37944	14.11556	300	"AWI"	300	2780	3059	2913	101	2	105	0	0	0	171	0	222	0	3	2	4	0	0	0	0	6	78	0	0	16	0	0	0	0	0	152	10	7	0	0	0	0	0	0	0	0	2	0	0	31	0	9	291	0	0	0	1	0	0	193	0	0	0	2	0	13	0	0	0	0	0	0	1	0	0	7	19	0
13451	20180	"Zahájí"	50.37944	14.11556	305	"AWI"	305	2800	3142	2964	80	1	102	1	0	0	181	0	230	0	2	2	0	0	0	0	0	3	79	0	0	20	0	0	0	0	0	165	5	6	0	0	0	0	0	0	0	0	1	0	0	30	0	10	236	0	0	0	3	0	0	178	0	0	0	3	7	10	0	0	0	0	0	0	1	0	0	7	20	0
13451	20180	"Zahájí"	50.37944	14.11556	310	"AWI"	310	2818	3158	2979	58	0	103	2	0	0	201	0	250	0	2	2	18	0	0	0	0	0	84	1	0	25	0	0	0	0	0	188	1	6	0	0	0	1	0	0	0	0	0	0	0	31	0	13	185	0	0	0	5	0	0	170	0	0	0	4	15	7	0	0	0	0	0	0	0	0	1	8	24	0
13451	20180	"Zahájí"	50.37944	14.11556	315	"AWI"	315	2828	3172	2994	71	1	96	14	0	0	162	0	235	0	3	1	17	0	0	0	0	0	64	0	0	18	0	0	0	0	0	156	0	15	0	0	0	0	0	0	0	0	0	0	0	61	0	14	165	0	0	0	2	0	0	169	0	0	0	12	22	7	0	0	0	0	0	0	2	0	1	11	15	0
13451	20180	"Zahájí"	50.37944	14.11556	320	"AWI"	320	2838	3191	3009	105	4	113	32	0	0	161	0	280	0	6	0	22	0	0	0	0	0	59	0	0	15	0	0	0	0	0	160	0	29	0	0	0	0	0	0	0	0	0	0	0	112	0	21	185	0	0	0	0	0	0	214	0	0	0	23	36	9	0	0	0	0	0	0	5	0	2	17	10	0
13451	20180	"Zahájí"	50.37944	14.11556	325	"AWI"	325	2844	3213	3023	92	2	100	14	0	0	123	0	218	0	4	0	0	0	0	0	0	1	51	0	0	24	0	54	0	0	0	155	7	16	0	0	0	1	0	0	0	0	1	0	0	66	0	22	192	0	0	0	0	0	0	150	0	0	0	11	17	8	0	0	0	0	0	0	4	0	3	13	10	0
13451	20180	"Zahájí"	50.37944	14.11556	330	"AWI"	330	2854	3236	3037	84	0	92	2	0	0	98	0	178	0	2	0	10	0	0	0	0	2	54	1	0	30	0	40	0	0	0	149	11	8	0	0	0	1	0	0	0	0	2	0	0	37	0	23	194	0	0	0	0	0	0	109	0	0	0	3	0	7	0	0	0	0	0	0	3	0	3	10	9	0
13451	20180	"Zahájí"	50.37944	14.11556	335	"AWI"	335	2864	3267	3051	59	1	127	5	0	0	80	0	234	0	1	0	0	0	0	0	0	2	107	1	0	24	0	0	0	0	0	158	5	5	0	0	0	1	0	0	0	0	1	0	0	36	0	20	163	0	0	0	0	0	0	135	0	0	0	5	6	7	0	0	0	0	0	0	2	0	5	19	5	0
13451	20180	"Zahájí"	50.37944	14.11556	340	"AWI"	340	2870	3301	3066	34	4	165	8	0	0	63	0	296	0	0	0	0	0	0	0	0	2	163	0	0	19	0	0	0	0	0	171	0	2	0	0	0	1	0	0	0	0	0	0	0	35	0	18	134	0	0	0	0	0	0	164	0	0	0	8	8	7	0	0	0	0	0	0	2	0	6	28	0	0
13451	20180	"Zahájí"	50.37944	14.11556	345	"AWI"	345	2888	3319	3080	41	2	183	5	0	0	50	0	407	0	0	0	0	0	0	0	0	1	138	0	0	16	0	0	0	0	0	183	0	4	0	0	0	1	0	0	0	0	0	0	0	37	0	17	183	0	0	0	2	0	0	278	0	0	0	6	0	4	0	0	0	0	0	0	1	0	4	22	1	0
13451	20180	"Zahájí"	50.37944	14.11556	350	"AWI"	350	2907	3331	3095	50	0	206	1	0	0	33	0	548	0	0	0	0	0	0	0	0	0	106	0	0	13	0	0	0	0	0	199	0	7	1	0	0	0	0	0	0	0	0	0	0	39	0	16	245	0	0	0	5	0	0	423	0	0	0	3	0	0	0	0	0	0	0	0	1	0	2	15	4	0
13451	20180	"Zahájí"	50.37944	14.11556	355	"AWI"	355	2923	3346	3110	37	0	204	3	0	0	42	0	457	0	0	0	0	0	0	0	0	0	100	0	0	11	0	2	0	0	0	273	0	7	0	0	0	0	0	0	0	0	0	0	0	62	0	17	175	0	0	0	5	0	0	365	0	0	0	4	0	1	0	0	0	0	0	0	4	0	4	19	15	0
13451	20180	"Zahájí"	50.37944	14.11556	360	"AWI"	360	2936	3356	3127	24	0	206	5	0	0	53	0	371	0	0	0	6	0	0	0	0	0	96	0	0	10	0	0	0	0	0	351	2	9	0	0	0	0	0	0	0	0	0	0	0	86	0	19	106	0	0	0	5	0	0	311	0	0	0	6	5	3	0	0	0	0	0	0	7	0	6	23	25	0
13451	20180	"Zahájí"	50.37944	14.11556	365	"AWI"	365	2950	3372	3143	62	0	155	3	0	0	50	0	239	0	0	0	0	0	0	0	0	0	85	0	0	45	0	3	0	0	0	272	1	7	0	0	0	0	1	0	0	0	0	0	0	62	0	17	152	0	0	0	3	0	0	218	0	0	0	6	6	4	0	0	0	0	0	0	10	0	7	21	14	1
13451	20180	"Zahájí"	50.37944	14.11556	370	"AWI"	370	2962	3392	3159	95	0	122	2	0	0	49	0	145	0	0	0	0	0	0	0	0	0	80	0	0	74	0	0	0	0	0	222	0	6	0	0	0	0	1	0	0	0	0	0	0	45	0	17	196	0	0	0	1	0	0	154	0	0	0	7	7	5	0	0	0	0	0	0	14	0	9	21	7	2
13451	20180	"Zahájí"	50.37944	14.11556	375	"AWI"	375	2970	3414	3174	115	0	89	2	0	0	43	0	224	0	0	0	0	0	0	0	0	0	52	0	0	47	0	0	0	0	0	167	2	4	0	0	0	0	0	0	0	0	0	0	0	37	0	17	258	0	0	0	1	0	0	122	0	0	0	4	6	5	0	0	0	0	0	0	6	0	5	12	3	1
13451	20180	"Zahájí"	50.37944	14.11556	380	"AWI"	380	2980	3444	3188	121	0	56	2	0	0	35	0	268	0	0	0	0	0	0	0	0	0	27	0	0	21	0	0	0	0	0	110	3	3	0	0	0	0	0	0	0	0	0	0	0	28	0	16	285	0	0	0	1	0	0	87	0	0	0	2	6	4	0	0	0	0	0	0	0	0	2	4	0	0
13451	20180	"Zahájí"	50.37944	14.11556	385	"AWI"	385	3006	3451	3203	104	0	89	7	0	0	93	0	196	0	0	1	0	0	0	0	0	0	54	0	0	21	0	0	0	0	0	134	2	6	0	0	0	0	0	0	0	0	0	0	0	19	0	17	232	0	0	0	2	0	0	110	0	0	0	5	11	5	0	0	0	0	0	0	2	0	1	12	8	0
13451	20180	"Zahájí"	50.37944	14.11556	390	"AWI"	390	3031	3460	3218	90	0	145	15	0	0	185	0	114	0	0	2	0	0	0	1	0	0	96	0	0	23	0	0	0	0	0	182	0	12	1	0	0	0	0	1	0	0	0	0	0	9	0	21	179	0	0	0	5	0	0	154	0	0	0	9	0	6	0	0	0	0	0	0	5	0	1	24	19	0
13451	20180	"Zahájí"	50.37944	14.11556	395	"AWI"	395	3050	3477	3233	85	1	154	11	0	0	157	0	191	0	1	1	0	0	0	2	0	0	122	0	0	35	0	0	0	0	0	237	1	8	0	0	0	0	0	0	0	0	0	0	0	17	0	20	196	0	0	0	4	0	0	218	0	0	0	10	0	12	0	0	0	0	1	0	5	0	1	25	25	0
13451	20180	"Zahájí"	50.37944	14.11556	400	"AWI"	400	3071	3495	3249	65	2	140	4	0	0	99	0	251	0	3	0	0	0	0	3	0	1	133	0	0	44	0	9	0	0	0	265	2	1	0	0	0	0	0	0	0	0	0	0	0	23	0	16	184	0	0	0	2	0	0	260	0	0	0	10	0	17	0	0	0	0	2	0	4	0	2	21	29	0
13451	20180	"Zahájí"	50.37944	14.11556	405	"AWI"	405	3087	3521	3266	34	0	92	12	0	0	90	0	130	0	1	0	0	0	0	1	0	1	89	0	0	29	0	0	0	0	0	136	0	12	0	0	0	0	0	0	0	0	0	0	0	14	0	8	128	0	0	0	7	0	0	145	0	0	0	6	0	13	0	0	0	0	0	0	2	0	1	17	16	0
13451	20180	"Zahájí"	50.37944	14.11556	410	"AWI"	410	3098	3535	3281	17	0	61	14	0	0	76	0	64	0	1	0	0	0	0	0	0	1	60	0	0	19	0	0	0	0	0	66	0	15	0	0	0	1	0	0	0	0	0	0	0	8	0	4	89	0	0	0	9	0	0	79	0	0	0	4	0	10	0	0	0	0	0	0	1	0	0	13	9	0
13451	20180	"Zahájí"	50.37944	14.11556	415	"AWI"	415	3108	3561	3298	29	0	112	20	0	0	121	0	95	0	1	0	0	0	0	0	0	1	96	0	0	20	0	0	0	0	0	119	0	14	0	0	0	1	0	0	0	0	0	0	0	16	0	5	112	0	0	0	8	0	0	131	0	0	0	3	0	10	0	0	0	0	0	0	4	0	0	16	9	0
13451	20180	"Zahájí"	50.37944	14.11556	420	"AWI"	420	3143	3587	3318	33	0	133	19	0	0	127	0	93	0	0	0	0	0	0	0	0	0	101	0	0	9	0	0	0	0	0	140	0	4	0	0	0	0	0	0	0	0	0	0	0	20	0	3	84	0	0	0	1	0	0	144	0	0	0	0	0	2	0	0	0	0	0	0	6	0	1	12	2	0
13451	20180	"Zahájí"	50.37944	14.11556	425	"AWI"	425	3205	3628	3350	80	1	115	15	0	0	112	0	148	0	0	0	0	0	0	0	0	1	112	0	0	16	0	0	0	0	0	199	0	9	0	0	0	0	0	0	0	0	0	0	0	32	0	18	120	0	0	0	3	0	0	175	0	0	0	3	0	6	0	0	0	0	0	0	8	0	5	17	2	0
13451	20180	"Zahájí"	50.37944	14.11556	430	"AWI"	430	3249	3662	3380	141	2	100	10	0	0	101	0	223	0	0	0	0	0	0	0	0	2	131	0	0	25	0	0	0	0	0	282	0	15	0	0	0	0	0	0	0	0	0	0	0	48	0	36	171	0	0	0	5	0	0	222	0	0	0	7	4	12	0	0	0	0	0	0	10	0	10	25	2	0
