"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16096	24852	"Marais de Méron"	47.38056	-1.12333	55	"AWI"	55	279	894	569	1	10	2	26	0	1	0	0	5	0	4	0	0	0	0	2	0	0	0	0	12	0	38	5	0	0	0	2	3	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	36	0	20	0	0	0	0	1	0	0	0	0	0	0	1	6	0	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	60	"AWI"	60	318	964	627	0	12	5	77	0	1	0	0	10	0	0	0	0	1	0	2	1	0	0	0	19	0	44	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	3	32	0	0	0	0	0	43	0	60	0	9	5	0	3	0	0	0	8	0	1	0	3	0	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	65	"AWI"	65	384	1004	689	0	18	3	28	0	2	0	12	7	0	2	0	0	4	0	2	1	0	0	0	12	0	28	5	0	0	0	3	2	0	0	0	1	0	3	0	7	2	0	0	1	1	1	0	2	2	0	0	0	0	0	2	30	1	11	2	4	0	5	1	0	0	0	2	0	2	2	8	1	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	70	"AWI"	70	426	1078	750	0	6	2	30	0	1	0	0	8	0	2	0	0	5	0	0	0	0	0	0	11	0	37	0	0	0	0	1	1	0	0	0	0	0	3	0	0	2	2	0	0	0	1	0	2	7	0	0	0	0	0	1	31	0	8	0	0	0	13	6	0	0	0	1	0	0	2	3	0	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	75	"AWI"	75	498	1116	810	0	5	6	73	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	11	0	10	5	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	13	0	1	0	0	0	6	7	0	0	0	2	0	0	0	8	0	0	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	80	"AWI"	80	547	1175	871	1	5	1	79	0	1	0	0	6	0	4	0	0	1	0	1	1	0	0	0	6	1	83	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	15	0	0	0	0	2	44	0	3	0	0	1	0	42	0	0	0	2	0	0	0	9	0	1	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	85	"AWI"	85	617	1218	929	0	11	3	42	1	2	0	0	6	0	2	0	0	1	0	1	0	0	0	1	22	0	14	3	0	0	0	4	3	0	1	0	1	0	1	0	3	1	0	0	2	0	2	0	2	2	0	0	0	0	0	3	20	0	3	0	0	1	0	10	0	0	0	1	0	0	2	6	0	2	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	90	"AWI"	90	666	1283	988	2	6	2	51	0	2	0	0	4	0	0	0	1	0	0	0	0	0	0	0	11	0	25	3	0	0	0	3	4	0	0	0	0	0	0	0	3	2	0	0	2	0	0	0	2	2	0	0	0	0	0	1	14	2	5	2	4	0	8	16	0	0	0	2	0	2	0	11	1	2	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	94	"AWI"	94	733	1313	1033	2	12	2	32	2	2	0	14	5	0	5	0	0	2	0	3	0	0	0	0	25	0	9	6	0	0	0	5	1	0	1	0	2	0	3	0	3	2	0	0	2	0	1	0	4	2	0	0	0	0	0	2	33	2	10	1	5	2	8	3	0	0	0	2	0	2	1	8	1	2	1	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	98	"AWI"	98	783	1350	1080	2	6	6	10	1	4	0	0	2	0	4	0	0	0	0	2	0	0	0	0	13	0	54	3	0	0	0	3	2	0	0	0	0	0	0	1	9	3	0	0	3	0	2	0	2	2	0	0	0	0	0	2	18	1	13	1	0	0	11	2	0	0	0	1	0	1	1	2	2	0	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	104	"AWI"	104	883	1398	1146	0	14	4	20	0	2	0	0	2	0	2	0	0	1	0	2	0	0	0	0	16	0	13	6	0	0	0	5	0	0	0	0	0	0	0	0	16	1	0	0	1	0	1	0	2	1	0	0	0	0	0	2	17	0	22	1	0	1	0	0	0	0	0	2	0	0	1	3	0	0	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	108	"AWI"	108	932	1431	1193	0	16	7	6	0	2	0	0	2	0	2	0	0	2	0	2	0	0	0	0	12	0	31	0	0	0	0	4	1	0	0	0	0	0	0	0	10	2	0	0	1	1	0	0	0	3	0	0	0	0	0	0	25	0	19	0	0	1	0	2	0	0	0	2	0	0	1	2	1	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	112	"AWI"	112	1004	1465	1234	1	6	2	20	0	1	0	0	2	0	2	0	0	3	0	2	0	0	0	0	10	0	25	4	0	0	0	7	4	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	2	27	2	18	2	0	1	9	2	0	0	0	2	0	2	0	11	0	0	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	115	"AWI"	115	1072	1483	1264	0	9	12	50	0	3	0	0	3	0	3	0	0	0	0	0	1	0	0	0	20	0	94	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	46	0	10	0	0	5	0	3	0	0	0	0	0	0	1	3	0	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	120	"AWI"	120	1145	1533	1317	0	6	6	9	0	1	0	0	3	0	5	0	0	0	0	1	0	0	0	0	19	0	74	0	0	0	0	4	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	21	0	5	0	0	0	19	1	0	0	0	4	0	0	0	1	1	0	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	125	"AWI"	125	1227	1603	1387	0	5	2	10	2	3	0	0	2	0	12	0	1	3	0	3	0	0	0	0	12	0	130	6	0	0	0	5	2	0	0	0	1	0	2	0	6	3	0	0	0	0	0	0	2	1	0	0	0	1	0	1	26	2	10	2	0	2	0	1	0	0	1	2	0	1	0	2	2	1	1	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	130	"AWI"	130	1277	1731	1457	0	5	5	10	2	2	0	0	6	0	2	0	0	1	0	2	0	0	0	0	12	0	100	4	0	0	0	6	0	0	0	0	0	0	3	0	2	2	0	0	0	0	0	0	3	0	0	0	0	0	0	1	18	1	16	1	2	0	10	1	0	0	0	2	0	0	1	2	0	2	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	135	"AWI"	135	1345	1813	1542	2	19	4	50	2	5	0	0	3	0	2	0	0	1	0	2	0	0	0	0	30	0	28	6	0	0	0	10	2	0	0	1	1	0	2	0	10	2	0	0	3	0	2	0	3	2	0	0	15	0	0	1	23	1	12	1	5	1	5	2	0	0	0	1	0	2	2	5	0	0	0	3
16096	24852	"Marais de Méron"	47.38056	-1.12333	140	"AWI"	140	1381	1946	1621	0	16	2	60	0	2	0	0	4	0	3	0	0	0	0	0	0	0	0	0	12	0	50	0	0	0	0	13	0	0	0	0	0	0	0	0	7	3	0	0	2	0	0	0	2	2	0	0	0	1	0	2	23	1	8	0	0	1	0	1	0	0	0	2	0	1	2	6	2	1	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	145	"AWI"	145	1464	2000	1706	0	17	2	0	2	2	0	0	7	0	0	0	0	0	0	0	1	0	0	0	13	0	55	0	0	0	0	8	0	0	0	0	1	0	0	0	5	2	0	0	2	0	1	0	2	2	0	0	0	0	0	2	45	2	7	2	0	1	7	2	0	0	0	2	0	1	2	7	0	1	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	150	"AWI"	150	1508	2096	1791	0	14	2	20	2	2	0	0	19	0	1	0	0	1	0	0	2	0	0	0	19	0	58	6	0	0	0	23	2	0	0	0	1	0	0	0	2	1	0	0	2	0	0	0	0	1	0	0	0	0	0	3	48	2	4	1	0	1	0	0	0	0	0	1	0	0	2	26	3	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	153	"AWI"	153	1586	2121	1835	2	25	2	20	2	2	0	0	21	0	1	0	0	1	0	1	0	0	0	0	38	0	40	4	0	0	0	14	2	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	37	1	13	0	0	0	0	1	0	0	1	0	0	2	1	36	5	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	156	"AWI"	156	1636	2162	1884	1	15	2	5	0	2	0	0	7	0	3	0	0	0	0	1	0	0	0	0	17	0	82	0	0	0	0	6	7	0	0	0	0	0	2	0	2	2	0	0	0	0	0	1	2	0	0	0	0	0	0	2	38	0	22	0	0	1	4	2	0	0	0	1	0	0	2	6	1	1	1	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	160	"AWI"	160	1681	2240	1949	0	5	2	33	0	1	0	0	4	0	0	0	0	2	0	0	0	0	0	0	12	0	42	4	0	0	0	4	1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	56	0	33	0	0	1	15	0	0	0	0	2	0	0	1	8	0	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	163	"AWI"	163	1764	2266	1997	0	14	4	36	2	2	0	0	9	0	5	0	0	0	0	2	0	0	0	0	16	0	40	4	1	0	0	5	2	0	1	0	0	0	2	0	1	3	0	0	0	0	0	0	0	2	0	0	0	0	0	2	52	0	35	0	0	0	0	0	0	0	0	0	0	0	2	6	2	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	168	"AWI"	168	1845	2352	2082	0	15	6	85	0	0	0	0	3	0	19	1	0	0	0	0	0	0	0	0	3	0	86	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0	0	0	0	0	0	82	0	74	0	2	6	0	4	0	0	0	0	0	8	0	1	0	4	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	172	"AWI"	172	1899	2442	2149	1	3	2	4	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	5	0	10	4	0	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	9	0	0	0	27	0	91	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	175	"AWI"	175	1936	2497	2201	0	11	5	9	2	3	0	0	7	0	0	0	0	0	0	2	0	0	0	0	10	0	2	4	0	0	0	9	2	0	1	0	0	0	0	0	8	0	0	0	0	1	1	0	3	2	0	0	0	0	0	1	22	1	83	0	0	1	0	0	0	0	0	2	0	1	2	6	2	1	0	3
16096	24852	"Marais de Méron"	47.38056	-1.12333	185	"AWI"	185	2054	2717	2375	0	10	3	6	2	3	1	0	7	0	1	0	0	0	0	2	0	0	0	0	9	0	17	4	0	0	0	10	2	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	1	2	0	0	0	0	0	2	27	1	76	0	0	0	3	2	0	0	0	3	0	2	2	5	2	0	0	3
16096	24852	"Marais de Méron"	47.38056	-1.12333	195	"AWI"	195	2203	2889	2551	1	12	3	17	1	3	0	0	5	0	2	0	0	0	0	2	0	0	0	0	11	0	16	4	0	0	0	3	0	0	1	0	0	0	0	0	5	0	0	0	2	0	0	0	2	2	0	0	0	1	0	2	16	0	72	0	3	0	0	1	0	0	0	2	0	2	2	4	1	2	2	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	200	"AWI"	200	2262	2990	2640	0	29	9	27	0	1	0	0	3	0	3	0	0	0	0	1	0	0	0	0	17	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	27	0	167	0	4	3	0	0	0	0	0	1	0	0	1	1	0	1	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	205	"AWI"	205	2361	3050	2728	0	11	3	6	1	2	0	0	3	0	2	2	0	0	0	3	0	0	0	0	7	0	9	4	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	11	1	63	0	0	0	0	0	0	0	0	2	0	2	2	3	1	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	210	"AWI"	210	2429	3138	2819	1	12	5	4	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	12	0	10	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	9	0	70	0	0	0	2	0	0	0	0	0	0	0	2	3	1	0	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	215	"AWI"	215	2546	3183	2908	0	8	6	8	0	2	0	0	5	0	0	0	0	0	0	1	0	0	0	0	12	0	9	5	0	0	0	2	0	0	0	0	2	0	0	0	6	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	12	0	42	0	0	0	0	0	0	0	0	0	0	1	3	2	4	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	220	"AWI"	220	2624	3265	2999	1	11	6	4	2	3	0	0	7	0	1	0	0	1	0	2	0	0	0	0	16	0	15	5	0	0	0	5	0	0	1	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	26	0	48	0	0	1	0	1	0	0	0	1	0	3	3	4	0	0	1	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	225	"AWI"	225	2777	3298	3080	2	22	3	12	2	2	0	0	6	0	2	0	1	0	0	3	0	0	0	0	22	0	15	5	0	0	0	5	1	0	1	0	0	0	0	0	3	1	0	0	2	2	0	0	1	2	0	0	0	0	0	1	22	0	43	0	3	0	2	1	0	0	0	1	0	1	3	3	1	1	2	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	228	"AWI"	228	2835	3327	3133	2	15	7	12	2	3	0	0	4	0	1	0	2	0	0	3	0	0	0	0	45	1	2	5	0	0	0	9	2	0	0	1	0	0	0	0	5	1	0	0	1	0	0	0	0	2	0	0	0	1	0	2	17	2	48	0	0	0	2	0	0	0	0	1	0	1	6	5	2	1	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	232	"AWI"	232	2906	3373	3191	0	18	7	5	2	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	0	12	0	0	0	0	10	0	0	0	0	0	0	0	0	3	1	0	0	2	0	0	0	0	2	0	0	0	2	0	2	24	0	49	0	0	1	0	2	0	0	0	2	0	0	4	7	0	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	237	"AWI"	237	2979	3418	3251	1	12	3	20	2	1	0	0	10	0	1	0	0	0	0	1	0	0	0	0	12	0	23	0	0	0	0	4	2	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	1	2	0	0	0	2	0	1	61	0	15	0	0	0	0	2	0	0	0	2	0	0	2	1	3	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	240	"AWI"	240	3007	3471	3281	2	9	3	18	2	3	0	0	12	0	2	0	0	1	0	1	0	0	0	0	48	0	33	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	39	0	22	1	0	0	3	4	0	0	0	1	0	0	3	8	1	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	245	"AWI"	245	3071	3511	3324	2	8	6	20	2	2	0	0	12	0	2	0	1	0	0	1	0	0	0	0	18	1	18	4	1	0	0	7	6	0	0	0	0	0	0	0	3	2	0	0	2	0	1	0	0	3	0	0	0	2	0	1	70	1	29	1	4	0	3	7	0	0	1	2	1	0	4	6	3	2	1	4
16096	24852	"Marais de Méron"	47.38056	-1.12333	250	"AWI"	250	3113	3573	3366	0	13	3	21	2	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	53	0	13	4	0	0	0	4	2	0	0	0	0	0	0	0	3	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	51	1	16	1	4	1	0	2	0	0	0	2	0	0	2	3	2	0	0	4
16096	24852	"Marais de Méron"	47.38056	-1.12333	255	"AWI"	255	3173	3609	3412	2	17	5	35	2	2	0	0	13	0	0	0	0	0	0	4	0	0	0	0	37	0	5	4	0	0	0	14	1	0	0	0	1	0	0	0	2	1	0	0	2	1	0	0	1	2	0	0	0	1	0	2	28	2	24	0	0	0	0	0	0	1	0	3	0	0	6	8	1	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	260	"AWI"	260	3227	3668	3457	0	24	4	27	2	2	0	0	5	0	0	0	0	0	0	1	0	0	0	0	24	0	30	5	0	0	0	4	2	0	0	0	0	0	0	0	6	2	1	0	2	0	0	1	1	0	0	0	0	0	0	2	31	1	15	0	0	0	3	2	0	0	0	2	0	1	3	3	3	1	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	265	"AWI"	265	3303	3703	3500	0	25	2	18	2	2	0	0	3	0	2	0	5	0	0	2	0	0	0	2	19	0	20	4	0	0	0	3	2	0	0	0	2	0	0	0	14	1	0	0	2	0	0	1	1	2	0	0	0	0	0	2	41	1	22	0	0	0	2	4	0	0	0	1	0	0	6	2	0	1	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	270	"AWI"	270	3357	3754	3546	0	50	4	22	2	2	0	0	4	0	0	0	0	0	0	2	0	0	0	0	19	0	25	4	0	0	0	4	2	0	0	0	1	0	0	0	4	2	0	0	2	0	1	1	0	52	0	0	0	0	0	1	38	2	18	0	4	1	0	2	0	0	0	2	0	1	10	6	1	1	0	3
16096	24852	"Marais de Méron"	47.38056	-1.12333	275	"AWI"	275	3448	3790	3593	0	64	2	26	2	2	0	0	7	0	1	0	0	0	0	2	0	0	0	0	17	0	4	3	0	0	0	2	0	0	0	0	0	0	0	0	8	1	0	0	2	0	0	0	1	1	0	0	0	0	0	2	34	0	24	0	0	0	0	2	0	0	0	0	0	0	2	2	0	0	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	280	"AWI"	280	3493	3844	3641	0	41	3	40	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12	0	16	0	0	0	0	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	39	0	36	0	0	0	0	12	0	0	0	1	0	0	1	3	0	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	285	"AWI"	285	3538	3907	3706	0	76	5	92	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	11	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	2	0	0	0	0	0	1	43	0	1	0	0	2	0	47	0	0	0	0	0	12	3	0	0	1	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	290	"AWI"	290	3566	4025	3764	0	359	3	87	0	3	0	0	1	0	3	0	0	0	0	0	1	0	0	0	22	0	36	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	1	57	0	4	2	5	1	0	39	0	0	0	3	0	0	4	2	0	2	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	295	"AWI"	295	3620	4087	3831	0	192	2	57	0	0	0	0	6	0	4	1	0	0	0	0	0	0	0	0	20	0	24	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	130	0	2	1	0	1	0	104	0	0	0	0	0	4	1	2	0	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	300	"AWI"	300	3653	4178	3891	0	130	2	49	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	8	0	12	0	0	0	0	2	1	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	30	0	1	2	0	0	3	16	0	0	0	0	0	2	2	2	0	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	305	"AWI"	305	3712	4235	3959	2	158	2	2	2	1	0	0	3	0	1	0	0	0	0	1	0	0	0	2	21	0	3	4	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	0	2	0	0	0	0	0	2	69	1	3	1	0	0	5	24	0	0	0	0	0	0	2	1	0	0	1	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	310	"AWI"	310	3746	4310	4025	0	50	1	33	1	0	0	0	4	0	2	0	0	0	0	1	0	0	0	0	25	0	60	0	0	0	0	1	2	0	0	0	0	1	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	45	0	5	0	0	1	3	3	0	0	0	0	0	0	2	1	0	0	0	1
