"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	322	"AWI"	322	1147	1688	1369	6.32911392405063	0	0	0	0	0.843881856540084	0	62.0253164556962	0	0	0	0	0	0	0	1.68776371308017	0.421940928270042	13.0801687763713	0	0	0	0	0	0	4.21940928270042	0	0	0	0	0	0	4.64135021097046	0	0	0	0	0	0	0.421940928270042	0	2.10970464135021	0	0	0	0	1.26582278481013	0	0.421940928270042	0.421940928270042	0	0.843881856540084	1.26582278481013	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	324	"AWI"	324	1234	1837	1486	21.5909090909091	0	0	0	0	1.13636363636364	0	0	0	0	0	0	0	0	0	4.54545454545455	1.13636363636364	30.6818181818182	18.1818181818182	0	0	0	0	0	4.54545454545455	0	0	0	0	0	0	5.68181818181818	0	0	0	0	0	0	0	0	5.68181818181818	0	0	0	0	1.13636363636364	0	0	0	1.13636363636364	0	4.54545454545455	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	326	"AWI"	326	1278	2106	1590	6.20689655172414	0	0	0	0	1.37931034482759	0	39.3103448275862	0	0	0	0	0	0	0	2.06896551724138	0	18.6206896551724	12.4137931034483	0	0	0	0	0.689655172413793	6.20689655172414	0	0	0	0	0	0	5.51724137931035	0	0	0	0	0	0	0	0	0.689655172413793	0	0	0	0	4.13793103448276	0	0	0.689655172413793	0	0.689655172413793	1.37931034482759	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	328	"AWI"	328	1355	2310	1708	5.04201680672269	0	0	0	0.420168067226891	0.420168067226891	0	65.1260504201681	0	0	0	0	0	0	0	3.36134453781513	0	11.7647058823529	0	0	0.420168067226891	0	0	0.420168067226891	5.88235294117647	0	0	0	0	0	0	4.20168067226891	0	0	0	0	0	0	0	0	0.840336134453782	0	0	0	0	1.26050420168067	0	0	0	0	0	0.840336134453782	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	330	"AWI"	330	1416	2451	1844	14.2857142857143	0	0	0	0	0	0	49.4047619047619	0	0	0	0	0	0	0	4.76190476190476	0	20.2380952380952	0	0	0	0	0	0	5.95238095238095	0	0	0	0	0	0	1.19047619047619	0	0	0	0	0	0	0	0	0.595238095238095	0	0	0	0	0.595238095238095	0	0	0.595238095238095	0	1.19047619047619	1.19047619047619	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	332	"AWI"	332	1474	2659	1973	12.1546961325967	0	0	0	0	1.10497237569061	0	50.2762430939227	0	0	0	0	0	0	0	1.10497237569061	0	14.9171270718232	10.4972375690608	0	0.552486187845304	0	0	0	3.31491712707182	0	0	0	0.552486187845304	0	0	1.65745856353591	0	0	0	0	0	0	0	0	1.10497237569061	0	0	0	0	0.552486187845304	0	0	0.552486187845304	0	0.552486187845304	1.10497237569061	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	334	"AWI"	334	1590	2755	2107	17.2897196261682	0	0	0	0	0.467289719626168	0	49.5327102803738	0	0	0	0	0.467289719626168	0	0	3.27102803738318	0	15.4205607476636	0	0	0.467289719626168	0.467289719626168	0	0	4.67289719626168	0	0	0	0	0	0	1.86915887850467	0	0	0	0	0	0	0	0	2.80373831775701	0	0	0	0	0.467289719626168	0	0	0	0	0.934579439252336	1.86915887850467	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	336	"AWI"	336	1662	2868	2243	5.11811023622047	0	0	0	0	0.393700787401575	0	67.3228346456693	0	0	0	0	0	0	0	5.11811023622047	0	11.4173228346457	0	0	0	0.393700787401575	0	0	2.75590551181102	0	0	0	0	0	0	1.5748031496063	0	0	0	0	0	0	0	0	3.93700787401575	0	0	0	0	0.393700787401575	0	0	0	0	0.78740157480315	0.78740157480315	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	338	"AWI"	338	1774	2989	2374	23.8095238095238	0	0	0	0	2.85714285714286	0	0	0	0	0	0	0	0	0	11.4285714285714	0	28.5714285714286	9.52380952380952	0	0	0.952380952380952	0	0.952380952380952	8.57142857142857	0	0	0	0	0	0	1.9047619047619	0	0	0	0	0	0	0	0	5.71428571428571	0	0	0	0	2.85714285714286	0	0	0	0.952380952380952	0.952380952380952	0.952380952380952	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	340	"AWI"	340	1880	3092	2512	42.6966292134831	0	0	0	0	1.12359550561798	0	0	0	0	0	0	0	0	1.12359550561798	2.24719101123596	0	30.3370786516854	0	0	0	0	0	0	7.86516853932584	0	0	0	0	0	0	1.12359550561798	0	0	0	0	0	0	0	0	7.86516853932584	0	0	1.12359550561798	0	2.24719101123596	0	0	0	1.12359550561798	1.12359550561798	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	342	"AWI"	342	1949	3269	2647	30.9734513274336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53982300884956	0	38.9380530973451	0	0	0	0	0	0	14.1592920353982	0	0	0	0	0	0	0.884955752212389	0	0	0	0	0	0	0	0	7.07964601769912	0	0	0	0	0.884955752212389	0	0.884955752212389	0	0	1.76991150442478	0.884955752212389	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	344	"AWI"	344	2144	3327	2775	11.8181818181818	0	0	0	0	1.36363636363636	0	54.0909090909091	0	0	0.454545454545455	0	0	0	0	4.09090909090909	0	20	0	0	0	0	0	0	2.72727272727273	0	0	0	0	0	0	0.909090909090909	0	0	0	0	0	0	0	0	2.27272727272727	0	0	0	0	1.36363636363636	0	0	0	0	0.454545454545455	0.454545454545455	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	346	"AWI"	346	2257	3421	2911	30.2631578947368	0	0	0	0	1.31578947368421	0	0	0	0	0	0	0	0	0	10.5263157894737	0	40.7894736842105	0	0	1.31578947368421	1.31578947368421	0	1.31578947368421	3.94736842105263	0	0	0	0	0	1.31578947368421	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	1.31578947368421	1.31578947368421	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	348	"AWI"	348	2390	3522	3036	9.64187327823691	0	0	0	0	0.275482093663912	0	33.8842975206612	0	0	0	0	0	0	0	2.75482093663912	0	7.16253443526171	5.23415977961433	0	0.275482093663912	0	0	0.275482093663912	1.92837465564738	0	0	0	0	0	0	0.826446280991736	33.6088154269972	0	0	0	0	0	0	0	2.20385674931129	0	0	0	0	0.550964187327824	0	0.275482093663912	0.275482093663912	0	0.826446280991736	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	350	"AWI"	350	2533	3586	3159	12.1951219512195	0	0	0	0	0	0	56.0975609756098	0	0	0	0	0	0	0	0.813008130081301	0.40650406504065	20.3252032520325	0	0	0.40650406504065	0.40650406504065	0	0	3.2520325203252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2520325203252	0	0	0	0	0.40650406504065	0	0.40650406504065	0	0	1.6260162601626	0.40650406504065	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	352	"AWI"	352	2632	3694	3286	29.2452830188679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3207547169811	0.943396226415094	38.6792452830189	0	0	0	0	0	0.943396226415094	5.66037735849057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.60377358490566	0	0	0	0	1.88679245283019	0	0	0	0.943396226415094	2.83018867924528	0.943396226415094	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	354	"AWI"	354	2940	3736	3394	14.8648648648649	0	0	0	0	0.900900900900901	0	44.5945945945946	0	0	0	0.45045045045045	0.45045045045045	0	0	0.900900900900901	0.45045045045045	25.2252252252252	0	0	0	0	0	0	3.15315315315315	0	0	0	0	0	0.45045045045045	0	0	0	0	0	0	0	0	0	3.15315315315315	0	0	0	0	1.8018018018018	0	0	0	0.45045045045045	2.25225225225225	0.900900900900901	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	356	"AWI"	356	3146	3795	3512	14.0425531914894	0	0	0	0	0.425531914893617	0	45.1063829787234	0	0	0	0	0	0	0	3.40425531914894	0	25.9574468085106	0	0	0	0	0	0.425531914893617	4.68085106382979	0.425531914893617	0	0	0	0	0.425531914893617	0	0	0	0	0	0	0	0	0	2.5531914893617	0	0	0	0	0.425531914893617	0	0.425531914893617	0	0	1.27659574468085	0.425531914893617	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	358	"AWI"	358	3336	3880	3624	8.67208672086721	0.5420054200542	0	0	0	0.813008130081301	0	31.4363143631436	0	0	0	0	0	0	0.2710027100271	1.6260162601626	0.2710027100271	9.75609756097561	0	0	0	0	0	0.2710027100271	1.6260162601626	0	0	0	0	0	0	0	40.1084010840108	0	0.2710027100271	0	0	0	0	0	2.4390243902439	0	0	0	0	0	0	0.2710027100271	0	0.2710027100271	0.813008130081301	0.5420054200542	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	360	"AWI"	360	3506	3958	3731	15.0943396226415	0	0	0	0	0.943396226415094	0	42.4528301886792	0	0	0	0	0	0	0	9.90566037735849	1.41509433962264	14.622641509434	0	0	0	0	0	0.943396226415094	4.24528301886792	0	0	0	0.471698113207547	0	0	0	0	0	0	0	0	0	0	0	4.71698113207547	0	0	0	0	0.943396226415094	0	0	0	0	4.24528301886792	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	362	"AWI"	362	3581	4141	3833	7.97665369649805	0	0	0	0	0.194552529182879	0	34.8249027237354	0	0	0	0	0	0	0	2.14007782101167	0	6.80933852140078	2.91828793774319	0	0.194552529182879	0.389105058365759	0	0.194552529182879	2.14007782101167	0	0	0	0	0	0	0	38.1322957198444	0	0	0	0	0	0	0	1.75097276264591	0	0	0	0	0.194552529182879	0	0	0	0.194552529182879	1.55642023346304	0.389105058365759	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	364	"AWI"	364	3664	4232	3932	9.85576923076923	0.240384615384615	0	0	0	0	0	38.4615384615385	0	0	0.240384615384615	0	0.240384615384615	0	0	0.480769230769231	0	7.21153846153846	3.84615384615385	0	0	0.240384615384615	0	0	2.40384615384615	0	0	0	0	0	0	0	33.8942307692308	0	0	0	0	0.240384615384615	0	0	1.20192307692308	0	0	0	0	0.240384615384615	0	0	0	0.240384615384615	0.480769230769231	0.480769230769231	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	366	"AWI"	366	3716	4369	4025	36.3636363636364	0	0	0	0	0.699300699300699	0	0	0	0	0	0	0	0	0	13.986013986014	0.699300699300699	15.3846153846154	10.4895104895105	0	0	1.3986013986014	0	0	2.0979020979021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5874125874126	0	0	0	0	0.699300699300699	0	0.699300699300699	0.699300699300699	0.699300699300699	3.4965034965035	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	368	"AWI"	368	3789	4489	4115	15.0862068965517	0	0	0	0	0.862068965517241	0	0	0	0	0	0	0	0	0	4.74137931034483	0	15.5172413793103	0	0	0	0	0	0.431034482758621	5.17241379310345	0	0	0	0	0	0	0.431034482758621	50.4310344827586	0	0	0	0	0	0	0	4.74137931034483	0	0	0	0	0	0	0	0	0	1.72413793103448	0.862068965517241	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	370	"AWI"	370	3863	4575	4211	14.4796380090498	0	0	0	0	0	0	47.5113122171946	0	0	0	0	0	0	0	5.88235294117647	0.452488687782805	14.9321266968326	6.33484162895928	0	0.452488687782805	0	0	0.452488687782805	3.61990950226244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61990950226244	0	0	0	0	0.452488687782805	0	0.452488687782805	0	0	0.904977375565611	0.452488687782805	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	372	"AWI"	372	3916	4690	4301	16.7364016736402	0	0	0	0	0	0	54.8117154811716	0	0	0	0	0.418410041841004	0	0	7.53138075313808	0	12.1338912133891	0	0	0.418410041841004	0.418410041841004	0	0.418410041841004	2.51046025104602	0	0	0	0.418410041841004	0	0	0	0	0	0	0	0	0.418410041841004	0	0	2.51046025104602	0	0	0	0	0	0	0	0	0.418410041841004	0.418410041841004	0.418410041841004	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	374	"AWI"	374	4034	4741	4391	13.2352941176471	0.490196078431373	0	0	0	0.490196078431373	0	55.3921568627451	0	0	0	0	0	0	0	9.31372549019608	0	11.2745098039216	0	0	0	0.490196078431373	0	0	3.43137254901961	0	0	0	0	0	0	0.490196078431373	0	0	0	0	0	0	0	0	1.96078431372549	0	0	0	0	0.490196078431373	0	0.490196078431373	0	0	1.47058823529412	0.980392156862745	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	376	"AWI"	376	4107	4814	4486	39.2523364485981	0	0	0	0	1.86915887850467	0	0	0	0	0	0	0	0	0	11.214953271028	0	24.2990654205607	0	0	0	0	0	0.934579439252336	6.54205607476635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.54205607476635	0	0	0	0	0.934579439252336	0	0	0.934579439252336	0.934579439252336	5.60747663551402	0.934579439252336	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	378	"AWI"	378	4240	4882	4572	10.9289617486339	0	0	0	0	0	0	21.3114754098361	0	0	0	0.273224043715847	0	0	0	5.73770491803279	0	7.92349726775956	5.73770491803279	0	0	0	0	0.273224043715847	1.09289617486339	0	0	0	0	0	0	0	43.7158469945355	0	0	0	0	0	0	0	0.819672131147541	0	0	0	0	0	0	0.273224043715847	0	0.273224043715847	1.36612021857923	0.273224043715847	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	380	"AWI"	380	4393	4937	4657	22.5490196078431	0	0	0	0	0.490196078431373	0	64.7058823529412	0	0	0	0	0	0	0	3.43137254901961	0	3.92156862745098	0	0	0	0	0	0	1.47058823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43137254901961	0	0	0	0	0	0	0	0	0	0	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	382	"AWI"	382	4482	5030	4745	9.01898734177215	0	0	0	0	0.316455696202532	0	34.9683544303797	0	0	0	0	0	0	0.158227848101266	3.63924050632911	0	5.37974683544304	0	0	0.158227848101266	0.158227848101266	0	0.158227848101266	2.05696202531646	0	0	0	0	0	0	0	38.9240506329114	0	0	0	0	0	0	0	2.53164556962025	0	0	0	0	0.316455696202532	0	0.158227848101266	0	0.316455696202532	1.42405063291139	0.316455696202532	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	384	"AWI"	384	4571	5109	4834	14.6706586826347	0.29940119760479	0	0	0	0.29940119760479	0	30.8383233532934	0	0	0	0	0	0	0	4.79041916167665	0.598802395209581	6.2874251497006	3.59281437125748	0	0	0	0	0	1.79640718562874	0	0	0	0.29940119760479	0	0	0	31.1377245508982	0	0	0	0	0	0	0	2.9940119760479	0	0	0	0	0.29940119760479	0	0.29940119760479	0.29940119760479	0.598802395209581	0.598802395209581	0.29940119760479	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	386	"AWI"	386	4617	5262	4909	16.3978494623656	0	0	0	0	0	0	36.0215053763441	0	0	0	0	0	0	0	3.49462365591398	0	4.03225806451613	3.2258064516129	0	0.268817204301075	0	0	0	2.41935483870968	0	0	0	0	0	0	0	29.5698924731183	0	0	0	0	0	0	0	1.88172043010753	0	0	0	0	0.537634408602151	0	0.268817204301075	0.268817204301075	0.268817204301075	0.806451612903226	0.537634408602151	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	388	"AWI"	388	4678	5383	4991	21.4285714285714	0	0	0	0	0	0	49.1071428571429	0	0	0	0.446428571428571	0.892857142857143	0	0	2.23214285714286	0	12.5	4.46428571428571	0	0	0	0	0.446428571428571	1.33928571428571	0.446428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.01785714285714	0	0	0	0	0.446428571428571	0	0	0	0	2.23214285714286	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	390	"AWI"	390	4741	5465	5076	13.7795275590551	0.393700787401575	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54330708661417	0	10.6299212598425	0	0	0	0	0	0	2.36220472440945	0	0	0	0	0	0	0	62.992125984252	0	0	0	0	0	0	0	3.1496062992126	0	0	0	0	0	0	0.78740157480315	0	0	1.96850393700787	0.393700787401575	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	392	"AWI"	392	4782	5587	5158	14.3646408839779	0	0	0	0	0.276243093922652	0	33.4254143646409	0	0	0	0	0	0	0	4.97237569060773	0	8.83977900552486	0	0	0	0	0	0.276243093922652	1.10497237569061	0	0	0	0	0	0.276243093922652	0	30.6629834254144	0	0	0	0	0	0	0	3.03867403314917	0	0	0	0	0	0	0.276243093922652	0	0.552486187845304	1.65745856353591	0.276243093922652	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	394	"AWI"	394	4871	5666	5249	10.1190476190476	0	0	0	0	0	0	28.2738095238095	0	0	0.297619047619048	0	0	0	0	5.35714285714286	0	4.16666666666667	0	0	0	0.595238095238095	0	0	1.19047619047619	0	0	0	0	0	0	0	44.3452380952381	0	0	0	0	0	0	0	3.27380952380952	0	0	0	0	0.297619047619048	0	0	0	0.595238095238095	1.48809523809524	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	396	"AWI"	396	4919	5760	5341	13.0555555555556	0	0	0	0	0.277777777777778	0	28.6111111111111	0	0	0	0	0	0	0	2.5	0	4.16666666666667	0	0	0	0	0	0	1.66666666666667	0	0	0	0	0	0	0	45.2777777777778	0	0	0	0	0	0	0	2.77777777777778	0	0	0	0	0	0	0.277777777777778	0	0.555555555555556	0.833333333333333	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	398	"AWI"	398	5011	5851	5424	9.28381962864722	0	0	0	0	0.26525198938992	0	36.3395225464191	0	0	0	0	0	0	0	4.24403183023873	0.26525198938992	4.50928381962865	0	0	0	0	0	0.26525198938992	1.3262599469496	0.26525198938992	0	0	0	0	0	0	36.8700265251989	0	0	0	0	0	0	0	2.91777188328912	0	0	0	0	0.795755968169761	0	0	0	0.26525198938992	2.38726790450928	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	402	"AWI"	402	5159	6018	5604	13.0563798219585	0	0	0	0	0	0	29.9703264094956	0	0	0	0	0	0	0	3.26409495548961	0	6.23145400593472	0	0	0	0	0	0.29673590504451	1.48367952522255	0	0	0	0.29673590504451	0	0	0	39.1691394658754	0	0	0	0	0	0.29673590504451	0	3.56083086053412	0	0	0	0	0	0	0	0.29673590504451	0.593471810089021	1.18694362017804	0.29673590504451	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	404	"AWI"	404	5268	6067	5694	10.7579462102689	0	0	0	0	0	0	34.718826405868	0	0	0	0	0	0	0	4.40097799511002	0	4.88997555012225	0	0	0	0	0	0	1.22249388753056	0	0	0	0	0	0	0	38.6308068459658	0	0	0	0	0	0	0	2.44498777506112	0	0	0	0	0.488997555012225	0	0	0	0.244498777506112	1.71149144254279	0.488997555012225	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	406	"AWI"	406	5344	6127	5781	10.2493074792244	0	0	0	0	0.277008310249307	0	26.3157894736842	0	0	0	0	0	0	0	1.38504155124654	0	4.98614958448753	6.09418282548476	0	0	0	0	0	0.831024930747922	0	0	0	0	0	0	0	44.3213296398892	0	0	0	0	0	0	0	2.77008310249307	0	0	0	0	0.554016620498615	0	0.277008310249307	0.277008310249307	0.831024930747922	0.831024930747922	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	408	"AWI"	408	5478	6203	5864	12.2666666666667	0	0	0	0	0.266666666666667	0	30.1333333333333	0	0	0	0	0	0	0	5.06666666666667	0.266666666666667	6.66666666666667	0	0	0	0	0	0	3.2	0	0	0	0	0	0	0	36	0	0	0	0	0	0.266666666666667	0	1.33333333333333	0	0	0	0	1.06666666666667	0	0	0.266666666666667	0.8	2.13333333333333	0.266666666666667	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	410	"AWI"	410	5624	6238	5943	8.91304347826087	0	0	0	0.217391304347826	0.652173913043478	0	30.6521739130435	0	0	0	0	0	0	0	3.47826086956522	0	6.73913043478261	0	0	0	0.434782608695652	0	0	1.30434782608696	0	0	0	0	0	0	0	42.3913043478261	0	0	0	0	0	0	0	2.82608695652174	0	0	0	0	0	0	0	0	0.434782608695652	1.73913043478261	0.217391304347826	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	412	"AWI"	412	5709	6305	6026	19.4029850746269	0	0	0	0	0.497512437810945	0	51.2437810945274	0	0	0	0	0	0	0	6.96517412935323	0	5.97014925373134	0	0	0	0	0	0	4.97512437810945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.97512437810945	0	0	0	0	0.497512437810945	0	0	0	1.99004975124378	2.98507462686567	0.497512437810945	0
