"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3273	4251	"Loch Maree"	57.672206	-5.479654	180	"AWI"	180	3787	4429	4133	229	0	0	0	0	1	0	0	236	0	3	0	185	0	54	0	0	0	0	0	0	0	51	6	3	1	1	0	130	0	95	0	0	13	0	0	0	0	1	0	0	0	0	7	3	0
3273	4251	"Loch Maree"	57.672206	-5.479654	190	"AWI"	190	4063	4616	4363	66	0	0	0	0	0	0	0	101	0	0	0	60	0	25	0	0	0	0	0	0	0	21	1	2	0	0	0	54	0	40	0	0	10	0	0	0	0	4	0	0	0	0	4	1	0
3273	4251	"Loch Maree"	57.672206	-5.479654	200	"AWI"	200	4349	4793	4592	56	0	0	0	0	0	0	0	77	0	0	0	84	0	45	0	0	0	0	2	0	0	0	0	0	0	0	0	45	0	59	0	0	9	0	0	0	0	0	0	0	0	0	5	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	205	"AWI"	205	4516	4881	4707	47	0	0	0	0	0	0	0	73	0	0	0	46	0	29	0	0	0	0	0	0	1	42	2	1	0	1	0	91	0	38	0	0	18	0	0	0	0	1	0	0	0	1	1	1	0
3273	4251	"Loch Maree"	57.672206	-5.479654	210	"AWI"	210	4618	5027	4822	80	0	0	0	0	0	0	0	144	0	0	0	72	0	26	0	0	0	0	1	0	0	43	2	0	0	1	0	159	0	42	0	0	19	0	0	0	0	6	0	0	0	0	5	2	0
3273	4251	"Loch Maree"	57.672206	-5.479654	215	"AWI"	215	4720	5173	4942	57	0	0	0	0	0	0	0	105	0	0	0	44	0	17	0	0	0	0	1	0	0	54	4	1	0	0	0	201	0	32	0	0	21	0	0	0	0	2	0	0	1	1	4	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	220	"AWI"	220	4825	5307	5056	144	0	0	0	0	0	0	0	215	1	0	0	107	0	45	0	0	0	0	0	0	0	46	8	4	0	0	0	259	0	85	0	0	34	0	0	0	0	4	0	3	0	0	8	1	0
3273	4251	"Loch Maree"	57.672206	-5.479654	230	"AWI"	230	5049	5550	5295	97	0	0	0	0	0	0	0	160	0	0	0	57	0	10	0	0	0	0	3	0	0	34	11	0	0	0	0	266	0	31	0	0	28	0	0	0	0	1	0	1	0	0	11	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	240	"AWI"	240	5289	5781	5531	76	0	0	0	0	0	0	0	146	0	0	0	48	0	15	1	0	0	0	2	0	0	37	5	1	0	0	0	184	0	27	0	0	22	0	0	0	0	2	0	1	0	0	3	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	250	"AWI"	250	5551	5991	5768	173	0	0	0	0	0	0	0	171	0	0	0	59	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	174	0	25	0	0	28	0	0	0	0	2	0	0	0	0	2	1	1
3273	4251	"Loch Maree"	57.672206	-5.479654	260	"AWI"	260	5793	6233	5998	71	0	0	0	0	0	0	0	144	0	0	0	49	0	17	0	0	0	0	1	0	0	42	4	4	0	0	0	198	0	29	0	0	17	0	0	0	0	4	0	1	0	0	14	1	0
3273	4251	"Loch Maree"	57.672206	-5.479654	270	"AWI"	270	5982	6494	6225	128	0	0	0	0	0	0	0	161	0	0	0	73	0	40	0	0	0	0	4	0	0	49	6	3	0	0	0	377	0	41	0	0	59	0	0	0	0	10	0	0	0	0	13	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	280	"AWI"	280	6186	6735	6457	69	0	0	0	0	1	0	0	141	0	0	0	41	0	17	0	0	0	0	0	0	0	42	1	1	0	0	0	278	0	18	0	0	30	0	0	1	0	5	0	2	0	1	13	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	290	"AWI"	290	6417	6962	6691	110	0	0	0	0	0	0	0	166	0	0	0	50	0	0	0	0	0	0	2	0	0	27	3	1	0	0	0	302	0	28	0	0	15	0	0	0	0	9	0	0	0	1	10	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	300	"AWI"	300	6658	7173	6923	22	0	0	0	0	0	0	0	59	0	0	0	17	0	11	0	0	0	0	0	0	0	0	4	0	0	1	0	146	0	16	0	0	9	0	0	0	0	0	0	0	0	0	2	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	310	"AWI"	310	6906	7366	7157	87	0	0	0	0	0	0	0	117	0	0	0	70	0	10	0	0	0	0	1	0	0	45	5	0	0	0	0	171	0	21	0	0	16	0	0	0	0	4	0	0	0	0	9	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	320	"AWI"	320	7194	7543	7382	79	0	0	0	0	1	0	0	128	0	0	0	44	1	10	0	0	0	0	2	0	0	25	4	1	0	0	0	313	0	25	0	0	15	0	0	0	0	3	0	0	0	0	8	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	325	"AWI"	325	7333	7699	7504	5	0	0	0	0	0	0	0	97	0	0	0	75	0	0	0	0	0	0	0	0	0	0	11	2	0	1	0	319	0	19	0	0	24	0	0	1	0	8	0	0	0	1	2	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	330	"AWI"	330	7430	7874	7634	4	0	0	0	0	1	0	0	110	0	0	0	62	1	16	0	0	0	0	2	0	0	30	13	0	0	1	0	466	0	34	0	0	22	0	0	0	0	11	0	1	0	1	8	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	335	"AWI"	335	7535	8040	7766	1	0	0	0	0	0	0	0	45	0	0	0	30	0	7	0	0	0	0	1	0	0	0	5	1	0	0	0	194	0	16	0	0	6	0	0	0	0	1	0	1	0	0	1	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	340	"AWI"	340	7640	8200	7901	0	0	0	0	0	0	0	0	66	0	0	0	20	0	9	0	0	0	0	0	0	0	16	8	1	0	0	0	308	0	13	0	0	17	0	0	0	0	8	0	0	0	1	6	1	0
3273	4251	"Loch Maree"	57.672206	-5.479654	350	"AWI"	350	7867	8488	8167	0	0	0	0	0	0	0	0	55	0	0	0	45	0	12	0	0	0	0	1	0	0	0	11	0	0	1	0	406	0	11	0	1	22	0	0	0	0	6	0	1	0	0	7	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	360	"AWI"	360	8104	8757	8441	0	2	0	0	0	0	0	0	112	0	0	0	38	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	397	0	27	0	0	19	0	0	0	0	6	0	1	0	1	11	1	0
3273	4251	"Loch Maree"	57.672206	-5.479654	370	"AWI"	370	8366	8999	8712	0	0	0	0	0	0	0	0	134	0	0	0	36	0	19	0	0	0	0	0	0	0	0	23	0	0	0	0	263	0	29	0	0	28	0	0	0	0	20	0	0	0	0	2	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	380	"AWI"	380	8645	9229	8984	0	0	0	0	0	0	0	0	184	0	0	0	45	0	21	0	0	0	0	0	0	0	0	28	0	0	0	0	184	0	30	0	0	19	0	0	0	0	19	0	0	1	0	3	0	1
3273	4251	"Loch Maree"	57.672206	-5.479654	385	"AWI"	385	8766	9348	9109	0	0	0	0	0	1	0	0	110	0	0	0	37	0	20	0	0	0	0	1	0	0	49	24	0	0	0	0	34	0	34	0	0	20	0	0	0	0	15	0	2	0	0	1	1	1
3273	4251	"Loch Maree"	57.672206	-5.479654	390	"AWI"	390	8874	9467	9217	1	0	0	0	0	1	0	0	118	0	0	0	24	0	14	0	0	0	0	0	0	0	0	7	0	0	1	0	44	0	15	0	0	12	0	0	0	0	13	0	2	0	1	5	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	395	"AWI"	395	8985	9580	9324	1	0	0	0	0	1	0	0	125	0	0	0	31	0	27	0	0	0	0	0	0	0	64	13	0	0	1	0	16	0	37	0	0	16	0	0	0	0	28	0	3	0	0	4	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	400	"AWI"	400	9097	9694	9428	0	0	0	0	0	0	0	0	139	0	0	0	37	0	42	0	0	0	0	0	0	0	0	3	0	1	1	0	71	0	73	0	0	17	0	0	0	0	24	0	3	0	0	3	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	410	"AWI"	410	9326	9909	9647	0	0	0	0	0	1	0	0	159	0	0	0	79	0	37	0	0	0	0	0	0	0	0	7	0	0	1	0	21	0	61	0	0	10	0	0	0	0	27	0	8	0	0	10	2	0
3273	4251	"Loch Maree"	57.672206	-5.479654	420	"AWI"	420	9559	10108	9865	0	0	0	0	0	0	0	0	203	0	0	0	44	0	0	0	0	0	0	0	0	0	0	47	0	0	1	0	22	0	62	0	0	4	0	0	0	0	39	0	0	0	0	5	1	0
3273	4251	"Loch Maree"	57.672206	-5.479654	425	"AWI"	425	9674	10205	9974	0	0	0	0	0	0	0	0	97	1	0	0	26	0	0	0	0	0	0	0	0	0	31	31	0	0	0	0	20	0	49	0	0	1	0	0	0	0	29	0	0	0	0	0	1	0
3273	4251	"Loch Maree"	57.672206	-5.479654	430	"AWI"	430	9796	10300	10081	0	0	0	0	0	1	0	0	175	0	0	0	12	0	27	0	0	0	0	0	0	0	0	64	0	0	0	0	26	0	67	0	0	5	0	0	1	0	43	0	0	0	0	0	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	435	"AWI"	435	9896	10430	10189	0	0	0	0	0	1	0	0	81	0	0	0	10	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	21	0	66	0	0	1	0	0	0	0	47	0	0	0	0	0	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	440	"AWI"	440	9993	10543	10297	0	0	0	0	0	0	0	0	47	2	0	0	4	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	57	0	113	0	1	1	0	0	0	0	41	0	0	0	0	0	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	450	"AWI"	450	10202	10859	10529	0	0	0	0	0	0	0	0	8	1	0	0	5	0	11	0	0	0	0	0	0	0	0	160	0	0	0	0	6	0	46	0	0	2	0	0	0	0	15	0	1	0	0	0	0	0
3273	4251	"Loch Maree"	57.672206	-5.479654	460	"AWI"	460	10407	11149	10764	0	0	0	0	0	0	0	0	0	1	0	0	1	0	17	0	0	0	0	0	0	0	0	100	0	0	0	0	10	0	50	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0
