"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juniperus"	"Liliaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
15732	24145	"Úpské rašelinište"	50.736004	15.70752	0	"AWI"	0	-125	39	-44	0.46189376443418	0.23094688221709	3.46420323325635	0.92378752886836	0.46189376443418	0	0	5.54272517321016	0	0.23094688221709	0	0.23094688221709	36.7205542725173	0	0	1.15473441108545	0.23094688221709	0.23094688221709	0.46189376443418	0.46189376443418	0.23094688221709	4.6189376443418	23.094688221709	0	14.5496535796767	2.54041570438799	0.69284064665127	0.92378752886836	0	0.46189376443418	1.15473441108545	0.23094688221709	0.23094688221709	0.46189376443418
15732	24145	"Úpské rašelinište"	50.736004	15.70752	10	"AWI"	10	98	751	418	3.75335120643432	0	8.57908847184987	0.536193029490617	0	2.68096514745308	0.804289544235925	8.84718498659517	0.268096514745308	0.268096514745308	0.268096514745308	1.34048257372654	6.70241286863271	0	0	10.9919571045576	0	0	0	0	0.536193029490617	8.57908847184987	28.9544235924933	0	12.3324396782842	1.07238605898123	0	0	0	2.41286863270777	0.268096514745308	0.268096514745308	0.536193029490617	0
15732	24145	"Úpské rašelinište"	50.736004	15.70752	20	"AWI"	20	802	1046	936	6.30630630630631	1.5015015015015	11.1111111111111	0.600600600600601	0.600600600600601	1.2012012012012	0	5.10510510510511	0	0	0	3.003003003003	1.2012012012012	0	0	12.6126126126126	0	0.3003003003003	0	0	3.9039039039039	7.20720720720721	34.8348348348348	0	3.3033033033033	5.70570570570571	0	0	0	0.3003003003003	0.3003003003003	0.900900900900901	0	0
15732	24145	"Úpské rašelinište"	50.736004	15.70752	40	"AWI"	40	1558	1772	1652	38.3954154727794	0.573065902578797	4.58452722063037	0	0	0.573065902578797	0	1.14613180515759	0	0	0	1.43266475644699	3.43839541547278	0	0	21.2034383954155	0	0	0	0	1.71919770773639	7.16332378223496	17.7650429799427	0	0	1.14613180515759	0	0	0	0.859598853868195	0	0	0	0
15732	24145	"Úpské rašelinište"	50.736004	15.70752	50	"AWI"	50	1693	1999	1831	10	0	5.83333333333333	0	0	3.33333333333333	0	5	0	0	0	0.833333333333333	7.5	0	0	5.83333333333333	0	0	0	0	2.5	11.25	41.25	0	3.75	2.5	0	0	0	0	0	0.416666666666667	0	0
15732	24145	"Úpské rašelinište"	50.736004	15.70752	60	"AWI"	60	1905	2146	2012	14.7727272727273	0.378787878787879	16.2878787878788	0.757575757575758	0.757575757575758	0	0	4.16666666666667	0	0	0	1.13636363636364	8.71212121212121	0	0.378787878787879	11.7424242424242	0	0	0	0	1.13636363636364	3.78787878787879	34.469696969697	0	0	1.13636363636364	0	0	0	0	0	0.378787878787879	0	0
15732	24145	"Úpské rašelinište"	50.736004	15.70752	70	"AWI"	70	2102	2617	2347	18.960244648318	0.305810397553517	14.0672782874618	0.305810397553517	0	1.22324159021407	0	4.28134556574923	0	0	0	3.97553516819572	7.95107033639144	0	0.305810397553517	9.48012232415902	0	0	0	0	2.44648318042813	4.58715596330275	28.4403669724771	0	0	2.14067278287462	0.611620795107034	0	0.305810397553517	0	0.305810397553517	0.305810397553517	0	0
15732	24145	"Úpské rašelinište"	50.736004	15.70752	80	"AWI"	80	2479	2813	2729	12.3809523809524	0	3.80952380952381	0	0	0.952380952380952	0	1.9047619047619	0	0	0	2.85714285714286	1.9047619047619	0	0	19.047619047619	0	0	0	0	1.9047619047619	17.1428571428571	34.2857142857143	0	0	2.85714285714286	0.952380952380952	0	0	0	0	0	0	0
