"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	185	"AWI"	185	3139	4560	3902	0.416666666666667	0	6.66666666666667	0	0	0	1.25	0	0	1.66666666666667	0	0.833333333333333	0	4.16666666666667	0	0	0.416666666666667	0	16.6666666666667	0.833333333333333	0	0	0	0.416666666666667	0	12.5	0	0	0	0	5.83333333333333	0	0	0	0	3.33333333333333	0	10	0	9.16666666666667	0	19.1666666666667	0	0	0.416666666666667	0	0	1.25	0	0	0	0	0	0	0.416666666666667	4.16666666666667	0.416666666666667
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	195	"AWI"	195	3298	4814	4075	0.72202166064982	0	9.74729241877256	0	0	0	0.36101083032491	0	0	4.69314079422383	0	0.72202166064982	0	3.24909747292419	0	0	1.08303249097473	0	16.6064981949458	0.36101083032491	0	0	0	0.72202166064982	0	7.22021660649819	1.44404332129964	0	0	0	7.5812274368231	1.08303249097473	0	0	0	2.88808664259928	1.08303249097473	4.33212996389892	0	8.30324909747292	0	25.2707581227437	0.36101083032491	0	0.72202166064982	0	0	0	0	0	0	0	0	0	0.72202166064982	0.72202166064982	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	205	"AWI"	205	3454	4998	4236	1.00502512562814	0.50251256281407	11.0552763819095	0	0	0	0	0	0	4.52261306532663	0	0	0	5.0251256281407	0	0	2.01005025125628	0	20.1005025125628	4.02010050251256	0	0	0	1.00502512562814	0	17.5879396984925	0	0	0	0	4.02010050251256	0	0	0	0	2.01005025125628	0	1.00502512562814	0	9.54773869346734	0	12.5628140703518	0	0	0	0	0	1.00502512562814	0	0	0	0	0	0.50251256281407	0	2.51256281407035	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	215	"AWI"	215	3585	5212	4390	1.54798761609907	0	14.2414860681115	0	0.619195046439629	0.309597523219814	1.23839009287926	0	0	3.71517027863777	0	0	0	10.2167182662539	0	0	1.85758513931889	0	23.8390092879257	0.619195046439629	0	0	0	0.309597523219814	0	13.6222910216718	0.309597523219814	0	0	0	4.02476780185759	0	0	0	0	0.309597523219814	0	1.54798761609907	0	6.19195046439629	0	10.5263157894737	0	0	0	0	0	0.309597523219814	0.619195046439629	0	0	0	0	0.309597523219814	0.309597523219814	3.40557275541796	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	225	"AWI"	225	3691	5482	4540	1.99203187250996	0	3.58565737051793	0	0.398406374501992	0	0.796812749003984	0	0	1.99203187250996	0	0	0	18.7250996015936	0	0.398406374501992	1.99203187250996	0	9.9601593625498	0.796812749003984	0	0	0	0	0	13.5458167330677	0	0	0	0	2.39043824701195	1.59362549800797	0	0	0	1.19521912350598	0.796812749003984	0	0	11.5537848605578	0	6.77290836653386	0	0	0	0	0.398406374501992	1.99203187250996	0	0	0.398406374501992	0	0	0	1.59362549800797	17.1314741035857	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	235	"AWI"	235	3836	5615	4702	1.5625	0	9.375	0	0	0	1.5625	0	0	4.6875	0	0	0	14.0625	0	0	1.5625	0	7.8125	0	0	0	0	0	0	18.75	0	0	0	0	1.5625	1.5625	0	0	0	0	4.6875	0	0	0	0	18.75	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0625	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	245	"AWI"	245	3926	5826	4851	5.97014925373134	0	12.4378109452736	0	0	0.497512437810945	0.995024875621891	0	0	0.995024875621891	0	0	0	0	0	0	0	0	4.47761194029851	0	0	0	0	0	0	52.7363184079602	0	0	0	0	0.497512437810945	0	0.497512437810945	0	0	0	0.497512437810945	1.49253731343284	0	0	0	16.4179104477612	1.49253731343284	0	0	0	0	0	0	0	0	0	0	0	0.995024875621891	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	250	"AWI"	250	3991	5924	4928	2.33333333333333	0.333333333333333	7.66666666666667	0	0	0	0.666666666666667	0	0	3.66666666666667	0	0.333333333333333	0	21.6666666666667	0	0	0.666666666666667	0	5	1	0	0	0	0.666666666666667	0	12.6666666666667	0	0	0	0	0.666666666666667	0	0	0	0	0.666666666666667	2	1.33333333333333	0	6	0	8.33333333333333	0	0	0	0	0	1	0	0	0	0	0	0	1.33333333333333	22	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	255	"AWI"	255	4069	6004	5006	3.90625	0.390625	14.453125	0.390625	0	0.390625	0.390625	0	0	1.171875	0	0	0	1.171875	0	0	0.390625	0	6.25	0	0	0	0	0	0	41.015625	1.953125	0	0	0	0.390625	0.78125	0	0	0	0.390625	0.390625	0.78125	0	5.859375	0	16.015625	0.390625	0	0	0	0	0.78125	0	0	0	0	0	0	1.171875	1.171875	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	265	"AWI"	265	4197	6188	5166	5	0.294117647058824	14.7058823529412	0	0	0	0	0	0	2.05882352941176	0	0.294117647058824	0	0	0	0.294117647058824	0	0	11.4705882352941	0.588235294117647	0	0	0	0	0	43.5294117647059	1.17647058823529	0	0	0	0	0.294117647058824	0	0	0	0	0	0.294117647058824	0	2.05882352941176	0	15.8823529411765	0	0	0.294117647058824	0	0	0.294117647058824	0	0	0	0	0	0	1.47058823529412	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	275	"AWI"	275	4324	6375	5322	6.90789473684211	0	18.0921052631579	0	0	0	0.328947368421053	0	0	4.60526315789474	0	0.328947368421053	0	0	0	0	0	0	8.55263157894737	0	0	0	0	0	0	42.7631578947368	0	0	0	0	0	0	0	0	0	0	0	0.986842105263158	0	0	0	15.1315789473684	0.657894736842105	0	0	0	0.328947368421053	0	0	0	0	0	0	0	1.31578947368421	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	285	"AWI"	285	4460	6498	5481	11.8721461187215	0	12.3287671232877	0.45662100456621	0	0	0	0	0	1.82648401826484	0	0	0	0	0	0	0	0	6.39269406392694	0	0	0	0	0	0	45.662100456621	2.28310502283105	0	0	0	0	0	0	0	0	0	0	0.45662100456621	0	0	0	13.6986301369863	0.91324200913242	0	0	0	0	0	0	0	0	0.91324200913242	0	0.45662100456621	2.73972602739726	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	295	"AWI"	295	4575	6672	5640	18.2291666666667	0	6.77083333333333	0	0	0.520833333333333	0	0	0	1.04166666666667	0	0	0	0	0	0	0	0	14.0625	0	0	0	0	0	0	37.5	1.04166666666667	0	0	0	0	0	0	0	0	0	0	0.520833333333333	0	0	0	10.4166666666667	0	0	0	0	0	0	0	0	0	0.520833333333333	0	1.5625	7.8125	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	305	"AWI"	305	4731	6794	5791	18.4563758389262	0	4.69798657718121	0	0	0.671140939597315	0	0	0	0.335570469798658	0	0	0	0	0	0	0	0	8.38926174496644	0	0	0	0	0	0	35.2348993288591	4.02684563758389	0	0	0.335570469798658	0	0	0	0	0	0	0	0.671140939597315	0	0	0	13.758389261745	0	0	0	0	0	0	0	0	0	2.3489932885906	0	2.01342281879195	9.06040268456376	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	315	"AWI"	315	4871	6945	5948	39.9280575539568	0.719424460431655	5.39568345323741	0	0	0	0	0	0	1.07913669064748	0	0	0	0	0	0	0	0	10.431654676259	0	0	0	0	0	0	12.589928057554	3.59712230215827	0	0	0	0	0	0	0	0	0	0	1.79856115107914	0	0	0	10.0719424460432	0	0	0	0	0	0.719424460431655	0	0	0	0.719424460431655	0	3.9568345323741	8.99280575539568	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	325	"AWI"	325	5013	7111	6099	54.7511312217195	0.452488687782805	3.61990950226244	0	0	0.904977375565611	0	0	0	1.35746606334842	0	0	0	0	0	0.452488687782805	0	0	7.69230769230769	0	0	0	0	0	0	8.1447963800905	2.71493212669683	0	0	0	0	0	0	0	0	0	0	1.35746606334842	0	0	0	9.04977375565611	0	0	0	0	0	0	0	0	0	0	0	4.52488687782805	4.97737556561086	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	335	"AWI"	335	5216	7221	6267	37.1287128712871	0.99009900990099	4.45544554455445	0	0.495049504950495	0.495049504950495	0.495049504950495	0	0	1.48514851485149	0	0	0	0	0	0.99009900990099	0	0	11.8811881188119	0	0	0	0	0	0	1.48514851485149	1.98019801980198	0	0	0.495049504950495	0	0	0	0	0	0	0	0	0	0	0	16.8316831683168	0	0	0	0	0	0.495049504950495	0	0	0	1.98019801980198	0	3.96039603960396	14.3564356435644	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	345	"AWI"	345	5342	7380	6424	40.4494382022472	0.749063670411985	2.99625468164794	0	0	0.749063670411985	0.749063670411985	0	0	0.749063670411985	0	0	0	0	0	0	0	0	13.1086142322097	0	0	0	0	0	0	5.99250936329588	3.37078651685393	0	0	0	0	0	0	0	0	0	0	1.12359550561798	0	0	0	16.4794007490637	0.374531835205993	0	0	0	0	0	0	0	0	0	0	4.49438202247191	8.61423220973783	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	355	"AWI"	355	5523	7487	6578	34.3511450381679	1.14503816793893	0.381679389312977	0	0.381679389312977	0.381679389312977	0	0	0	0	0	0	0	0	0	0	0	0	11.4503816793893	0.381679389312977	0	0	0	0	0	0.381679389312977	8.77862595419847	0	0	0	0	0	0	0	0	0	0	3.05343511450382	0	0	0	15.2671755725191	0	0	0.381679389312977	0	0	0.381679389312977	0	0	0	0	0	6.48854961832061	16.793893129771	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	365	"AWI"	365	5661	7605	6734	30.6930693069307	0.99009900990099	2.31023102310231	0	0	0.33003300330033	0.33003300330033	0	0	0.33003300330033	0	0	0	0	0	0	0	0	15.8415841584158	0	0	0	0	0	0	0.66006600660066	6.6006600660066	0	0	0	0	0	0	0	0	0	0	1.32013201320132	0	0	0	14.5214521452145	0	0	0.33003300330033	0	0	0.66006600660066	0	0	0	0	0	6.27062706270627	18.8118811881188	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	375	"AWI"	375	5841	7739	6884	33.4801762114537	0.881057268722467	1.3215859030837	0	0	0	0	0	0	0	0	0	0	0	0	0.440528634361234	0	0	18.5022026431718	0.440528634361234	0	0	0	0	0	3.08370044052863	7.9295154185022	0	0	0	0	0	0.881057268722467	0	0	0	0	2.6431718061674	0	0	0	9.2511013215859	0	0	0.881057268722467	0	0	0.440528634361234	0	0	0	0	0	6.6079295154185	13.215859030837	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	385	"AWI"	385	6040	7821	7041	39.2405063291139	0	2.53164556962025	0	0.421940928270042	0.843881856540084	0	0	0	0	0	0	0	0	0	0.843881856540084	0	0	9.70464135021097	1.26582278481013	0	0	0	0.421940928270042	0	2.10970464135021	4.21940928270042	0	0	0	0	0	0	0	0	0	0	1.68776371308017	0	0	0	16.0337552742616	0	0	0.421940928270042	0	0	0.421940928270042	0	0	0	0	0	2.9535864978903	16.8776371308017	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	395	"AWI"	395	6177	7979	7201	25.5813953488372	0	4.36046511627907	0	0	2.32558139534884	0	0	0	1.16279069767442	0	0	0	0	0	0	0	0	18.0232558139535	0.581395348837209	0	0	0	0	0	5.23255813953488	2.32558139534884	0	0	0	0	0	0	0	0	0	0	3.19767441860465	0	0	0	10.7558139534884	0	0	0	0	0	0	0	0	0	0	0	8.72093023255814	17.7325581395349	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	405	"AWI"	405	6427	8052	7347	44.8275862068966	0.344827586206897	2.75862068965517	0	0	1.03448275862069	0	0	0	0	0	0	0	0	0	0	0	0	14.1379310344828	0	0	0	0	0	0	1.37931034482759	2.75862068965517	0	0	0	0	0	0	0	0	0	0	1.37931034482759	0	0	0	14.8275862068966	0.344827586206897	0	0	0	0	0	0	0	0	2.06896551724138	0	4.48275862068965	9.6551724137931	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	415	"AWI"	415	6590	8157	7504	49.7109826589595	0	1.15606936416185	0	0	1.15606936416185	0.578034682080925	0	0	0	0	0	0	0	0	0	0	0	8.09248554913295	0	0	0	0	0	0	1.73410404624277	3.46820809248555	0	0	0	0	0	0	0	0	0	0	1.15606936416185	0	0	0	15.606936416185	0	0	0	0	0	0	0	0	0	4.6242774566474	0	2.89017341040462	9.82658959537572	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	425	"AWI"	425	6820	8274	7650	28.927680798005	0.498753117206983	6.48379052369077	0	0	1.24688279301746	0	0	0	0	0	0	0	0	0	0	0	0	17.4563591022444	0	0	0	0	0	0	0.748129675810474	1.49625935162095	0	0	0	0	0	0	0	0	0	0	2.24438902743142	0	0	0	21.6957605985037	0.498753117206983	0	0	0	0	0	0	0	0	3.99002493765586	0	4.73815461346633	9.97506234413965	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	435	"AWI"	435	7157	8353	7779	40.0763358778626	1.14503816793893	2.29007633587786	0	0	0.763358778625954	0	0	0	0.381679389312977	0	0	0	0	0	0	0	0	17.5572519083969	0	0	0	0	0	0	1.14503816793893	6.10687022900763	0	0	0	0	0	0	0	0	0	0	2.29007633587786	0	0	0	13.3587786259542	0.763358778625954	0	0	0	0	0	0	0	0	0	0	3.81679389312977	10.3053435114504	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	445	"AWI"	445	7331	8481	7924	31.5985130111524	1.11524163568773	2.23048327137546	0	0.371747211895911	0	0.371747211895911	0	0	0	0	0	0	0	0	0	0	0	19.7026022304833	0.371747211895911	0	0	0	0	0	1.48698884758364	6.31970260223048	0	0	0	0	0	0	0	0	0	0	1.48698884758364	0	0	0	12.639405204461	0	0	0	0	0	0	0	0	0	0	0	5.20446096654275	17.1003717472119	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	455	"AWI"	455	7452	8591	8046	38.3512544802867	1.7921146953405	1.0752688172043	0	0	1.4336917562724	0	0	0	0	0	0	0	0	0	0	0	0	8.60215053763441	0	0	0	0	0	0	0.3584229390681	8.60215053763441	0	0	0	0	0	0	0	0	0	0	2.5089605734767	0	0	0	16.8458781362007	0	0	0	0	0	0	0	0	0	0.3584229390681	0	5.37634408602151	14.6953405017921	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	465	"AWI"	465	7568	8767	8165	40.4191616766467	0.29940119760479	1.49700598802395	0	0.598802395209581	0.598802395209581	0	0	0	0.29940119760479	0	0	0	0	0	0	0	0	14.0718562874251	0.29940119760479	0	0	0	0	0	0	5.08982035928144	0	0	0	0	0	0	0	0	0	0	4.49101796407186	0	0	0	12.2754491017964	0.898203592814371	0	0	0	0	0	0	0	0.29940119760479	0.29940119760479	0	5.08982035928144	13.4730538922156	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	475	"AWI"	475	7688	8929	8281	35.1485148514851	0	0.495049504950495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8217821782178	1.48514851485149	0	0	0	0	0	0.495049504950495	4.45544554455445	0	0	0	0	0	0	0	0	0	0	1.48514851485149	0	0	0	15.8415841584158	0	0	0	0	0	0	0.495049504950495	0	0	0	0	5.94059405940594	16.3366336633663	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	485	"AWI"	485	7795	9041	8408	48.062015503876	0.775193798449612	0.775193798449612	0	0	0.775193798449612	0	0	0	0	0	0	0	0	0	0	0	0	9.30232558139535	0	0	0	0	0	0	0	1.55038759689922	0	0	0	0	0	0	0	0	0	0	4.65116279069767	0	0	0	13.953488372093	0	0	0	0	0	0	0	0	0	0	0	4.65116279069767	15.5038759689922	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	495	"AWI"	495	7884	9209	8529	59.0909090909091	0	1.51515151515152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.57575757575758	0	0	0	0	0	0	0	0.757575757575758	0	0	0	0	0	0	0	0	0	0	7.57575757575758	0	0	0	12.1212121212121	0	0	0	0	0	0	0	0	0	0	0	2.27272727272727	9.09090909090909	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	500	"AWI"	500	7979	9248	8590	39.1891891891892	0.45045045045045	0.900900900900901	0	0	2.7027027027027	0	0	0	0.45045045045045	0	0	0	0	0	0	0	0	15.7657657657658	0	0	0	0	0	0	0.45045045045045	1.35135135135135	0	0	0	0	0	0	0	0	0	0	1.8018018018018	0	0	0	16.6666666666667	0	0	0	0	0.45045045045045	0	0	0	0.45045045045045	0	0	5.85585585585586	13.5135135135135	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	505	"AWI"	505	8044	9297	8656	30.7692307692308	1.15384615384615	0.769230769230769	0	0.384615384615385	0.769230769230769	0.769230769230769	0	0	0	0	0	0	0	0	0	0	0	11.5384615384615	0	0	0	0	0	0	0	7.69230769230769	0	0	0	0	0	0	0	0	0	0	2.69230769230769	0	0	0	20.3846153846154	0	0	0	0	0	0.384615384615385	0.769230769230769	0	0	0	0	2.69230769230769	19.2307692307692	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	510	"AWI"	510	8101	9371	8722	27.9279279279279	0.600600600600601	0.900900900900901	0	0	1.8018018018018	0	0	0	0.3003003003003	0	0	0	0	0	0	0	0	23.1231231231231	0	0	0	0	0	0	0	6.00600600600601	0	0	0	0	0	0	0	0	0	0	1.5015015015015	0	0	0	12.012012012012	0.3003003003003	0	0	0	0	0	0	0	0	0	0	6.90690690690691	18.6186186186186	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	520	"AWI"	520	8178	9541	8844	28.4444444444444	2.22222222222222	3.55555555555556	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	16	0.444444444444444	0	0	0	0	0	0	8.88888888888889	0	0	0	0	0	0	0	0	0	0	1.77777777777778	0	0	0	12	0.888888888888889	0	0	0	0	0	0.888888888888889	0	0	0	0	5.33333333333333	18.2222222222222	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	530	"AWI"	530	8366	9633	8964	37.125748502994	1.19760479041916	0	0	0	0.598802395209581	0	0	0	1.19760479041916	0	0	0	0	0	0	0	0	11.9760479041916	0	0	0	0	0	0	0.598802395209581	5.38922155688623	0	0	0	0	0	0	0	0	0	0	3.59281437125748	0	0	0	18.562874251497	0	0	0	0	0	0	0	0	0	0	0	3.59281437125748	16.1676646706587	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	540	"AWI"	540	8470	9756	9088	48.0519480519481	0	0	0	0	0	0	0	0	1.2987012987013	0	0	0	0	0	0	0	0	20.7792207792208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5974025974026	0	0	0	10.3896103896104	0	0	0	0	0	0	0	0	0	0	0	5.19480519480519	11.6883116883117	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	550	"AWI"	550	8750	9884	9273	11.3496932515337	1.53374233128834	0.306748466257669	0	0.306748466257669	0.306748466257669	0	0	0	0.920245398773006	0	0	0	0	0	0	0	0	22.6993865030675	0	0	0	0	0	0	0	4.60122699386503	0	0	0	0	0	0	0	0	0	0	3.37423312883436	0	0	0	18.4049079754601	0	0	0	0	0	0	0.613496932515337	0	0	0	0	7.97546012269939	27.6073619631902	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	560	"AWI"	560	9003	10060	9507	3.98773006134969	0.306748466257669	1.84049079754601	0	0.306748466257669	0.920245398773006	0	0	0	0.306748466257669	0	0	0	0	0	0	0	0	46.9325153374233	0	0	0	0	0	0	0	0.306748466257669	0	0	0	0	0	0	0	0	0	0	1.53374233128834	0	0	0	17.4846625766871	0	0	0	0	0	0	0.613496932515337	0	0	0	0	3.68098159509202	21.7791411042945	0	0
