"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Larix"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	85	"AWI"	85	2744	3415	3093	0	1	185	1	0	0	0	0	0	66	0	5	0	0	0	0	0	0	0	121	159	0	0	0	0	0	0	1	0	9	0	0	2	0	0	0	5	0	0	9	0	12	515	0	0	0	2	0	110	0	0	0	2	0	1	0	0	0	0	0	20	7	2	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	90	"AWI"	90	2805	3510	3176	0	2	133	2	0	0	1	0	0	68	0	2	0	0	0	0	0	0	0	96	59	0	0	0	0	1	0	0	0	6	0	0	2	0	0	0	2	0	0	3	0	3	417	0	0	0	2	0	94	0	0	0	2	0	3	0	1	0	0	0	21	16	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	95	"AWI"	95	2934	3562	3257	0	3	149	1	0	0	2	0	0	48	0	1	0	0	0	0	0	0	0	99	74	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	3	0	2	367	0	0	0	2	0	109	0	0	0	5	0	1	0	0	0	0	0	15	14	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	99	"AWI"	99	3003	3622	3324	0	1	85	1	0	0	8	0	0	40	0	0	0	1	0	0	0	0	0	78	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	255	0	0	0	1	0	67	0	0	0	5	0	0	0	0	0	0	0	14	23	2	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	105	"AWI"	105	3197	3706	3416	0	0	140	1	0	0	4	0	0	84	0	11	0	1	0	0	0	0	0	36	181	0	0	0	0	0	0	0	0	1	0	0	7	1	0	0	3	0	0	18	0	5	725	0	0	0	2	0	53	0	0	0	20	0	3	0	0	0	0	0	7	8	1	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	110	"AWI"	110	3289	3808	3497	0	0	105	1	0	0	2	0	0	79	0	17	0	0	0	0	0	0	0	43	164	0	0	0	0	0	0	1	0	2	0	0	6	0	0	0	11	0	0	25	1	13	639	0	0	0	0	0	72	0	0	0	15	0	1	0	0	0	0	0	3	15	1	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	115	"AWI"	115	3406	3944	3639	0	1	191	0	0	0	1	0	0	86	0	6	0	0	0	0	0	0	0	110	151	0	0	0	0	0	0	4	0	5	0	0	7	3	0	0	5	0	0	23	0	7	430	0	0	0	1	0	119	0	0	0	6	0	1	0	0	0	0	0	21	24	1	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	120	"AWI"	120	3449	4213	3759	0	0	153	0	0	0	1	0	0	47	0	1	0	0	0	0	0	0	0	122	197	0	0	0	0	0	0	0	0	4	0	1	9	0	0	0	7	0	0	4	0	5	429	0	0	0	0	0	107	0	0	0	8	0	1	0	1	0	0	0	27	12	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	125	"AWI"	125	3589	4293	3913	0	0	91	2	0	2	2	0	0	26	0	3	0	0	0	0	0	0	0	94	35	0	0	0	0	0	0	1	0	1	0	0	4	1	0	1	10	0	0	1	0	7	294	0	0	0	2	0	71	0	0	0	2	0	1	0	0	0	0	0	31	16	1	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	130	"AWI"	130	3651	4487	4065	0	1	115	1	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	71	19	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	261	0	0	0	0	0	85	0	0	0	3	0	3	0	0	0	0	0	22	13	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	135	"AWI"	135	3841	4556	4196	0	2	80	1	0	1	0	0	0	18	0	1	0	0	0	0	0	0	0	48	22	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	3	0	0	0	0	2	242	0	0	0	1	0	55	0	0	0	2	0	2	0	0	0	0	0	38	24	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	140	"AWI"	140	3922	4696	4340	0	1	123	0	0	0	2	0	0	24	0	2	0	0	0	0	0	0	0	90	34	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	1	0	0	1	0	2	393	0	0	0	0	0	47	0	0	0	0	0	5	0	0	0	0	0	46	35	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	145	"AWI"	145	4232	4761	4477	0	2	149	0	0	0	4	0	0	87	0	4	0	0	0	0	0	0	0	113	42	0	0	0	0	0	0	1	0	9	0	1	2	0	0	0	62	0	0	7	0	6	420	0	0	0	1	0	82	0	0	0	4	0	3	0	0	0	0	0	37	36	1	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	149	"AWI"	149	4334	4911	4604	0	0	107	1	0	1	0	0	0	56	0	3	0	0	0	0	0	0	0	70	69	0	0	0	0	0	0	1	0	5	0	1	1	0	0	0	18	0	0	14	0	4	427	0	0	0	1	0	63	0	0	0	9	0	4	0	0	0	0	0	15	9	2	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	155	"AWI"	155	4500	5196	4825	0	1	82	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	60	22	0	0	0	0	0	0	1	0	2	0	0	5	0	0	0	0	0	0	0	0	4	243	0	0	0	4	0	34	0	0	0	2	0	0	0	0	0	0	0	19	13	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	160	"AWI"	160	4564	5564	4992	0	0	70	0	0	0	0	0	0	20	0	1	0	0	0	0	0	0	0	62	28	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	6	298	0	0	0	1	0	32	0	0	0	2	0	1	0	1	0	0	0	19	11	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	165	"AWI"	165	4718	5669	5172	0	5	171	1	0	0	1	0	0	42	0	11	0	0	0	0	0	0	0	82	75	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	4	0	0	0	0	10	542	0	0	0	10	0	55	0	0	0	8	0	0	0	0	0	0	0	44	25	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	170	"AWI"	170	4807	5881	5346	0	1	199	2	0	0	3	0	0	43	0	5	1	0	0	0	0	0	0	121	124	0	0	0	0	0	0	0	0	22	0	0	10	0	0	0	0	0	0	3	0	5	389	0	0	0	0	0	75	0	0	0	15	0	3	0	0	0	0	0	35	40	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	175	"AWI"	175	5004	5972	5527	0	2	96	0	0	0	0	0	0	53	0	2	0	0	0	0	0	0	0	68	17	0	0	0	0	0	0	0	0	8	0	0	15	0	0	0	5	0	0	0	0	1	226	0	0	0	4	0	73	0	0	0	4	0	0	0	0	0	0	1	25	24	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	180	"AWI"	180	5121	6133	5711	0	0	76	0	0	0	1	0	0	34	0	0	0	0	0	0	0	0	0	70	87	0	0	0	0	0	0	0	0	13	0	0	5	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	32	0	0	0	5	0	1	0	1	0	0	1	28	20	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	185	"AWI"	185	5436	6198	5873	0	0	66	0	0	1	1	0	0	25	0	2	0	0	0	0	0	0	0	63	62	0	0	0	0	0	0	0	0	13	0	0	3	0	0	0	0	0	0	0	0	1	260	0	0	0	0	0	28	0	0	0	5	0	1	0	0	0	0	0	44	25	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	190	"AWI"	190	5627	6318	6053	0	1	113	1	0	0	0	0	0	35	0	1	0	0	0	0	0	0	0	68	41	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	1	0	2	283	0	0	0	0	0	34	0	0	0	2	0	0	0	0	0	0	0	43	36	2	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	195	"AWI"	195	5975	6384	6214	0	1	103	0	0	0	0	0	0	28	0	3	0	0	0	0	0	0	0	88	107	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	467	0	0	0	0	0	24	0	0	0	2	0	1	0	0	0	0	1	36	55	2	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	199	"AWI"	199	6052	6608	6333	0	0	164	1	0	0	2	0	0	65	0	6	0	0	0	0	0	0	0	68	79	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	676	0	0	0	1	0	76	0	0	0	4	0	1	0	0	0	0	0	71	56	2	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	201	"AWI"	201	6090	6704	6385	0	0	48	0	0	0	0	0	0	61	0	1	0	0	0	0	0	0	0	39	71	0	0	0	0	0	0	0	0	3	0	0	30	0	0	0	0	0	0	1	0	2	452	0	0	0	0	0	12	0	0	0	5	0	0	0	0	0	0	0	17	15	2	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	205	"AWI"	205	6172	6806	6480	0	0	49	0	0	0	0	0	0	35	0	4	0	0	0	0	0	0	0	40	77	0	0	0	0	0	0	0	1	4	0	0	20	0	0	0	0	0	0	0	0	1	375	0	0	0	0	0	22	0	0	0	2	0	2	0	0	0	0	0	19	15	4	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	210	"AWI"	210	6228	7040	6591	0	0	48	1	0	0	3	0	0	37	0	4	0	0	0	0	0	0	0	35	108	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	346	0	0	0	0	0	46	0	0	0	0	0	1	0	0	0	0	0	40	26	3	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	215	"AWI"	215	6346	7128	6722	0	0	44	0	0	0	0	0	0	38	0	2	0	0	0	0	0	0	0	31	112	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	2	612	0	0	0	0	0	18	0	0	0	2	0	4	0	0	0	1	0	35	27	1	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	220	"AWI"	220	6409	7298	6846	0	0	48	0	0	0	0	0	0	19	0	4	0	1	0	0	0	0	0	26	90	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	0	31	0	0	0	3	0	1	0	0	0	0	0	18	22	1	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	225	"AWI"	225	6567	7364	6978	0	0	42	1	0	0	0	0	0	54	0	1	0	0	0	0	0	0	0	44	82	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	670	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	31	36	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	230	"AWI"	230	6654	7485	7109	0	1	35	0	0	0	1	0	0	30	0	2	1	0	0	0	0	0	0	27	52	0	0	0	0	0	0	0	0	3	0	0	7	0	0	0	0	0	0	0	0	1	333	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	17	8	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	235	"AWI"	235	6835	7539	7228	0	0	34	0	0	0	1	0	0	20	0	2	0	0	0	0	0	0	0	26	50	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	3	462	0	0	0	0	0	9	0	0	0	1	0	1	0	0	0	0	0	11	16	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	240	"AWI"	240	6945	7651	7353	0	0	14	0	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	29	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	490	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	11	15	1	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	245	"AWI"	245	7221	7733	7462	0	0	75	2	0	0	3	0	0	44	0	1	0	0	0	0	0	0	0	37	101	0	0	0	0	1	0	0	0	4	0	0	13	0	0	0	0	0	0	0	0	1	1193	0	0	0	0	0	10	0	0	0	4	0	3	0	0	0	0	0	32	24	1	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	249	"AWI"	249	7325	7834	7566	0	0	32	0	0	0	0	0	0	14	0	0	0	1	0	0	0	0	0	16	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	12	5	1	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	255	"AWI"	255	7452	8087	7746	0	0	67	0	0	0	3	0	0	60	0	2	0	0	0	0	0	0	0	40	100	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	941	0	0	0	1	0	11	0	0	0	0	0	1	0	0	0	0	0	22	23	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	260	"AWI"	260	7523	8447	7889	0	0	36	2	0	0	1	0	0	42	0	0	0	0	0	0	0	0	0	37	85	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	671	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	13	11	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	265	"AWI"	265	7667	8553	8062	0	0	28	0	0	0	1	0	0	30	0	0	0	1	0	0	0	0	0	29	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	8	16	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	270	"AWI"	270	7740	8747	8223	0	0	51	0	0	0	1	0	0	60	0	1	0	0	0	0	0	0	0	67	151	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1	926	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	32	36	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	275	"AWI"	275	7922	8841	8393	0	0	43	0	0	0	1	0	0	74	0	0	0	0	0	0	0	0	0	110	127	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	717	0	0	0	2	0	4	0	0	0	0	0	2	0	0	0	0	0	18	15	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	280	"AWI"	280	8023	9000	8566	0	0	42	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	64	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	755	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	8	13	1	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	285	"AWI"	285	8343	9073	8710	0	0	20	0	0	0	1	0	0	57	0	0	0	0	0	0	0	0	0	73	72	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	569	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	8	10	1	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	290	"AWI"	290	8526	9208	8874	0	0	49	0	0	0	0	0	0	56	0	0	0	1	0	0	0	0	0	104	137	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1376	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	6	20	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	295	"AWI"	295	8690	9303	9010	0	0	13	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	40	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	301	"AWI"	301	8786	9540	9147	0	0	7	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	55	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	763	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	4	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	305	"AWI"	305	8869	9649	9247	0	0	8	0	0	0	1	1	0	45	0	1	0	0	0	0	0	0	0	67	54	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	523	0	0	0	3	0	2	0	0	0	0	0	4	0	0	0	0	0	0	5	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	310	"AWI"	310	8938	9822	9367	0	0	13	0	0	0	1	0	0	125	0	0	0	1	0	0	0	0	0	127	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1255	0	0	0	0	0	9	0	0	0	3	0	2	0	0	0	0	0	0	27	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	315	"AWI"	315	9051	9903	9484	0	0	5	0	0	0	0	0	0	43	0	1	0	0	0	0	0	0	0	77	51	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	734	0	0	0	0	0	7	0	0	0	1	0	2	0	0	0	0	0	0	12	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	320	"AWI"	320	9130	10046	9602	0	0	1	1	0	0	1	0	0	50	0	2	0	0	0	0	0	0	0	33	33	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	325	"AWI"	325	9281	10112	9727	0	0	3	0	0	0	4	0	0	85	0	1	0	0	0	0	0	0	0	43	101	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1019	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	12	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	330	"AWI"	330	9367	10248	9851	0	0	1	0	0	0	2	0	0	57	0	0	0	0	0	0	0	0	0	53	216	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	789	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	18	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	335	"AWI"	335	9560	10298	9961	0	0	2	1	0	0	0	0	0	118	0	7	0	0	0	0	0	0	0	36	36	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	576	0	0	0	1	0	2	0	0	0	2	0	3	0	0	0	0	0	0	8	2	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	340	"AWI"	340	9658	10403	10084	0	0	0	0	0	0	4	0	0	129	0	3	0	1	0	0	0	0	0	50	27	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	518	0	0	0	4	0	0	0	0	0	3	0	1	0	0	0	0	0	0	5	0	0
