"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Larix"	"Onagraceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Tilia"	"Ulmus"
3328	4320	"Oltush Lake"	51.69667	23.95667	10	"AWI"	10	-52	331	93	0	11.1764705882353	0	0	0	0	0	3.52941176470588	0	1.17647058823529	0.588235294117647	0	0	7.05882352941176	0	2.35294117647059	64.1176470588235	0	1.76470588235294	0	7.05882352941176	0	0	0	0	0	0.588235294117647	0.588235294117647
3328	4320	"Oltush Lake"	51.69667	23.95667	30	"AWI"	30	129	547	355	0	24.0963855421687	0	0	1.20481927710843	0	0	1.20481927710843	0	0.602409638554217	1.20481927710843	0	0	3.6144578313253	0	2.40963855421687	56.6265060240964	0.602409638554217	0.602409638554217	0	5.42168674698795	0	0	0.602409638554217	0	0	1.20481927710843	0.602409638554217
3328	4320	"Oltush Lake"	51.69667	23.95667	45	"AWI"	45	399	641	530	0	9.03954802259887	0	0	0	0	0	1.12994350282486	1.12994350282486	1.12994350282486	1.69491525423729	0	0	4.51977401129944	0	0.564971751412429	73.4463276836158	0	0.564971751412429	0	5.08474576271187	0	0	0	0	0	0.564971751412429	1.12994350282486
3328	4320	"Oltush Lake"	51.69667	23.95667	55	"AWI"	55	583	1053	809	0.515463917525773	5.67010309278351	0	0	0	0	0	1.54639175257732	0	0.515463917525773	3.09278350515464	0	0	5.67010309278351	0	0.515463917525773	75.7731958762887	0	0.515463917525773	0	4.63917525773196	0	0	0.515463917525773	0	0	0.515463917525773	0.515463917525773
3328	4320	"Oltush Lake"	51.69667	23.95667	65	"AWI"	65	948	1553	1246	0	6.70391061452514	0.558659217877095	0	1.67597765363128	0	0	1.67597765363128	0	0.558659217877095	0.558659217877095	0	0	5.02793296089385	0	0.558659217877095	69.2737430167598	0	0	0	4.46927374301676	0	0	0	1.11731843575419	0	6.70391061452514	1.11731843575419
3328	4320	"Oltush Lake"	51.69667	23.95667	75	"AWI"	75	1431	1769	1618	0	14.207650273224	0	0	0.546448087431694	0	0	1.09289617486339	0.546448087431694	0	0.546448087431694	0	0	3.27868852459016	0	0.546448087431694	68.8524590163934	0	0	0	8.19672131147541	0	0	0	0	0	0.546448087431694	1.63934426229508
3328	4320	"Oltush Lake"	51.69667	23.95667	85	"AWI"	85	1654	2098	1868	0.546448087431694	12.568306010929	0	0	0	0	0	2.73224043715847	0	0.546448087431694	0.546448087431694	0	0	5.46448087431694	0	0.546448087431694	65.0273224043716	0	1.63934426229508	0	7.65027322404372	0	0.546448087431694	0	0	0	0.546448087431694	1.63934426229508
3328	4320	"Oltush Lake"	51.69667	23.95667	95	"AWI"	95	1874	2263	2066	0	11.1111111111111	0	0	0	0	0	2.22222222222222	0.555555555555556	0.555555555555556	2.77777777777778	0	0	5	0	0.555555555555556	68.3333333333333	0	0	0.555555555555556	6.66666666666667	0	0	0.555555555555556	0	0	0.555555555555556	0.555555555555556
3328	4320	"Oltush Lake"	51.69667	23.95667	105	"AWI"	105	2089	2778	2361	0.574712643678161	13.2183908045977	0	0	0.574712643678161	0	0	4.59770114942529	0	0	0.574712643678161	0	0	5.74712643678161	0	1.72413793103448	66.0919540229885	0	0.574712643678161	0.574712643678161	4.02298850574713	0	0	0	0	0	0.574712643678161	1.14942528735632
3328	4320	"Oltush Lake"	51.69667	23.95667	115	"AWI"	115	2264	3560	2761	0	12.0879120879121	0.549450549450549	0	0	0	0	2.74725274725275	0.549450549450549	0.549450549450549	12.0879120879121	0	0.549450549450549	5.49450549450549	0	0.549450549450549	57.6923076923077	0	0	0	3.84615384615385	0	0	0	0	0	0.549450549450549	2.74725274725275
3328	4320	"Oltush Lake"	51.69667	23.95667	125	"AWI"	125	2515	4247	3207	0	12.6373626373626	0.549450549450549	0	0	0	0	1.0989010989011	0	0.549450549450549	1.64835164835165	0	0	5.49450549450549	0	0.549450549450549	71.4285714285714	0	0	0	3.2967032967033	0	0	0	0	0	0.549450549450549	2.1978021978022
3328	4320	"Oltush Lake"	51.69667	23.95667	135	"AWI"	135	2813	4774	3679	0	1.28205128205128	0	0	0	0	0	7.69230769230769	0	0.641025641025641	1.28205128205128	0	0	4.48717948717949	0	0.641025641025641	71.7948717948718	0	0	0	7.69230769230769	0	0	0	0	0	0.641025641025641	3.84615384615385
3328	4320	"Oltush Lake"	51.69667	23.95667	145	"AWI"	145	3171	5238	4154	0	11.5384615384615	0	0	1.0989010989011	0	0	7.69230769230769	0.549450549450549	0.549450549450549	0.549450549450549	0	0	1.64835164835165	0	1.0989010989011	64.8351648351648	0	0	0	6.59340659340659	0	0	0	0	0	1.64835164835165	2.1978021978022
