"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Geraniaceae"	"Juglans"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Rosaceae"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	37	"AWI"	37	285	751	493	3.2258064516129	7.09677419354839	0	1.29032258064516	5.16129032258065	3.2258064516129	1.93548387096774	7.74193548387097	11.6129032258065	0	5.16129032258065	0	0.645161290322581	0	7.74193548387097	0	25.1612903225806	0	17.4193548387097	0.645161290322581	1.93548387096774	0	0	0
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	76	"AWI"	76	905	1652	1223	8.43373493975904	2.40963855421687	0	2.40963855421687	4.21686746987952	3.01204819277108	3.01204819277108	10.2409638554217	6.62650602409639	0	2.40963855421687	0	0.602409638554217	1.20481927710843	10.2409638554217	0	21.0843373493976	0	19.2771084337349	0.602409638554217	1.80722891566265	0	0	2.40963855421687
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	117	"AWI"	117	1677	2669	2151	7.74647887323944	4.92957746478873	0.704225352112676	0	0	3.52112676056338	0	42.2535211267606	1.40845070422535	0	3.52112676056338	0	0	0	2.8169014084507	0	0	0	30.9859154929577	0	0	0	0	2.11267605633803
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	137	"AWI"	137	2113	3103	2609	15.3508771929825	2.63157894736842	0	0	0	0.87719298245614	0	46.4912280701754	2.63157894736842	0	0.43859649122807	0	0	0	0	0	0	0.87719298245614	28.9473684210526	0	0	0	1.75438596491228	0
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	150	"AWI"	150	2395	3373	2907	13.9072847682119	2.64900662251656	0	0	0	1.32450331125828	0	52.317880794702	1.98675496688742	0	0	0.662251655629139	0	0	0	0	0	0	21.8543046357616	0.662251655629139	0	1.32450331125828	1.98675496688742	1.32450331125828
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	170	"AWI"	170	2880	3769	3358	14.2201834862385	6.42201834862385	0	0	0	0	0	38.0733944954128	0.917431192660551	0	0.917431192660551	0	0	0	4.58715596330275	0	0	0	30.7339449541284	0	0.458715596330275	0	1.8348623853211	1.8348623853211
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	175	"AWI"	175	3010	3865	3468	11.9565217391304	4.34782608695652	0	0.543478260869565	0	1.08695652173913	0	53.804347826087	0	1.08695652173913	0	0	0	0	3.80434782608696	0	0	0	21.195652173913	0	0	0	1.08695652173913	1.08695652173913
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	197	"AWI"	197	3524	4308	3925	3.52112676056338	16.1971830985916	0	2.8169014084507	0	2.11267605633803	0	33.0985915492958	0.704225352112676	0	0	0	0	0	8.45070422535211	0	0	0	27.4647887323944	0	0.704225352112676	0.704225352112676	2.11267605633803	2.11267605633803
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	207	"AWI"	207	3694	4546	4114	2.73224043715847	12.0218579234973	0	2.18579234972678	0	3.27868852459016	0	42.6229508196721	2.18579234972678	0	0	0	0	0	10.3825136612022	0	0	0	21.3114754098361	0	0	0	0	3.27868852459016
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	217	"AWI"	217	3858	4769	4303	1.12994350282486	14.6892655367232	0	2.82485875706215	0	1.12994350282486	0	29.3785310734463	2.25988700564972	0.564971751412429	0	0	0	0	8.47457627118644	0	0	0	31.0734463276836	0	0	0.564971751412429	0	7.90960451977401
