"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
2980	3884	"Arkutino Lake"	42.329472	27.724032	108	"AWI"	108	-26	132	49	0	0	26.8240343347639	3.6480686695279	2.36051502145923	0	1.71673819742489	0	0	0.429184549356223	0	3.21888412017167	0	0.214592274678112	0	0	0.214592274678112	0.214592274678112	0.214592274678112	0.214592274678112	0.858369098712446	0	0	0	0.214592274678112	0	0	3.00429184549356	1.50214592274678	0.214592274678112	0	0.429184549356223	0	0	0	3.00429184549356	13.9484978540773	0	0.214592274678112	2.57510729613734	0	0	0	0	1.28755364806867	0	14.1630901287554	0	0	0.214592274678112	0	0	0.429184549356223	12.4463519313305	1.50214592274678	0.214592274678112	0.214592274678112	0	0.214592274678112	3.43347639484979	0.214592274678112	0	0.429184549356223
2980	3884	"Arkutino Lake"	42.329472	27.724032	119	"AWI"	119	245	414	330	0	0	18.8449848024316	0.60790273556231	0	0	3.64741641337386	0	0	0	0	0.303951367781155	0	0	0	0	0	0	0	0.303951367781155	1.21580547112462	0	0.60790273556231	0	0	0	0	3.64741641337386	4.86322188449848	0	0	0	0	0	0	1.82370820668693	11.2462006079027	0	0	1.82370820668693	0	0	0	0	0	0	34.6504559270517	0	0	0	0	0	0.303951367781155	13.0699088145897	0.303951367781155	0	0	0	0	2.43161094224924	0	0	0.303951367781155
2980	3884	"Arkutino Lake"	42.329472	27.724032	130	"AWI"	130	485	726	613	0	0	0.3003003003003	2.7027027027027	0	0.600600600600601	2.4024024024024	0	0	0	0	0.900900900900901	0	0.3003003003003	0	0	0	0	0	0	0.900900900900901	0	0	0	0	0	0	9.30930930930931	0	0	0	0	0	0	0	0.3003003003003	21.9219219219219	0	0	0.3003003003003	0	0	0	0	0	0	53.4534534534535	0	0	0	0	0	0	0	0	0	0	0	1.5015015015015	5.10510510510511	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	142	"AWI"	142	742	1081	922	0	0	4.33070866141732	0.590551181102362	1.18110236220472	0	2.16535433070866	0	0	0.196850393700787	0	0.196850393700787	0	0	0	0	0	0	0	0	1.37795275590551	0	0	0	0.393700787401575	0	0	1.18110236220472	1.37795275590551	0	0	0	0	0	0	5.11811023622047	6.49606299212598	0	0	1.77165354330709	0	0	0	0	0	0	30.1181102362205	0	0	0	0	0	0	39.1732283464567	0.984251968503937	0	0	0	0.78740157480315	2.16535433070866	0	0	0.393700787401575
2980	3884	"Arkutino Lake"	42.329472	27.724032	161	"AWI"	161	1146	1572	1375	0	0	20.2898550724638	1.73913043478261	0	0	6.08695652173913	0	0	0	0	0	0	0.579710144927536	0	0	0	0	0	0	0.869565217391304	0	1.73913043478261	0	0	0	0	3.47826086956522	3.18840579710145	0	0	0	1.73913043478261	0	0	1.73913043478261	14.7826086956522	0	0	0.869565217391304	0	0	0	0	0	0	29.8550724637681	0	0	0	0	0	0	10.7246376811594	0	0	0	0	0.579710144927536	1.73913043478261	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	177	"AWI"	177	1307	2120	1708	0	0	8.45771144278607	1.99004975124378	0.497512437810945	0	2.98507462686567	0	0	0.497512437810945	0	0.995024875621891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49253731343284	0.995024875621891	0.497512437810945	0	0	0	0	0	10.4477611940298	6.96517412935323	0	0	3.98009950248756	0	0	0	0	0	0	24.3781094527363	0	0	0	0	0	0	29.8507462686567	0.995024875621891	2.48756218905473	0	0	0	2.48756218905473	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	185	"AWI"	185	1348	2436	1876	0	0	5.859375	0	0	0.390625	0	0	0	0.390625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.734375	3.515625	0	0	0	0	0	0	12.109375	15.625	0	0	3.90625	0	0	0	0	0	0	36.328125	0	0	0	0	0	0	14.0625	0	0	0	0	0	4.6875	0	0	0.390625
2980	3884	"Arkutino Lake"	42.329472	27.724032	204	"AWI"	204	1450	3148	2272	0	0	42.7835051546392	1.28865979381443	1.80412371134021	0	2.83505154639175	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54639175257732	0	0	0	0	0	0	0.77319587628866	1.54639175257732	0	0	0	0	0	0	2.57731958762887	5.15463917525773	0	0	0	0	0	0	0	0	0	23.4536082474227	0	0	0	0	0	0	15.979381443299	0	0	0	0	0.257731958762887	0	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	213	"AWI"	213	1754	3187	2440	0	0	22.9166666666667	5.41666666666667	2.08333333333333	0	4.58333333333333	0	0	0	0	0	0	0	0	0	0.416666666666667	0	0	0	1.66666666666667	0	0	0	0	0	0	2.08333333333333	0	0.416666666666667	0	0	2.08333333333333	0	0	2.5	5.83333333333333	0	0.416666666666667	2.08333333333333	0	0	0	0	0	0	34.5833333333333	0	0	0	0	0	0	11.6666666666667	0	0	0	0	0	1.25	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	229	"AWI"	229	2238	3287	2736	0	0	6.8421052631579	4.73684210526316	1.05263157894737	0	7.36842105263158	0	0	4.21052631578947	0	3.15789473684211	0	0	0	0	0	0	0	0	2.10526315789474	0	1.05263157894737	0	0	0.526315789473684	0	1.57894736842105	0	0	0	0	0	0	0	16.3157894736842	12.1052631578947	0	0.526315789473684	3.68421052631579	0	0	0	0	0	0	21.0526315789474	0	0	0	0	0	0	0	0.526315789473684	10.5263157894737	0	0	0.526315789473684	0.526315789473684	0	0	1.57894736842105
