"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cucurbitaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
14556	22820	"Löddigsee"	53.43333	11.85	3	"AWI"	3	-135	36	-37	0	0	14.4399460188934	0.944669365721997	0	0	0	0.67476383265857	0	6.74763832658569	0	1.07962213225371	0	0.269905533063428	0	0	0	0	0	3.23886639676113	0	25.6410256410256	0	0	0	0	0	0	1.48448043184885	0	0.134952766531714	0	0	0	0	0	0	0	0.134952766531714	0	0	0	0	0	0	0.809716599190283	0	0	0.809716599190283	32.6585695006748	0	0	0	0	0	0	9.98650472334683	0	0	0	0.134952766531714	0	0.404858299595142	0	0	0	0	0	0.134952766531714	0	0	0.269905533063428	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	7	"AWI"	7	-118	60	-19	0	0	13.036303630363	0.33003300330033	0	0	0	0.66006600660066	0	9.40594059405941	0	0.495049504950495	0	0	0	0	0	0	0	4.29042904290429	0	15.8415841584158	0	0	0	0	0	0	3.96039603960396	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33003300330033	0	0	0.825082508250825	0	0	0.165016501650165	37.1287128712871	0	0	0	0	0	0	13.2013201320132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33003300330033	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	10	"AWI"	10	-106	79	-6	0	0.151745068285281	17.298937784522	0.455235204855842	0	0	0	0.758725341426404	0	13.3535660091047	0	0.910470409711684	0	0	0	0	0	0	0	7.73899848254932	0	9.55993930197269	0	0	0	0	0	0	2.88315629742033	0.151745068285281	0.303490136570561	0	0.151745068285281	0	0	0	0	0	0.303490136570561	0	0	0	0	0	0	1.82094081942337	0	0	0.455235204855842	24.886191198786	0	0	0	0	0	0	17.298937784522	0	0	0	0.151745068285281	0	0.303490136570561	0	0	0	0.151745068285281	0	0	0.151745068285281	0	0.758725341426404	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	14	"AWI"	14	-91	118	12	0	0.164744645799012	10.8731466227348	0.494233937397035	0	0	0	0.988467874794069	0	7.57825370675453	0	1.31795716639209	0	0	0	0	0	0	0	4.44810543657331	0	12.3558484349259	0	0	0	0	0	0	3.62438220757825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.823723228995058	0	0	0.823723228995058	42.339373970346	0	0	0	0	0	0	13.3443163097199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.823723228995058	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	18	"AWI"	18	-82	159	30	0	0	10.1809954751131	0.339366515837104	0	0	0	1.13122171945701	0	8.82352941176471	0	0.791855203619909	0	0.113122171945701	0	0	0	0	0	5.09049773755656	0	21.3800904977376	0	0	0	0	0	0	2.94117647058824	0	0.678733031674208	0	0.113122171945701	0	0	0	0	0	0.226244343891403	0	0.113122171945701	0	0	0	0	1.13122171945701	0	0	0.113122171945701	33.9366515837104	0	0	0	0	0	0	11.7647058823529	0	0	0	0.113122171945701	0	0	0	0	0	0	0	0.339366515837104	0	0	0.452488687782805	0.226244343891403	0	0
14556	22820	"Löddigsee"	53.43333	11.85	22	"AWI"	22	-73	194	48	0	0.218579234972678	4.69945355191257	0.218579234972678	0	0	0	0.109289617486339	0	3.71584699453552	0	1.63934426229508	0	0	0	0	0	0	0	1.31147540983607	0	41.2021857923497	0	0	0	0	0	0	1.9672131147541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327868852459016	0	0	0.218579234972678	34.5355191256831	0	0	0	0	0	0	8.96174863387978	0	0	0	0.546448087431694	0	0.218579234972678	0	0	0	0	0	0.109289617486339	0	0	0	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	26	"AWI"	26	-67	238	65	0	0.13986013986014	10.7692307692308	0.13986013986014	0	0	0	0.41958041958042	0	4.89510489510489	0	0.41958041958042	0	0.13986013986014	0	0	0	0	0	3.35664335664336	0	17.6223776223776	0	0	0	0	0	0	6.29370629370629	0	0.27972027972028	0	0	0	0	0	0	0.13986013986014	0.27972027972028	0	0	0	0	0.13986013986014	0	0.979020979020979	0	0	0.839160839160839	29.0909090909091	0	0	0	0	0	0	21.3986013986014	0	0	0	1.53846153846154	0	0.41958041958042	0	0	0	0.13986013986014	0	0.13986013986014	0	0	0.41958041958042	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	30	"AWI"	30	-63	285	81	0	0	2.44755244755245	0.34965034965035	0	0	0	0.233100233100233	0	2.44755244755245	0	0.466200466200466	0	0.116550116550117	0	0	0	0	0	0.34965034965035	0	36.5967365967366	0	0	0	0	0	0	3.03030303030303	0	0.116550116550117	0	0	0	0	0	0	0	0.233100233100233	0	0	0	0	0	0	0.34965034965035	0	0	0.116550116550117	37.0629370629371	0	0	0	0	0	0	13.986013986014	0	0	0	1.28205128205128	0	0.582750582750583	0	0	0	0	0	0.116550116550117	0	0	0.116550116550117	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	34	"AWI"	34	-58	327	96	0	0.0794912559618442	6.51828298887122	0.397456279809221	0	0.0794912559618442	0	1.03338632750397	0	3.4181240063593	0	0	0	0	0	0	0	0	0	0.95389507154213	0	52.3847376788553	0	0	0	0	0	0	8.74403815580286	0	0.158982511923688	0	0	0	0	0.0794912559618442	0	0	0.0794912559618442	0	0	0	0.158982511923688	0	0	0.715421303656598	0	0	0	10.3338632750397	0	0	0	0	0	0	11.0492845786963	0	0	0	1.82829888712242	0	0.715421303656598	0.0794912559618442	0	0	0.556438791732909	0	0.635930047694754	0	0	0	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	38	"AWI"	38	-37	355	113	0	0	9.34699103713188	0.512163892445583	0	0	0	0.384122919334187	0	6.27400768245839	0	1.15236875800256	0	0.256081946222791	0	0	0	0	0	2.68886043533931	0	22.1510883482714	0.128040973111396	0	0	0	0	0	4.48143405889885	0	0.128040973111396	0	0	0	0	0	0	0.256081946222791	0	0	0	0	0	0.128040973111396	0	1.79257362355954	0	0	0.384122919334187	25.0960307298335	0	0	0	0	0	0	19.3341869398207	0	0	0	4.48143405889885	0	0.512163892445583	0.128040973111396	0	0	0	0	0.128040973111396	0	0	0.256081946222791	0	0	0
