"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Larix"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15810	24321	"Bitsch-Naters"	46.34111	7.99167	30	"AWI"	30	6	457	177	0.306748466257669	0	0	0	3.98773006134969	0	0	11.3496932515337	7.66871165644172	0	0	0	0	0	0	0	3.98773006134969	63.4969325153374	0.920245398773006	0	0	0	0	0	0.306748466257669	0	0	0.613496932515337	0.306748466257669	0	0	0	5.21472392638037	0	0	0	0	0	0.306748466257669	0	0	0	1.22699386503067	0	0	0	0	0	0	0	0	0.306748466257669	0	0
15810	24321	"Bitsch-Naters"	46.34111	7.99167	60	"AWI"	60	135	719	396	0.546448087431694	0	0	0.546448087431694	8.19672131147541	0	1.09289617486339	17.4863387978142	7.65027322404372	0	1.09289617486339	1.09289617486339	0	1.63934426229508	0	0	1.63934426229508	42.6229508196721	0.546448087431694	0	0	1.09289617486339	1.09289617486339	0	0	0	0	0	0.546448087431694	1.09289617486339	0	0	9.2896174863388	0	0	0	0	0	1.63934426229508	0	0	0	0	0.546448087431694	0.546448087431694	0	0	0	0	0	0	0	0	0
15810	24321	"Bitsch-Naters"	46.34111	7.99167	70	"AWI"	70	203	783	469	0	0	0	0.961538461538462	6.73076923076923	0	0.961538461538462	13.4615384615385	9.61538461538462	0	1.92307692307692	0.961538461538462	0	1.92307692307692	0	0	8.65384615384615	35.5769230769231	1.92307692307692	0	0	0	0.961538461538462	0	0	0	0	2.88461538461538	0	1.92307692307692	0	0	5.76923076923077	0	0	0	0	0	0.961538461538462	0	0	0	2.88461538461538	0.961538461538462	0	0	0	0	0	0	0	0.961538461538462	0	0
15810	24321	"Bitsch-Naters"	46.34111	7.99167	80	"AWI"	80	247	865	541	0.275482093663912	0	0	0	3.30578512396694	0	0	7.98898071625344	1.10192837465565	0	0.275482093663912	0	0	0	0	0	0.550964187327824	31.9559228650138	0	0	0	0	0	0	0	0	0	0	1.37741046831956	0	0	0	1.65289256198347	0	0	49.862258953168	0	0	0	0	0	0	1.10192837465565	0.275482093663912	0	0	0	0	0	0.275482093663912	0	0	0	0
15810	24321	"Bitsch-Naters"	46.34111	7.99167	90	"AWI"	90	323	931	609	0	0	0	0.641025641025641	5.12820512820513	0	2.56410256410256	11.5384615384615	21.1538461538462	0	1.28205128205128	0.641025641025641	0	1.28205128205128	0	0	1.28205128205128	37.1794871794872	0	0	0	0	0	0	0	0	0	2.56410256410256	0	1.28205128205128	0	0	2.56410256410256	0	0	0	1.28205128205128	0	0.641025641025641	1.92307692307692	0	0	3.2051282051282	3.2051282051282	0.641025641025641	0	0	0	0	0	0	0	0	0
15810	24321	"Bitsch-Naters"	46.34111	7.99167	100	"AWI"	100	384	991	678	0.316455696202532	0	0	0	1.42405063291139	0	1.26582278481013	0	3.48101265822785	0.158227848101266	0.158227848101266	0.158227848101266	0	0	0	0	1.10759493670886	81.1708860759494	1.42405063291139	0	0	0.158227848101266	0	0	0.158227848101266	0	0	0.791139240506329	0	0.632911392405063	0	0	1.74050632911392	0	0	0	0.474683544303797	0	0.316455696202532	0	0	0	2.84810126582278	1.58227848101266	0.158227848101266	0	0	0	0	0	0.158227848101266	0.316455696202532	0	0
15810	24321	"Bitsch-Naters"	46.34111	7.99167	110	"AWI"	110	472	1063	746	0.350877192982456	0	0	1.05263157894737	2.45614035087719	0	3.15789473684211	4.56140350877193	9.47368421052632	0	0	0	0	0	0	0	2.45614035087719	47.719298245614	0.350877192982456	0	10.5263157894737	0	0.701754385964912	0	0	0	0	1.75438596491228	1.40350877192982	1.05263157894737	0.350877192982456	0	2.80701754385965	0	0	0	0.350877192982456	0	3.85964912280702	0	0	0	2.10526315789474	3.50877192982456	0	0	0	0	0	0	0	0	0	0
15810	24321	"Bitsch-Naters"	46.34111	7.99167	120	"AWI"	120	565	1117	814	0.78740157480315	0	0	0.5249343832021	0	0	4.46194225721785	0	12.5984251968504	0	0	0.26246719160105	0	0.78740157480315	0	0	3.41207349081365	62.992125984252	0.5249343832021	0	0	0	0.26246719160105	0	0	0	0	0	1.0498687664042	0.26246719160105	0	0	8.3989501312336	0	0	0	0	0	1.5748031496063	0	0	0	0.5249343832021	1.31233595800525	0	0	0	0	0	0	0	0.26246719160105	0	0
15810	24321	"Bitsch-Naters"	46.34111	7.99167	130	"AWI"	130	656	1182	884	1.35135135135135	0	0	0	0.900900900900901	0	4.05405405405405	1.35135135135135	9.45945945945946	0	0	0	0	0	0	0	13.5135135135135	30.6306306306306	0	0	15.7657657657658	0	0.45045045045045	0	0	0	0	0	1.35135135135135	1.35135135135135	0	0	14.4144144144144	0	0	0	0	0	4.5045045045045	0	0	0	0.45045045045045	0.45045045045045	0	0	0	0	0	0	0	0	0	0
15810	24321	"Bitsch-Naters"	46.34111	7.99167	140	"AWI"	140	732	1261	962	0.865800865800866	0	37.6623376623377	0	1.73160173160173	0	1.73160173160173	0	17.7489177489178	0	0.432900432900433	0.865800865800866	0	0	0	0	8.22510822510823	8.22510822510823	0.432900432900433	0	0	0.865800865800866	0.865800865800866	0.865800865800866	0	0	0	0.432900432900433	6.06060606060606	0.432900432900433	0	0	4.32900432900433	0	0	0	0	0	6.06060606060606	0	0	0	0	0.432900432900433	0	0	0	0.865800865800866	0	0	0	0.865800865800866	0	0
15810	24321	"Bitsch-Naters"	46.34111	7.99167	150	"AWI"	150	791	1357	1040	1.51515151515152	0	0	0	0	0	6.06060606060606	0	21.2121212121212	0	0	0	0	0	0	0	4.54545454545455	31.8181818181818	1.51515151515152	0	0	0	6.06060606060606	1.51515151515152	0	0	0	1.51515151515152	3.03030303030303	1.51515151515152	0	0	7.57575757575758	0	0	0	0	0	7.57575757575758	0	0	0	0	1.51515151515152	1.51515151515152	0	0	1.51515151515152	0	0	0	0	0	0
15810	24321	"Bitsch-Naters"	46.34111	7.99167	160	"AWI"	160	852	1450	1118	0.970873786407767	0	0	0	0	0	7.76699029126214	0	30.0970873786408	0	0	0	0	0	0	0	5.8252427184466	23.3009708737864	0	0	0	0	0	0	0.970873786407767	0.970873786407767	0	0.970873786407767	4.85436893203883	0.970873786407767	0	0	8.7378640776699	0	0	0	0	1.94174757281553	8.7378640776699	0	0	0	0.970873786407767	2.9126213592233	0	0	0	0	0	0	0	0	0	0
15810	24321	"Bitsch-Naters"	46.34111	7.99167	170	"AWI"	170	907	1576	1195	1.28205128205128	0	0	0	2.56410256410256	0	8.97435897435897	0	25	0	0	0	0	0	0	0	3.2051282051282	18.5897435897436	0.641025641025641	0	0	0.641025641025641	1.28205128205128	2.56410256410256	0	0	0	3.84615384615385	5.12820512820513	1.28205128205128	0	0	17.9487179487179	0	0	0	0	0	4.48717948717949	0	0	0	0	0.641025641025641	1.92307692307692	0	0	0	0	0	0	0	0	0
15810	24321	"Bitsch-Naters"	46.34111	7.99167	180	"AWI"	180	972	1640	1273	1	1	0	0	1	0	6	0	19	0	0	1	0	0	0	0	3	33	0	0	0	0	2	1	1	0	0	0	3	1	0	0	16	0	0	0	0	0	4	0	0	0	1	0	2	1	0	3	0	0	0	0	0	0
15810	24321	"Bitsch-Naters"	46.34111	7.99167	190	"AWI"	190	1024	1747	1351	0.645161290322581	0	0	0	0	0	3.2258064516129	0	14.8387096774194	0.645161290322581	0	0	0	0	0	0	4.51612903225806	35.4838709677419	0	0	0	0.645161290322581	1.29032258064516	1.29032258064516	0	0	0	1.93548387096774	7.74193548387097	1.93548387096774	0	0	12.9032258064516	0	0	0	0	0	7.74193548387097	0	0	0	0	0.645161290322581	2.58064516129032	0	0	1.29032258064516	0	0	0	0.645161290322581	0	0
15810	24321	"Bitsch-Naters"	46.34111	7.99167	200	"AWI"	200	1105	1814	1432	0.793650793650794	0	0	0.793650793650794	1.58730158730159	0	2.38095238095238	0	31.7460317460317	0	0	0	0	0	0	0	2.38095238095238	24.6031746031746	0	0	0	0.793650793650794	0.793650793650794	0.793650793650794	0	0	0	6.34920634920635	3.96825396825397	0	0	0	9.52380952380952	0	0	0	0	0	7.93650793650794	0	0.793650793650794	0	1.58730158730159	2.38095238095238	0.793650793650794	0	0	0	0	0	0	0	0	0
