"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Corylus"	"Cucurbitaceae"	"Cyperaceae"	"Dioscoreaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
26058	45200	"Bradfiel Woods"	52.18194	0.83417	0.5	"AWI"	0.5	-65.5	-53.5	-58.5	0	0.939457202505219	8.35073068893528	0.208768267223382	0	0	0	0.104384133611691	0.208768267223382	0	7.93319415448852	0.104384133611691	1.56576200417537	0	0	0.104384133611691	0.208768267223382	0	22.5469728601253	0	0.939457202505219	0	0	1.46137787056367	0	1.56576200417537	11.3778705636743	0	0	0	0	0	0	0	0	0.313152400835073	0	1.98329853862213	0	12.839248434238	0	0	0.104384133611691	1.25260960334029	21.0855949895616	1.1482254697286	0	0.104384133611691	0	1.35699373695198	0.521920668058455	0	0	0.313152400835073	0.208768267223382	0	0.208768267223382	0.313152400835073	0.626304801670146
26058	45200	"Bradfiel Woods"	52.18194	0.83417	2	"AWI"	2	-60	-50	-55	0	0.319488817891374	5.21831735889244	0.212992545260916	0	0	0.319488817891374	0	0	0	6.49627263045794	0	0.745473908413206	0	0	0	0.425985090521832	0	20.6602768903088	0	0.745473908413206	0	0	0.851970181043664	0	2.23642172523962	14.0575079872204	0	0	0	0	0	0.106496272630458	0	0	0.425985090521832	0	1.2779552715655	0	15.4419595314164	0	0	0	2.44941427050053	23.8551650692226	0.53248136315229	0	0	0	1.2779552715655	0.212992545260916	0	0.106496272630458	0.319488817891374	0	0	0	0.212992545260916	1.49094781682641
26058	45200	"Bradfiel Woods"	52.18194	0.83417	1.4	"AWI"	1.4	-61.8	-51.8	-56.2	0.103734439834025	1.45228215767635	7.88381742738589	0.103734439834025	0	0	0	0.103734439834025	0.103734439834025	0	6.95020746887967	0	0.622406639004149	0	0	0.103734439834025	0.4149377593361	0	20.643153526971	0	0.518672199170124	0	0	1.34854771784232	0	1.45228215767635	12.655601659751	0	0	0.103734439834025	0.20746887966805	0	0.103734439834025	0	0	0.622406639004149	0	1.76348547717842	0	14.8340248962656	0	0.20746887966805	0	1.76348547717842	21.0580912863071	0.829875518672199	0	0	0	1.55601659751037	0.4149377593361	0	0.103734439834025	0.311203319502075	0.103734439834025	0	0.103734439834025	0	1.45228215767635
26058	45200	"Bradfiel Woods"	52.18194	0.83417	2.7	"AWI"	2.7	-57.9	-49.3	-53.6	0	0.717948717948718	5.94871794871795	0.205128205128205	0	0	0.205128205128205	0.102564102564103	0.102564102564103	0	7.28205128205128	0	1.12820512820513	0	0	0	0.307692307692308	0.205128205128205	15.7948717948718	0	0.923076923076923	0	0	1.94871794871795	0	1.02564102564103	11.6923076923077	0	0	0	0.41025641025641	0	0.102564102564103	0	0	0.307692307692308	0	2.35897435897436	0	18.1538461538462	0	0	0	3.48717948717949	21.2307692307692	1.33333333333333	0	0	1.64102564102564	0.307692307692308	0.307692307692308	0	0	1.23076923076923	0	0	0	0.512820512820513	1.02564102564103
26058	45200	"Bradfiel Woods"	52.18194	0.83417	3.5	"AWI"	3.5	-56.5	-48	-52	0	0.416233090530697	5.72320499479709	0.104058272632674	0.104058272632674	0	0	0.104058272632674	1.45681581685744	0	6.76378772112383	0	0.416233090530697	0	0	0	0.416233090530697	0	17.2736732570239	0	0.520291363163372	0	0	1.97710718002081	0	0.936524453694069	11.1342351716961	0	2.80957336108221	0	0	2.80957336108221	0	0	0	0.520291363163372	0	1.97710718002081	0	18.1061394380853	0	0	0	4.47450572320499	15.9209157127992	1.56087408949011	0	0	0	1.04058272632674	0.72840790842872	0	0	0.936524453694069	0	0	0.104058272632674	0.416233090530697	1.24869927159209
26058	45200	"Bradfiel Woods"	52.18194	0.83417	4.5	"AWI"	4.5	-55	-47	-50.5	0	0.980392156862745	6.31808278867102	0.435729847494553	0	0	0.108932461873638	0	0	0	6.42701525054466	0	1.30718954248366	0	0	0	0.108932461873638	0	18.8453159041394	0	0.980392156862745	0	0	1.96078431372549	0	1.63398692810458	11.437908496732	0.108932461873638	0	0.108932461873638	0	0	0	0	0	0.326797385620915	0	2.39651416122004	0	16.3398692810458	0	0	0	2.61437908496732	22.7668845315904	1.08932461873638	0	0	0	1.08932461873638	0.544662309368192	0	0	0.544662309368192	0.108932461873638	0	0.108932461873638	0.435729847494553	0.871459694989107
26058	45200	"Bradfiel Woods"	52.18194	0.83417	5.4	"AWI"	5.4	-53.2	-46.2	-49.6	0	0.969827586206897	5.92672413793103	0.646551724137931	0	0	0.107758620689655	0	0	0	1.93965517241379	0	1.40086206896552	0	0	0.107758620689655	0.107758620689655	0	24.0301724137931	0	1.18534482758621	0	0	0.969827586206897	0	1.93965517241379	7.43534482758621	0	0	0	0.107758620689655	0	0	0	0	0.21551724137931	0	2.69396551724138	0	18.9655172413793	0	0	0	2.80172413793103	22.7370689655172	1.50862068965517	0	0	0	1.50862068965517	0.21551724137931	0	0	0.323275862068966	0.21551724137931	0	0	0.107758620689655	1.83189655172414
26058	45200	"Bradfiel Woods"	52.18194	0.83417	6.7	"AWI"	6.7	-51.3	-44.3	-47.6	0	0.22271714922049	6.34743875278396	0.44543429844098	0	0	0	0	0.111358574610245	0	1.55902004454343	0.22271714922049	1.11358574610245	0	0	0	0	0	27.28285077951	0	0.22271714922049	0	0	2.89532293986637	0	1.0022271714922	7.23830734966592	0	0	0	0.22271714922049	0	0	0	0	0.111358574610245	0	3.11804008908686	0	19.4877505567929	0	0	0	2.33853006681514	21.826280623608	1.33630289532294	0	0	0	1.78173719376392	0.22271714922049	0	0	0.22271714922049	0.111358574610245	0	0	0.334075723830735	0.22271714922049
26058	45200	"Bradfiel Woods"	52.18194	0.83417	6	"AWI"	6	-52	-45	-49	0	0.882028665931643	2.97684674751929	0.551267916207277	0	0	0.110253583241455	0	0	0	4.63065049614112	0	1.54355016538037	0	0	0	0.661521499448732	0	22.9327453142227	0	0.441014332965821	0	0	1.43329658213892	0	0.551267916207277	5.40242557883131	0.110253583241455	0	0	0	0	0	0	0	0.110253583241455	0	3.63836824696803	0	22.271223814774	0	0.110253583241455	0	2.64608599779493	24.0352811466373	0.882028665931643	0	0	0	2.31532524807056	0.330760749724366	0	0	0.882028665931643	0	0	0	0.330760749724366	0.220507166482911
26058	45200	"Bradfiel Woods"	52.18194	0.83417	8.5	"AWI"	8.5	-49	-41.5	-45	0	0.314795383001049	5.14165792235047	1.36411332633788	0	0	0	0.209863588667366	0.104931794333683	0	5.03672612801679	0	0.419727177334732	0	0	0	0.524658971668415	0	24.1343126967471	0	0.104931794333683	0	0	2.72822665267576	0	0.839454354669465	10.3882476390346	0	0	0	0	0	0.104931794333683	0	0	0	0	2.62329485834208	0	19.6222455403987	0	0	0	1.57397691500525	20.7764952780693	0.734522560335782	0	0	0	0.944386149003148	0.629590766002099	0	0	0.209863588667366	0	0	0.104931794333683	1.15424973767051	0.209863588667366
