"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"	"Vitaceae"
15699	24076	"Black Sea (West)"	42.83333	29.91667	5	"AWI"	5	76	1818	893	1.2987012987013	0	12.987012987013	11.6883116883117	0.974025974025974	8.44155844155844	0	2.27272727272727	0.649350649350649	0	0	0	0	0	5.51948051948052	0	0	0	3.57142857142857	0.324675324675325	0.324675324675325	0	11.6883116883117	4.54545454545455	0	0.974025974025974	0	12.3376623376623	0.649350649350649	17.2077922077922	0.324675324675325	0	0	0.324675324675325	0.324675324675325	1.94805194805195	1.62337662337662	0	0
15699	24076	"Black Sea (West)"	42.83333	29.91667	15	"AWI"	15	330	5533	2774	3.38983050847458	0	14.2372881355932	8.13559322033898	2.03389830508475	13.8983050847458	0	0.677966101694915	1.35593220338983	0	1.01694915254237	0	0	0	5.42372881355932	0	0	0	3.72881355932203	0.677966101694915	0	0	9.49152542372881	3.72881355932203	0	0	0.338983050847458	4.40677966101695	1.01694915254237	21.0169491525424	0	0	0.338983050847458	0	0.338983050847458	3.72881355932203	1.01694915254237	0	0
15699	24076	"Black Sea (West)"	42.83333	29.91667	20	"AWI"	20	1904	5885	3780	1.99335548172757	0.332225913621262	12.624584717608	11.9601328903654	3.32225913621263	13.6212624584718	0	3.32225913621263	0	0	0	0	0	0	3.98671096345515	0	0	0	3.65448504983389	0.996677740863787	0.332225913621262	0	12.9568106312292	6.97674418604651	0	0.664451827242525	0	0	0.332225913621262	19.9335548172757	0	0	0	0.332225913621262	0	1.66112956810631	0.664451827242525	0	0.332225913621262
15699	24076	"Black Sea (West)"	42.83333	29.91667	34	"AWI"	34	4814	6819	6263	0	0	7.83783783783784	11.0810810810811	0.810810810810811	14.0540540540541	0	0	0	0	0	0	0	0	2.97297297297297	0.27027027027027	0	0.27027027027027	2.97297297297297	0	0.27027027027027	0.540540540540541	9.45945945945946	0.810810810810811	29.7297297297297	0	0	0	0	16.7567567567568	0	0	0	0	0	1.35135135135135	0.810810810810811	0	0
15699	24076	"Black Sea (West)"	42.83333	29.91667	42	"AWI"	42	5307	7298	6638	0.242130750605327	0	8.47457627118644	5.08474576271187	0.242130750605327	8.23244552058111	0	1.21065375302663	0	0.242130750605327	0	0.242130750605327	0	0	7.99031476997579	0	0	2.42130750605327	0.726392251815981	0.242130750605327	0.726392251815981	0	9.9273607748184	0.242130750605327	35.3510895883777	0	0	0	0	15.0121065375303	0	0	0.484261501210654	0	0	0.968523002421308	1.93704600484262	0	0
15699	24076	"Black Sea (West)"	42.83333	29.91667	50	"AWI"	50	5623	7971	6928	1.12359550561798	0	6.74157303370786	2.80898876404494	0	8.70786516853933	0	1.40449438202247	0.280898876404494	0.280898876404494	0.280898876404494	0	0.561797752808989	0.280898876404494	10.6741573033708	0	0	1.12359550561798	5.0561797752809	0	0	0.561797752808989	18.5393258426966	0.280898876404494	18.5393258426966	0	0	0	0.280898876404494	18.2584269662921	0	0	0	0	0	2.24719101123596	1.96629213483146	0	0
15699	24076	"Black Sea (West)"	42.83333	29.91667	59	"AWI"	59	5865	8357	7201	0.816326530612245	0	10.2040816326531	6.12244897959184	0	24.0816326530612	0	2.44897959183673	1.63265306122449	0.408163265306122	0	0	0	0	8.16326530612245	0	0	0	4.48979591836735	0	0.408163265306122	0	17.1428571428571	2.04081632653061	0	0	0	0	0	15.5102040816327	0	0	0	0	0	4.08163265306122	2.44897959183673	0	0
15699	24076	"Black Sea (West)"	42.83333	29.91667	68	"AWI"	68	6137	8691	7472	1.36054421768707	0	7.02947845804989	4.76190476190476	0.680272108843537	23.1292517006803	0	3.17460317460317	0.226757369614512	0	0	0	0	0	21.9954648526077	0	0	0	2.72108843537415	0	0	0	12.9251700680272	0.453514739229025	0	0	0	0	0	17.687074829932	0	0	0	0	0	1.8140589569161	1.8140589569161	0.226757369614512	0
15699	24076	"Black Sea (West)"	42.83333	29.91667	78	"AWI"	78	6370	9126	7772	1.04895104895105	0	6.29370629370629	7.34265734265734	0.34965034965035	32.1678321678322	0	0	0	0	0	0	0	0	29.3706293706294	0	0	0	1.74825174825175	0	0	0	3.4965034965035	0.34965034965035	0	0	0	0	0	14.3356643356643	0	0	0.34965034965035	0	0	1.74825174825175	1.3986013986014	0	0
15699	24076	"Black Sea (West)"	42.83333	29.91667	81	"AWI"	81	6492	9203	7867	0.377358490566038	0	7.92452830188679	8.30188679245283	0.377358490566038	23.3962264150943	0	1.88679245283019	0	0	0.377358490566038	0	0	0	20.377358490566	0	0	0	3.77358490566038	0	0.377358490566038	0	11.3207547169811	0	0	0	0	0	0.754716981132076	18.1132075471698	0	0	0.377358490566038	0	0	0	1.88679245283019	0.377358490566038	0
