"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Larix"	"Olea"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Tilia"	"Ulmus"	"Urticaceae"
3527	4555	"Plateau de Prarion"	45.88472	6.74944	220	"AWI"	220	3153	4553	3877	13.6574074074074	0.694444444444444	12.5	0.231481481481481	0	0.462962962962963	0	4.86111111111111	0	0	0	0	0	10.6481481481481	4.62962962962963	0	0	15.2777777777778	0.231481481481481	0	0	0	0	0	0.231481481481481	25.462962962963	4.86111111111111	0	0	4.16666666666667	0.694444444444444	0	0	0	1.38888888888889	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	240	"AWI"	240	3304	4970	4114	30.2052785923754	1.46627565982405	0	0.586510263929619	0	0.293255131964809	0	3.2258064516129	0	0	0	0	0	1.17302052785924	5.86510263929619	0.293255131964809	0.293255131964809	24.0469208211144	0.293255131964809	0	0	0	0.293255131964809	0	0	10.5571847507331	10.5571847507331	0.586510263929619	0	8.21114369501466	0.586510263929619	0	0	0	1.46627565982405	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	260	"AWI"	260	3516	5322	4343	24.3512974051896	1.59680638722555	10.5788423153693	0.798403193612774	0	0	0	10.5788423153693	0	0	0	0	0	4.39121756487026	12.9740518962076	0	0	11.7764471057884	0	0	0	0.199600798403194	0.199600798403194	0	0	3.79241516966068	7.98403193612774	0	0	7.18562874251497	0.199600798403194	0.598802395209581	0.199600798403194	0.199600798403194	2.39520958083832	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	280	"AWI"	280	3675	5617	4592	34.9794238683128	1.440329218107	0	1.02880658436214	0	0	0.617283950617284	6.37860082304527	0	0	0	0.205761316872428	0	2.26337448559671	20.5761316872428	0.205761316872428	0	8.8477366255144	0	0	0	0	0	0	0	2.88065843621399	9.05349794238683	0	1.64609053497942	6.37860082304527	0.617283950617284	0	0	0	2.88065843621399	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	300	"AWI"	300	3870	5897	4837	25.5707762557078	1.59817351598174	8.44748858447489	0.45662100456621	0	0.228310502283105	0	10.5022831050228	0	0	0	0	0	5.47945205479452	6.84931506849315	0	0	11.4155251141553	1.14155251141552	0.228310502283105	0	0	0	0.228310502283105	0	0.684931506849315	11.8721461187215	0	0	10.7305936073059	0.91324200913242	0	0	0	3.42465753424658	0.228310502283105
3527	4555	"Plateau de Prarion"	45.88472	6.74944	330	"AWI"	330	4130	6330	5210	28.1329923273657	1.0230179028133	0	1.0230179028133	0	0	0	8.18414322250639	0.255754475703325	0	0	0	0	8.43989769820972	7.92838874680307	0	0	9.46291560102302	0.255754475703325	0	0	0	0	0	0	0.51150895140665	16.3682864450128	0	0	10.230179028133	1.27877237851662	0	0.255754475703325	1.0230179028133	5.62659846547315	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	340	"AWI"	340	4284	6416	5335	35.4838709677419	1.29032258064516	0	1.29032258064516	0	0.967741935483871	0	11.2903225806452	0	0	0	0	0	2.58064516129032	8.06451612903226	0	0	7.09677419354839	0.32258064516129	0	0	0	0	0	0	0	18.3870967741935	0	0	4.51612903225806	0.645161290322581	0	0.32258064516129	0.32258064516129	7.41935483870968	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	360	"AWI"	360	4511	6610	5599	25.4065040650407	1.6260162601626	0	0.813008130081301	0	0.813008130081301	1.21951219512195	13.8211382113821	0	0.203252032520325	0	0.203252032520325	0	5.48780487804878	11.7886178861789	0.203252032520325	0	4.47154471544715	1.01626016260163	0.203252032520325	0	0	0	0	0	0.813008130081301	14.4308943089431	0	2.84552845528455	7.31707317073171	0.609756097560976	0	0.203252032520325	0.813008130081301	5.48780487804878	0.203252032520325
3527	4555	"Plateau de Prarion"	45.88472	6.74944	380	"AWI"	380	4752	6828	5846	25.8555133079848	2.40811153358682	0	0.380228136882129	0	0	0	11.4068441064639	0	0	0.380228136882129	0	0	7.98479087452472	13.5614702154626	0	0.126742712294043	2.6615969581749	1.90114068441065	0	0	0.126742712294043	0	0	0	0.126742712294043	14.575411913815	0	0	5.95690747782003	1.14068441064639	0	0.380228136882129	0.887198986058302	9.25221799746515	0.887198986058302
3527	4555	"Plateau de Prarion"	45.88472	6.74944	400	"AWI"	400	5028	7003	6106	38.860103626943	3.10880829015544	0	1.03626943005181	0	0	0	12.4352331606218	0	0	0.77720207253886	0	0	5.18134715025907	8.29015544041451	0.259067357512953	0	1.81347150259067	2.33160621761658	0	0	0	0	0	0	0.259067357512953	11.3989637305699	0	0	4.66321243523316	1.29533678756477	0	0.77720207253886	0.259067357512953	7.25388601036269	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	410	"AWI"	410	5117	7130	6237	35.9375	1.5625	7.03125	1.30208333333333	0	0.520833333333333	0	11.1979166666667	0	0	0	0.260416666666667	0	5.98958333333333	7.03125	0	0	2.08333333333333	0.520833333333333	0.260416666666667	0	0	0	0	0	0	11.1979166666667	0	0	6.25	1.04166666666667	0	0.520833333333333	0.520833333333333	6.77083333333333	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	430	"AWI"	430	5503	7303	6470	40.2816901408451	3.66197183098592	0	1.12676056338028	0	0.845070422535211	0	10.9859154929577	0	0	0.563380281690141	0	0	8.73239436619718	5.35211267605634	0	0	1.97183098591549	0.845070422535211	0	0	0	0.28169014084507	0	0	0	8.45070422535211	0	0	4.22535211267606	1.12676056338028	1.40845070422535	0.845070422535211	0.28169014084507	8.73239436619718	0.28169014084507
3527	4555	"Plateau de Prarion"	45.88472	6.74944	440	"AWI"	440	5646	7397	6592	29.136690647482	5.75539568345324	0	2.15827338129496	0.359712230215827	1.07913669064748	0	21.9424460431655	0	0	0.359712230215827	0.359712230215827	0	9.35251798561151	2.87769784172662	0	0	1.79856115107914	1.07913669064748	0	0	0	0	0	0	0	7.19424460431655	0	0	2.51798561151079	0.359712230215827	0	0.719424460431655	1.43884892086331	11.1510791366906	0.359712230215827
3527	4555	"Plateau de Prarion"	45.88472	6.74944	460	"AWI"	460	6010	7619	6848	50.6963788300836	5.57103064066852	0	2.22841225626741	0	0.278551532033426	0	7.79944289693593	0	0	0	0	0	3.89972144846797	4.17827298050139	0.278551532033426	0	1.94986072423398	0.557103064066852	0	0	0	0	0	0	0	11.142061281337	0	0	2.78551532033426	1.39275766016713	0	0	0.835654596100279	6.4066852367688	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	465	"AWI"	465	6181	7663	6919	33.7016574585635	2.76243093922652	0	1.65745856353591	0	0	1.10497237569061	20.4419889502762	0	0	0	0.276243093922652	0	5.80110497237569	1.93370165745856	0.276243093922652	0	0.552486187845304	6.353591160221	0	0	0.276243093922652	0	0	0	0	5.52486187845304	0	0	3.31491712707182	0	0	0	3.03867403314917	12.9834254143646	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	480	"AWI"	480	6612	7821	7147	35.1906158357771	1.46627565982405	0	0.879765395894428	0	0	0	21.1143695014663	0	0	0	0	0	7.33137829912024	2.05278592375367	0	0	1.75953079178886	4.69208211143695	0	0	0	0	0	0	0	8.79765395894428	0	0	5.27859237536657	0.293255131964809	0	0.293255131964809	2.05278592375367	8.79765395894428	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	490	"AWI"	490	6765	7969	7313	25.4237288135593	1.69491525423729	0	3.38983050847458	0.423728813559322	0.847457627118644	0	25	0	0	0.847457627118644	0	0	6.35593220338983	3.38983050847458	0.423728813559322	0	0.423728813559322	3.38983050847458	0	0	0.423728813559322	0	0	0	0	8.89830508474576	0	0	2.11864406779661	2.96610169491525	0	1.69491525423729	2.54237288135593	9.74576271186441	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	500	"AWI"	500	7062	8198	7579	15.0110375275938	2.86975717439294	0	2.64900662251656	0.22075055187638	0.22075055187638	0	29.5805739514349	0	0	1.1037527593819	0	0	8.83002207505519	3.09050772626932	0	0	0	3.75275938189845	0.22075055187638	0	0	0	0	0	0	6.18101545253863	0	0	5.73951434878587	1.98675496688742	1.1037527593819	2.2075055187638	3.3112582781457	11.6997792494481	0.22075055187638
3527	4555	"Plateau de Prarion"	45.88472	6.74944	510	"AWI"	510	7578	8525	8013	2.14592274678112	1.71673819742489	0	0.858369098712446	0	0.858369098712446	0	57.5107296137339	0	0	1.71673819742489	0.429184549356223	0	4.29184549356223	2.14592274678112	0	0	0	2.14592274678112	0	0	0	0	0	0	0	0	0	0	4.72103004291846	0.858369098712446	1.28755364806867	1.28755364806867	5.5793991416309	12.4463519313305	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	520	"AWI"	520	7926	9041	8455	1.59090909090909	1.59090909090909	3.86363636363636	3.18181818181818	0	0.227272727272727	1.36363636363636	32.5	0	0	0.909090909090909	0	0	11.5909090909091	6.36363636363636	0.454545454545455	0	0	0.909090909090909	0	0	0	0	0	0	0	14.5454545454545	0	0	5.45454545454545	0.909090909090909	0.454545454545455	0.681818181818182	5.45454545454545	7.95454545454545	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	524	"AWI"	524	8024	9298	8630	0	1.8450184501845	0	2.5830258302583	0	0.3690036900369	0	42.4354243542435	0	0	0	0.3690036900369	0	18.8191881918819	1.1070110701107	0.738007380073801	0	0	0.3690036900369	0	0	0	0	0	0	0	0	0	0	8.48708487084871	0.738007380073801	0	0.3690036900369	7.01107011070111	14.760147601476	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	545	"AWI"	545	8713	10372	9489	0	0	0	2.7972027972028	0	0.699300699300699	0	38.4615384615385	0	0.34965034965035	0.34965034965035	0.34965034965035	0	27.2727272727273	0.34965034965035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.34265734265734	0.34965034965035	0	0.699300699300699	6.29370629370629	14.6853146853147	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	550	"AWI"	550	8960	10512	9673	0.240384615384615	0.480769230769231	0	2.40384615384615	0.240384615384615	0.721153846153846	0	24.0384615384615	0	0	0.240384615384615	0	0	33.6538461538462	0.240384615384615	0.480769230769231	0	0	0	0	0	0	0.240384615384615	0	0	0	10.5769230769231	0	0	5.76923076923077	0.240384615384615	0	0.961538461538462	4.32692307692308	15.1442307692308	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	555	"AWI"	555	9166	10661	9854	0	0	0	2.67857142857143	0	0	0	25.8928571428571	0	0	0	0	0	41.0714285714286	2.67857142857143	0	0	0	0.446428571428571	0	0	0	0	0	0	0	0	0	0	7.58928571428571	0	0	0.892857142857143	5.35714285714286	13.3928571428571	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	560	"AWI"	560	9324	10862	10032	0	0.268096514745308	5.09383378016086	4.02144772117962	0	0	0	17.426273458445	0	0	0	0.268096514745308	0	32.9758713136729	0.804289544235925	0	0	0	0	0	0	0	0	0	0	0	15.2815013404826	0	0	5.09383378016086	0	0	1.07238605898123	4.55764075067024	13.1367292225201	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	570	"AWI"	570	9604	11374	10391	0	0	0	13.215859030837	0	0	0	24.6696035242291	0	0	0	0.440528634361234	0	28.6343612334802	1.76211453744493	0	0	0	0	0	0	1.3215859030837	0	0	0	0	0	0	0	10.1321585903084	0.881057268722467	0	3.08370044052863	1.76211453744493	13.6563876651982	0.440528634361234
3527	4555	"Plateau de Prarion"	45.88472	6.74944	580	"AWI"	580	9933	11996	10835	0	0	0	8.90052356020942	0	4.18848167539267	1.04712041884817	18.3246073298429	0	0	0.523560209424084	0	0	36.6492146596859	8.90052356020942	0	0	0	0	0	0	1.04712041884817	0	0	0	0	0	0	0	5.23560209424084	0.523560209424084	0	7.32984293193717	0	7.32984293193717	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	582	"AWI"	582	10171	12150	11048	0	0	0	21.25	0	5	0	30	0	0	0	0	0	18.75	8.75	0	0	0	0	1.25	0	0	0	0	0	0	0	0	0	1.25	1.25	3.75	7.5	0	1.25	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	585	"AWI"	585	10505	12409	11357	0	0	4.7970479704797	1.1070110701107	0	2.9520295202952	0	23.9852398523985	0	0	0.738007380073801	0.3690036900369	0	0.738007380073801	2.9520295202952	0	0	0	0	0.3690036900369	0	2.2140221402214	0	0	0	0	54.6125461254613	0	0	1.4760147601476	0.3690036900369	0	3.3210332103321	0	0	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	592	"AWI"	592	11147	13078	12081	0	0	0	1.85185185185185	0	29.6296296296296	7.40740740740741	9.25925925925926	0	0	0	5.55555555555556	0	0	18.5185185185185	0	0	0	0	1.85185185185185	0	11.1111111111111	0	0	0	0	0	0	0	1.85185185185185	0	9.25925925925926	3.7037037037037	0	0	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	597	"AWI"	597	11546	13644	12591	0	0	0	3.38983050847458	0	37.2881355932203	0	15.2542372881356	0	0	0	5.08474576271187	0	0	32.2033898305085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38983050847458	1.69491525423729	0	1.69491525423729	0	0	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	600	"AWI"	600	11758	14002	12899	0	0	0	6.75675675675676	0	14.8648648648649	12.1621621621622	21.6216216216216	0	0	5.40540540540541	0	0	0	25.6756756756757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7027027027027	0	6.75675675675676	4.05405405405405	0	0	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	602	"AWI"	602	11895	14253	13106	0	0	0	2.08333333333333	0	18.75	12.5	14.5833333333333	0	0	14.5833333333333	10.4166666666667	0	0	4.16666666666667	0	0	0	0	2.08333333333333	0	2.08333333333333	0	0	0	0	0	0	0	0	0	0	18.75	0	0	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	607	"AWI"	607	12253	14894	13626	0	0	0	0	0	11.7647058823529	0	23.5294117647059	0	0	5.88235294117647	17.6470588235294	0	0	23.5294117647059	0	0	0	0	5.88235294117647	0	0	0	0	0	0	0	0	0	0	0	0	11.7647058823529	0	0	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	610	"AWI"	610	12455	15317	13934	0	0	0	8.57142857142857	0	12.8571428571429	7.14285714285714	8.57142857142857	0	1.42857142857143	8.57142857142857	4.28571428571429	0	0	27.1428571428571	0	0	0	0	8.57142857142857	0	1.42857142857143	0	0	0	0	0	0	0	0	0	0	8.57142857142857	0	2.85714285714286	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	615	"AWI"	615	12745	15997	14439	0	0	0	1.69491525423729	0	28.8135593220339	6.77966101694915	16.9491525423729	1.69491525423729	0	11.864406779661	0	0	0	1.69491525423729	0	0	0	0	1.69491525423729	0	1.69491525423729	0	0	0	0	0	0	0	0	0	0	27.1186440677966	0	0	0
3527	4555	"Plateau de Prarion"	45.88472	6.74944	620	"AWI"	620	13054	16710	14947	0	0	0	0	0	1.81818181818182	18.1818181818182	7.27272727272727	0	0	14.5454545454545	23.6363636363636	0	0	1.81818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.7272727272727	0	0	0
