"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Ailanthus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Ficus"	"Fraxinus"	"Genista"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Loranthaceae"	"Lythraceae"	"Myrtus"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"
27014	47580	"Gorgo Lungo"	37.90101	13.40842	1	"AWI"	1	-152	13	-59	0	0.560224089635854	0.840336134453782	0	1.12044817927171	0	0	1.12044817927171	0.840336134453782	0	0	0	0	0	0	0	0	0	0	3.36134453781513	0	0	0	0.560224089635854	0	0	0	0	2.24089635854342	0	0	0	0	2.80112044817927	0	0	0	0.280112044817927	0	0	0	0	2.52100840336134	0	0	0	0	0	0	3.0812324929972	0	0	0	0	0.560224089635854	33.6134453781513	0.280112044817927	0	0	29.6918767507003	0	0.280112044817927	0	0	10.3641456582633	2.24089635854342	0	0	0	0	0.560224089635854	0	1.12044817927171	0	0	0.560224089635854	0.280112044817927	0	0.280112044817927	0.560224089635854	0	0	0	0.280112044817927
27014	47580	"Gorgo Lungo"	37.90101	13.40842	5	"AWI"	5	-142	29	-48	0.151515151515152	0.757575757575758	0.454545454545455	0.303030303030303	0.303030303030303	0	0	0.757575757575758	0.909090909090909	0	0	0	0	0	0	0	0	0	0	3.33333333333333	0.151515151515152	0	0	0	0	36.6666666666667	0	0	2.42424242424242	0	0	0.151515151515152	0	0	0	0	0	0	0	0	0.151515151515152	0	0.757575757575758	0	0	0	0	0	0	1.81818181818182	0	0	0	0	0.303030303030303	37.8787878787879	0.151515151515152	0	0.151515151515152	0	0	0	0	0	5.45454545454545	1.21212121212121	0	0	0	0	0	0	1.06060606060606	0	0	3.78787878787879	0.151515151515152	0	0.151515151515152	0.606060606060606	0	0	0	0
27014	47580	"Gorgo Lungo"	37.90101	13.40842	10	"AWI"	10	-132	56	-35	0	0.269541778975741	0.269541778975741	0	0.269541778975741	0	0	0.269541778975741	0.269541778975741	0	0	0	0	0	0	0	0	0	0	4.04312668463612	0	0	0	0	0	0	0	0.269541778975741	2.15633423180593	0	0	0	0	2.96495956873315	0	0	0	0.269541778975741	0	0	0	0	0.808625336927224	0	0	0	0	0	0	2.15633423180593	0	0	0	0	0.269541778975741	47.9784366576819	0.269541778975741	0	0	21.0242587601078	0	0	0	0	6.46900269541779	0.808625336927224	0	0	0	0	0	0	1.61725067385445	0	0	7.27762803234501	0.269541778975741	0	0	0	0	0	0	0
27014	47580	"Gorgo Lungo"	37.90101	13.40842	20	"AWI"	20	-114	130	-11	0	0	0	0.581395348837209	0.581395348837209	0	0	0.581395348837209	1.74418604651163	0	0	0	0	0	0	0	0	0	0	3.48837209302326	0	0	0	0	0	0	0	0.581395348837209	1.16279069767442	1.16279069767442	0	0	0	0	0	0	0	0	0	0	0	0	0.581395348837209	0	0	0	0	0	0	3.48837209302326	0.581395348837209	0	0	0	0.581395348837209	36.6279069767442	1.16279069767442	0	0	35.4651162790698	0	1.16279069767442	0	0	5.81395348837209	1.16279069767442	0	0	0	0	0	0	1.74418604651163	0	0	1.74418604651163	0	0	0	0	0	0	0	0
27014	47580	"Gorgo Lungo"	37.90101	13.40842	30	"AWI"	30	-95	182	17	0	0	0	0	3.17460317460317	0	0	0.793650793650794	3.17460317460317	0	0	0	0	0	0	0	0	0	0	3.96825396825397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.793650793650794	0	0	0	0	1.58730158730159	0	0	0	0	0	0	11.1111111111111	0	0	0	0	0	1.58730158730159	0	0	0	61.9047619047619	0	0	0	0	10.3174603174603	0	0	0	0	0	0	0	0.793650793650794	0	0	0	0	0	0	0.793650793650794	0	0	0	0
27014	47580	"Gorgo Lungo"	37.90101	13.40842	40	"AWI"	40	-75	230	47	0	0	0	0	2.9940119760479	0	0	0	2.69461077844311	0	0	0	0	0	0	0	0	0	0	2.69461077844311	0	0	0	0	0	0	0.29940119760479	0.598802395209581	0	0	0	0	0	0	0	0	0	0.29940119760479	0	0	0.598802395209581	0	1.49700598802395	0	0	0	0	0	0	2.09580838323353	0	0	0	0	0.29940119760479	0	0	0	0	61.377245508982	0	0	0	0	22.1556886227545	1.19760479041916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29940119760479	0.29940119760479	0.598802395209581
27014	47580	"Gorgo Lungo"	37.90101	13.40842	50	"AWI"	50	-58	291	76	0	0	0	0	2.09424083769634	0	0	0.523560209424084	0.523560209424084	0	0	0	0	0	0	0	0	0	0	0.523560209424084	0	0	0	0.523560209424084	0	0	1.04712041884817	1.04712041884817	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04712041884817	0.523560209424084	0	0	0	0	0	0	1.04712041884817	0	0	0	0	0	1.04712041884817	0.523560209424084	0	0	74.869109947644	0	0	0	0	12.0418848167539	1.57068062827225	0	0	0	0	0	0	0	0	0.523560209424084	0	0	0.523560209424084	0	0	0	0	0	0
27014	47580	"Gorgo Lungo"	37.90101	13.40842	60	"AWI"	60	-35	321	107	0	0	0	0	2.27272727272727	0	0	0	13.6363636363636	0	0	0	0	0	0	0	0	0	0	6.81818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27272727272727	2.27272727272727	0	0	0	0	0	0	2.27272727272727	0	0	0	0	2.27272727272727	2.27272727272727	0	0	0	0	0	0	0	0	56.8181818181818	6.81818181818182	0	0	0	0	0	0	0	0	2.27272727272727	0	0	0	0	0	0	0	0	0
27014	47580	"Gorgo Lungo"	37.90101	13.40842	70	"AWI"	70	-18	360	136	0	0	0	0.303951367781155	1.21580547112462	0	0	0	1.82370820668693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303951367781155	0	0	0.60790273556231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60790273556231	0	0.303951367781155	0	0	0	0	1.82370820668693	0	0	0	0	0	0.60790273556231	0	0	0	68.693009118541	0	0	0	0	21.580547112462	1.82370820668693	0	0	0	0	0	0	0	0	0.303951367781155	0	0	0	0	0	0	0	0	0
27014	47580	"Gorgo Lungo"	37.90101	13.40842	80	"AWI"	80	6	402	165	0	0	0	0	2.30414746543779	0	0	0	1.84331797235023	0	0	0	0	0	1.38248847926267	0	0	0	0	0	0	0	0	0	0	0	0.921658986175115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.460829493087558	0	0	0.460829493087558	0	0	0	0.460829493087558	0	0	0	0	0	0.921658986175115	0.460829493087558	0	0	70.0460829493088	0	0	0	0	17.9723502304147	2.30414746543779	0	0	0	0	0	0	0	0	0	0.460829493087558	0	0	0	0	0	0	0	0
