"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
14627	22936	"Alsópáhok"	46.77444	17.17028	65	"AWI"	65	87	896	407	68	2	28	7	0	1	42	0	6	0	1	0	0	0	0	0	2	79	0	123	0	0	0	0	0	24	1	2	0	0	4	0	0	0	2	0	0	0	4	41	0	0	0	0	120	3	0	0	0	2	0	0	0	1	14	27	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	70	"AWI"	70	124	918	448	19	0	53	0	0	0	14	0	6	0	0	0	0	0	0	0	0	45	0	31	0	0	0	0	0	16	0	0	1	0	4	0	0	0	0	0	0	34	10	51	0	204	0	0	24	0	0	0	9	1	0	0	0	1	11	24	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	80	"AWI"	80	177	985	531	34	0	44	5	0	1	17	0	10	0	0	0	1	0	0	0	0	43	0	23	0	0	0	1	0	53	1	0	0	0	0	2	0	0	0	0	0	94	15	79	0	134	0	1	55	0	0	0	1	0	1	0	0	0	4	31	1	1
14627	22936	"Alsópáhok"	46.77444	17.17028	85	"AWI"	85	200	1026	571	20	1	55	10	0	0	25	0	23	0	2	0	5	0	8	0	0	31	0	46	0	0	0	0	0	30	2	0	0	1	3	0	0	0	0	0	0	32	5	27	0	0	0	0	137	0	0	0	3	5	2	2	0	0	9	5	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	90	"AWI"	90	217	1072	612	6	0	28	6	0	0	17	0	7	0	0	0	4	0	0	0	0	40	0	140	0	0	0	0	0	11	0	0	0	0	3	0	0	0	0	0	0	12	8	16	0	0	0	0	53	4	0	0	0	0	0	0	0	0	7	9	0	1
14627	22936	"Alsópáhok"	46.77444	17.17028	100	"AWI"	100	281	1146	686	14	1	29	16	0	0	18	33	16	0	7	0	5	0	0	0	0	28	0	41	0	1	1	0	0	24	2	0	1	0	3	0	0	0	0	0	0	0	2	23	0	0	0	0	85	0	0	0	9	8	0	1	0	0	4	18	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	103	"AWI"	103	306	1158	710	3	0	25	15	0	0	32	0	35	0	5	0	17	0	0	0	0	12	0	17	0	0	1	2	3	6	0	0	3	4	4	1	0	1	0	0	0	29	0	22	71	142	9	5	17	4	0	0	6	33	2	0	1	0	0	4	10	0
14627	22936	"Alsópáhok"	46.77444	17.17028	110	"AWI"	110	354	1195	765	9	0	11	12	0	0	5	0	12	0	1	0	6	0	0	0	0	11	0	36	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	13	3	59	0	54	0	0	10	0	0	0	0	6	0	0	0	0	1	2	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	115	"AWI"	115	381	1237	805	45	0	88	13	0	0	2	0	53	0	0	0	12	0	0	1	0	51	0	46	0	0	0	0	1	32	4	0	0	0	1	0	0	0	0	0	0	0	1	53	0	0	0	0	58	0	0	0	4	0	0	0	0	2	5	12	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	120	"AWI"	120	408	1281	843	11	0	28	6	0	0	5	0	12	0	0	0	6	0	0	1	0	24	0	35	0	0	0	0	1	4	1	0	1	0	18	0	1	0	0	0	0	20	1	22	0	111	9	0	12	0	0	0	6	5	0	0	0	2	3	5	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	125	"AWI"	125	426	1326	879	16	0	115	19	0	0	15	0	34	0	1	0	9	0	4	2	0	102	0	29	0	0	1	2	0	7	0	0	6	0	0	0	0	0	0	0	0	50	3	90	0	0	0	1	37	0	0	0	1	5	0	1	0	0	1	14	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	130	"AWI"	130	486	1354	914	17	0	72	18	0	0	11	0	24	0	2	0	11	3	0	0	0	45	0	48	0	0	0	3	5	12	0	0	2	0	0	2	0	1	0	0	0	35	4	134	0	75	0	1	38	0	0	0	6	0	0	0	0	2	21	15	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	135	"AWI"	135	541	1383	947	33	0	40	10	0	0	38	24	18	0	1	0	5	0	0	0	0	27	2	43	0	0	0	3	0	75	2	2	4	1	0	0	0	0	0	0	4	0	0	18	0	230	0	0	98	0	0	0	6	8	5	0	0	1	3	16	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	140	"AWI"	140	588	1413	982	8	0	40	30	0	0	3	0	24	0	3	0	6	0	8	0	0	16	0	21	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	25	6	80	0	58	0	2	29	1	0	0	1	8	0	0	0	0	6	6	4	0
14627	22936	"Alsópáhok"	46.77444	17.17028	145	"AWI"	145	622	1442	1019	38	0	31	4	0	1	30	0	6	0	0	0	0	0	0	0	0	48	0	47	0	0	1	0	0	6	1	3	0	0	0	1	0	0	1	0	0	0	10	13	0	0	0	0	82	0	0	0	2	1	1	0	0	2	14	12	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	150	"AWI"	150	648	1477	1058	45	0	23	2	0	0	2	0	5	0	1	0	1	0	0	0	0	58	0	41	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	21	84	0	0	0	0	12	0	0	0	2	0	0	0	0	0	11	10	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	155	"AWI"	155	669	1531	1096	18	2	35	0	0	3	21	0	8	0	1	0	0	0	0	0	0	53	0	25	0	0	0	2	0	34	1	0	1	1	3	0	0	0	0	0	0	0	4	30	0	131	0	0	97	0	0	0	4	0	3	3	0	0	14	24	0	1
14627	22936	"Alsópáhok"	46.77444	17.17028	160	"AWI"	160	739	1568	1132	12	0	42	18	0	0	12	0	21	0	12	0	11	0	0	0	0	33	0	33	0	0	0	3	2	33	0	0	1	3	1	0	0	0	0	0	0	48	1	73	0	204	12	0	56	20	0	0	15	13	0	1	0	0	3	11	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	165	"AWI"	165	841	1599	1165	32	0	59	8	0	0	36	0	27	0	5	0	12	0	0	2	0	17	0	47	0	0	1	0	0	53	0	0	1	4	4	0	0	2	0	0	0	0	1	37	0	255	0	0	170	0	0	0	0	3	2	0	2	0	6	3	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	170	"AWI"	170	934	1630	1199	18	0	53	15	0	0	12	0	38	0	5	1	4	0	0	0	0	45	0	0	0	0	0	0	0	22	0	0	1	1	2	0	0	0	0	0	0	47	3	63	0	0	0	2	40	11	0	0	5	2	0	0	0	0	4	16	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	175	"AWI"	175	1015	1665	1234	40	2	16	7	0	1	33	0	7	0	0	0	0	0	0	0	0	57	0	20	0	0	0	0	0	90	3	0	0	0	0	0	0	0	0	0	0	0	7	35	0	64	0	0	117	0	0	0	5	0	0	0	0	1	21	45	0	1
14627	22936	"Alsópáhok"	46.77444	17.17028	180	"AWI"	180	1075	1700	1269	33	0	73	15	0	0	18	0	29	0	8	0	10	0	0	0	1	45	0	15	0	0	1	1	1	50	0	0	1	1	3	0	0	0	0	0	0	70	2	72	0	189	0	0	183	5	0	0	14	13	2	0	0	1	14	27	0	2
14627	22936	"Alsópáhok"	46.77444	17.17028	185	"AWI"	185	1121	1755	1307	22	0	26	15	0	0	32	0	18	0	8	0	6	0	0	0	0	23	1	30	0	1	0	3	0	38	3	0	1	3	5	0	0	0	0	0	0	0	1	17	0	0	0	0	132	0	0	0	5	17	0	1	0	2	0	13	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	190	"AWI"	190	1325	1930	1513	22	0	8	5	0	0	6	0	15	0	0	0	9	0	0	0	0	11	0	22	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	19	16	219	0	61	0	0	13	0	0	0	3	6	0	0	0	0	2	3	1	0
14627	22936	"Alsópáhok"	46.77444	17.17028	195	"AWI"	195	1872	2383	2047	33	0	6	4	0	0	24	0	11	0	0	0	2	0	0	0	0	10	0	13	0	0	0	0	0	7	2	0	0	0	2	0	0	0	0	0	0	0	1	168	0	0	0	0	30	0	0	0	4	0	0	0	0	5	5	8	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	201	"AWI"	201	2479	2969	2686	27	1	6	0	0	0	3	0	10	0	0	0	15	0	0	0	4	3	0	98	0	0	0	0	0	5	0	0	0	3	2	0	0	0	0	0	0	0	4	74	0	139	36	0	17	0	0	0	2	6	0	0	0	0	0	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	205	"AWI"	205	2872	3391	3113	28	0	10	4	0	2	45	0	17	0	1	0	1	0	0	0	0	47	1	50	0	0	0	0	0	20	2	0	0	1	0	0	0	0	0	0	0	0	3	195	0	0	0	0	88	0	0	0	12	0	0	0	0	7	7	37	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	210	"AWI"	210	3346	3927	3643	2	0	2	4	0	0	6	0	10	0	0	0	1	0	0	0	0	13	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	7	2	78	0	0	0	0	9	2	0	0	0	1	0	0	0	1	4	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	220	"AWI"	220	4239	5085	4686	4	0	2	10	0	0	35	0	93	0	0	0	2	0	0	0	1	21	0	23	0	0	0	0	0	5	1	0	0	0	1	0	0	0	0	0	0	0	9	520	0	0	0	0	12	2	0	0	7	0	0	0	0	3	9	20	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	240	"AWI"	240	4720	7950	5917	1	0	1	2	0	0	8	0	60	0	0	0	0	0	0	0	0	3	0	85	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	16	578	0	0	0	0	3	2	0	0	1	1	0	0	0	8	2	21	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	250	"AWI"	250	4832	9553	6536	3	0	3	4	0	0	26	0	123	0	0	0	0	0	0	0	0	17	0	54	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13	10	694	0	0	0	0	9	0	0	0	0	0	1	0	0	5	5	12	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	260	"AWI"	260	5484	10008	7363	6	0	2	3	0	0	8	0	55	0	0	0	0	0	0	0	0	6	0	70	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	15	600	0	0	0	0	7	0	0	0	3	0	0	0	0	2	1	22	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	270	"AWI"	270	5838	10380	8286	2	0	2	4	0	0	2	0	78	0	0	0	0	0	0	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	880	0	0	0	0	4	0	0	0	4	0	0	0	0	8	5	29	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	280	"AWI"	280	6124	11033	9143	5	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	11	0	42	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	5	0	445	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	3	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	290	"AWI"	290	7352	11389	9842	1	0	7	7	0	0	65	0	232	0	0	0	0	0	0	0	1	30	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7	495	0	0	0	0	6	0	0	0	4	0	1	0	0	4	2	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	300	"AWI"	300	8858	11532	10509	2	0	3	1	0	0	11	0	30	0	0	0	0	0	2	0	0	25	0	71	0	0	0	0	0	1	0	0	0	1	0	2	0	0	2	0	0	0	24	464	0	0	0	0	7	0	0	0	2	0	1	0	2	3	2	2	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	310	"AWI"	310	9895	11805	11198	0	0	2	18	0	0	28	0	83	0	0	0	0	0	0	0	0	22	0	35	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	7	310	0	0	0	0	1	0	0	0	4	0	0	0	0	4	1	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	320	"AWI"	320	10313	12097	11530	0	0	2	13	0	0	57	0	150	1	0	0	0	0	0	0	0	34	0	17	0	0	0	0	3	0	0	0	0	1	2	0	0	0	0	0	0	0	8	350	0	0	0	0	1	0	0	0	0	1	1	0	0	4	0	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	330	"AWI"	330	10399	12267	11642	3	0	0	10	0	0	26	0	116	0	1	0	0	0	0	0	0	19	0	190	0	1	0	0	0	0	0	1	0	4	0	10	0	0	0	1	0	0	16	594	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	340	"AWI"	340	10495	12501	11741	6	0	0	4	0	0	2	0	19	0	0	0	0	0	0	1	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	277	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	350	"AWI"	350	10598	12687	11847	3	0	0	3	0	0	9	0	112	0	0	0	0	0	0	0	0	10	0	31	0	0	1	0	1	0	0	0	0	0	0	5	0	0	2	0	0	0	6	290	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	360	"AWI"	360	10743	12811	11958	8	1	0	7	0	0	26	0	36	0	0	0	0	0	0	0	0	17	0	63	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	8	870	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	370	"AWI"	370	10845	12994	12063	1	0	4	16	0	0	35	0	96	0	1	0	0	0	0	2	0	9	0	87	0	4	0	0	0	1	0	0	0	1	1	2	0	0	1	0	0	0	25	610	0	0	0	0	5	0	0	0	3	0	0	1	0	5	1	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	380	"AWI"	380	10963	13186	12166	0	0	0	11	0	0	1	0	51	0	0	0	0	0	4	0	0	8	0	29	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	339	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	390	"AWI"	390	11074	13284	12280	0	0	5	11	0	0	18	0	39	0	0	0	6	0	4	0	0	28	0	43	0	0	1	1	0	5	0	0	0	2	3	0	0	0	3	0	0	0	5	331	0	0	0	0	28	0	0	0	8	6	0	0	0	6	4	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	396	"AWI"	396	11130	13368	12346	3	0	2	0	0	0	12	0	71	0	0	0	0	0	0	0	2	6	0	57	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	688	0	0	0	0	1	0	0	0	3	2	0	0	0	1	3	4	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	401	"AWI"	401	11174	13446	12401	9	0	5	8	0	0	5	0	39	0	0	0	0	0	0	0	0	13	0	156	0	1	0	0	0	8	0	0	0	1	1	0	0	0	0	0	0	0	0	900	0	0	0	0	2	0	0	0	0	0	0	0	0	3	3	4	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	406	"AWI"	406	11223	13541	12456	2	0	6	1	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	36	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	622	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	2	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	410	"AWI"	410	11264	13612	12499	1	0	6	7	0	0	35	0	119	0	3	0	0	0	2	0	0	37	0	135	0	0	0	0	0	0	1	0	0	0	0	0	1	0	6	0	0	0	7	639	0	0	0	0	9	0	5	0	8	0	0	0	0	5	0	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	415	"AWI"	415	11343	13656	12553	1	0	1	3	0	0	29	0	24	0	4	0	0	0	4	1	0	27	0	86	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	1	0	0	3	259	0	0	0	0	12	0	0	0	16	0	3	0	0	0	0	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	420	"AWI"	420	11406	13715	12608	2	0	8	3	0	0	17	0	45	0	0	0	0	0	0	0	0	50	0	31	0	3	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	5	909	0	0	0	0	5	0	0	0	4	0	0	0	0	8	1	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	425	"AWI"	425	11473	13786	12662	1	0	8	1	0	0	20	0	122	0	0	0	0	0	0	0	0	42	0	12	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	245	0	0	0	0	0	0	0	0	6	0	4	2	0	6	0	2	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	430	"AWI"	430	11533	13866	12717	4	0	9	1	0	0	12	0	220	0	0	0	0	0	0	0	0	100	0	62	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	5	885	0	0	0	0	2	0	0	0	4	2	0	0	0	3	0	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	440	"AWI"	440	11647	14034	12824	4	0	3	2	0	0	2	0	71	0	0	0	0	0	0	0	0	39	0	161	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	8	2000	0	0	0	0	2	0	0	0	2	0	0	0	0	2	1	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	450	"AWI"	450	11783	14156	12936	1	0	3	3	0	0	2	0	55	0	2	0	0	0	0	0	0	83	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	425	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	455	"AWI"	455	11843	14222	12989	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	778	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	460	"AWI"	460	11889	14286	13043	1	0	1	0	0	0	1	0	43	0	0	0	0	0	0	0	0	16	0	255	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1200	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	465	"AWI"	465	11935	14362	13098	5	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	201	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	470	"AWI"	470	11973	14446	13153	0	0	1	2	0	0	7	0	19	0	0	0	0	0	0	0	0	32	0	110	0	1	0	0	0	1	0	0	0	0	3	3	1	0	1	0	0	0	1	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	475	"AWI"	475	12038	14491	13205	2	0	2	0	0	0	0	0	29	0	0	0	0	0	0	0	2	17	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503	0	0	0	0	10	0	0	0	3	0	1	0	0	0	0	2	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	480	"AWI"	480	12099	14540	13264	0	0	2	2	0	0	5	0	17	0	0	0	0	0	0	0	0	12	0	141	0	1	0	0	0	3	0	0	0	1	0	1	2	0	2	0	0	5	2	3600	0	0	0	0	4	0	0	0	2	0	0	0	0	1	1	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	490	"AWI"	490	12236	14653	13375	0	0	0	4	0	0	15	0	22	0	2	0	0	0	0	0	0	15	0	50	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	1000	0	0	0	0	6	0	0	0	8	0	0	0	0	2	0	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	496	"AWI"	496	12293	14717	13441	2	0	2	2	0	0	1	0	6	0	0	0	0	0	0	0	0	5	0	375	1	4	1	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	3000	0	0	0	0	5	0	0	0	1	0	1	0	0	0	0	2	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	501	"AWI"	501	12330	14787	13491	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	749	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	506	"AWI"	506	12404	14851	13541	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	187	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1182	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	510	"AWI"	510	12453	14890	13584	0	0	5	0	0	0	3	0	86	0	0	0	0	0	0	0	0	78	0	111	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	566	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	515	"AWI"	515	12515	14934	13637	1	0	3	2	3	0	16	0	63	0	0	0	0	0	0	0	0	22	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	0	0	0	3	0	0	0	1	1	2	0	0	0	0	0	1	0
14627	22936	"Alsópáhok"	46.77444	17.17028	520	"AWI"	520	12560	14987	13691	0	0	8	5	0	0	21	0	65	0	0	0	0	0	0	0	0	182	0	135	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	2	0	0	8	1500	0	0	0	0	5	0	5	0	9	0	1	0	0	5	3	0	0	0
14627	22936	"Alsópáhok"	46.77444	17.17028	530	"AWI"	530	12647	15123	13795	0	0	11	4	0	0	27	0	55	0	1	1	0	0	2	0	0	83	0	110	0	0	0	1	1	3	0	0	0	0	0	0	0	0	2	1	0	13	7	691	0	0	0	0	8	0	0	0	2	2	1	0	0	1	3	0	0	0
