"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juniperus"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	572	"AWI"	572	-137	27	-55	0	4.78260869565217	0	0	0	0	0	7.39130434782609	0	0	0	6.95652173913043	30.4347826086957	0	0	0.434782608695652	1.73913043478261	0	3.91304347826087	0	0	0.869565217391304	0	33.9130434782609	0	0	1.73913043478261	0	0	0.869565217391304	1.73913043478261	3.04347826086957	0	0	0	0	0	0	0	2.17391304347826
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	574	"AWI"	574	-93	171	14	0	3.41463414634146	0	0	0.48780487804878	0	0	5.85365853658537	0.48780487804878	0	0.48780487804878	10.7317073170732	24.8780487804878	0	0	0	0	0.48780487804878	3.90243902439024	0	0	1.46341463414634	0	37.5609756097561	0	0	0.975609756097561	0.48780487804878	0	0	5.85365853658537	0.975609756097561	0	0	0	0	0	0	0.48780487804878	1.46341463414634
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	576	"AWI"	576	-70	370	77	0	4.18604651162791	0	0	0	0	0	4.65116279069767	0	0	0	8.37209302325581	26.9767441860465	0	0	0	0	0	1.3953488372093	0	0	3.25581395348837	0	33.4883720930233	0	0	1.3953488372093	0	7.90697674418605	0.930232558139535	5.11627906976744	0.930232558139535	0	0	0	0	0	0	0	1.3953488372093
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	578	"AWI"	578	-30	500	148	0	5.0761421319797	0	0	0	0.50761421319797	0	7.10659898477157	0	0	0	9.13705583756345	32.48730964467	0	0	0	0	0	2.03045685279188	0	0	2.53807106598985	0	34.5177664974619	0	0	3.04568527918782	0	0	0.50761421319797	1.52284263959391	0.50761421319797	0	0	0	0	0	0	1.01522842639594	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	580	"AWI"	580	12	570	229	0	5.99250936329588	0	0	0	0	1.87265917602996	6.36704119850187	0	0	0	9.36329588014981	32.5842696629214	0	0	0	0	0	2.24719101123596	0	0	2.24719101123596	0	29.2134831460674	0	0	1.87265917602996	0	7.11610486891386	0	0.749063670411985	0.374531835205993	0	0	0	0	0	0	0	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	582	"AWI"	582	37	686	301	0	4.80349344978166	0	0	0	0.436681222707424	0.873362445414847	6.98689956331878	0	0	0	13.1004366812227	29.2576419213974	0	0	0	0.873362445414847	0	0.873362445414847	0	0	3.05676855895197	0	30.1310043668122	0	0	2.18340611353712	0.436681222707424	0	0.436681222707424	5.24017467248908	0	0	0	0	0	0	0	0.436681222707424	0.873362445414847
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	584	"AWI"	584	112	739	385	0	8.23529411764706	0	0	0	0	0	8.82352941176471	0	0	0	20.5882352941176	45.8823529411765	0	0	0	0	0	3.52941176470588	0	0	2.35294117647059	0	0	0	0	3.52941176470588	0	0	0	5.29411764705882	0	0	0	0	0	0	0	1.76470588235294	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	586	"AWI"	586	157	819	468	0	1.88284518828452	0	0	0	0	0.627615062761506	3.55648535564854	0	0	0	4.39330543933054	18.8284518828452	47.907949790795	0	0	0.209205020920502	0	1.46443514644351	0	0	0.627615062761506	0	17.5732217573222	0	0	0.627615062761506	0.209205020920502	0	0.209205020920502	1.25523012552301	0.209205020920502	0	0	0	0	0	0	0.418410041841004	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	588	"AWI"	588	224	896	546	0	4.45859872611465	0	0	0	0	0	12.1019108280255	1.27388535031847	0	0	17.8343949044586	47.7707006369427	0	0	0	0	0	5.73248407643312	0	0	3.82165605095541	0	0	0	0	0	0	0	0.636942675159236	5.09554140127389	0	0	0	0	0	0	0	0.636942675159236	0.636942675159236
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	590	"AWI"	590	292	940	624	0	6.89655172413793	0.492610837438424	0	0	0	0	6.40394088669951	0	0	0.492610837438424	8.3743842364532	31.0344827586207	0	0	0	0.492610837438424	0	0.492610837438424	0	0	1.47783251231527	0	30.0492610837438	0.492610837438424	0	1.47783251231527	0	6.89655172413793	1.47783251231527	1.97044334975369	0	0	0	0	0	0	0	0.985221674876847	0.492610837438424
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	592	"AWI"	592	335	1019	699	0	9.09090909090909	0	0	0	0.699300699300699	1.3986013986014	10.4895104895105	0	0	0	13.986013986014	49.6503496503497	0	0	0	0	0	3.4965034965035	0	0	1.3986013986014	0	0	0	0	0.699300699300699	0.699300699300699	0	0	4.1958041958042	1.3986013986014	0	0	0	0	0	0	2.7972027972028	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	594	"AWI"	594	440	1063	775	0	1.70316301703163	0.24330900243309	0	0	0	0	2.91970802919708	0	0	0	5.10948905109489	15.3284671532847	70.0729927007299	0.24330900243309	0	0.24330900243309	0	0	0	0	0.97323600973236	0	0	0	0	0.24330900243309	0.24330900243309	0	0	0.97323600973236	0.24330900243309	0	0	0	0	0	0	0.72992700729927	0.72992700729927
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	596	"AWI"	596	507	1117	849	0	8.75912408759124	0	0	0	0	2.18978102189781	9.48905109489051	0	0	0	17.5182481751825	52.5547445255474	0	0	0	0.72992700729927	0	2.18978102189781	0	0	2.18978102189781	0	0	0	0	0	0	0	0	2.18978102189781	0	0	0	0	0	0	0	2.18978102189781	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	598	"AWI"	598	613	1163	921	0	7.05882352941176	0	0	0	0	0	11.1764705882353	0	0	0.588235294117647	11.7647058823529	48.2352941176471	0	0	0	0	0	2.35294117647059	0	0	3.52941176470588	0	0	0	0	2.35294117647059	0.588235294117647	7.64705882352941	0	3.52941176470588	0.588235294117647	0	0	0	0	0	0	0.588235294117647	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	602	"AWI"	602	798	1249	1080	0	5.05415162454874	0	0	0	0	0	6.13718411552347	0.36101083032491	0	0	9.02527075812274	41.8772563176895	0	0	0.36101083032491	0	0	6.13718411552347	0	1.44404332129964	2.16606498194946	0	22.7436823104693	0	0	0.36101083032491	0	0	0	1.08303249097473	2.16606498194946	0	0	0	0	0	0	1.08303249097473	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	604	"AWI"	604	1024	1302	1201	0	11.864406779661	0	0	0	0	0	6.77966101694915	1.12994350282486	0	0	17.5141242937853	48.0225988700565	0	0	0	0.564971751412429	0	3.38983050847458	0	0	1.69491525423729	0	0	0	0	3.38983050847458	1.12994350282486	0	0	3.38983050847458	0.564971751412429	0	0	0	0	0	0	0.564971751412429	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	606	"AWI"	606	1102	1596	1302	0	4.85074626865672	0	0	0	0.373134328358209	0	5.97014925373134	0.373134328358209	0	0	9.32835820895522	33.955223880597	0	0.373134328358209	0	0.373134328358209	0	1.86567164179104	0	0	1.49253731343284	0	29.1044776119403	0	0	0.746268656716418	0	5.59701492537313	0	3.35820895522388	1.49253731343284	0	0	0	0	0	0	0.746268656716418	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	608	"AWI"	608	1192	1867	1444	0	11.0047846889952	0.478468899521531	0	0	0	0	6.69856459330144	0	0	0	17.2248803827751	54.066985645933	0	0	0.478468899521531	0	0	3.34928229665072	0	0	1.91387559808612	0	0	0	0	0.478468899521531	0	4.30622009569378	0	0	0	0	0	0	0	0	0	0	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	610	"AWI"	610	1259	2234	1618	0	6.95652173913043	0.434782608695652	0	0	0	0	6.08695652173913	0	0	0	10.8695652173913	56.5217391304348	0	0	0	0.869565217391304	0	2.60869565217391	0	0	1.30434782608696	0	0	0	0	1.73913043478261	0.869565217391304	6.95652173913043	0	1.73913043478261	1.30434782608696	0	0	0	0	0	0	1.30434782608696	0.434782608695652
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	612	"AWI"	612	1303	2707	1773	0	4.93827160493827	0	0	0	0	0	6.17283950617284	0	0	0	15.2263374485597	60.9053497942387	0	0	0	0.411522633744856	1.64609053497942	3.29218106995885	0	0	2.05761316872428	0	0	0	0	0.411522633744856	0.823045267489712	0	0	1.64609053497942	1.23456790123457	0	0	0	0	0	0	1.23456790123457	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	614	"AWI"	614	1423	2876	1975	0	6.73575129533679	0	0	0	1.03626943005181	0	9.84455958549223	0.518134715025907	0	0	15.0259067357513	50.7772020725389	0	0	0	0.518134715025907	0	4.66321243523316	0	0	2.07253886010363	0	0	0	0	5.18134715025907	0	0	0	0.518134715025907	0.518134715025907	0	0	0	0	0	0	2.07253886010363	0.518134715025907
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	616	"AWI"	616	1489	3117	2159	0	7.77777777777778	0	0	0	0	0	13.3333333333333	1.11111111111111	0	0	17.7777777777778	49.4444444444444	0	0	0	0.555555555555556	0	0	0	0	2.22222222222222	0	0	0	0	1.66666666666667	0.555555555555556	0	0	3.33333333333333	0.555555555555556	0	0	0	0	0	0	1.66666666666667	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	618	"AWI"	618	1624	3341	2331	0	8.71794871794872	0.512820512820513	0	0	0.512820512820513	0	7.69230769230769	0	0	0	7.69230769230769	61.025641025641	0	0	0	0	0.512820512820513	5.12820512820513	0	0	2.05128205128205	0	0	0	0	1.02564102564103	0	0	0	1.53846153846154	2.05128205128205	0	0	0	0.512820512820513	0	0	1.02564102564103	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	620	"AWI"	620	1742	3525	2520	0	5.74162679425837	0	0	0	0.956937799043062	0	6.2200956937799	0	0	0	17.2248803827751	49.2822966507177	0	0	0	0	0	3.82775119617225	0	0	3.82775119617225	0	0	0	0	2.87081339712919	0.478468899521531	0	0.478468899521531	2.87081339712919	2.87081339712919	0	0	0	0.478468899521531	0	0	1.91387559808612	0.956937799043062
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	622	"AWI"	622	1833	3782	2697	0	6.16113744075829	0	0	0	0	0	11.3744075829384	0.4739336492891	0	0	10.9004739336493	52.60663507109	0	0	0	0	0	4.739336492891	0	0	1.8957345971564	0	0	0	0	2.8436018957346	1.4218009478673	0	0	0.947867298578199	2.8436018957346	0	0	0	0	0	0	2.3696682464455	1.4218009478673
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	624	"AWI"	624	2040	3899	2895	0	6.2200956937799	0	0.478468899521531	0	0	0	6.69856459330144	0	0	0	13.3971291866029	53.11004784689	0	0	0	0	0.956937799043062	1.43540669856459	0	0	0.478468899521531	0	0	0	0	2.87081339712919	0.478468899521531	0	0	2.87081339712919	10.5263157894737	0	0	0	0.478468899521531	0	0	0	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	626	"AWI"	626	2149	4108	3087	0	6.77290836653386	0	0.796812749003984	0	0.398406374501992	0	11.5537848605578	0	0	0	12.3505976095618	44.2231075697211	0	0	0	0	0	3.98406374501992	0	0	1.59362549800797	0	0	0	0	3.58565737051793	0	3.98406374501992	0	1.99203187250996	3.98406374501992	0	0	0	0.796812749003984	0	0.398406374501992	3.58565737051793	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	628	"AWI"	628	2311	4318	3282	0	5.20446096654275	0	0	0	0.371747211895911	0	12.639405204461	0	0	0	17.1003717472119	36.8029739776952	0	0	0	0.371747211895911	0	3.71747211895911	0	0	2.60223048327138	0	0	0	0	5.94795539033457	0	0	0	1.48698884758364	10.4089219330855	0	0	0.371747211895911	0.371747211895911	0	0	2.23048327137546	0.371747211895911
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	630	"AWI"	630	2473	4474	3498	0	5.80912863070539	0	0	0	0.829875518672199	0	14.9377593360996	0.4149377593361	0	0	13.6929460580913	32.7800829875519	0	1.2448132780083	0	1.2448132780083	0	6.22406639004149	0	0	3.7344398340249	0	0	0	0	7.46887966804979	0	2.4896265560166	0	0.829875518672199	2.9045643153527	0	0	0	0.4149377593361	0	0.4149377593361	3.7344398340249	0.829875518672199
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	632	"AWI"	632	2596	4733	3712	0	7.08333333333333	0	0	0	0	0	10.4166666666667	0	0	0	20.4166666666667	32.9166666666667	0	0.416666666666667	0	1.66666666666667	0	5.41666666666667	0	0	6.25	0	0	0	0	7.91666666666667	0.833333333333333	0	0	0	2.5	0	0	0	0	0	0	2.91666666666667	1.25
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	634	"AWI"	634	2789	4822	3901	0	10.4761904761905	0	0	0	0	0	13.968253968254	0	0	0	20.952380952381	12.0634920634921	0	0	0	0.634920634920635	0	7.61904761904762	0	0	6.34920634920635	0	0	0	0	13.3333333333333	0.317460317460317	4.76190476190476	0	0.317460317460317	3.49206349206349	0	0	0	0	0	0	5.71428571428571	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	636	"AWI"	636	2949	4966	4086	0	10.5072463768116	0.36231884057971	0.36231884057971	0.36231884057971	0.36231884057971	0	21.3768115942029	0	0	0	19.9275362318841	8.33333333333333	0	0	0	0.36231884057971	0	6.88405797101449	0	0	10.5072463768116	0	0	0	0	12.6811594202899	0	0	0	1.08695652173913	2.53623188405797	0	0	0	0.36231884057971	0	0	3.98550724637681	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	638	"AWI"	638	3131	5095	4266	0	8.85245901639344	0	0.327868852459016	0	0	0	20.655737704918	0	0	0	18.0327868852459	7.54098360655738	0	0.327868852459016	0	0.655737704918033	0	13.7704918032787	0	0	9.50819672131147	0	0	0	0	8.85245901639344	0	1.31147540983607	0	0	3.60655737704918	0	0	0	0.327868852459016	0	0	6.22950819672131	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	640	"AWI"	640	3330	5181	4460	0	8.42490842490843	0	0	0	0	0	19.047619047619	0	0	0	22.7106227106227	10.2564102564103	0	0.366300366300366	0	0.366300366300366	0	12.8205128205128	0	0	9.15750915750916	0	0	0	0	10.2564102564103	0	0	0	0	2.93040293040293	0	0	0	0	0	0	3.66300366300366	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	642	"AWI"	642	3463	5331	4658	0	10.5571847507331	0	0	0	0	0	15.5425219941349	0	0	0	27.2727272727273	8.21114369501466	0	0.293255131964809	0	0.879765395894428	0	7.62463343108504	0	0	9.67741935483871	0	0	0	0	11.1436950146628	0	0	0	0	0.879765395894428	0	0	0	0.293255131964809	0	0	7.62463343108504	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	644	"AWI"	644	3885	5391	4834	0	10.9302325581395	0	0	0	0	0	16.7441860465116	0	0	0	27.906976744186	5.34883720930233	0	0	0	0	0	6.27906976744186	0.232558139534884	0	11.3953488372093	0	0	0	0	10.4651162790698	0	1.16279069767442	0	0.465116279069767	1.86046511627907	0	0	0	0	0	0.232558139534884	6.97674418604651	0
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	646	"AWI"	646	4141	5478	5038	0	8.96551724137931	0.344827586206897	0.689655172413793	0.344827586206897	0.344827586206897	0	13.7931034482759	0	0	0	28.9655172413793	6.20689655172414	0	0	0	1.03448275862069	0.344827586206897	8.62068965517241	0	0	10.6896551724138	0	0	0	0	11.3793103448276	0.689655172413793	0	0	0	1.03448275862069	0	0	0	0	0	0	6.20689655172414	0.344827586206897
24787	43525	"Loch a'Phuinnd"	57.35139	-7.2702	648	"AWI"	648	4451	5569	5212	0	7.30897009966777	0.332225913621262	0	0	0.664451827242525	0	22.2591362126246	0	0	0	30.5647840531561	4.98338870431894	0	0	0	0	0	3.65448504983389	0	0	10.2990033222591	0	0	0	0	9.30232558139535	0	0	0	0.332225913621262	3.32225913621263	0	0	0	0.664451827242525	0	0	5.64784053156146	0.664451827242525
