"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3455	4472	"Syrjälänsuo"	61.21667	28.11667	35	"AWI"	35	652	1441	1084	0	54	0	0	2	0	343	0	0	0	0	0	3	3	0	3	0	0	0	0	0	1	0	0	0	54	549	0	0	0	0	3	0	0	0	0	0	1	0	0	9	0	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	37.5	"AWI"	37.5	747.5	1479.5	1184.5	0	48	0	0	1	0	338	0	0	0	0	0	1	6	0	2	0	0	0	0	0	0	0	1	0	43	563	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	40	"AWI"	40	824	1565	1284	0	43	0	0	2	0	254	0	0	0	0	0	4	3	0	1	0	0	0	0	0	0	0	0	0	76	623	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	42.5	"AWI"	42.5	1218.5	1681	1457.5	0	44	0	1	3	0	337	0	0	1	0	0	4	7	0	1	0	0	0	0	0	0	0	0	0	84	526	0	0	0	0	0	0	0	0	0	2	0	0	0	1	3	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	45	"AWI"	45	1353	2072	1637	0	129	0	1	4	0	765	0	0	0	0	0	15	8	0	2	0	0	0	0	0	0	0	0	0	139	961	0	0	0	0	3	0	0	0	0	1	0	0	0	7	4	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	47.5	"AWI"	47.5	1394	2586.5	1793	2	40	0	0	2	0	422	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	30	498	0	0	0	0	1	0	1	0	0	1	0	0	0	4	1	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	50	"AWI"	50	1420	3119	1950	0	109	0	1	1	0	430	0	0	1	0	0	3	5	0	2	0	0	0	0	0	0	0	0	0	39	414	0	0	0	0	1	0	0	0	0	0	1	0	0	5	4	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	52.5	"AWI"	52.5	1863.5	3178	2287.5	1	69	0	0	1	0	485	0	1	0	0	0	6	6	0	4	0	1	0	0	0	0	0	0	0	55	395	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	55	"AWI"	55	2276	3232	2630	3	48	0	0	1	0	449	0	0	0	0	0	0	4	0	8	0	0	0	0	0	1	0	0	0	91	414	0	0	0	0	3	0	0	0	0	1	1	0	0	17	1	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	57.5	"AWI"	57.5	2649	3301.5	2980.5	3	52	0	5	1	0	530	0	0	0	0	0	10	6	0	12	0	0	0	2	0	0	0	0	2	55	328	0	0	0	0	2	0	1	0	0	0	0	0	0	31	6	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	60	"AWI"	60	2944	3500	3313	1	49	0	2	1	0	609	0	0	0	0	0	2	7	0	14	0	0	0	0	0	1	0	0	0	24	304	0	2	0	0	1	0	0	0	0	1	0	0	0	25	6	1
3455	4472	"Syrjälänsuo"	61.21667	28.11667	62.5	"AWI"	62.5	3203.5	3854.5	3569.5	0	45	0	5	0	0	561	0	0	0	0	0	11	6	0	9	0	1	0	1	0	0	0	0	0	20	328	0	0	0	0	3	0	1	0	0	0	0	0	0	47	10	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	65	"AWI"	65	3328	4336	3850	4	55	0	1	0	0	519	0	0	0	0	0	5	9	0	16	0	0	2	0	0	0	0	0	0	26	366	0	0	0	0	4	0	0	3	0	0	1	0	0	46	8	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	67.5	"AWI"	67.5	3382	4838	4141.5	3	52	0	0	1	0	573	0	0	0	0	0	10	5	0	3	0	0	0	1	0	0	0	0	0	30	265	0	0	0	0	1	0	0	0	1	0	0	0	0	56	26	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	70	"AWI"	70	3423	5340	4427	1	25	0	1	0	0	649	0	0	0	0	0	8	5	0	5	0	0	0	0	0	1	0	0	0	7	251	0	0	0	0	3	0	0	0	0	0	0	0	0	49	12	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	72.5	"AWI"	72.5	3914.5	5397	4688.5	0	51	0	1	4	0	580	0	0	0	0	0	5	5	0	12	0	0	0	0	0	0	0	0	0	16	276	0	0	0	0	1	0	0	0	0	0	3	0	0	58	12	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	75	"AWI"	75	4386	5466	4946	0	58	0	0	1	0	566	0	0	0	0	0	19	11	0	13	0	0	0	0	0	0	0	0	0	16	307	0	0	0	0	1	0	0	0	2	0	1	0	0	40	10	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	77.5	"AWI"	77.5	4779	5580	5197	1	100	0	1	0	0	579	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	5	280	0	0	0	0	3	0	0	0	0	0	2	0	0	24	8	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	80	"AWI"	80	5088	5790	5479	1	89	1	2	0	0	486	0	0	0	0	0	0	18	0	7	0	0	0	0	0	1	0	0	0	8	379	0	0	0	1	2	0	0	0	0	4	0	0	0	30	7	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	82.5	"AWI"	82.5	5409.5	5872.5	5636.5	0	74	0	0	0	0	451	1	0	0	0	0	0	12	0	29	0	0	0	2	0	0	0	0	0	2	414	0	0	0	0	1	0	1	0	0	0	1	0	0	32	13	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	85	"AWI"	85	5548	6106	5805	0	78	0	0	0	0	520	0	0	2	0	0	7	18	0	12	0	0	0	0	0	0	0	0	0	8	347	0	0	0	0	1	0	0	0	0	0	0	0	0	23	16	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	87.5	"AWI"	87.5	5619	6499.5	5963.5	0	109	1	0	2	0	501	0	1	1	0	0	14	20	0	8	0	0	0	2	0	0	0	0	0	4	342	0	1	0	0	1	0	0	0	0	0	2	0	0	26	9	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	90	"AWI"	90	5657	6903	6109	0	67	0	0	1	0	441	0	0	0	0	0	2	6	0	39	0	0	0	0	0	0	0	0	0	1	475	0	0	0	0	2	0	0	0	0	0	0	0	0	10	7	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	92.5	"AWI"	92.5	5879	6978.5	6310.5	0	90	0	0	3	0	486	0	0	0	0	0	0	10	0	10	0	0	0	1	0	0	0	0	0	3	390	0	0	0	0	2	0	0	0	0	0	0	0	0	6	12	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	95	"AWI"	95	6046	7045	6520	0	108	0	0	3	0	456	0	0	0	0	0	3	20	0	29	0	0	0	1	0	5	0	0	0	1	421	0	0	0	0	5	0	0	0	0	0	0	0	0	8	14	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	97.5	"AWI"	97.5	6167.5	7140.5	6736	0	86	0	0	0	0	496	0	0	0	0	0	5	12	0	9	0	0	0	2	0	1	0	0	0	5	390	0	5	0	0	0	0	0	0	0	0	0	0	0	1	13	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	100	"AWI"	100	6272	7329	6923	0	98	0	0	0	0	447	0	0	1	0	0	4	19	0	7	0	0	0	0	0	0	0	0	0	3	434	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	102.5	"AWI"	102.5	6608.5	7354.5	7051.5	0	87	0	0	0	0	472	0	0	1	0	0	3	16	0	11	0	0	0	1	0	0	0	0	0	4	394	0	0	0	0	4	0	1	0	0	0	1	0	1	7	19	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	105	"AWI"	105	6914	7391	7187	0	132	0	0	0	0	352	0	0	1	0	0	3	20	0	16	0	0	0	0	0	0	0	0	0	5	467	0	0	0	0	5	0	0	0	0	0	0	0	0	2	18	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	107.5	"AWI"	107.5	7109	7458	7325.5	0	117	0	0	11	0	514	0	0	1	0	0	8	8	0	20	0	0	0	0	0	0	0	0	0	1	345	0	0	0	0	4	0	0	0	0	0	1	0	0	3	10	2
3455	4472	"Syrjälänsuo"	61.21667	28.11667	110	"AWI"	110	7197	7708	7460	0	145	0	0	2	0	407	0	0	0	0	0	6	24	0	11	0	0	0	0	0	0	0	0	0	1	398	0	0	0	0	2	0	0	0	0	0	0	0	0	1	24	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	112.5	"AWI"	112.5	7288	7743	7525	0	154	0	0	0	0	492	1	0	1	0	0	5	12	0	10	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	2	0	0	0	0	0	0	0	0	0	20	1
3455	4472	"Syrjälänsuo"	61.21667	28.11667	115	"AWI"	115	7359	7792	7596	0	114	0	0	1	0	431	0	0	0	0	0	1	15	0	3	0	0	0	0	0	1	0	0	0	3	427	0	0	0	0	1	0	0	0	0	0	1	0	0	0	14	1
3455	4472	"Syrjälänsuo"	61.21667	28.11667	117.5	"AWI"	117.5	7395.5	7867.5	7666	0	121	0	0	2	0	473	0	0	0	0	0	2	16	0	19	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	1	0	0	0	0	0	0	0	0	2	22	1
3455	4472	"Syrjälänsuo"	61.21667	28.11667	120	"AWI"	120	7426	7966	7727	0	118	0	0	0	0	422	1	0	0	0	0	6	17	0	9	0	0	0	1	0	0	0	0	0	1	333	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	122.5	"AWI"	122.5	7575	7990.5	7795	0	85	0	1	0	0	488	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	1	0	0	0	0	0	2	0	0	0	19	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	125	"AWI"	125	7701	8029	7863	0	89	0	0	1	0	435	0	0	0	0	0	5	12	0	9	0	0	0	0	0	0	0	0	0	2	460	0	0	0	0	1	0	0	0	0	0	1	0	0	1	8	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	127.5	"AWI"	127.5	7763	8114.5	7941.5	0	61	0	0	1	0	371	0	0	1	0	0	1	9	0	5	0	1	0	0	0	0	0	0	0	1	577	0	0	0	0	3	0	0	0	1	0	0	0	0	1	6	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	130	"AWI"	130	7809	8219	8007	0	142	0	0	1	0	460	0	0	0	0	0	0	7	0	12	0	0	0	0	0	0	0	0	0	3	411	0	0	0	0	2	0	0	0	0	0	1	0	0	0	12	1
3455	4472	"Syrjälänsuo"	61.21667	28.11667	132.5	"AWI"	132.5	7878	8301	8080	0	102	1	0	1	0	498	0	0	0	0	0	0	17	0	2	0	0	0	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0	0	0	2	0	21	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	135	"AWI"	135	7918	8443	8149	0	84	1	0	0	0	554	0	0	0	0	0	0	11	0	3	0	0	0	0	0	1	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	1	0	0	1	20	1
3455	4472	"Syrjälänsuo"	61.21667	28.11667	137.5	"AWI"	137.5	7951	8615	8211	0	150	0	0	1	0	433	0	0	0	0	0	5	27	0	0	0	0	0	0	0	0	0	0	0	1	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	140	"AWI"	140	7976	8800	8274	0	122	0	1	1	0	392	0	0	0	0	0	0	25	0	3	0	0	0	0	0	0	0	0	0	1	529	0	0	0	0	1	0	0	0	0	0	0	0	0	1	19	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	142.5	"AWI"	142.5	8030	8852	8354	0	84	0	0	0	0	451	0	0	0	0	0	7	10	0	2	0	0	0	0	0	0	0	0	0	1	462	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	145	"AWI"	145	8073	8918	8435	0	149	0	0	1	0	484	0	0	1	0	0	11	10	0	7	0	0	0	2	0	0	0	0	0	2	335	0	2	0	0	2	0	0	0	0	0	2	0	0	0	14	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	147.5	"AWI"	147.5	8100	8999.5	8515	0	148	1	0	2	0	484	0	0	0	0	0	10	23	0	4	0	0	0	0	0	0	0	0	0	1	348	0	1	0	0	0	0	0	0	0	0	1	0	0	0	16	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	150	"AWI"	150	8126	9089	8585	0	127	0	1	0	0	445	0	0	0	0	0	9	10	0	10	0	0	0	0	0	0	0	0	0	1	402	0	2	0	0	1	0	0	0	0	0	0	0	0	1	11	1
3455	4472	"Syrjälänsuo"	61.21667	28.11667	152.5	"AWI"	152.5	8228.5	9130.5	8661.5	0	159	0	0	1	0	386	0	0	1	0	0	7	25	0	7	0	0	0	1	0	2	0	0	0	2	416	0	0	0	0	0	0	0	0	0	0	2	0	0	0	11	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	155	"AWI"	155	8296	9180	8744	0	166	0	0	1	0	425	0	0	0	0	1	1	27	0	10	0	0	0	0	0	0	0	0	0	0	376	0	1	0	0	0	0	0	0	0	0	1	0	0	1	4	1
3455	4472	"Syrjälänsuo"	61.21667	28.11667	160	"AWI"	160	8390	9331	8892	0	85	1	0	1	0	326	0	0	0	0	0	3	24	0	6	0	0	0	0	0	0	0	0	0	1	574	0	0	0	0	0	0	0	0	0	0	1	0	0	1	8	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	165	"AWI"	165	8600	9396	9051	0	35	0	0	2	0	249	0	0	0	0	0	4	8	0	4	0	0	0	0	0	1	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	170	"AWI"	170	8697	9517	9218	0	52	1	0	1	0	194	0	0	0	0	0	1	5	0	7	0	0	0	0	0	2	0	0	0	1	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1
3455	4472	"Syrjälänsuo"	61.21667	28.11667	175	"AWI"	175	9017	9567	9339	0	7	0	0	0	0	196	0	0	0	0	0	0	5	0	7	0	0	0	0	0	2	0	0	0	0	278	0	1	0	0	4	0	0	0	0	0	0	0	0	0	9	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	180	"AWI"	180	9177	9672	9473	0	6	0	2	0	0	249	0	0	0	0	0	1	6	0	46	0	0	0	0	0	4	0	0	0	0	235	0	1	0	0	0	0	0	0	0	1	1	0	0	1	11	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	185	"AWI"	185	9302	9762	9565	0	6	0	0	0	0	322	0	0	0	0	7	1	13	0	19	0	0	0	0	0	1	0	0	0	0	154	0	1	1	0	2	0	0	0	0	1	2	0	0	0	4	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	190	"AWI"	190	9370	9994	9647	0	1	0	0	2	0	269	0	0	0	0	0	1	8	0	20	0	0	0	0	0	0	0	0	0	0	224	0	1	0	0	0	0	0	0	0	1	0	0	1	0	6	2
3455	4472	"Syrjälänsuo"	61.21667	28.11667	197.5	"AWI"	197.5	9481	10158	9777.5	0	1	0	0	0	0	205	0	0	0	0	0	0	11	0	22	0	0	0	0	0	0	0	0	0	1	288	0	1	0	0	0	0	0	0	1	0	1	1	0	0	12	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	202.5	"AWI"	202.5	9548.5	10285.5	9858.5	0	1	1	0	2	0	212	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	1	282	0	0	0	0	1	0	0	0	0	1	1	0	0	0	5	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	210	"AWI"	210	9631	10470	9986	0	1	0	0	0	0	233	0	0	0	0	0	2	7	0	30	0	0	0	0	0	0	0	0	0	1	251	0	2	0	0	1	0	0	0	0	1	2	0	0	0	4	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	220	"AWI"	220	9763	10644	10149	0	2	1	0	3	0	252	0	0	0	0	1	5	7	0	38	0	0	0	0	0	0	1	0	0	0	230	0	0	0	0	0	0	0	0	0	2	3	0	0	0	4	1
3455	4472	"Syrjälänsuo"	61.21667	28.11667	230	"AWI"	230	9892	10825	10319	0	3	0	0	2	0	249	0	0	0	0	0	0	6	0	31	0	0	0	0	0	0	0	0	0	0	237	0	1	0	0	0	0	0	0	0	1	3	0	0	0	4	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	240	"AWI"	240	10038	11004	10485	0	2	1	0	6	0	393	0	0	0	0	0	1	0	0	21	0	0	0	0	0	0	1	1	0	0	98	0	2	1	0	0	0	0	0	0	1	4	0	0	0	5	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	250	"AWI"	250	10220	11168	10657	0	1	0	1	9	0	414	0	0	0	0	1	5	3	0	25	0	0	0	0	0	1	1	0	0	0	85	0	6	0	0	0	0	0	0	0	6	17	0	0	0	3	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	260	"AWI"	260	10414	11344	10834	0	1	1	1	6	0	399	1	0	0	0	1	5	1	0	24	0	0	0	0	0	0	1	0	0	1	96	0	1	0	0	1	0	0	0	0	2	7	0	0	0	1	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	270	"AWI"	270	10601	11528	10998	0	4	3	1	5	0	445	0	0	0	0	0	5	0	0	15	0	0	0	0	0	0	1	0	0	2	46	0	2	0	0	0	0	0	0	0	0	18	0	3	0	1	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	280	"AWI"	280	10841	11740	11181	0	1	3	0	8	0	470	0	0	0	0	0	3	0	0	19	0	0	0	0	0	5	2	0	0	0	23	0	4	0	0	1	0	0	0	0	1	13	0	0	0	1	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	285	"AWI"	285	10944	11923	11312	0	0	0	0	2	0	92	1	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0
