"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cotinus"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Myrtus"	"Olea"	"Oleaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Viburnum"	"Vitaceae"
15847	24390	"Lake Voulkaria"	38.86667	20.83333	311	"AWI"	311	-133	37	-52	0	0.338983050847458	2.03389830508475	1.69491525423729	0	0.338983050847458	0	1.35593220338983	0	0	0.677966101694915	0.677966101694915	0	0	0	0	0	0	0	0	0	0	1.35593220338983	0	0	2.03389830508475	0	5.42372881355932	0	0	1.01694915254237	5.42372881355932	0	0	0	0	0	0	1.69491525423729	0	0	0	0	0	0.338983050847458	6.77966101694915	0	0	8.8135593220339	0	11.5254237288136	0	8.13559322033898	12.5423728813559	0	1.69491525423729	0	0	0	0	0	0	15.2542372881356	0	0.338983050847458	0	1.01694915254237	0.677966101694915	0	0	0	0	0	0	0	0	0	7.45762711864407	0	1.35593220338983
15847	24390	"Lake Voulkaria"	38.86667	20.83333	318	"AWI"	318	-94	221	31	0.649350649350649	0	2.5974025974026	0.649350649350649	0.649350649350649	0.324675324675325	0	2.5974025974026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.974025974025974	0	0	1.2987012987013	0	2.92207792207792	0	0	1.94805194805195	3.8961038961039	0	0	0	0	0	0	0.324675324675325	0	0	0	0	0	0	12.987012987013	0	0	12.987012987013	0	6.81818181818182	0	4.22077922077922	9.74025974025974	0	1.62337662337662	0	0	0	0	0	0	22.0779220779221	0	0	0	0	0.974025974025974	0.324675324675325	0	0	0	0	0	0	0	0	8.11688311688312	0	1.2987012987013
15847	24390	"Lake Voulkaria"	38.86667	20.83333	326	"AWI"	326	-56	434	126	0.869565217391304	0	2.31884057971015	0.869565217391304	0	0.289855072463768	0	3.47826086956522	0	0	0	1.73913043478261	0	0	0	0	0.579710144927536	0	0	0	0	0	1.44927536231884	0	0	4.05797101449275	0	6.66666666666667	1.44927536231884	0	1.73913043478261	2.89855072463768	0	0	0	0	0	0.289855072463768	0	0	0	0	0	0	0.289855072463768	7.2463768115942	0	0	15.6521739130435	0	5.50724637681159	0	3.76811594202899	9.85507246376812	0	0.579710144927536	0	0	0	0	0	0	23.4782608695652	0	0	0	0.579710144927536	0.579710144927536	0	0	0	0	0	0.289855072463768	0	0	0	2.89855072463768	0	0.579710144927536
15847	24390	"Lake Voulkaria"	38.86667	20.83333	334	"AWI"	334	-15	556	216	0.754716981132076	0.377358490566038	3.39622641509434	1.88679245283019	0	0.377358490566038	0	1.50943396226415	0	0	1.13207547169811	0	0	0	0	0	0	0	0	0	0	0	1.50943396226415	0	0	1.88679245283019	0	4.52830188679245	0	0	1.50943396226415	6.0377358490566	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3207547169811	0	0	18.1132075471698	0	4.90566037735849	0	7.16981132075472	4.52830188679245	0	1.13207547169811	0	0	0	0	0	0	18.8679245283019	0	0	0	0	0.377358490566038	0.377358490566038	0	0	0	0	0	0	0	0.377358490566038	7.54716981132075	0	0.377358490566038
15847	24390	"Lake Voulkaria"	38.86667	20.83333	342	"AWI"	342	73	680	333	1.32743362831858	0	3.53982300884956	1.32743362831858	0	0.884955752212389	0	1.32743362831858	0	0	0.884955752212389	0	0	0	0	0	0	0	0	0	0	0	0.884955752212389	0	0	0.884955752212389	0	3.98230088495575	0	0	2.21238938053097	5.75221238938053	0	0	0	0	0	0	1.32743362831858	0	0	0.442477876106195	0	0	1.32743362831858	5.75221238938053	0	0	16.8141592920354	0	17.6991150442478	0	6.63716814159292	5.30973451327434	0	0	0	0	0	0	0	0	14.1592920353982	0	0	0	0	0	0.442477876106195	0	0	0	0	0	0	0	0	6.63716814159292	0	0.442477876106195
15847	24390	"Lake Voulkaria"	38.86667	20.83333	350	"AWI"	350	126	921	455	0.4	0	3.2	2	0.4	0	0	5.2	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0.8	0	4.8	0	0	2	4	0	0	0	0	0.4	0	0.4	0	0	0	0	0	0.4	4	0	0	14.4	0	18.4	0	4.8	10	0	0.8	0	0	0	0	0	0	16	0	0	0	0	0	0.8	0	0	0	0	0	0	0.4	0	4	0	0.8
15847	24390	"Lake Voulkaria"	38.86667	20.83333	358	"AWI"	358	213	1039	570	1.22950819672131	0	1.63934426229508	2.45901639344262	0	0	0	2.45901639344262	0	0	0	0	0	0	0	0	0	0.819672131147541	0	0	0	0	1.22950819672131	0	0	1.22950819672131	0	2.86885245901639	0	0	0.819672131147541	6.9672131147541	0	0	0	0	0	0	0	0	0	0	0	0	0	5.73770491803279	0	0	7.78688524590164	0	19.2622950819672	0	4.91803278688525	11.0655737704918	0	0.819672131147541	0	0	0	0	0	0	20.4918032786885	0	0	0	0	2.04918032786885	0	0	0	0	0	0	0	0	0	4.91803278688525	0	1.22950819672131
15847	24390	"Lake Voulkaria"	38.86667	20.83333	366	"AWI"	366	287	1143	679	0.45045045045045	0	3.6036036036036	1.35135135135135	0	0.45045045045045	0	2.25225225225225	0	0	0.45045045045045	0	0	0	0	0	0	0	0	0	0	0	0.45045045045045	0	0	1.35135135135135	0	3.6036036036036	0	0	0.900900900900901	11.2612612612613	0	0	0	0	0	0	1.35135135135135	0	0	0	0	0	0	1.35135135135135	0	0	14.8648648648649	0	22.972972972973	0	7.20720720720721	4.95495495495495	0	0.45045045045045	0	0	0	0	0	0	13.963963963964	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45045045045045	5.85585585585586	0	0.45045045045045
15847	24390	"Lake Voulkaria"	38.86667	20.83333	374	"AWI"	374	407	1194	820	0	0	4.5643153526971	1.6597510373444	0	0	0	0.829875518672199	0	0	0.4149377593361	0.4149377593361	0	0	0	0	0	0	0	0	0	0	2.0746887966805	0	0	1.2448132780083	0	9.12863070539419	0	0	2.4896265560166	5.80912863070539	0	0	0	0	0	0	0	0	0	0.4149377593361	0	0	0	3.3195020746888	0	0	10.3734439834025	0	14.1078838174274	0	7.88381742738589	14.1078838174274	0	0	0	0	0	0	0	0	13.2780082987552	0	0	0	0	0.4149377593361	0	0	0	0	0	0	0	0	0	7.05394190871369	0	0.4149377593361
15847	24390	"Lake Voulkaria"	38.86667	20.83333	382	"AWI"	382	524	1259	949	0	0	6.83760683760684	2.56410256410256	0	0	0	2.13675213675214	0	0	0.427350427350427	0	0	0	0	0	0	0	0	0	0	0	2.13675213675214	0	0	0.854700854700855	0	4.7008547008547	0	0	1.70940170940171	4.27350427350427	0	0	0	0	0	0.427350427350427	0.427350427350427	0	0	0	0	0	0	3.41880341880342	0	0	8.97435897435897	0	16.6666666666667	0	2.99145299145299	15.8119658119658	0	0.854700854700855	0.427350427350427	0	0	0	0	0	17.5213675213675	0	0	0	0	0	0.427350427350427	0	0	0	0	0	0	0	0	5.98290598290598	0	0.427350427350427
