"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
15714	24116	"Vlcí rokle"	50.604006	16.12701	0	"AWI"	0	-123	46	-40	11.3801452784504	0	0	0.968523002421308	0	0	0.726392251815981	0	0	0	0.242130750605327	0	0	2.42130750605327	1.21065375302663	0	0	0	0	7.26392251815981	0.242130750605327	0	0	0	0.242130750605327	0	0	0	0	0	0	0.968523002421308	57.3849878934625	0	0	0	14.2857142857143	0	0	0	1.93704600484262	0	0	0	0.242130750605327	0	0	0	0	0	0	0	0	0	0.242130750605327	0.242130750605327	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	10	"AWI"	10	-23	989	269	28.2199710564399	0.144717800289436	0	0.144717800289436	0	0	2.31548480463097	0	0	0	0	0	0	1.73661360347323	0.434153400868307	0	0	0	0	24.3125904486252	0.434153400868307	0.868306801736614	0	0	0	0	0	0	0	0	0	4.19681620839363	29.0882778581766	0	0	0	0	0	0	0	6.65701881331404	0	0	0	0	0	0.723589001447178	0	0	0	0	0	0.144717800289436	0	0.578871201157742	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	20	"AWI"	20	131	1588	648	23.0314960629921	0.984251968503937	0	0.196850393700787	0	0	0.590551181102362	0	0	0	0	0	0	1.18110236220472	0.78740157480315	0	0	0	0	44.2913385826772	0	0.590551181102362	0	0	0	0	0	0	0	0	0	4.92125984251969	17.7165354330709	0	0	0	0	0	0	0	4.92125984251969	0	0	0	0	0	0	0	0	0	0	0	0.196850393700787	0	0.590551181102362	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	30	"AWI"	30	344	2056	1033	8.41750841750842	0.336700336700337	0	0	0	0	0.673400673400673	0	0	0	0	0	0	2.86195286195286	1.01010101010101	0	0	0	0	66.4983164983165	0	0.168350168350168	0	0	0	0	0	0	0	0	0	4.54545454545455	8.58585858585858	0	0	0	0	0	0	0	5.89225589225589	0	0	0	0	0	0.505050505050505	0	0	0	0	0	0	0	0.505050505050505	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	40	"AWI"	40	602	2468	1423	37.4	0	0	0	0	0	0.2	0	0	0	0	0	0	2.4	0.8	0	0	0	0	35	0	0.2	0	0	0	0	0	0	0	0	0	3.6	10.2	0	0	0	0	0	0	0	8.4	0	0.6	0	0	0	0.2	0	0	0	0	0	0	0	1	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	50	"AWI"	50	903	2838	1805	13.5238095238095	0.19047619047619	0	0	0	0	1.14285714285714	0	0	0	0	0.19047619047619	0	3.80952380952381	0.952380952380952	0	0	0	0	49.9047619047619	0	0.571428571428571	0	0	0	0	0	0	0	0	0	7.80952380952381	6.09523809523809	0	0	0	0	0	0	0	13.7142857142857	0	0	0	0	0	0	0	0	0	0	0.19047619047619	0	0	1.71428571428571	0.19047619047619	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	60	"AWI"	60	1218	3171	2190	29.2993630573248	1.27388535031847	0	0	0	0	0.318471337579618	0	0	0	0	0	0	3.5031847133758	0.955414012738854	0	0	0	0	29.9363057324841	0	2.54777070063694	0	0	0	0	0	0	0	0	0	8.28025477707006	9.55414012738854	0	0	0	0	0	0	0	9.87261146496815	0	0	0	0	0	0.318471337579618	0	0.318471337579618	0	0	0	0	0	3.82165605095541	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	70	"AWI"	70	1550	3485	2569	33.5390946502058	0.205761316872428	0	0	0	0	0.617283950617284	0	0	0	0	0	0	2.05761316872428	0.617283950617284	0	0	0	0	33.7448559670782	0	0	0	0	0	0	0	0	0	0	0	7.20164609053498	13.5802469135802	0	0	0	0	0	0.411522633744856	0	6.17283950617284	0	0	0	0	0	0.411522633744856	0	0	0	0	0	0	0	1.23456790123457	0	0.205761316872428
15714	24116	"Vlcí rokle"	50.604006	16.12701	80	"AWI"	80	1979	3783	2963	15.9309021113244	1.15163147792706	0	0.383877159309021	0	0	3.26295585412668	0	0	0	0	0	0	5.75815738963532	2.11132437619962	0	0	0	0	40.3071017274472	0	0	0	0	0	0	0	0	0	0	0	8.25335892514395	9.98080614203455	0	0	0	0	0	0	0	9.78886756238004	0	0	0	0	0	0	0	0	0	0	0.191938579654511	0	0	2.87907869481766	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	90	"AWI"	90	2381	4060	3347	43.75	0.416666666666667	0	0	0	0	0.972222222222222	0	0	0	0	0	0	2.08333333333333	0.833333333333333	0	0	0	0	31.25	0	0.555555555555556	0	0	0	0	0	0	0	0	0	2.91666666666667	12.6388888888889	0	0	0	0	0	0	0	2.08333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	100	"AWI"	100	2861	4310	3711	42.2885572139304	0.248756218905473	0	0	0	0	0.497512437810945	0	0	0	0	0	0	3.48258706467662	1.99004975124378	0	0	0	0	18.407960199005	0	0.497512437810945	0	0	0	0	0	0	0	0	0	3.48258706467662	21.3930348258706	0	0	0	0	0	0	0	3.73134328358209	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23383084577114	0.746268656716418	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	110	"AWI"	110	3474	4532	4062	43.3849821215733	0.357568533969011	0	0	0	0	0.119189511323004	0	0	0	0	0	0	2.50297973778308	12.0381406436234	0	0	0	0	17.0441001191895	0	0.119189511323004	0	0	0	0	0	0	0	0	0.238379022646007	7.27056019070322	12.1573301549464	0	0	0	0	0	0	0	2.86054827175209	0	0	0	0.119189511323004	0	0.238379022646007	0	0	0	0	0	0	0.238379022646007	1.31108462455304	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	120	"AWI"	120	3732	4885	4323	22.1169036334913	0.157977883096367	0	0.157977883096367	0	0	0.157977883096367	0	0	0	0	0	0	3.47551342812006	1.10584518167457	0	0	0	0	25.7503949447077	0	0.4739336492891	0	0	0	0	0	0	0	0	0	8.21484992101106	34.913112164297	0	0	0	0	0	0	0	1.73775671406003	0	0	0	0	0	0.157977883096367	0	0	0	0	0	0	0	1.57977883096366	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	130	"AWI"	130	3931	5196	4559	16.4473684210526	0.43859649122807	0	0	0	0	0.43859649122807	0	0	0	0	0	0	7.23684210526316	0.219298245614035	0	0	0	0	29.3859649122807	0	1.31578947368421	0	0	0	0	0	0	0	0	0	3.94736842105263	33.9912280701754	0	0	0	0	0	0	0	5.48245614035088	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09649122807018	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	140	"AWI"	140	4148	5479	4798	18.5185185185185	0.17636684303351	0	0	0	0	0.705467372134039	0	0	0	0	0	0	6.17283950617284	0.881834215167548	0	0	0	0	14.9911816578483	0	1.05820105820106	0	0	0	0	0	0	0	0	0	3.88007054673721	42.6807760141093	0	0	0	0	0	0	0	10.5820105820106	0	0.17636684303351	0	0	0	0	0	0	0	0	0	0	0	0.17636684303351	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	150	"AWI"	150	4352	5753	5054	10.3932584269663	0.561797752808989	0	0	0	0.280898876404494	0.842696629213483	0	0	0	0	0.280898876404494	0	6.74157303370786	4.21348314606742	0	0	0	0	17.4157303370787	0	2.52808988764045	0	0	0	0	0	0	0	0	0	8.98876404494382	31.7415730337079	0	0	0	0	0	0	0	13.7640449438202	0	0	0	0	0	0	0	0	0	0.280898876404494	0	0	0	1.40449438202247	0.561797752808989	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	160	"AWI"	160	4588	6013	5292	6.65188470066519	0	0	0	0	0	0.665188470066519	0	0	0	0	0	0	5.54323725055432	0.886917960088692	0	0	0	0	8.86917960088692	0	0	0	0	0	0	0	0	0	0	0	5.09977827050998	61.8625277161863	0	0	0	0	0	0	0	7.76053215077605	0	0	0	0	0	0	0	0	0	0	0	0	1.55210643015521	1.10864745011086	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	170	"AWI"	170	4820	6247	5537	0.483870967741935	0.645161290322581	0	0	0	0	0.645161290322581	0	0	0	0	0	0	3.87096774193548	0.645161290322581	0	0	0	0	13.2258064516129	0	0.967741935483871	0	0	0	0	0	0	0	0	0	3.2258064516129	57.0967741935484	0	0	0	0	0	0	0	13.7096774193548	0	0	0	0	0	0	0	0	0	0	0	0	0	5.48387096774194	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	180	"AWI"	180	5074	6469	5785	0	0.230414746543779	0	0	0	0	0.230414746543779	0	0	0	0	0	0	9.44700460829493	0.460829493087558	0	0	0	0	3.45622119815668	0	0.460829493087558	0	0	0	0	0	0	0	0	0	2.07373271889401	79.0322580645161	0	0	0	0	0	0	0	2.99539170506912	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61290322580645	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	190	"AWI"	190	5325	6689	6031	0	0.3584229390681	0	0	0	0	3.9426523297491	0	0	0	0	0	0	32.6164874551971	5.37634408602151	0	0	0	0	3.2258064516129	0	0.716845878136201	0	0	0	0	0	0	0	0	0	0.716845878136201	40.5017921146953	0	0	0	0	0	0	0	8.24372759856631	0	0	0	0	0	0.3584229390681	0	0	0	0	0	0	0	3.9426523297491	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	200	"AWI"	200	5589	6908	6273	0.248756218905473	0.497512437810945	0	0	0	0	0.248756218905473	0	0	0	0	0	0	13.4328358208955	1.49253731343284	0	0	0	0	0.995024875621891	0.248756218905473	0.995024875621891	0	0	0	0	0	0	0	0	0	0	72.3880597014925	0	0	0	0	0	0	0.248756218905473	4.47761194029851	0	0	0	0.248756218905473	0	0.248756218905473	0	0	0	0	0	0	0	4.22885572139304	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	210	"AWI"	210	5926	7103	6508	0	0	0	0	0	0	0.871459694989107	0	0	0	0	0	0	21.3507625272331	0	0	0	0	0	0.217864923747277	3.7037037037037	0.65359477124183	0	0	0	0	0	0	0	0	1.08932461873638	0	64.4880174291939	0	0	0	0	0	0	0	3.48583877995643	0	0	0	0.217864923747277	0	0	0	0	0	0	0	0	0	3.92156862745098	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	220	"AWI"	220	6323	7287	6735	0	0.144092219020173	0	0	0	0	0.432276657060519	0	0	0	0	0	0	14.4092219020173	0.720461095100865	0	0	0	0	0.144092219020173	0.720461095100865	1.29682997118156	0	0	0	0	0	0	0	0	0	0	69.8847262247839	0	0	0	0	0	0	0	4.89913544668588	0	0	0	0	0	0.144092219020173	0	0	0	0	0	0	2.16138328530259	5.04322766570605	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	230	"AWI"	230	6529	7910	7088	0	0	0	0.236406619385343	0	0	0.709219858156028	0	0	0	0	0	0	8.274231678487	0.472813238770686	0	0	0	0	0.236406619385343	0.236406619385343	0	0	0	0	0	0	0	0	0	0.236406619385343	0	78.7234042553192	0	0	0	0	0	0	0	6.14657210401891	0	0	0	0	0	0.236406619385343	0	0	0	0	0	0	0	4.25531914893617	0	0.236406619385343
15714	24116	"Vlcí rokle"	50.604006	16.12701	240	"AWI"	240	6752	8429	7470	0	0	0	0	0	0	0.36563071297989	0	0	0	0	0	0	18.6471663619744	1.46252285191956	0	0	0.182815356489945	0	0.182815356489945	1.64533820840951	0.914076782449726	0	0	0	0	0	0	0	0	0	0	67.6416819012797	0	0	0	0	0	2.92504570383912	0.182815356489945	0	0	0	0	0.548446069469835	0	0	0	0	0	0	2.37659963436929	0.182815356489945	0	2.74223034734918	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	250	"AWI"	250	7026	8844	7842	0	0	0	0	0	0	0.319488817891374	0	0	0	0	0	0	8.62619808306709	0	0	0	0	0	0.319488817891374	0.319488817891374	0	0	0	0	0	0	0	0	0	0	0	81.4696485623003	0	0	0	0	0	0	0	5.11182108626198	0	0	0	0.319488817891374	0	0.319488817891374	0	0	0	0	0	0	0	3.19488817891374	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	260	"AWI"	260	7328	9247	8240	0	0.149476831091181	0	0.149476831091181	0	0	0.448430493273543	0	0	0	0	0	0	17.9372197309417	0.149476831091181	0	0	0.149476831091181	0	0.448430493273543	0	1.79372197309417	0	0	0	0	0	0	0	0	0	0	61.2855007473842	0	0	0	0	0	0	0	5.38116591928251	0	0	0	0	0	0	0	0	0	0	0	0.149476831091181	5.53064275037369	6.42750373692078	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	265	"AWI"	265	7528	9393	8427	0	0	0	0	0	0.426439232409382	0.213219616204691	0	0	0	0	0	0	49.0405117270789	8.31556503198294	0	0	0	0	0.213219616204691	0	1.27931769722815	0	0	0	0	0	0	0	0	0	0	31.3432835820896	0	0	0	0	0	0	0.639658848614073	2.55863539445629	0	0	0	0	0	0	0	0	0	0	0	0.426439232409382	0	5.54371002132196	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	270	"AWI"	270	7658	9619	8613	0	0	0	0	0	0	0.744416873449132	0	0	0	0	0	0	21.8362282878412	1.73697270471464	0	0	0	0	0.248138957816377	0	0.496277915632754	0	0	0	0	0	0	0	0	0	0	63.7717121588089	0	0	0	0	0	0	0	3.2258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	7.94044665012407	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	280	"AWI"	280	7983	9928	8994	0	0	0	0	0	0	1.47492625368732	0	0	0	0	0	0	31.5634218289086	1.47492625368732	0	0	0	0	0.294985250737463	0	0.589970501474926	0	0	0	0	0	0	0	0	0.294985250737463	0	38.3480825958702	0	0	0	0	0	0	0	7.37463126843658	0	0	0	0.294985250737463	0	0.294985250737463	0	0	0	0	0	0.294985250737463	0	17.6991150442478	0	0
