"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"
3417	4428	"Hozelec"	49.04641	20.332	15	"AWI"	15	327	1494	917	0.87719298245614	0.87719298245614	0.87719298245614	0.87719298245614	0	0	0	0	4.3859649122807	0	0	0	0	1.75438596491228	11.4035087719298	0	0	0	0	0	0	0	0	0	21.0526315789474	54.3859649122807	0	0	0	0	0	0	0	0	3.50877192982456	0	0	0
3417	4428	"Hozelec"	49.04641	20.332	20	"AWI"	20	632	1711	1231	1.5625	0.78125	1.5625	0	1.5625	0	2.34375	0	0.78125	0	0	0	0	0	16.40625	0	0	0.78125	0	0	0	0.78125	0	0	18.75	50.78125	0	0	0	0	0	0	0	0	2.34375	1.5625	0	0
3417	4428	"Hozelec"	49.04641	20.332	25	"AWI"	25	1161	1915	1515	1.30548302872063	2.34986945169713	0	0.522193211488251	0.522193211488251	0	0.522193211488251	0	0.261096605744125	0	0	0	0	0.522193211488251	30.2872062663185	0	0.261096605744125	0.261096605744125	0	0	0	0	0.783289817232376	0	7.57180156657963	40.7310704960835	12.7937336814621	0	0	0	0	0.522193211488251	0	0	0.522193211488251	0	0.261096605744125	0
3417	4428	"Hozelec"	49.04641	20.332	32.5	"AWI"	32.5	1717	3329	2309	0.65359477124183	4.57516339869281	0	0	0	0	0	0	0.65359477124183	0	0	0	0	0	5.88235294117647	0	0	0	0	0	0	0	0.65359477124183	0	29.4117647058824	58.1699346405229	0	0	0	0	0	0	0	0	0	0	0	0
3417	4428	"Hozelec"	49.04641	20.332	40	"AWI"	40	2224	4607	3268	0	1.28617363344051	0.643086816720257	0.643086816720257	0	0	1.76848874598071	0	0.803858520900322	0	0	0	0	0	31.0289389067524	0	0	0	0	0	0	0	0.482315112540193	0	24.4372990353698	38.7459807073955	0	0	0	0	0	0	0.160771704180064	0	0	0	0	0
3417	4428	"Hozelec"	49.04641	20.332	45	"AWI"	45	2723	5230	3939	0.237529691211401	1.42517814726841	0.237529691211401	0	0.475059382422803	0	1.66270783847981	0	1.42517814726841	0	0.237529691211401	0	0	0.712589073634204	33.0166270783848	0	0	0.237529691211401	0	0	0	0	0.237529691211401	0	24.9406175771971	33.9667458432304	0	0	0.475059382422803	0.237529691211401	0	0	0	0	0	0	0.475059382422803	0
3417	4428	"Hozelec"	49.04641	20.332	47.5	"AWI"	47.5	3146.5	5450	4257	1.28755364806867	1.28755364806867	0.429184549356223	0.858369098712446	0.429184549356223	0	2.57510729613734	0	1.28755364806867	0	0	0	0	2.57510729613734	11.1587982832618	0	0.429184549356223	0	0	0	0	0	0.858369098712446	0	31.7596566523605	42.4892703862661	0	0	0	0	0	0	0.429184549356223	0	0	0	2.14592274678112	0
3417	4428	"Hozelec"	49.04641	20.332	62.5	"AWI"	62.5	5077.5	7530.5	6405	0	0.646551724137931	0	0.323275862068966	0.21551724137931	0	0.21551724137931	0.107758620689655	0.323275862068966	0	0	0	0	0	59.2672413793103	0	0	0	0	0	0	0	0.21551724137931	0	16.7025862068966	19.6120689655172	0	0	0	0.21551724137931	0	0	0.323275862068966	0	0.646551724137931	0	1.18534482758621	0
3417	4428	"Hozelec"	49.04641	20.332	65	"AWI"	65	5341	7870	6803	0	0.590551181102362	0	0.393700787401575	0.393700787401575	0	0.393700787401575	0	0.590551181102362	0.196850393700787	0	0	0	0.196850393700787	39.5669291338583	0	0	0	0	0	0	0	0	0	22.8346456692913	32.4803149606299	0	0	0	0.196850393700787	0	0	0	0	0.393700787401575	0	1.77165354330709	0
3417	4428	"Hozelec"	49.04641	20.332	67.5	"AWI"	67.5	5849.5	8006.5	7161	0	1.87793427230047	0	0	0	0	0.704225352112676	0	0	0	0	0	0	0.469483568075117	15.0234741784038	0	0	0	0	0	0	0	0.234741784037559	0	56.3380281690141	23.4741784037559	0	0	1.17370892018779	0	0	0	0	0	0.234741784037559	0	0.234741784037559	0.234741784037559
3417	4428	"Hozelec"	49.04641	20.332	70	"AWI"	70	6107	8256	7552	0	0.414507772020725	0	0	0	0	0.207253886010363	0	0.103626943005181	0	0	0	0	0.207253886010363	40.9326424870466	0	0	0	0	0	0	0	0.829015544041451	0	40.1036269430052	16.4766839378238	0	0	0.207253886010363	0.103626943005181	0	0	0	0	0.103626943005181	0	0.310880829015544	0
3417	4428	"Hozelec"	49.04641	20.332	72.5	"AWI"	72.5	7109	8362	7872	0	0.384615384615385	0	0.384615384615385	0	0	2.30769230769231	0	0	0	0	0	0	0.384615384615385	37.6923076923077	0	0	0	0	0	0	0	0.384615384615385	0	30.3846153846154	27.6923076923077	0	0	0	0	0	0	0	0	0	0	0.384615384615385	0
