"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Tilia"	"Ulmus"	"Viburnum"	"Vitaceae"
15919	24516	"Saint-Michel-en-Brenne"	46.80944	1.16389	2.5	"AWI"	2.5	-134	41	-39	0	0	18.3856502242152	2.69058295964126	1.79372197309417	0	0	0	0.448430493273543	0	1.34529147982063	0	0	2.69058295964126	0	0	0	0	1.79372197309417	25.1121076233184	0	0	1.34529147982063	0.448430493273543	0	0	0	0.448430493273543	0.448430493273543	0	0	0.896860986547085	0.448430493273543	0	0	17.0403587443946	4.48430493273543	0	0	0.448430493273543	14.3497757847534	0	1.79372197309417	0.448430493273543	0	0	0.896860986547085	0	0	0.448430493273543	0	0.448430493273543	1.34529147982063	0	0
15919	24516	"Saint-Michel-en-Brenne"	46.80944	1.16389	5	"AWI"	5	-122	87	-19	0.427350427350427	0	23.9316239316239	0.427350427350427	1.28205128205128	0.427350427350427	0.427350427350427	0	0.854700854700855	0	1.70940170940171	0	0.854700854700855	0.854700854700855	0	0	0.427350427350427	0	2.13675213675214	27.3504273504274	0.854700854700855	0	0.427350427350427	0.427350427350427	1.70940170940171	0	0	0	0.427350427350427	0	0	0	0	0	0	11.965811965812	4.7008547008547	0	0	0	11.965811965812	0	0.427350427350427	0	0	0	2.99145299145299	0	0	1.70940170940171	0	0.427350427350427	0.854700854700855	0	0
15919	24516	"Saint-Michel-en-Brenne"	46.80944	1.16389	7.5	"AWI"	7.5	-101.5	111	2.5	1.30434782608696	0	26.5217391304348	1.30434782608696	1.30434782608696	0.434782608695652	0	0	0.434782608695652	0	0.434782608695652	0	0	0.869565217391304	0	0.869565217391304	0	0	1.73913043478261	33.0434782608696	0	0	2.17391304347826	0	0.434782608695652	0	0	0	0	0	0	0	0	0	0.869565217391304	8.69565217391304	1.73913043478261	0	0	0.434782608695652	13.0434782608696	0	1.30434782608696	0	0	0	1.30434782608696	0	0	0	0	0.434782608695652	0.869565217391304	0	0.434782608695652
15919	24516	"Saint-Michel-en-Brenne"	46.80944	1.16389	10	"AWI"	10	-88	147	23	0.367647058823529	0	31.6176470588235	0.735294117647059	2.57352941176471	0	0	0	0.735294117647059	0	0.367647058823529	0	0.367647058823529	1.83823529411765	0	0	0	0.367647058823529	0	21.3235294117647	0	0	0.367647058823529	0.735294117647059	2.20588235294118	0	0	0.367647058823529	0.367647058823529	0	0	0	0	0	0	14.3382352941176	4.04411764705882	0	0	0	11.0294117647059	0	0.367647058823529	0.735294117647059	0	0	1.47058823529412	0	0	2.94117647058824	0	0	0.735294117647059	0	0
15919	24516	"Saint-Michel-en-Brenne"	46.80944	1.16389	12.5	"AWI"	12.5	-68.5	168.5	46	1.2396694214876	0	25.6198347107438	0.826446280991736	3.30578512396694	0	0.413223140495868	2.89256198347107	0.826446280991736	0	1.65289256198347	0	0	1.65289256198347	0	0	0	0	0	19.0082644628099	2.47933884297521	0	1.2396694214876	0.413223140495868	1.65289256198347	0	0	0	0.826446280991736	0	0	0	0	0	0	14.0495867768595	1.2396694214876	0	0	0	13.6363636363636	0.413223140495868	1.2396694214876	0.413223140495868	0	0	2.89256198347107	0	0	0.413223140495868	0.826446280991736	0.413223140495868	0.413223140495868	0	0
15919	24516	"Saint-Michel-en-Brenne"	46.80944	1.16389	15	"AWI"	15	-55	201	66	0.888888888888889	0	30.6666666666667	0.888888888888889	0.444444444444444	0	0	0	0.444444444444444	0	0.888888888888889	0	0	1.77777777777778	0	0	0	0.444444444444444	0.444444444444444	19.5555555555556	0	0	0	0.444444444444444	3.11111111111111	0.444444444444444	0	0.444444444444444	1.33333333333333	0	0.444444444444444	0	0	0	0	9.33333333333333	3.55555555555556	0	0	0.444444444444444	14.2222222222222	0.888888888888889	1.33333333333333	0.444444444444444	0	2.66666666666667	0.888888888888889	0	0	0.888888888888889	0	0.444444444444444	1.77777777777778	0	0.444444444444444
15919	24516	"Saint-Michel-en-Brenne"	46.80944	1.16389	17.5	"AWI"	17.5	-34.5	222	89	0.892857142857143	0	67.6339285714286	0.669642857142857	0.892857142857143	0.223214285714286	0	1.33928571428571	0.223214285714286	0	0.446428571428571	0	0	0	0	0	0	0.223214285714286	0.892857142857143	6.47321428571429	0	0.446428571428571	0.223214285714286	0.446428571428571	0.223214285714286	0	0	0.223214285714286	0.446428571428571	0	0	0.223214285714286	0	0	0.223214285714286	7.8125	0.892857142857143	0	0	0	6.91964285714286	0.223214285714286	0.446428571428571	0	0	0	0.223214285714286	0	0	0.446428571428571	0	0.223214285714286	0.223214285714286	0	0.223214285714286
15919	24516	"Saint-Michel-en-Brenne"	46.80944	1.16389	20	"AWI"	20	-19	251	111	0.675675675675676	0	31.7567567567568	1.68918918918919	0.675675675675676	0.337837837837838	0	0	1.35135135135135	0	1.35135135135135	0	0	0.337837837837838	0	0.337837837837838	0	0.337837837837838	1.35135135135135	23.6486486486486	0	0	0.337837837837838	0	2.7027027027027	0	0	0.337837837837838	0.337837837837838	0	0	0	0	0	0.337837837837838	6.75675675675676	3.04054054054054	0	0	0	13.5135135135135	0.337837837837838	0.675675675675676	0	1.35135135135135	0	2.02702702702703	0	0	2.02702702702703	0	1.01351351351351	1.01351351351351	0	0.337837837837838
15919	24516	"Saint-Michel-en-Brenne"	46.80944	1.16389	22.5	"AWI"	22.5	3.5	271.5	132.5	0.305810397553517	0	53.822629969419	0.305810397553517	0.305810397553517	0	0	0	0	0	1.8348623853211	0	0	1.52905198776758	0	0.305810397553517	0.305810397553517	0	1.52905198776758	10.3975535168196	0	0	0.305810397553517	0.305810397553517	0.305810397553517	0	0	0.305810397553517	0	0.611620795107034	0	0	0	0	0.305810397553517	0.917431192660551	3.36391437308868	0	0	0	16.5137614678899	0.917431192660551	1.52905198776758	0.305810397553517	0	0	1.22324159021407	0	0	0.917431192660551	0	0.305810397553517	0.917431192660551	0	0.305810397553517
15919	24516	"Saint-Michel-en-Brenne"	46.80944	1.16389	25	"AWI"	25	20	303	155	0	0	23.4782608695652	1.73913043478261	2.17391304347826	0	0	0	0.434782608695652	0	1.30434782608696	0.434782608695652	0	2.60869565217391	0.434782608695652	0	0	0.434782608695652	1.73913043478261	16.0869565217391	0	0	0	0.434782608695652	9.56521739130435	0	0	0.434782608695652	0	0	0	0	0	0	0.434782608695652	7.39130434782609	6.52173913043478	0	0	0	16.0869565217391	0.869565217391304	1.30434782608696	0.434782608695652	0	0	2.17391304347826	0	0	2.60869565217391	0	0.434782608695652	0.434782608695652	0	0
