"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Grossulariaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Loranthaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
14275	22348	"Mrtvý luh"	48.86687	13.876662	0	"AWI"	0	-138	24	-56	1.10497237569061	0	0	0	0	0	0	0	0	7.4585635359116	0	0	0	0	0	0.828729281767956	0.276243093922652	0	0	0	0	4.41988950276243	0	0	0	0	0	0.276243093922652	0	0	0	0	0	0.552486187845304	30.6629834254144	51.9337016574586	0	0	0	0	0	1.38121546961326	0	0	0	0	0.552486187845304	0.276243093922652	0	0	0.276243093922652	0	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	5	"AWI"	5	-107	115	-12	0	0	0	0	0	0	0	0	0	18.8976377952756	0	0.78740157480315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1102362204724	59.8425196850394	0	0	0	0	0	0	0	0	0	0	0.78740157480315	0	0	0	0	0	1.5748031496063	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	15	"AWI"	15	-51	296	83	0.669642857142857	0	0	0	0	0.669642857142857	0	0.223214285714286	0	6.91964285714286	0	1.33928571428571	0	0	0	1.11607142857143	0.892857142857143	0	0	0	0	2.45535714285714	0	0	0	0	0.223214285714286	0.446428571428571	0	0	0	0	0	0.669642857142857	25.2232142857143	44.4196428571429	0	12.5	0	0	0	0.223214285714286	0.223214285714286	0	0	0.223214285714286	1.33928571428571	0.223214285714286	0	0	0	0	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	20	"AWI"	20	-15	357	133	3.82513661202186	0	0	0	0	0	0	0	0	6.01092896174863	0	0.546448087431694	0	0	0	0	0	0	0	0	0	7.10382513661202	0	0	0	0	0	0.546448087431694	0	0	0	0	0	0.546448087431694	26.775956284153	42.6229508196721	0	10.3825136612022	0	0	0	0.546448087431694	0	0	0	0	1.09289617486339	0	0	0	0	0	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	25	"AWI"	25	13	431	183	3.20855614973262	0	0	0.53475935828877	0	0	0	0	0	5.61497326203209	0	0	0.53475935828877	0	0	0.802139037433155	1.06951871657754	0	0	0	0	6.14973262032086	0	0.53475935828877	0	0	0	1.06951871657754	0	0	0	0	0	0	26.2032085561497	43.3155080213904	0	7.2192513368984	0	0	0	2.40641711229947	0	0	0	0	0.802139037433155	0.267379679144385	0	0	0	0	0.267379679144385	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	30	"AWI"	30	53	485	233	4.38957475994513	0	0	0	0	0	0	0	0.411522633744856	5.34979423868313	0	0	0	0	0	0.685871056241427	0.411522633744856	0	0	0	0.137174211248285	5.21262002743484	0	0	0	0	0.137174211248285	1.09739368998628	0	0.137174211248285	0	0	0	0.411522633744856	18.6556927297668	53.2235939643347	0	6.99588477366255	0	0	0	1.50891632373114	0.137174211248285	0	0	0	0.823045267489712	0.137174211248285	0	0	0	0.137174211248285	0	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	35	"AWI"	35	87	550	283	5.24590163934426	0	0	0	0.655737704918033	0	0	0.327868852459016	0	11.1475409836066	0	0	0	0	0	1.63934426229508	0	0	0	0	0	12.1311475409836	0	0	0	0	0.327868852459016	0	0	0	0	0	0	0.655737704918033	27.8688524590164	35.4098360655738	0	0	0	0	0	3.27868852459016	0	0	0	0	0.983606557377049	0	0	0	0	0	0.327868852459016	0	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	40	"AWI"	40	128	609	337	3.96270396270396	0	0	0	0.466200466200466	0	0	0.233100233100233	0	10.02331002331	0	0.466200466200466	0	0	0	1.86480186480186	0.932400932400932	0	0	0	0	17.016317016317	0	0	0	0.466200466200466	0.699300699300699	0	0	0	0	0	0	0.699300699300699	14.6853146853147	33.7995337995338	0	7.22610722610723	0	0	0	4.89510489510489	0	0	0	0.466200466200466	0.932400932400932	0.233100233100233	0.233100233100233	0	0	0	0.466200466200466	0.233100233100233	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	45	"AWI"	45	171	661	387	7.5187969924812	0	0	0	0.37593984962406	0.37593984962406	0	0	0	9.02255639097744	0	0	0	0	0	4.13533834586466	0.75187969924812	0	0	0	0	18.0451127819549	0	0	0	0.37593984962406	0	0.37593984962406	0	0	0	0	0	0.37593984962406	13.5338345864662	33.4586466165414	0	6.39097744360902	0	0	0	3.00751879699248	0.37593984962406	0	0	0	1.12781954887218	0	0	0	0	0	0.37593984962406	0.37593984962406	0
14275	22348	"Mrtvý luh"	48.86687	13.876662	50	"AWI"	50	203	712	437	1.78571428571429	0	0	0	0	0	0	0.446428571428571	0	6.69642857142857	0	0	0.446428571428571	0	0	10.7142857142857	0	0	0	0	0	17.4107142857143	0	0	0	0	0.446428571428571	0	0	0	0	0	0	1.33928571428571	16.5178571428571	30.8035714285714	0	8.92857142857143	0	0	0	2.67857142857143	0.446428571428571	0	0	0	0.892857142857143	0.446428571428571	0	0	0	0	0	0	0
