"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Olea"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Vitaceae"
3046	4507	"Vallon de Provence"	44.39111	6.40417	200	"AWI"	200	4903	6199	5620	50	0	2	0	2	2	0	10	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	137	0	0	5	0	27	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	210	"AWI"	210	5224	6296	5887	57	0	2	0	1	1	0	3	0	0	0	0	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	220	"AWI"	220	5575	6454	6130	25	0	1	0	0	3	0	7	0	0	0	0	1	0	0	0	1	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	175	0	0	0	0	15	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	230	"AWI"	230	6064	6540	6318	60	3	2	0	2	10	0	8	0	0	0	0	0	0	0	0	6	0	1	62	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	186	0	0	0	0	11	0	0	0	1	1	0	0	0	0	0	0	1	2	1	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	232	"AWI"	232	6109	6575	6363	21	1	2	0	0	7	0	17	0	0	1	0	0	0	0	0	6	0	0	54	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	165	0	0	0	1	20	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	235	"AWI"	235	6184	6603	6401	63	0	0	0	2	5	0	7	1	1	0	0	1	0	0	2	8	0	0	32	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	195	0	0	12	0	21	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	240	"AWI"	240	6260	6653	6459	100	1	2	0	3	7	0	13	0	0	0	0	0	0	0	0	5	0	1	42	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	176	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	245	"AWI"	245	6317	6746	6515	100	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	4	0	0	31	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	141	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	250	"AWI"	250	6358	6858	6564	113	2	2	1	4	2	0	8	0	0	0	0	1	0	0	0	3	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	22	0	0	0	0	0	0	1	0	0	1	0	0	1	3	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	260	"AWI"	260	6445	6947	6665	92	0	1	0	0	2	0	8	0	0	0	0	0	0	0	0	1	0	1	14	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	126	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	280	"AWI"	280	6621	7152	6861	133	1	4	1	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	101	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	290	"AWI"	290	6726	7277	6984	130	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	41	0	0	4	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	291	"AWI"	291	6733	7296	6996	103	0	1	0	1	1	0	3	0	0	0	0	0	0	0	0	7	0	0	17	0	0	0	0	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	300	"AWI"	300	6799	7486	7103	150	1	1	1	1	0	0	8	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	305	"AWI"	305	6852	7537	7169	140	0	1	0	0	1	0	10	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	30	0	0	0	0	0	0	0	0	0	0	0	1	2	6	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	310	"AWI"	310	6899	7604	7237	120	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	315	"AWI"	315	6930	7693	7303	110	0	1	0	1	1	0	16	0	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	320	"AWI"	320	7018	7742	7370	109	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	1	15	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	101	0	0	0	0	19	0	0	0	0	0	0	1	0	1	1	0	0	2	1	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	325	"AWI"	325	7066	7797	7441	118	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	12	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	330	"AWI"	330	7112	7859	7509	100	0	0	0	2	1	0	7	0	1	0	0	0	0	0	0	5	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	335	"AWI"	335	7196	7919	7572	91	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	7	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	340	"AWI"	340	7264	7956	7635	94	1	1	0	2	1	0	7	0	0	0	0	0	0	0	0	3	0	0	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	4	6	1
3046	4507	"Vallon de Provence"	44.39111	6.40417	345	"AWI"	345	7311	8021	7702	126	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	350	"AWI"	350	7390	8088	7762	72	1	0	0	3	0	0	8	0	1	0	0	0	0	0	0	9	0	0	17	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	1	0	0	1	1	3	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	355	"AWI"	355	7549	8112	7820	74	1	0	0	1	2	0	12	0	0	0	0	1	0	0	1	6	0	2	12	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	41	0	0	0	0	0	0	0	0	1	1	0	0	5	5	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	360	"AWI"	360	7673	8164	7877	70	0	2	0	0	0	0	21	0	0	0	0	0	0	0	0	9	1	0	7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	2	0	0	0	0	4	10	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	365	"AWI"	365	7747	8229	7940	76	0	0	0	1	0	0	12	0	0	0	0	1	0	0	0	6	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	370	"AWI"	370	7905	8353	8102	56	0	2	0	1	1	0	13	0	1	0	0	0	0	0	0	14	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	375	"AWI"	375	7986	8552	8270	73	2	5	0	0	2	0	24	0	0	0	0	0	0	0	0	10	0	4	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	2	1	0	0	0	0	2	10	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	380	"AWI"	380	8043	8819	8431	8	0	5	0	0	3	0	11	0	0	0	0	0	0	0	0	19	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	385	"AWI"	385	8271	8978	8596	1	0	0	0	1	0	0	28	0	0	0	0	1	0	0	0	14	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	390	"AWI"	390	8443	9175	8781	1	0	2	0	0	0	0	32	0	0	1	0	0	0	0	0	15	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	44	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	395	"AWI"	395	8514	9553	8960	1	2	3	0	0	2	0	24	0	1	0	0	0	0	0	0	24	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	2	1	1	0	0	5	3	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	400	"AWI"	400	8598	9881	9117	0	0	1	0	0	1	0	19	0	0	0	0	0	0	0	0	20	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	1	0	0	0	0	2	4	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	405	"AWI"	405	8719	10008	9283	1	2	1	0	1	3	0	10	0	0	0	0	0	0	0	0	6	0	2	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1
3046	4507	"Vallon de Provence"	44.39111	6.40417	410	"AWI"	410	8815	10212	9442	0	1	0	0	3	3	0	28	0	0	0	0	0	0	0	0	18	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	2	1	2	0	0	1	0	3	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	415	"AWI"	415	8865	10470	9588	0	2	0	0	0	6	0	38	0	0	0	0	0	0	0	0	9	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	2	10	0	0	0	0	3	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	420	"AWI"	420	9037	10574	9745	0	1	4	0	1	3	0	28	0	0	0	0	0	0	0	0	11	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	3	1	7	0	1	1	0	4	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	425	"AWI"	425	9136	10713	9906	0	0	0	0	1	1	0	16	0	1	0	0	0	0	0	0	8	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	2	7	0	0	1	2	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	430	"AWI"	430	9235	10910	10070	0	0	0	0	3	3	0	13	1	0	0	0	0	0	0	0	8	0	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	4	2	0	0	0	1	2	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	435	"AWI"	435	9441	11037	10218	0	0	0	0	0	8	0	12	0	0	0	0	3	0	0	1	5	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	5	3	1	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	440	"AWI"	440	9632	11135	10369	0	0	1	0	2	9	0	15	0	0	0	0	0	0	0	0	7	0	9	10	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	5	1	0	0	1	0	1	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	445	"AWI"	445	9768	11284	10532	0	0	0	0	3	12	0	10	0	0	0	0	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	6	6	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	450	"AWI"	450	9908	11440	10681	0	0	1	0	1	14	0	23	1	0	0	0	1	0	0	4	0	0	0	21	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	16	0	0	0	1	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	452	"AWI"	452	9974	11487	10731	0	0	0	0	0	12	0	15	0	0	0	0	0	0	0	0	0	0	3	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	455	"AWI"	455	10105	11567	10809	0	0	0	0	2	16	0	13	1	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	14	0	0	0	1	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	457	"AWI"	457	10159	11621	10864	0	0	0	2	1	9	0	2	0	0	0	0	4	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	460	"AWI"	460	10220	11723	10945	0	0	0	2	0	4	0	3	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	461	"AWI"	461	10236	11762	10973	0	0	0	0	4	9	0	0	0	1	0	0	3	0	0	0	1	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	463	"AWI"	463	10272	11857	11028	0	0	0	0	2	3	0	1	0	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	467	"AWI"	467	10339	12002	11126	0	0	0	5	1	23	0	1	0	1	0	0	1	0	0	1	0	0	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	470	"AWI"	470	10375	12083	11196	0	0	0	6	1	19	0	0	0	0	0	0	3	0	0	0	0	0	8	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	472	"AWI"	472	10408	12142	11241	0	0	0	9	2	20	0	2	0	1	0	0	0	0	0	0	0	1	9	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	475	"AWI"	475	10441	12248	11306	0	0	0	6	1	25	0	2	1	1	0	0	2	0	0	0	0	0	11	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	478	"AWI"	478	10471	12374	11364	0	0	0	6	1	16	0	3	0	0	0	0	3	1	0	1	0	0	5	5	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	226	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	479	"AWI"	479	10478	12419	11384	0	0	0	4	1	10	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1	0	2	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	480	"AWI"	480	10488	12479	11400	0	0	0	4	1	18	0	4	0	1	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	481	"AWI"	481	10499	12516	11419	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	482	"AWI"	482	10512	12551	11437	0	0	0	4	0	8	0	3	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	483	"AWI"	483	10538	12584	11460	0	0	0	11	0	20	0	1	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	485	"AWI"	485	10577	12631	11502	0	0	0	0	1	3	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	4	0	0	0	1	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	486	"AWI"	486	10591	12662	11524	0	0	0	1	0	6	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	487	"AWI"	487	10614	12697	11542	0	0	1	1	2	6	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	488	"AWI"	488	10634	12735	11563	0	0	1	0	3	8	0	2	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	490	"AWI"	490	10663	12794	11606	0	0	0	1	1	6	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	491	"AWI"	491	10677	12828	11629	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	492	"AWI"	492	10696	12872	11646	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	493	"AWI"	493	10717	12917	11661	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	494	"AWI"	494	10736	12949	11682	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	495	"AWI"	495	10741	12982	11702	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3046	4507	"Vallon de Provence"	44.39111	6.40417	496	"AWI"	496	10759	13021	11721	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
