"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"
16672	26505	"Lindenmoos"	47.508732	12.042238	20	"AWI"	20	42	1294	561	2.75229357798165	0.573394495412844	11.0091743119266	0	0	1.03211009174312	0.114678899082569	0.229357798165138	0	0	2.86697247706422	0	0.114678899082569	0.114678899082569	0	0	0	0.344036697247706	0	6.30733944954128	12.3853211009174	0.114678899082569	0	0	0.573394495412844	5.73394495412844	0	0.114678899082569	0	0	0	0.114678899082569	0.229357798165138	0	0	0	0	16.9724770642202	17.545871559633	0	16.0550458715596	0	0	2.63761467889908	0	0	0.114678899082569	0.688073394495413	0.114678899082569	0.114678899082569	0	0	0.344036697247706	0.114678899082569	0	0	0.573394495412844	0
16672	26505	"Lindenmoos"	47.508732	12.042238	30	"AWI"	30	77	1944	842	4.24628450106157	0.212314225053079	8.59872611464968	0.106157112526539	0	0.106157112526539	0.212314225053079	0.106157112526539	0	0	6.79405520169851	0	0.318471337579618	0	0	0	0	0	0	6.05095541401274	7.85562632696391	0.212314225053079	0	0	0	8.06794055201699	0	0.318471337579618	0	0	0	0.318471337579618	0.106157112526539	0	0.212314225053079	0	0	18.3651804670913	16.5605095541401	0	13.2696390658174	0	0	4.24628450106157	0	0	0.212314225053079	2.33545647558386	0.743099787685775	0.106157112526539	0	0	0.212314225053079	0	0.106157112526539	0	0	0
16672	26505	"Lindenmoos"	47.508732	12.042238	40	"AWI"	40	113	2591	1127	3.28767123287671	0.273972602739726	9.17808219178082	0	0	0.273972602739726	0	0	0	0	4.93150684931507	0	0.684931506849315	0	0	0	0	0.136986301369863	0	3.97260273972603	8.21917808219178	0	0	0	0	4.52054794520548	0	0.410958904109589	0	0	0	0	0	0	0.136986301369863	0	0	6.57534246575342	17.6712328767123	0	28.0821917808219	0	0	3.28767123287671	0	0	0.136986301369863	1.78082191780822	5.89041095890411	0	0	0	0	0	0	0.136986301369863	0.410958904109589	0
16672	26505	"Lindenmoos"	47.508732	12.042238	50	"AWI"	50	304	3017	1420	11.2721417069243	0	10.7890499194847	0	0	0.322061191626409	0	0.483091787439614	0	0	3.86473429951691	0	0.322061191626409	0	0	0	0	0	0	4.18679549114332	3.05958132045089	0	0	0	0	26.2479871175523	0	0.483091787439614	0	0	0	0	0	0	0	0	0	19.9677938808374	10.9500805152979	0	5.79710144927536	0	0	1.28824476650564	0	0	0	0.161030595813205	0.161030595813205	0	0	0	0	0	0.161030595813205	0	0.483091787439614	0
16672	26505	"Lindenmoos"	47.508732	12.042238	60	"AWI"	60	583	3134	1722	21.3438735177866	0.131752305665349	9.35441370223979	0	0	0.131752305665349	0	0	0	0	4.47957839262187	0	0	0	0	0	0	0.131752305665349	0	3.16205533596838	2.63504611330698	0	0	0	0	32.8063241106719	0	0.527009222661397	0	0	0	0.131752305665349	0	0	0	0	0	13.4387351778656	5.13833992094862	0	4.21607378129117	0	0	1.05401844532279	0	0	0	0.131752305665349	0	0	0	0	0.131752305665349	0	0.131752305665349	0	0.790513833992095	0.131752305665349
16672	26505	"Lindenmoos"	47.508732	12.042238	70	"AWI"	70	749	3243	2051	24.0770465489567	0.160513643659711	7.38362760834671	0	0	0	0	0.481540930979133	0	0	2.8892455858748	0.160513643659711	0	0	0	0	0	0	0	2.40770465489567	0.321027287319422	0	0	0	0	42.0545746388443	0	0	0	0	0	0	0	0	0	0	0	11.8780096308186	4.3338683788122	0	0	0	0	2.56821829855538	0	0	0	0.160513643659711	0.160513643659711	0	0	0	0	0	0	0	0.963081861958266	0
16672	26505	"Lindenmoos"	47.508732	12.042238	80	"AWI"	80	922	3427	2373	3.67149758454106	0	9.85507246376812	0	0	0.0966183574879227	0	0.0966183574879227	0	0	31.4009661835749	0	0	0	0	0	0	0	0	18.4541062801932	0.483091787439614	0	0	0	0	6.18357487922705	0	0.483091787439614	0	0	0	0	0	0	0	0	0	13.8164251207729	12.463768115942	0	2.02898550724638	0	0	0.869565217391304	0	0	0	0	0	0	0	0	0	0	0	0	0.0966183574879227	0
16672	26505	"Lindenmoos"	47.508732	12.042238	90	"AWI"	90	1058	3697	2664	7.03218116805721	0.119189511323004	7.38974970202622	0	0	0.476758045292014	0	0.357568533969011	0	0	2.97973778307509	0	0.119189511323004	0	0	0	0	0.238379022646007	0	6.5554231227652	0.119189511323004	0	0	0	0.834326579261025	12.7532777115614	0	0.119189511323004	0	0	0	0	0	0	0	0	0	5.60190703218117	6.5554231227652	0	45.7687723480334	0	0	1.07270560190703	0	0	0	0.357568533969011	0.357568533969011	0	0	0	0.476758045292014	0	0.119189511323004	0	0.595947556615018	0
16672	26505	"Lindenmoos"	47.508732	12.042238	100	"AWI"	100	1782	3857	2988	9.28689883913764	0.165837479270315	13.1011608623549	0.165837479270315	0	0	0	0	0	0	11.4427860696517	0	0	0	0	0	0	0	0	10.4477611940298	0.66334991708126	0	0	0	0	22.3880597014925	0	0.497512437810945	0	0	0	0	0	0	0	0	0	25.3731343283582	3.64842454394693	0	0	0	0	1.82421227197347	0	0	0	0.165837479270315	0	0	0	0	0	0	0.33167495854063	0	0.497512437810945	0
16672	26505	"Lindenmoos"	47.508732	12.042238	110	"AWI"	110	2584	4011	3317	14.1496598639456	0.136054421768707	14.5578231292517	0	0	0.680272108843537	0	1.22448979591837	0	0	4.35374149659864	0	0	0	0	0	0	0	0	8.02721088435374	0.54421768707483	0	0	0	0	25.7142857142857	0	0.272108843537415	0	0	0	0	0	0	0	0	0	15.3741496598639	4.62585034013605	0	7.07482993197279	0	0	2.44897959183673	0	0	0	0.408163265306122	0.136054421768707	0	0	0	0	0	0	0	0.272108843537415	0
16672	26505	"Lindenmoos"	47.508732	12.042238	120	"AWI"	120	3178	4262	3667	21.9478737997257	0.274348422496571	10.8367626886145	0	0	0.274348422496571	0	0.137174211248285	0	0	3.97805212620027	0	0	0	0	0	0	0	0	2.88065843621399	0.960219478737997	0	0	0	0	34.8422496570645	0	0.274348422496571	0	0	0	0	0	0	0	0	0	16.4609053497942	1.64609053497942	0	3.84087791495199	0	0	1.23456790123457	0	0	0	0.137174211248285	0	0	0	0	0.137174211248285	0	0	0	0.137174211248285	0
16672	26505	"Lindenmoos"	47.508732	12.042238	130	"AWI"	130	3416	4748	4044	18.9915966386555	0	9.91596638655462	0	0	0.336134453781513	0	0	0	0	3.69747899159664	0	0	0	0	0	0	0	0	4.70588235294118	0.672268907563025	0	0	0	0	34.9579831932773	0	0.336134453781513	0	0	0	0	0	0	0	0	0	19.327731092437	1.51260504201681	0	0	0	0	2.52100840336134	0	0	0	0	0.504201680672269	0	0	0	0.168067226890756	0	1.00840336134454	0	1.34453781512605	0
16672	26505	"Lindenmoos"	47.508732	12.042238	140	"AWI"	140	3633	5383	4382	10.7583774250441	0.17636684303351	6.52557319223986	0	0	0	0	0	0	0	1.41093474426808	0	0.17636684303351	0	0	0	0	0	0	2.64550264550265	0.705467372134039	0	0	2.11640211640212	0	46.9135802469136	0	0.705467372134039	0	0	0	0	0	0	0	0	0	23.6331569664903	1.41093474426808	0	0	0	0	1.7636684303351	0	0	0	0	0	0	0	0	0	0	0.705467372134039	0	0.352733686067019	0
16672	26505	"Lindenmoos"	47.508732	12.042238	150	"AWI"	150	4032	5501	4693	10.6293706293706	0.13986013986014	9.65034965034965	0	0	0	0	0	0	0	3.21678321678322	0	0	0	0	0	0	0	0	3.4965034965035	0.27972027972028	0	0	0	0	42.3776223776224	0	0.699300699300699	0	0	0	0	0	0	0	0	0	22.6573426573427	2.93706293706294	0	0	0	0	2.37762237762238	0	0	0	0	0	0	0	0	0	0	0.979020979020979	0	0.559440559440559	0
16672	26505	"Lindenmoos"	47.508732	12.042238	160	"AWI"	160	4354	5684	5020	12.1673003802281	0	5.83016476552598	0	0	0	0	0	0	0	2.78833967046895	0	0	0	0	0	0	0	0	4.18250950570342	0.126742712294043	0	0	0	0	41.8250950570342	0	0.633713561470215	0	0	0	0	0	0	0	0	0	27.1229404309252	0.380228136882129	0	0	0	0	2.53485424588086	0	0	0	0	0	0	0	0	0	0	1.64765525982256	0	0.760456273764259	0
16672	26505	"Lindenmoos"	47.508732	12.042238	170	"AWI"	170	4576	5888	5347	22.5856697819315	0.155763239875389	11.0591900311526	0	0	0	0	0	0	0	4.3613707165109	0	0	0	0	0	0	0	0	3.73831775700935	0	0	0	0	0	21.6510903426791	0	0.311526479750779	0	0	0	0	0	0	0	0	0	32.0872274143302	1.86915887850467	0	0	0	0	1.24610591900312	0	0	0	0	0	0	0	0	0	0	0.778816199376947	0	0.155763239875389	0
16672	26505	"Lindenmoos"	47.508732	12.042238	180	"AWI"	180	4749	6174	5680	20.8333333333333	0	10.3260869565217	0	0	0.181159420289855	0	0	0	0	1.6304347826087	0	0.181159420289855	0	0	0	0	0	0	4.34782608695652	0	0	0	0	0	11.9565217391304	0	0.905797101449275	0	0	0	0	0	0	0	0	0	44.0217391304348	1.81159420289855	0	0	0	0	2.35507246376812	0	0	0	0	0	0	0	0	0	0	0.72463768115942	0	0.72463768115942	0
16672	26505	"Lindenmoos"	47.508732	12.042238	190	"AWI"	190	5165	6356	5932	22.88	0.96	8.96	0	0.16	0	0.16	0	0	0	3.2	0	0	0	0	0	0	0	0	5.92	0.48	0	0	0	0	1.44	0	0.8	0	0	0	0	0	0	0	0	0	44.8	2.4	0	0	0	0	2.24	0	0	0	0	0	0	0	0	0	0	2.56	0	3.04	0
16672	26505	"Lindenmoos"	47.508732	12.042238	200	"AWI"	200	5752	6429	6156	25.4901960784314	0.392156862745098	10.7843137254902	0	0	0.0980392156862745	0	0	0	0	3.23529411764706	0	0	0	0	0	0	0	0	5.58823529411765	0.490196078431373	0	0	0	0	1.17647058823529	0	0.588235294117647	0	0	0	0	0	0	0	0	0	43.4313725490196	2.64705882352941	0	0	0	0	4.31372549019608	0	0	0	0	0.0980392156862745	0	0	0	0	0	0.588235294117647	0	1.07843137254902	0
