"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Apocynaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
14543	22793	"Grünsee Reschenscheideck"	46.86278	10.47806	0	"AWI"	0	-93	75	-12	0	0	2.12014134275618	0.117785630153121	0	0	0	0.706713780918728	0.353356890459364	0	1.17785630153121	0.588928150765607	0	0.353356890459364	0	0	0	0	0	0	60.4240282685512	0	0	0	0	0	0	0	0	0	0	0	0	0.706713780918728	0	2.12014134275618	0	0.235571260306243	0	12.603062426384	13.0742049469965	0	4.71142520612485	0	0	0.235571260306243	0	0	0	0.117785630153121	0	0	0	0.117785630153121	0	0	0	0	0	0.117785630153121	0	0	0	0.117785630153121
14543	22793	"Grünsee Reschenscheideck"	46.86278	10.47806	20	"AWI"	20	48	1528	647	0	0	0	0	0	0	0	0.377358490566038	1.50943396226415	0	3.39622641509434	0.377358490566038	0.377358490566038	0	0	0	0	0	0.377358490566038	0	57.3584905660377	0	0	0	0	0.377358490566038	0	0.377358490566038	0	0	0	0	0	0.377358490566038	0	4.90566037735849	0	2.26415094339623	0	15.0943396226415	0	0	10.188679245283	1.13207547169811	0	0	0	0	0	0	0	0	0.754716981132076	0	0	0	0	0	0	0.754716981132076	0	0	0	0
14543	22793	"Grünsee Reschenscheideck"	46.86278	10.47806	60	"AWI"	60	776	3314	2026	0	0	0	0	0	0	0	1.09649122807018	0.657894736842105	0	3.94736842105263	0.219298245614035	0	0	0	0	0	0	0.87719298245614	0	40.3508771929825	0	0	0	0	0	0	1.53508771929825	0	0	0	0	0.219298245614035	0	0	3.94736842105263	0	4.16666666666667	0	20.1754385964912	14.0350877192982	0	5.70175438596491	0	0	0	0.657894736842105	0	0	0.219298245614035	0	0	0.657894736842105	0.43859649122807	0	0	0	0	0	0	0	0.43859649122807	0.43859649122807	0.219298245614035
14543	22793	"Grünsee Reschenscheideck"	46.86278	10.47806	80	"AWI"	80	1200	3891	2729	1.13636363636364	0	11.9318181818182	0	0	0	0	0	1.13636363636364	0	1.70454545454545	0	0	0	0	0	0	0	1.13636363636364	0	26.7045454545455	0	0	0	0	0	0	2.84090909090909	0	0	0	0	0	1.70454545454545	0	4.54545454545455	0	0.568181818181818	0	15.3409090909091	23.8636363636364	0	6.25	0	0	0	1.13636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14543	22793	"Grünsee Reschenscheideck"	46.86278	10.47806	100	"AWI"	100	2453	4046	3312	0.641025641025641	0	0	0	0	0	0	0	1.92307692307692	0	3.84615384615385	0	0	0	0	0	0	0	4.48717948717949	0	28.2051282051282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2051282051282	0	1.28205128205128	0	44.2307692307692	0	0	8.33333333333333	0	0	0	3.2051282051282	0	0	0	0	0	0	0	0	0	0	0	0	0.641025641025641	0	0	0	0
14543	22793	"Grünsee Reschenscheideck"	46.86278	10.47806	120	"AWI"	120	3207	4389	3934	1.73410404624277	0.289017341040462	0	0	0	0	0	0	0	0	3.17919075144509	0	0	0	0	0	0	0	1.73410404624277	0	34.971098265896	0	0	0	0	0	0	1.15606936416185	0.289017341040462	0	0.578034682080925	0	0	0.578034682080925	0	4.91329479768786	0	0.578034682080925	0.289017341040462	39.0173410404624	0	0	6.35838150289017	0	0	0	3.17919075144509	0	0	0	0	0	0	0	0	0	0	0	0.867052023121387	0	0	0.289017341040462	0	0
14543	22793	"Grünsee Reschenscheideck"	46.86278	10.47806	140	"AWI"	140	3976	4613	4314	1.42857142857143	0	6.66666666666667	0	0	0	0	0	0.952380952380952	0	5	0	0.238095238095238	0	0	0	0	0	0.714285714285714	0	26.1904761904762	0	0	0	0	0	0	0.952380952380952	0	0	0	0	0	0.238095238095238	0	5.71428571428571	0	0.476190476190476	0	44.047619047619	0	0	5.23809523809524	0	0	0	1.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476190476190476	0	0
14543	22793	"Grünsee Reschenscheideck"	46.86278	10.47806	160	"AWI"	160	4185	5390	4660	0	0	0	0.434782608695652	0	0	0	0	0.869565217391304	0	3.04347826086957	0	0	0	0	0	0	0	0.869565217391304	0	53.4782608695652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04347826086957	0	0.869565217391304	0	30.8695652173913	0	0	5.21739130434783	0	0	0	0	0	0	0	0	0	0.434782608695652	0	0	0	0	0	0	0.434782608695652	0	0.434782608695652	0	0
14543	22793	"Grünsee Reschenscheideck"	46.86278	10.47806	180	"AWI"	180	4365	5783	4967	0.402414486921529	0	0	0	0	0.201207243460765	0	0	0.402414486921529	0	2.01207243460765	0	0	0	0	0	0	0	0.402414486921529	0	56.3380281690141	0	0	0	0	0	0	0.201207243460765	0	0	0	0	0	0.603621730382294	0	2.01207243460765	0	0	0	27.9678068410463	0	0	7.64587525150905	0	0	0	1.20724346076459	0	0	0	0	0	0.201207243460765	0	0	0	0	0	0	0	0	0.402414486921529	0	0
14543	22793	"Grünsee Reschenscheideck"	46.86278	10.47806	200	"AWI"	200	4522	6302	5247	1.47058823529412	0	0	0	0	0	0	0	0.490196078431373	0	1.96078431372549	0	0	0	0	0	0	0	0.490196078431373	0	64.2156862745098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96078431372549	0	0	0	23.5294117647059	0	0	5.88235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14543	22793	"Grünsee Reschenscheideck"	46.86278	10.47806	220	"AWI"	220	4743	6538	5555	0.735294117647059	0	0	0	0	0	0	0	0	0	2.20588235294118	0	0	0	0	0	2.20588235294118	0	0.735294117647059	0	56.6176470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14705882352941	0	0	0	26.4705882352941	0	0	4.41176470588235	0	0	0	0.735294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.735294117647059	0	0
14543	22793	"Grünsee Reschenscheideck"	46.86278	10.47806	240	"AWI"	240	4937	6868	5849	0.183823529411765	0	0	0	0	0	0	0	0.551470588235294	0	1.10294117647059	0.183823529411765	0.183823529411765	0	0	0	0.183823529411765	0	0.919117647058824	0	70.7720588235294	0	0	0	0.183823529411765	0	0	0.183823529411765	0	0	0	0	0	0.183823529411765	0	1.10294117647059	0	0	0	18.75	0	0	4.41176470588235	0	0	0	0.735294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0.183823529411765	0	0.183823529411765	0	0
14543	22793	"Grünsee Reschenscheideck"	46.86278	10.47806	260	"AWI"	260	5189	7073	6173	0.813008130081301	0	0	0	0	0	0	0.2710027100271	1.3550135501355	0	3.7940379403794	0	0	0	0	0	1.3550135501355	0	1.0840108401084	0	45.7994579945799	0	0	0	0	0	0	0.2710027100271	0	0	0	0	0	0	0	2.710027100271	0	0.5420054200542	0	34.1463414634146	0	0	4.8780487804878	0	0	0	2.1680216802168	0	0	0	0	0	0	0.2710027100271	0	0	0	0	0	0.2710027100271	0	0.2710027100271	0	0
14543	22793	"Grünsee Reschenscheideck"	46.86278	10.47806	280	"AWI"	280	5442	7335	6451	1.41342756183746	0	6.00706713780919	0	0	0	0	0	0.706713780918728	0	3.53356890459364	0	0	0	0	0	0.353356890459364	0	0	0	32.5088339222615	0	0	0	0	0	0	0	0	0	0	0	0	0.353356890459364	0	2.82685512367491	0	0	0	46.643109540636	0	0	2.82685512367491	0	0	0	1.41342756183746	0	0	0	0	0	0.353356890459364	0.706713780918728	0	0	0	0.353356890459364	0	0	0	0	0	0
14543	22793	"Grünsee Reschenscheideck"	46.86278	10.47806	300	"AWI"	300	5728	7482	6743	0.632911392405063	0.316455696202532	0	0	0	0	0	0.632911392405063	0.632911392405063	0	3.48101265822785	0	0	0.316455696202532	0	0	0.632911392405063	0	1.26582278481013	0	35.4430379746835	0	0	0	0	0	0	0	0	0	0	0	0	0.949367088607595	0	2.21518987341772	0	0	0	43.6708860759494	0	0	6.32911392405063	0	0	0	2.53164556962025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632911392405063	0	0.316455696202532
14543	22793	"Grünsee Reschenscheideck"	46.86278	10.47806	320	"AWI"	320	6066	7669	7012	0	0	0	0	0	0	0	0	1.51515151515152	0	0.757575757575758	0	0	0	0	0	0	0	0.757575757575758	0	59.8484848484849	0	0	0	0	0	0	0	0	0	0	0	0	0.757575757575758	0	0	0	0	0	32.5757575757576	0	0	2.27272727272727	0	0	0	0.757575757575758	0	0	0	0	0	0	0.757575757575758	0	0	0	0	0	0	0	0	0	0
