"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Solanaceae"	"Thalictrum"	"Ulmus"	"Viburnum"
3065	3996	"Coolteen"	52.35	-6.6	101	"AWI"	101	7904	8978	8480	1.41643059490085	0	0.28328611898017	0.28328611898017	0	5.38243626062323	0	0	0	0	0	51.5580736543909	16.9971671388102	0	0	6.23229461756374	0	0	0	5.38243626062323	0	0	0	5.6657223796034	0	0	0	0	5.6657223796034	0	0	0	0.84985835694051	0.28328611898017
3065	3996	"Coolteen"	52.35	-6.6	102	"AWI"	102	7954	9017	8518	0	0	0.404040404040404	0	0	6.26262626262626	0	0	0	0	0	47.2727272727273	19.3939393939394	0	0	12.7272727272727	0	0	0	4.44444444444444	0	0.404040404040404	0	2.02020202020202	0	0	0	0	6.46464646464646	0	0	0.202020202020202	0.202020202020202	0.202020202020202
3065	3996	"Coolteen"	52.35	-6.6	103	"AWI"	103	7995	9060	8558	0	0	0	0	0	22.5519287833828	0	0	0	0	0	0.593471810089021	24.3323442136499	0	0	2.9673590504451	0	0	0	2.37388724035608	0	34.4213649851632	0	0	0	0	0	0	12.7596439169139	0	0	0	0	0
3065	3996	"Coolteen"	52.35	-6.6	104	"AWI"	104	8042	9100	8599	0	0.261780104712042	0	0	0	31.6753926701571	0	0	0	0	0	0	8.37696335078534	0	0	0.523560209424084	20.9424083769633	0	0	0.523560209424084	0	25.3926701570681	0	0	1.04712041884817	0	0	1.57068062827225	9.42408376963351	0	0	0.261780104712042	0	0
3065	3996	"Coolteen"	52.35	-6.6	105	"AWI"	105	8092	9126	8639	0.235849056603774	0	0	0.235849056603774	0	20.7547169811321	0	0	0	0	0	0.235849056603774	6.83962264150943	0.235849056603774	0	0.707547169811321	36.5566037735849	0	0	0.235849056603774	0	19.3396226415094	0	0	2.35849056603774	0	1.17924528301887	3.06603773584906	7.78301886792453	0	0	0.235849056603774	0	0
3065	3996	"Coolteen"	52.35	-6.6	106	"AWI"	106	8135	9159	8680	0	0	0	0.278551532033426	0	5.2924791086351	0	0	0	0	0	0	7.24233983286908	0.278551532033426	0	1.1142061281337	49.025069637883	0	0	0	0	23.6768802228412	0	0	2.50696378830084	0	0	1.94986072423398	7.52089136490251	0	0	1.1142061281337	0	0
3065	3996	"Coolteen"	52.35	-6.6	107	"AWI"	107	8180	9194	8719	0	0	0	0	0	3.19488817891374	0	0	0.319488817891374	0	0	0	11.8210862619808	0.638977635782748	0	1.2779552715655	52.3961661341853	0	0	0.319488817891374	0.958466453674121	18.5303514376997	0	0	4.15335463258786	0	0.319488817891374	2.87539936102236	2.55591054313099	0	0	0.638977635782748	0	0
3065	3996	"Coolteen"	52.35	-6.6	108	"AWI"	108	8225	9231	8761	0	0	0.574712643678161	0.28735632183908	1.14942528735632	2.8735632183908	0	0	0.862068965517241	0	0	0.28735632183908	22.1264367816092	1.14942528735632	0	2.29885057471264	12.3563218390805	0	0	1.14942528735632	1.14942528735632	33.3333333333333	0	0	6.32183908045977	0	0.574712643678161	9.48275862068965	2.58620689655172	0	0	1.4367816091954	0	0
3065	3996	"Coolteen"	52.35	-6.6	109	"AWI"	109	8266	9265	8803	0.288184438040346	0	0	0.864553314121038	1.44092219020173	1.72910662824208	0	0	0.864553314121038	0	0	0	42.3631123919308	0.576368876080692	0	2.01729106628242	0	0	0	2.30547550432277	0	28.8184438040346	0	0.288184438040346	6.34005763688761	0	0	8.06916426512968	2.30547550432277	0.864553314121038	0	0.864553314121038	0	0
3065	3996	"Coolteen"	52.35	-6.6	110	"AWI"	110	8318	9302	8842	0.854700854700855	0	0.854700854700855	0	7.12250712250712	1.70940170940171	0.284900284900285	0.284900284900285	0.56980056980057	0	0	0.56980056980057	10.8262108262108	0	0	3.41880341880342	0.56980056980057	0	0	1.70940170940171	0	52.991452991453	0	0	13.3903133903134	0	0.854700854700855	1.99430199430199	1.13960113960114	0.284900284900285	0	0.56980056980057	0	0
3065	3996	"Coolteen"	52.35	-6.6	111	"AWI"	111	8364	9340	8881	0.28328611898017	0.28328611898017	1.41643059490085	0.56657223796034	0	2.54957507082153	0.28328611898017	0.28328611898017	1.13314447592068	0	0.28328611898017	0.28328611898017	7.93201133144476	0	0	2.26628895184136	7.64872521246459	0	0	0.56657223796034	0	50.7082152974504	0	0	13.314447592068	0	1.69971671388102	5.09915014164306	1.69971671388102	0	0	1.69971671388102	0	0
3065	3996	"Coolteen"	52.35	-6.6	112	"AWI"	112	8410	9374	8920	0	0	0.56980056980057	1.13960113960114	0	3.41880341880342	0.284900284900285	0	1.42450142450142	0	0	0	11.3960113960114	0	0	2.56410256410256	11.965811965812	0	0	0	0	45.5840455840456	0.284900284900285	0	5.98290598290598	5.12820512820513	1.70940170940171	4.55840455840456	2.56410256410256	0	0	1.42450142450142	0	0
3065	3996	"Coolteen"	52.35	-6.6	113	"AWI"	113	8463	9409	8961	0.316455696202532	0	1.26582278481013	0.316455696202532	1.26582278481013	4.43037974683544	0.316455696202532	0	0.316455696202532	0	0.316455696202532	0.632911392405063	13.6075949367089	0	0	2.84810126582278	10.7594936708861	0	0	1.26582278481013	0	46.2025316455696	0	0.316455696202532	6.0126582278481	0	0.632911392405063	6.9620253164557	0.949367088607595	0	0.316455696202532	0.949367088607595	0	0
3065	3996	"Coolteen"	52.35	-6.6	114	"AWI"	114	8509	9445	9002	0	0.304878048780488	1.21951219512195	0	0	4.8780487804878	0	0	0.304878048780488	0	0.609756097560976	0	9.14634146341463	0.609756097560976	0	2.74390243902439	12.5	0	0	0.914634146341463	0	49.6951219512195	0	0	4.57317073170732	0	1.52439024390244	5.48780487804878	3.04878048780488	0	0	2.4390243902439	0	0
3065	3996	"Coolteen"	52.35	-6.6	115	"AWI"	115	8559	9475	9042	0.872093023255814	0	0	0	1.16279069767442	4.65116279069767	0	0	1.16279069767442	0	0.290697674418605	0.290697674418605	5.52325581395349	0	0	4.65116279069767	2.90697674418605	0	0	0.872093023255814	0	54.9418604651163	0	0	9.30232558139535	3.48837209302326	1.16279069767442	6.68604651162791	1.45348837209302	0	0	0.581395348837209	0	0
3065	3996	"Coolteen"	52.35	-6.6	116	"AWI"	116	8600	9509	9083	0	1.19402985074627	0.597014925373134	1.19402985074627	2.08955223880597	14.3283582089552	0	0	0.298507462686567	0.298507462686567	0.298507462686567	0	11.6417910447761	1.49253731343284	0	3.28358208955224	3.88059701492537	0	0	0.298507462686567	0	34.9253731343284	0	0	0.597014925373134	0	0.895522388059702	18.2089552238806	3.58208955223881	0	0	0.895522388059702	0	0
3065	3996	"Coolteen"	52.35	-6.6	117	"AWI"	117	8644	9546	9123	0.636942675159236	0	0.955414012738854	0.955414012738854	1.59235668789809	5.09554140127389	0	0	1.91082802547771	0	0	0	10.1910828025478	0.318471337579618	0	2.22929936305732	5.73248407643312	0	0	0.955414012738854	0	52.2292993630573	0	0	5.4140127388535	0	0.636942675159236	5.73248407643312	4.14012738853503	0	0	1.27388535031847	0	0
3065	3996	"Coolteen"	52.35	-6.6	119	"AWI"	119	8742	9617	9202	0	0	0.550964187327824	0.275482093663912	0	3.03030303030303	0	0	0	0	0	0	10.7438016528926	0	0	1.65289256198347	15.702479338843	0	0.275482093663912	0	0	55.0964187327824	0	0.275482093663912	1.37741046831956	0	3.03030303030303	1.92837465564738	2.75482093663912	0	0	3.30578512396694	0	0
3065	3996	"Coolteen"	52.35	-6.6	121	"AWI"	121	8843	9684	9279	0	0	2.43243243243243	0.540540540540541	0	3.51351351351351	0	0	0.27027027027027	0	0	0.27027027027027	12.1621621621622	0.540540540540541	0	2.16216216216216	13.5135135135135	0	0	0	0	53.2432432432432	0	0	3.78378378378378	0	1.35135135135135	2.43243243243243	0.810810810810811	0	0	2.97297297297297	0	0
3065	3996	"Coolteen"	52.35	-6.6	123	"AWI"	123	8938	9747	9359	0	0.298507462686567	3.58208955223881	0.895522388059702	0	1.7910447761194	0	0	1.19402985074627	0	0.298507462686567	0	20.8955223880597	0	0	1.49253731343284	14.3283582089552	0	0	0.298507462686567	0	40.8955223880597	0	0	1.19402985074627	0	0.895522388059702	1.7910447761194	4.47761194029851	0	0	5.67164179104478	0	0
3065	3996	"Coolteen"	52.35	-6.6	124	"AWI"	124	8986	9790	9399	0	0.313479623824451	1.56739811912226	1.56739811912226	0	8.46394984326019	0	0	0	0	0	0	10.3448275862069	1.25391849529781	0	1.56739811912226	16.9278996865204	0	0.313479623824451	0.626959247648903	0	37.9310344827586	0	0	2.50783699059561	0	2.50783699059561	10.6583072100313	1.88087774294671	0	0	1.56739811912226	0	0
