"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Ailanthus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Melanthiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
23952	41631	"Lago del Greppo"	44.1199	10.67378	11	"AWI"	11	-32	149	33	16.9844020797227	0.346620450606586	0.173310225303293	1.90641247833622	0.173310225303293	0	0	0	0.173310225303293	1.03986135181976	0	0	1.73310225303293	0	1.03986135181976	0	0	1.21317157712305	0	0	3.46620450606586	0	0	0	0	2.59965337954939	1.38648180242634	8.83882149046794	0	0	0	0	0	26.8630849220104	2.07972270363951	0	0	0	0	0	0.519930675909879	0	0	0	0	0	5.02599653379549	0.173310225303293	0	6.93240901213172	0	2.4263431542461	0	0	0	0	0	6.75909878682842	0	0	0	2.94627383015598	0	0	0	0	0	0.173310225303293	0	2.4263431542461	0.346620450606586	0	1.03986135181976	0.519930675909879	0	0	0.346620450606586	0	0.346620450606586
23952	41631	"Lago del Greppo"	44.1199	10.67378	12	"AWI"	12	-25	154	44	15.071283095723	0.814663951120163	0.203665987780041	0	0.610997963340122	0	0	0	0	1.62932790224033	0	0	2.24032586558045	0	0.814663951120163	0	0	0.814663951120163	0	0	2.44399185336049	0	0	0	0	3.46232179226069	3.46232179226069	9.57230142566191	0	0	0	0	0	38.6965376782077	0	0	0	0	0	0	0	0	0	0	0	0	5.29531568228106	0	0	0	0	4.07331975560081	0	0	0	0.407331975560081	0	0	0	0	0	4.07331975560081	0	0	0	0	0	0	2.03665987780041	3.25865580448065	0	0	0	0.407331975560081	0.407331975560081	0	0	0	0.203665987780041
23952	41631	"Lago del Greppo"	44.1199	10.67378	13	"AWI"	13	-20	163	55	14.7113594040968	0.186219739292365	0	0	0.74487895716946	0	0	0	0	0.74487895716946	0	0	1.48975791433892	0	0.37243947858473	0	0	0.74487895716946	0	0	2.79329608938547	0	0	0	0	3.53817504655493	1.11731843575419	10.2420856610801	0	0	0	0	0	33.5195530726257	0	0	0	0	0	0	0.558659217877095	0	0	0	0	0	5.02793296089385	0	0	2.04841713221601	0	3.35195530726257	0	0.186219739292365	0	0.37243947858473	0	8.0074487895717	0	0	0	2.97951582867784	0.186219739292365	0	0	0	0	0	2.42085661080074	1.67597765363128	0.558659217877095	0	0.74487895716946	0.931098696461825	0.37243947858473	0.186219739292365	0	0	0.186219739292365
23952	41631	"Lago del Greppo"	44.1199	10.67378	14	"AWI"	14	-15	171	65	6.27376425855513	0.570342205323194	0	0	0.380228136882129	0	0	0	0	1.71102661596958	0	0	0.380228136882129	0	1.90114068441065	0.190114068441065	0	1.52091254752852	0	0	3.99239543726236	0	0	0	0	3.80228136882129	0	10.6463878326996	0	0	0	0	0	40.1140684410646	0	0	0	0	0	0	0.380228136882129	0	0	0	0	0.380228136882129	6.84410646387833	0.190114068441065	0	3.61216730038023	0	0.190114068441065	0	0	0	0	0	7.22433460076046	0	0	0	4.75285171102662	0.190114068441065	0	0	0	0	0.190114068441065	0	2.6615969581749	0	0	0.570342205323194	0.760456273764259	0.190114068441065	0	0.190114068441065	0	0.190114068441065
23952	41631	"Lago del Greppo"	44.1199	10.67378	15	"AWI"	15	-12	181	75	14.4981412639405	0.371747211895911	0.185873605947955	0	0.743494423791822	0	0	0	0.557620817843866	2.60223048327138	0	0	0.929368029739777	0	1.6728624535316	0	0	1.11524163568773	0	0	3.15985130111524	0	0	0	0	1.6728624535316	2.23048327137546	6.69144981412639	0	0	0	0	0	42.1933085501859	0	0	0	0	0	0	0.371747211895911	0	0	0	0	0	4.27509293680297	0.371747211895911	0	2.23048327137546	0	0.743494423791822	0	0	0	0.371747211895911	0	5.76208178438662	0	0	0	1.30111524163569	0.371747211895911	0	0	0	0	0.371747211895911	2.23048327137546	0.371747211895911	0	0	0.371747211895911	1.11524163568773	0.185873605947955	0	0.371747211895911	0.185873605947955	0.371747211895911
23952	41631	"Lago del Greppo"	44.1199	10.67378	16	"AWI"	16	-9	196	84	15.3571428571429	0.357142857142857	0	0	0.535714285714286	0	0	0	0	0.714285714285714	0	0	0.535714285714286	0	1.78571428571429	0	0	1.07142857142857	0	0	6.25	0	0	0	0	1.60714285714286	0	8.03571428571429	0	0	0	0	0	32.8571428571429	0	0	0	0	0	0	0	0	0	0	0	0	3.75	0.178571428571429	0	2.14285714285714	0	1.78571428571429	0	0	0	0	0	8.57142857142857	0	0	3.92857142857143	2.5	0.357142857142857	0	0	0	0	0	3.21428571428571	1.42857142857143	0	0	0.714285714285714	1.96428571428571	0.357142857142857	0	0	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	17	"AWI"	17	-3	209	94	13.573883161512	0.687285223367698	0	0	0.343642611683849	0	0	0	0	1.3745704467354	0	0	1.20274914089347	0	1.71821305841924	0	0	1.3745704467354	0	0	4.81099656357388	0	0	0	0	1.71821305841924	0.343642611683849	9.62199312714777	0	0	4.29553264604811	0	0	37.6288659793814	0	0	0	0	0	0	0.171821305841924	0	0	0	0	0	3.60824742268041	0	0	0	0	2.06185567010309	0	0	0	0	0	4.98281786941581	0	0	0	1.71821305841924	0.515463917525773	0	0	0	0	0.515463917525773	3.09278350515464	1.89003436426117	0	0	0.687285223367698	0.859106529209622	0.343642611683849	0.171821305841924	0	0.515463917525773	0.171821305841924
23952	41631	"Lago del Greppo"	44.1199	10.67378	18	"AWI"	18	2	217	106	18.1015452538631	0.441501103752759	0	0	0.441501103752759	0	0	0	0	1.1037527593819	0	0	0.22075055187638	0	0.22075055187638	0	0	0.883002207505519	0	0	5.29801324503311	0	0	0	0	3.09050772626932	0.441501103752759	5.51876379690949	0	0	0	0	0	45.916114790287	0	0	0	0	0	0	0.883002207505519	0	0	0	0	0	5.73951434878587	0.22075055187638	0	2.2075055187638	0	1.32450331125828	0	0	0	0	0	0	0	0	0	3.75275938189845	0	0	0	0	0	0	0	1.76600441501104	0	0	0.662251655629139	1.1037527593819	0.22075055187638	0	0	0	0.441501103752759
23952	41631	"Lago del Greppo"	44.1199	10.67378	19	"AWI"	19	6	226	117	16.1943319838057	0.809716599190283	0	0	0	0	0	0	0	1.417004048583	0	0	2.42914979757085	0	1.21457489878543	0	0	0.607287449392713	0	0	2.63157894736842	0	0	0.202429149797571	0	3.84615384615385	1.417004048583	2.83400809716599	0	0	0	0	0	44.331983805668	0	0	0	0	0	0	0.607287449392713	0	0	0	0	0	4.65587044534413	0.202429149797571	0	0	0	1.21457489878543	0	0	0	0.202429149797571	0	6.2753036437247	0	0	0	3.23886639676113	0.202429149797571	0	0	0	0	0	2.02429149797571	0.607287449392713	0	0	0.607287449392713	2.02429149797571	0	0	0.202429149797571	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	22	"AWI"	22	16	261	146	14.1472868217054	0.581395348837209	0	0	0.193798449612403	0	0	0	0.193798449612403	2.90697674418605	0	0	0.387596899224806	0	0.387596899224806	0	0	0.968992248062015	0	0	4.06976744186047	0	0	0	0	3.48837209302326	0	8.33333333333333	0	0	0	0	0	36.4341085271318	0	0	0	0.387596899224806	0	0	0.968992248062015	0	0	0	0	0	3.68217054263566	0	0	1.55038759689922	0	2.13178294573643	0	0	0	0	0	12.2093023255814	0	0	0	2.51937984496124	0.193798449612403	0	0	0	0	0.193798449612403	0	1.16279069767442	0	0	0.775193798449612	0.968992248062015	0.193798449612403	0.193798449612403	0.193798449612403	0	0.581395348837209
23952	41631	"Lago del Greppo"	44.1199	10.67378	24	"AWI"	24	34	280	165	14.2140468227425	0.836120401337793	0	0	0.167224080267559	0	0	0	0	2.0066889632107	0	0	1.00334448160535	0	0.668896321070234	0	0	1.33779264214047	0	0	1.50501672240803	0	0	0	0	2.17391304347826	1.17056856187291	9.19732441471572	0	0	5.01672240802676	0	0	31.438127090301	1.50501672240803	0	0	0	0	0	0	0	0	0	0	0	3.34448160535117	0.167224080267559	0	1.17056856187291	0	3.34448160535117	0	0	0	0.668896321070234	0	8.19397993311037	0	0	0	4.34782608695652	0.501672240802676	0	0	0	0	0.167224080267559	3.17725752508361	0.334448160535117	0	0	0.501672240802676	1.00334448160535	0.334448160535117	0.334448160535117	0	0	0.167224080267559
23952	41631	"Lago del Greppo"	44.1199	10.67378	26	"AWI"	26	50	304	182	13.6263736263736	1.53846153846154	0	0	0.21978021978022	0	0	0	0	3.51648351648352	0	0	0	0	0.659340659340659	0	0	0.879120879120879	0	0	2.41758241758242	0	0	0	0	3.73626373626374	0.21978021978022	5.71428571428571	0	0	0	0	0	52.967032967033	0	0	0	0	0	0	0	0	0	0	0	0	5.49450549450549	0.21978021978022	0	0.659340659340659	0	1.75824175824176	0	0	0	0	0	0	0	0	0	3.07692307692308	0.21978021978022	0	0	0	0	0	0	0.659340659340659	0	0	0.43956043956044	1.31868131868132	0.43956043956044	0.21978021978022	0	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	28	"AWI"	28	63	336	197	10.3448275862069	0.725952813067151	0	0	0.362976406533575	0	0	0.181488203266788	0	1.81488203266788	0	0	1.08892921960073	0	1.27041742286751	0	0	0.907441016333938	0	0	2.35934664246824	0	0	0	0	1.08892921960073	1.27041742286751	2.54083484573503	0	0	0	0	0	55.3539019963702	0	0	0	0	0	0	0.544464609800363	0	0	0	0	0	4.53720508166969	0.181488203266788	0	0	0	1.4519056261343	0	0	0	0.362976406533575	0	4.17422867513612	0	0	0	2.54083484573503	0.362976406533575	0	0	0	0	0.544464609800363	3.26678765880218	0.362976406533575	0	0	0	0.725952813067151	0.181488203266788	0.181488203266788	0	1.27041742286751	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	30	"AWI"	30	82	374	212	10.5263157894737	1.417004048583	0	0	0.607287449392713	0	0	0	0	1.21457489878543	0	0	0.809716599190283	0	0.809716599190283	0	0	1.82186234817814	0	0	3.23886639676113	0	0	0	0	3.03643724696356	0.404858299595142	1.21457489878543	0	0	0	0	0	53.2388663967611	0	0	0	0	0	0	0.404858299595142	0	0	0	0	0	2.63157894736842	0.404858299595142	0	0	0	1.61943319838057	0	0	0	0	0	9.10931174089069	0	0	0	4.04858299595142	0	0	0	0	0	0.202429149797571	0	0.202429149797571	0	0	1.21457489878543	0.607287449392713	0.202429149797571	0.607287449392713	0	0.202429149797571	0.202429149797571
23952	41631	"Lago del Greppo"	44.1199	10.67378	32	"AWI"	32	94	426	227	14.1544117647059	1.28676470588235	0	0	0	0	0	0	0	1.47058823529412	0	0	0	0	0.183823529411765	0	0	0.367647058823529	0	0	1.10294117647059	0	0	0	0	1.83823529411765	0.183823529411765	1.10294117647059	0	0	0	0	0	60.1102941176471	0	0	0	0	0	0	0.367647058823529	0	0	0	0	0	4.04411764705882	0.367647058823529	0	0	0	0.919117647058824	0	0	0	0	0	5.88235294117647	0	0	0.183823529411765	1.47058823529412	0	0	0	0	0	0.551470588235294	2.75735294117647	0.183823529411765	0	0	0.367647058823529	0.183823529411765	0.367647058823529	0.183823529411765	0.183823529411765	0	0.183823529411765
23952	41631	"Lago del Greppo"	44.1199	10.67378	34	"AWI"	34	109	465	244	16.6982922201139	0.569259962049336	0	0	0	0	0	0	0	0.759013282732448	0	0	0	0	1.13851992409867	0	0	0	0	0	1.5180265654649	0	0	0	0	1.89753320683112	0	0.569259962049336	0	0	0	0	0	67.741935483871	0	0	0	0	0	0	0	0	0	0	0	0	2.46679316888046	0	0	0.759013282732448	0	1.13851992409867	0	0	0	0	0	0	0	0	0	2.46679316888046	0	0	0	0	0	0	1.5180265654649	0	0	0	0.189753320683112	0	0.189753320683112	0.189753320683112	0.189753320683112	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	36	"AWI"	36	124	509	260	12.1951219512195	1.31332082551595	0	0	0	0	0	0	0	2.06378986866792	0	0	0.375234521575985	0	0.562851782363977	0	0	0	0	0	0.938086303939963	0	0	0	0	2.25140712945591	0.375234521575985	0.938086303939963	0	0	0	0	0	68.2926829268293	0	0	0	0.187617260787992	0	0	0	0	0	0	0	0	2.81425891181989	0	0	0	0	0.75046904315197	0	0	0	0	0	0	0	0	0	2.6266416510319	0.938086303939963	0	0	0	0	0.75046904315197	2.4390243902439	0	0	0	0	0	0	0	0.187617260787992	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	38	"AWI"	38	136	564	278	15.2380952380952	2.85714285714286	0	0	0.571428571428571	0	0	0	0	1.52380952380952	0	0	0.380952380952381	0	0.571428571428571	0	0	0.380952380952381	0	0	1.14285714285714	0	0	0	0	1.9047619047619	0	0.952380952380952	0	0	0	0	0	63.2380952380952	0	0	0	0	0	0	0.19047619047619	0	0	0	0	0	4.19047619047619	0	0	0.761904761904762	0	0.761904761904762	0	0	0	0	0	0	0	0	0	4.19047619047619	0	0	0	0	0	0.380952380952381	0	0.19047619047619	0	0	0	0	0	0.19047619047619	0.19047619047619	0	0.19047619047619
23952	41631	"Lago del Greppo"	44.1199	10.67378	40	"AWI"	40	156	607	293	12.3364485981308	1.30841121495327	0	0	0.373831775700935	0	0	0	0	0.560747663551402	0	0	0.560747663551402	0	0	0	0	1.1214953271028	0	0	1.49532710280374	0	0	0	0	2.42990654205607	0.373831775700935	1.68224299065421	0	0	0	0	0	68.785046728972	0	0	0	0	0	0	0.186915887850467	0	0	0	0	0	2.42990654205607	0	0	0	0	1.30841121495327	0	0	0	0	0	0	0	0	0	1.68224299065421	0.560747663551402	0	0	0	0	0.560747663551402	1.68224299065421	0	0	0	0	0	0.373831775700935	0	0.186915887850467	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	42	"AWI"	42	178	653	308	18.0746561886051	1.76817288801572	0	0	0	0	0	0	0	0.982318271119843	0	0	0.392927308447937	0	0.785854616895874	0	0	0.982318271119843	0	0	1.96463654223969	0	0	0	0	2.35756385068762	0	1.76817288801572	0	0	0	0	0	59.1355599214145	0	0	0	0	0	0	0.196463654223969	0	0	0	0	0	3.92927308447937	0	0	1.37524557956778	0	1.57170923379175	0	0	0	0	0	0	0	0	0	3.53634577603143	0	0	0	0	0	0.392927308447937	0	0.196463654223969	0	0	0.196463654223969	0.196463654223969	0.196463654223969	0	0	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	44	"AWI"	44	195	707	325	15.028901734104	1.92678227360308	0	0	0	0	0	0	0	1.34874759152216	0	0	0.192678227360308	0	0.192678227360308	0	0	0.385356454720617	0	0	0.963391136801541	0	0	0	0	2.69749518304432	0	1.15606936416185	0	0	0	0	0	64.5472061657033	0	0	0	0	0	0	0	0	0	0	0	0	3.66088631984586	0	0	0.578034682080925	0	1.92678227360308	0	0	0	0	0	0	0	0	0	3.27552986512524	0	0	0	0	0	0.770712909441233	0	0.385356454720617	0	0	0.192678227360308	0	0.192678227360308	0	0.192678227360308	0	0.385356454720617
23952	41631	"Lago del Greppo"	44.1199	10.67378	46	"AWI"	46	221	737	341	11.6666666666667	1.48148148148148	0	0	0.555555555555556	0	0	0	0	0.740740740740741	0	0	0.740740740740741	0	0.925925925925926	0	0	0.37037037037037	0	0	2.22222222222222	0	0.185185185185185	0	0	1.48148148148148	0.185185185185185	1.85185185185185	0	0	0	0	0	63.7037037037037	0	0	0	0	0	0	0.185185185185185	0	0	0	0	0.185185185185185	2.22222222222222	0	0	1.11111111111111	0	0.740740740740741	0	0	0	0	0	4.81481481481481	0	0	0	3.7037037037037	0	0	0	0	0	0	0	0.555555555555556	0	0.185185185185185	0	0	0	0	0.185185185185185	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	48	"AWI"	48	239	766	357	19.9248120300752	2.06766917293233	0	0	0	0	0	0	0	0.75187969924812	0	0	0.56390977443609	0	0.75187969924812	0	0	0.37593984962406	0	0	0.75187969924812	0	0	0	0	4.13533834586466	0	1.50375939849624	0	0	0	0	0	56.578947368421	0	0	0	0	0	0	0.18796992481203	0	0	0	0	0	1.31578947368421	0	0	2.44360902255639	0	3.19548872180451	0	0	0	0	0	0	0	0	0.18796992481203	2.25563909774436	0	0	0	0	0	0.75187969924812	0	0.18796992481203	0	0	0.18796992481203	0.37593984962406	0.37593984962406	0.18796992481203	0.75187969924812	0	0.18796992481203
23952	41631	"Lago del Greppo"	44.1199	10.67378	50	"AWI"	50	255	811	374	10.9756097560976	2.78745644599303	0	0	0	0	0	0	0	1.21951219512195	0	0	0	0	0.174216027874564	0	0	0	0	0	0.871080139372822	0	0	0	0	4.00696864111498	0	0.871080139372822	0	0	0	0	0	65.5052264808362	0	0	0	0	0	0	0.174216027874564	0	0	0	0	0	2.4390243902439	0	0	2.78745644599303	0	2.61324041811847	0	0	0	0	0	0	0	0	0	2.78745644599303	0	0	0	0	0	0.348432055749129	0	0.348432055749129	0	0	0	0.348432055749129	0.348432055749129	0	1.04529616724739	0	0.348432055749129
