"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Vitaceae"
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	0	"AWI"	0	-146	16	-68	0	0	11.6141732283465	4.13385826771654	0.984251968503937	0	9.05511811023622	0	3.1496062992126	0.393700787401575	0	0	0	0	7.48031496062992	0	0	0.984251968503937	3.1496062992126	0	0	0.590551181102362	0	9.25196850393701	0	16.1417322834646	0.196850393700787	0	0	0.196850393700787	30.1181102362205	0	0	0	0.196850393700787	0.196850393700787	0.590551181102362	0	0.196850393700787	0.393700787401575	0.984251968503937	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	10	"AWI"	10	30	1906	683	0.291545189504373	0	8.45481049562682	2.91545189504373	1.16618075801749	0	13.9941690962099	0	2.04081632653061	0	0.87463556851312	0	0	0.291545189504373	6.41399416909621	0	0	2.04081632653061	3.49854227405248	0.291545189504373	0	0	0	10.2040816326531	0	18.3673469387755	0	0	0	0	26.530612244898	0	0	0	0	0	0	0.291545189504373	0	0.87463556851312	1.45772594752187	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	20	"AWI"	20	476	2687	1596	0.236406619385343	0	10.4018912529551	0.945626477541371	0.472813238770686	0.236406619385343	6.6193853427896	0	3.78250591016548	0	0	0	0	0	5.43735224586288	0	0	0.945626477541371	4.01891252955083	0.472813238770686	0	0.472813238770686	0	17.25768321513	0.236406619385343	20.0945626477541	0	0	0	0	24.5862884160757	0	0	0	0.236406619385343	0	1.18203309692671	0	0.236406619385343	1.18203309692671	0.945626477541371	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	30	"AWI"	30	1380	3123	2485	0.201207243460765	0	5.43259557344064	2.21327967806841	0.201207243460765	0	10.0603621730382	0	2.8169014084507	0.201207243460765	0.402414486921529	0	0.201207243460765	0	4.22535211267606	0.201207243460765	0	0.804828973843058	6.63983903420523	0	0.201207243460765	0.201207243460765	0	15.6941649899396	0.201207243460765	17.102615694165	0	0.201207243460765	0	0	28.9738430583501	0	0.201207243460765	0	0.201207243460765	0	0.201207243460765	0	0.603621730382294	0.804828973843058	1.81086519114688	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	40	"AWI"	40	2897	3784	3280	0.449438202247191	0.224719101123596	6.06741573033708	4.26966292134831	0.449438202247191	0	9.43820224719101	0	1.34831460674157	0.898876404494382	0.674157303370786	0.224719101123596	0	0	5.61797752808989	0	0	1.34831460674157	6.29213483146067	0.224719101123596	0	0.449438202247191	0	14.6067415730337	0.449438202247191	9.66292134831461	0	0.224719101123596	0	0	32.1348314606742	0	0	0	1.34831460674157	0	0	0	0.224719101123596	1.34831460674157	2.02247191011236	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	50	"AWI"	50	3252	5471	4047	0.150829562594268	0	2.4132730015083	2.56410256410256	0	0.150829562594268	7.08898944193062	0	1.20663650075415	0.301659125188537	0.301659125188537	0	0.150829562594268	0	11.6138763197587	0	0	0.452488687782805	6.03318250377074	0.452488687782805	0	0	0.301659125188537	8.44645550527903	1.96078431372549	17.4962292609351	0	0	0	0	34.841628959276	0	0	0	0.452488687782805	0	0.452488687782805	0	0.150829562594268	1.35746606334842	1.65912518853695	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	60	"AWI"	60	3741	6385	5002	0	0	4.00763358778626	1.90839694656489	0.190839694656489	0.190839694656489	9.9236641221374	0	0.381679389312977	0	0	0	0	0	26.7175572519084	0.190839694656489	0	0	2.86259541984733	1.90839694656489	0	0.381679389312977	0	5.15267175572519	0.954198473282443	6.10687022900763	0	0.190839694656489	0	0.190839694656489	31.6793893129771	0.381679389312977	0.381679389312977	0	0.190839694656489	0	0.190839694656489	0	0	1.14503816793893	4.58015267175572	0.190839694656489
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	65	"AWI"	65	4231	6605	5484	0.575815738963532	0	3.26295585412668	3.07101727447217	0.767754318618042	0.191938579654511	8.82917466410749	0	0	0	0.191938579654511	0.191938579654511	0	0	28.9827255278311	0.383877159309021	0.191938579654511	0	3.26295585412668	0.575815738963532	0	0.959692898272553	0.191938579654511	0	0	6.52591170825336	0.191938579654511	0	0	0	33.0134357005758	0.575815738963532	0	0	0	0.191938579654511	0.191938579654511	0	0	0.767754318618042	6.90978886756238	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	80	"AWI"	80	5771	7381	6871	0	0.273972602739726	0	26.027397260274	0	0	34.2465753424658	0	1.64383561643836	0.821917808219178	0	0.273972602739726	0	0	0.821917808219178	0	0.547945205479452	0	0	0	0	0	0.273972602739726	0	0	23.5616438356164	0	0	0	0	10.958904109589	0	0	0	0	0	0	0	0	0.273972602739726	0.273972602739726	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	90	"AWI"	90	6976	7902	7463	0	0	0	33.1564986737401	0	0	29.4429708222812	0	0.530503978779841	0	0	0	0	0	0	0	0.795755968169761	0.26525198938992	0	0	0	1.06100795755968	1.06100795755968	0	0	17.2413793103448	0	0	0	0	16.4456233421751	0	0	0	0	0	0	0	0	0	0	0
