"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Grossulariaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"
15925	24530	"La Verderie"	48.35	-0.42778	5	"AWI"	5	-37	179	61	0.584795321637427	1.75438596491228	0.87719298245614	0.584795321637427	0.584795321637427	0.584795321637427	0	0	9.06432748538012	0	0.584795321637427	0.292397660818713	0	0	0.292397660818713	2.63157894736842	0	0	0	1.46198830409357	0	15.4970760233918	1.46198830409357	0	0	0	0.584795321637427	0.584795321637427	0	0	0	0.292397660818713	0	0	0.584795321637427	0	0	0.292397660818713	0.292397660818713	0	0.292397660818713	0	0.584795321637427	2.63157894736842	0	43.2748538011696	0	0	0	0	0	9.64912280701754	0.292397660818713	0.87719298245614	0	0	0	1.46198830409357	1.16959064327485	0	0	0	0	0	0.292397660818713	0.584795321637427	0	0	0	0
15925	24530	"La Verderie"	48.35	-0.42778	10	"AWI"	10	-13	334	122	0.852272727272727	0.852272727272727	0.852272727272727	0.568181818181818	0.568181818181818	0	0	0	0.852272727272727	0.284090909090909	0.568181818181818	0	0	0	0.568181818181818	1.13636363636364	0	0	0	1.13636363636364	0.284090909090909	19.6022727272727	1.98863636363636	0	0	0	1.42045454545455	0.568181818181818	0	0	0	0.284090909090909	0.284090909090909	0	0.284090909090909	0	0	2.27272727272727	0	0	0	0	0.568181818181818	5.39772727272727	0	45.7386363636364	0.568181818181818	0	0	0	0	9.65909090909091	0.284090909090909	0.568181818181818	0	0	0.284090909090909	0	0.568181818181818	0	0	0	0	0	0.284090909090909	0.568181818181818	0	0.284090909090909	0	0
15925	24530	"La Verderie"	48.35	-0.42778	15	"AWI"	15	48	379	194	0.550964187327824	0.550964187327824	0.275482093663912	0.550964187327824	0.275482093663912	0.275482093663912	0	0	1.37741046831956	0	0.550964187327824	0	0.550964187327824	0	0.550964187327824	1.37741046831956	0	0	0	2.75482093663912	0.826446280991736	22.5895316804408	1.65289256198347	0	0	0	0.826446280991736	0.550964187327824	0	0	0	0.275482093663912	0	0	0.550964187327824	0.275482093663912	0.275482093663912	4.40771349862259	0	0	0.826446280991736	0.275482093663912	0.550964187327824	3.58126721763085	0	34.435261707989	0.275482093663912	0	0	1.10192837465565	0.275482093663912	12.1212121212121	0	0.550964187327824	0	0	0.275482093663912	1.92837465564738	1.10192837465565	0	0	0	0	0	0	0.550964187327824	0.275482093663912	0	0	0
15925	24530	"La Verderie"	48.35	-0.42778	20	"AWI"	20	78	458	261	0.651465798045603	0.977198697068404	0.651465798045603	0	0	0.651465798045603	0.325732899022801	0	3.25732899022801	0	0.651465798045603	0.325732899022801	0.325732899022801	0	0.325732899022801	2.93159609120521	0	0	0	2.93159609120521	0.325732899022801	18.2410423452769	2.28013029315961	0	0	0	0.651465798045603	0	0	0	0	0	0	0	0.651465798045603	0	0	0	0	0	0.651465798045603	0.325732899022801	0.325732899022801	4.56026058631922	0	42.9967426710098	0.651465798045603	0	0	0	0	11.7263843648208	0	0.651465798045603	0	0	0	0	1.30293159609121	0	0	0	0	0	0	0.325732899022801	0	0	0	0.325732899022801
15925	24530	"La Verderie"	48.35	-0.42778	25	"AWI"	25	196	485	325	0.808625336927224	0.808625336927224	0.539083557951483	0.539083557951483	0.269541778975741	0.539083557951483	0	0	1.07816711590297	0	0.539083557951483	0	0.539083557951483	0	0.269541778975741	0.808625336927224	0	0	0	1.34770889487871	0.269541778975741	22.6415094339623	2.69541778975741	0	1.34770889487871	0	0.808625336927224	0.539083557951483	0	0	0	0	0.808625336927224	0	0.269541778975741	0	0.269541778975741	0	0	0	0.539083557951483	0	0.539083557951483	1.34770889487871	0	43.6657681940701	0	1.61725067385445	0	0	0	11.8598382749326	0	0.539083557951483	0	0	1.07816711590297	0	0.269541778975741	0	0	0	0	0	0.269541778975741	0.539083557951483	0	0	0	0
15925	24530	"La Verderie"	48.35	-0.42778	30	"AWI"	30	273	537	393	0.543478260869565	2.17391304347826	0.543478260869565	0.543478260869565	0	0.543478260869565	0	0	4.89130434782609	0	0.815217391304348	0.271739130434783	0.543478260869565	0	0.271739130434783	2.17391304347826	0	0	0	2.71739130434783	0	13.5869565217391	6.52173913043478	0	1.90217391304348	0	2.17391304347826	0	0	0	0	0.543478260869565	0.815217391304348	0	0.271739130434783	0.543478260869565	0	0.815217391304348	0	0	0.815217391304348	0	0.271739130434783	2.71739130434783	0	29.8913043478261	0	0	0.271739130434783	0	0.271739130434783	15.2173913043478	0.543478260869565	0.543478260869565	0	0	0.271739130434783	4.07608695652174	0.543478260869565	0	0	0	0	0	0.543478260869565	0.543478260869565	0	0	0.271739130434783	0
15925	24530	"La Verderie"	48.35	-0.42778	32.5	"AWI"	32.5	305	558	418.5	0.581395348837209	4.36046511627907	0.581395348837209	0.581395348837209	0.581395348837209	0.581395348837209	0	0	3.77906976744186	0	0.581395348837209	0.581395348837209	0.581395348837209	0.872093023255814	0.581395348837209	0.872093023255814	0	0	0	5.23255813953488	0	19.7674418604651	4.36046511627907	0	0.872093023255814	0	4.36046511627907	0	0	0.581395348837209	0	0.581395348837209	0.872093023255814	0.581395348837209	0	0	0	0.872093023255814	0.290697674418605	0	0.872093023255814	0	0	0.581395348837209	0	25.2906976744186	0	0	0.290697674418605	1.16279069767442	0.290697674418605	11.3372093023256	0.581395348837209	1.45348837209302	0.581395348837209	0	0.581395348837209	0	1.74418604651163	0	0	0	0	0	0.290697674418605	0.581395348837209	0	0	0.872093023255814	0
15925	24530	"La Verderie"	48.35	-0.42778	35	"AWI"	35	323	594	446	0	2.80112044817927	0.560224089635854	0.560224089635854	0.560224089635854	0.560224089635854	0	0	4.48179271708683	0	0.560224089635854	0.280112044817927	1.12044817927171	0	0.280112044817927	0.840336134453782	0	0	0.560224089635854	3.0812324929972	0	21.2885154061625	8.12324929971989	0	0	0	3.0812324929972	0	0	0	0	0.560224089635854	0.560224089635854	0	0	0	0	0	0	0	0.560224089635854	0	0	0.560224089635854	4.20168067226891	22.96918767507	0.280112044817927	0	0	1.12044817927171	0	15.406162464986	0.280112044817927	0.560224089635854	0.560224089635854	0	0.560224089635854	0	1.68067226890756	0	0.280112044817927	0	0	0	0.560224089635854	0.560224089635854	0	0	0	0
15925	24530	"La Verderie"	48.35	-0.42778	40	"AWI"	40	349	688	497	0	4.72222222222222	0.555555555555556	0.555555555555556	0.555555555555556	0.555555555555556	0	0	5.27777777777778	0	0.555555555555556	0.555555555555556	0.833333333333333	1.11111111111111	0.555555555555556	0.555555555555556	0	0	0	2.5	0	32.5	3.88888888888889	0	0	0	3.88888888888889	0	0	0	0	0.555555555555556	1.11111111111111	0.277777777777778	0	0	0	0	0	0	0.833333333333333	0	0	0.555555555555556	0	15.2777777777778	0.277777777777778	0	0.277777777777778	0.833333333333333	0	14.7222222222222	0.555555555555556	0.555555555555556	0.277777777777778	0	0.555555555555556	0	3.05555555555556	0	0	0	0	0	0.555555555555556	0.555555555555556	0	0	0	0
15925	24530	"La Verderie"	48.35	-0.42778	45	"AWI"	45	407	750	539	0.261780104712042	3.92670157068063	0.523560209424084	0.261780104712042	0.523560209424084	0.523560209424084	0	0	4.9738219895288	0	0.261780104712042	0.523560209424084	1.04712041884817	0.785340314136126	0.261780104712042	0	0	0	0	3.1413612565445	0.261780104712042	19.1099476439791	2.09424083769634	0	0	0	7.06806282722513	0.261780104712042	0	0	0	0.785340314136126	0.785340314136126	0.261780104712042	0	0	0	0	0	0	0.523560209424084	0	0	0.523560209424084	3.1413612565445	19.1099476439791	0.261780104712042	0	0	1.57068062827225	0.523560209424084	16.7539267015707	0.261780104712042	0.523560209424084	0.785340314136126	0	0.523560209424084	0	6.282722513089	0	0	0.523560209424084	0	0	0.523560209424084	0.523560209424084	0	0	0	0
