"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Myrtus"	"Olea"	"Phillyrea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Taxus"	"Thymelaeaceae"	"Urticaceae"
23964	41657	"Patateros bog"	39.59722	-4.67417	2	"AWI"	2	-137	50	-34	0.917431192660551	0	1.8348623853211	0	0	0	0	0	0	0	0	0.917431192660551	0	0	0	24.7706422018349	0	0	1.8348623853211	0	1.8348623853211	0	0.917431192660551	0	8.25688073394496	0	41.2844036697248	0	0	0	9.1743119266055	6.42201834862385	0	0.917431192660551	0	0	0	0	0	0.917431192660551	0	0
23964	41657	"Patateros bog"	39.59722	-4.67417	4	"AWI"	4	-120	115	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	13.7440758293839	0	27.4881516587678	0	2.8436018957346	0	0	0	0	0	0	6.63507109004739	0	24.6445497630332	0	0	0	16.5876777251185	5.21327014218009	0	0.4739336492891	0	0	0	0	1.4218009478673	0	0.947867298578199	0
23964	41657	"Patateros bog"	39.59722	-4.67417	6	"AWI"	6	-96	162	17	0	0	0.952380952380952	0	0	0	0	0	0	0	0	0	0.476190476190476	10	0	19.047619047619	53.3333333333333	0	0.476190476190476	0	0.952380952380952	0	0	0	2.38095238095238	0	0	0	0	0	6.19047619047619	3.80952380952381	0	0.476190476190476	0	0.476190476190476	0	0	0	0	1.42857142857143	0
23964	41657	"Patateros bog"	39.59722	-4.67417	8	"AWI"	8	-71	185	48	0.277777777777778	0	0	0	0.277777777777778	0	0	0	0	0.277777777777778	0	0.277777777777778	0	9.16666666666667	0.277777777777778	14.7222222222222	60	0	0.277777777777778	0	0	0.277777777777778	0.277777777777778	0	3.33333333333333	0.555555555555556	0	0	0	0	4.72222222222222	1.94444444444444	0	0.277777777777778	0.833333333333333	1.11111111111111	0	0.277777777777778	0.555555555555556	0	0.277777777777778	0
23964	41657	"Patateros bog"	39.59722	-4.67417	10	"AWI"	10	-59	224	77	0.31055900621118	1.24223602484472	0.31055900621118	0	0.93167701863354	0	0	0	0	0	0	0	0.31055900621118	10.8695652173913	0	5.27950310559006	48.4472049689441	0	1.24223602484472	0	0	0	0	0	4.6583850931677	0	2.79503105590062	0	17.7018633540373	0	3.41614906832298	2.17391304347826	0	0	0	0	0	0	0	0	0.31055900621118	0
23964	41657	"Patateros bog"	39.59722	-4.67417	12	"AWI"	12	-21	232	108	0	0.324675324675325	0.649350649350649	0	0	0	0	0	0	0.324675324675325	0	0.649350649350649	0	7.79220779220779	0.649350649350649	26.9480519480519	0	2.92207792207792	0.324675324675325	0	0	0.974025974025974	0.649350649350649	0	5.84415584415584	0.649350649350649	0	0	36.3636363636364	0	10.3896103896104	2.27272727272727	0.324675324675325	0	0.649350649350649	0.324675324675325	0	0.649350649350649	0.324675324675325	0	0	0
23964	41657	"Patateros bog"	39.59722	-4.67417	14	"AWI"	14	1	244	164	0	0	0	0	0.72463768115942	0	0	0	0.36231884057971	0	0	0	0	14.8550724637681	0	18.1159420289855	47.463768115942	0	0.36231884057971	0	1.08695652173913	0	0	0	6.52173913043478	0.36231884057971	0	0	0	0	6.88405797101449	3.26086956521739	0	0	0	0	0	0	0	0	0	0
23964	41657	"Patateros bog"	39.59722	-4.67417	16	"AWI"	16	37	263	222	0	0.380228136882129	0	0	0.380228136882129	0	0	0	0	0	0	0.380228136882129	0.380228136882129	18.2509505703422	0	27.3764258555133	0	0	0.760456273764259	0.380228136882129	0	0.760456273764259	0	0	3.04182509505703	0	0	0	34.9809885931559	0.380228136882129	7.60456273764259	1.14068441064639	0	1.14068441064639	0.380228136882129	0.380228136882129	0	0	0.380228136882129	0.380228136882129	1.14068441064639	0
23964	41657	"Patateros bog"	39.59722	-4.67417	18	"AWI"	18	64	307	242	0.444444444444444	0.444444444444444	0.444444444444444	0	0	0	0	0	0.888888888888889	0	0	0	0	14.2222222222222	0	8.44444444444444	56.4444444444444	1.33333333333333	1.33333333333333	0	1.33333333333333	0.444444444444444	0.444444444444444	0	2.22222222222222	0.888888888888889	1.77777777777778	0	0	0	4.88888888888889	1.77777777777778	0.444444444444444	0	0	0	0	0	0	0	0.888888888888889	0.888888888888889
23964	41657	"Patateros bog"	39.59722	-4.67417	20	"AWI"	20	80	381	262	0	0.425531914893617	0.425531914893617	0.212765957446809	0.425531914893617	0.638297872340425	0	0	0	0.212765957446809	0	0	0	15.3191489361702	0	4.68085106382979	63.8297872340426	1.06382978723404	0	0	0	0.212765957446809	0.212765957446809	0	0.638297872340425	0	0	1.06382978723404	0	0.212765957446809	7.4468085106383	0.851063829787234	0	0	0.212765957446809	0.212765957446809	0	0.212765957446809	0.212765957446809	0.212765957446809	0.638297872340425	0.425531914893617
