"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
16151	24966	"Watten"	50.83361	2.21333	1165	"AWI"	1165	7467	7653	7570	0	0	9.62962962962963	8.64197530864197	0	0.493827160493827	0.246913580246914	1.48148148148148	0	2.22222222222222	0	0	0	0	0	0	0	0	0	39.0123456790123	0	6.66666666666667	0	0	0	0	0	0.493827160493827	0	0.246913580246914	0	0	0	0	0	0	0	0	0	2.96296296296296	0.246913580246914	0	0	0	0	0	0	0.246913580246914	15.0617283950617	0.246913580246914	0	0	0	0	0	0	0.246913580246914	0	0	0	0	0	5.18518518518519	6.66666666666667	0	0
16151	24966	"Watten"	50.83361	2.21333	1175	"AWI"	1175	7486	7690	7592	0	0	4.29594272076372	4.05727923627685	0	0	0	0.238663484486874	0	0.477326968973747	0	0	0	0	0	0	0	0	0	73.2696897374702	0	0.238663484486874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19331742243437	0	0	0	0	0	0	0	0	2.14797136038186	0	0	0	0	0	0	0	0	0	0	0	0	0	5.25059665871122	8.83054892601432	0	0
16151	24966	"Watten"	50.83361	2.21333	1195	"AWI"	1195	7509	7771	7637	0	0	10.9159347553325	8.1555834378921	0	0	0.125470514429109	0.627352572145546	0	0.376411543287327	0	0	0	0	0	0	0	0	0	52.3212045169385	0	1.75658720200753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.752823086574655	0	0	0	9.41028858218319	0	0	0	0	4.39146800501882	0.125470514429109	0	0	0	0	0	0	0.125470514429109	0	0	0	0	0	3.76411543287327	7.15181932245922	0	0
16151	24966	"Watten"	50.83361	2.21333	1215	"AWI"	1215	7529	7866	7684	0	0	6.62251655629139	12.5827814569536	0	0	0.22075055187638	1.76600441501104	0	2.42825607064018	0	0	0	0	0	0	0	0	0	45.6953642384106	0	4.63576158940397	0	0.22075055187638	0	0	0	0	0	0.22075055187638	0	0	0	0	0	0.22075055187638	0	0	0	2.2075055187638	0	0	0	7.06401766004415	0	0	0	0	6.18101545253863	0.22075055187638	0	0	0	0	0	0	0	0	0	0	0	0	4.19426048565121	5.51876379690949	0	0
16151	24966	"Watten"	50.83361	2.21333	1225	"AWI"	1225	7535	7915	7708	0	0	5.98006644518272	5.3156146179402	0	0.498338870431894	0.166112956810631	0.664451827242525	0	1.99335548172757	0	0	0	0	0	0	0	0	0	51.4950166112957	0	5.98006644518272	0	0	0	0	0	0	0	0.166112956810631	0	0	0	0	0	0	0	0	0	3.15614617940199	0	0	0	11.1295681063123	0	0	0	0	6.64451827242525	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82724252491694	4.98338870431894	0	0
16151	24966	"Watten"	50.83361	2.21333	1235	"AWI"	1235	7545	7923	7717	0	0	5.59006211180124	4.6583850931677	0	0.62111801242236	0.31055900621118	0.93167701863354	0	2.17391304347826	0	0	0	0	0	0	0	0	0	55.9006211180124	0	2.17391304347826	0	0.31055900621118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5527950310559	0	0	0	0	0	0	0	0	8.07453416149068	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2111801242236	11.4906832298137	0	0
16151	24966	"Watten"	50.83361	2.21333	1245	"AWI"	1245	7552	7937	7728	0	0	9.33734939759036	4.51807228915663	0	0	0.301204819277108	0.301204819277108	0	1.80722891566265	0	0	0	0	0	0	0	0	0	56.9277108433735	0	1.50602409638554	0	0	0	0.301204819277108	0	0	0	0	0	0	0	0	0	0.301204819277108	0	0	0	0.301204819277108	0	0	0	13.855421686747	0	0	0	0	2.71084337349398	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40963855421687	5.42168674698795	0	0
16151	24966	"Watten"	50.83361	2.21333	1255	"AWI"	1255	7557	7948	7738	0	0	7.15935334872979	8.54503464203233	0	0	0.23094688221709	0.46189376443418	0	0.69284064665127	0	0	0	0	0	0	0	0	0	54.2725173210162	0	0.92378752886836	0	0	0	0	0	0	0	0.23094688221709	0	0	0	0	0	0	0	0	0.23094688221709	0.23094688221709	0.23094688221709	0	0	16.3972286374134	0	0.23094688221709	0	0	1.15473441108545	0	0	0.23094688221709	0	0	0	0	0	0	0	0	0.23094688221709	0	3.92609699769053	4.6189376443418	0	0
16151	24966	"Watten"	50.83361	2.21333	1265	"AWI"	1265	7566	7963	7747	0	0	6.09318996415771	8.60215053763441	0	0	0	0	0	2.5089605734767	0	0	0	0	0	0	0.17921146953405	0.17921146953405	0	45.1612903225806	0	1.4336917562724	0	0	0	0	0	0	0	0	0	0	0.3584229390681	0	0	0	0	0	0	0.3584229390681	0	0	0	18.8172043010753	0	0	0	0	7.52688172043011	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04659498207885	5.73476702508961	0	0
16151	24966	"Watten"	50.83361	2.21333	1275	"AWI"	1275	7573	7984	7756	0	0	7.06638115631692	7.49464668094218	0	0.428265524625268	0.214132762312634	0.428265524625268	0	1.9271948608137	0	0	0	0	0	0	0	0	0	53.9614561027837	0	1.2847965738758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2847965738758	0	0	0	8.99357601713062	0	0	0	0	7.49464668094218	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42612419700214	5.78158458244111	0	0.214132762312634
16151	24966	"Watten"	50.83361	2.21333	1285	"AWI"	1285	7577	8003	7766	0	0	5.23648648648649	5.06756756756757	0	0	0	0.506756756756757	0	2.19594594594595	0	0	0	0	0	0	0	0	0	45.1013513513513	0	2.53378378378378	0	0	0	0	0	0.168918918918919	0	0	0	0	0	0	0	0	0	0	0	1.68918918918919	0.168918918918919	0	0	20.2702702702703	0	0	0	0	8.27702702702703	0.168918918918919	0	0	0	0	0	0	0	0	0	0	0	0	2.02702702702703	6.58783783783784	0	0
16151	24966	"Watten"	50.83361	2.21333	1295	"AWI"	1295	7582	8027	7775	0	0.115074798619102	12.8883774453395	4.25776754890679	0	0	0.115074798619102	0.115074798619102	0	1.38089758342923	0	0	0	0	0	0	0	0	0	50.6329113924051	0	3.91254315304948	0	0	0	0	0	0.115074798619102	0	0.115074798619102	0	0	0.115074798619102	0	0	0	0	0	0	1.03567318757192	0	0	0	0	0	0	0	0	11.9677790563867	0.575373993095512	0	0	0	0	0	0	0	0	0	0	0	0	6.32911392405063	6.32911392405063	0	0
16151	24966	"Watten"	50.83361	2.21333	1305	"AWI"	1305	7588	8044	7784	0	0	8.07560137457045	4.46735395189003	0	0	0	0.515463917525773	0	0.515463917525773	0	0	0	0	0	0	0	0	0	50.5154639175258	0	5.15463917525773	0	0	0	0	0	0	0	0.171821305841924	0	0	0	0	0	0	0	0	0.171821305841924	0.687285223367698	0	0	0	8.93470790378007	0	0	0	0	10.1374570446735	0.515463917525773	0	0	0	0	0	0	0.343642611683849	0	0.171821305841924	0	0	0	4.29553264604811	5.32646048109966	0	0
16151	24966	"Watten"	50.83361	2.21333	1315	"AWI"	1315	7593	8068	7792	0	0	5.93824228028503	1.66270783847981	0	0	0	0.237529691211401	0	0.950118764845606	0	0	0	0	0	0	0	0	0	59.144893111639	0	4.03800475059382	0	0	0	0	0	0.475059382422803	0	0.237529691211401	0	0	0	0	0.237529691211401	0	0	0	0	2.13776722090261	0	0	0	8.07600950118765	0	0	0	0	8.78859857482185	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85035629453682	5.22565320665083	0	0
16151	24966	"Watten"	50.83361	2.21333	1345	"AWI"	1345	7604	8144	7817	0	0	1.14613180515759	9.45558739255014	0	0	0	0	0	1.43266475644699	0	0	0	0	0	0	0	0	0	44.1260744985673	0	4.87106017191977	0	0	0	0	0	0.286532951289398	0	0.286532951289398	0	0	0.573065902578797	0	0	0	0	0	0	4.58452722063037	0	0	0	9.45558739255014	0	0	0	0.286532951289398	14.8997134670487	0.286532951289398	0	0	0	0	0	0	0	0	0	0	0	0	3.15186246418338	5.15759312320917	0	0
16151	24966	"Watten"	50.83361	2.21333	1355	"AWI"	1355	7611	8171	7825	0	0	3.87596899224806	7.64119601328904	0.110741971207087	0	0	0.664451827242525	0	1.43964562569214	0	0	0	0	0	0.221483942414175	0	0	0	46.9545957918051	0	5.86932447397564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110741971207087	3.87596899224806	0	0	0	11.9601328903654	0	0	0	0	8.52713178294574	0.221483942414175	0	0	0	0	0	0	0.664451827242525	0.221483942414175	0	0	0	0	2.43632336655592	5.20487264673311	0	0
16151	24966	"Watten"	50.83361	2.21333	1365	"AWI"	1365	7615	8199	7834	0	0	2.01005025125628	4.35510887772194	0	0.50251256281407	0.33500837520938	0.33500837520938	0	2.51256281407035	0	0	0	0	0	0	0	0	0	44.2211055276382	0	10.7202680067002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16750418760469	1.50753768844221	0	0	0	21.608040201005	0	0	0	0	2.84757118927973	0.16750418760469	0	0	0	0	0	0	0	0	0	0	0	0	3.18257956448911	5.52763819095477	0	0
16151	24966	"Watten"	50.83361	2.21333	1375	"AWI"	1375	7626	8213	7844	0	0	6.27376425855513	5.70342205323194	0	0	0	0.190114068441065	0	0.950570342205323	0	0	0	0	0	0	0	0	0	72.6235741444867	0	3.42205323193916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90114068441065	0	0	0	0	0.190114068441065	0	0	0	0.760456273764259	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2319391634981	4.75285171102662	0	0
16151	24966	"Watten"	50.83361	2.21333	1385	"AWI"	1385	7636	8220	7855	0	0	1.98511166253102	6.20347394540943	0	0.496277915632754	0.248138957816377	0.248138957816377	0	1.98511166253102	0	0	0	0	0	0	0	0	0	33.2506203473945	0	3.2258064516129	0	0	0	0	0	0	0	0.248138957816377	0	0	0	0	0	0	0	0	0	1.48883374689826	0	0	0	40.1985111662531	0	0	0	0	2.23325062034739	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48883374689826	6.69975186104218	0	0
16151	24966	"Watten"	50.83361	2.21333	1395	"AWI"	1395	7646	8234	7865	0	0	4.02930402930403	9.52380952380952	0	1.46520146520147	0	0	0	2.93040293040293	0	0	0	0	0	0	0	0	0	47.6190476190476	0	6.22710622710623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93040293040293	0	0	0.366300366300366	0	0	0	0.366300366300366	0	10.6227106227106	0	0	0	0	0	0	0	0	0.366300366300366	0	0	0	0	4.3956043956044	9.15750915750916	0	0
16151	24966	"Watten"	50.83361	2.21333	1405	"AWI"	1405	7652	8248	7874	0	0	4.28571428571429	10.6666666666667	0	0	0.19047619047619	0.19047619047619	0	1.9047619047619	0	0	0	0	0	0	0	0	0	57.3333333333333	0	3.42857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14285714285714	0	0	0	10.0952380952381	0	0	0	0	2.47619047619048	0	0	0	0	0	0	0	0	0	0.0952380952380952	0	0	0	2.66666666666667	5.52380952380952	0	0
16151	24966	"Watten"	50.83361	2.21333	1415	"AWI"	1415	7658	8264	7885	0	0	4.34782608695652	5.50724637681159	0	1.15942028985507	0	0	0	2.89855072463768	0	0	0	0	0	0	0.289855072463768	0	0	50.4347826086956	0	6.66666666666667	0	0	0	0	0	0.289855072463768	0	0	0	0	0	0	0	0	0	0	0	6.08695652173913	0.289855072463768	0	0	0	0	0	0	0	8.40579710144928	0	0	0	0	0	0	0	0	0.869565217391304	0	0	0	0	2.31884057971015	10.4347826086957	0	0
16151	24966	"Watten"	50.83361	2.21333	1445	"AWI"	1445	7678	8303	7913	0	0	3.8659793814433	11.5979381443299	0	0	0	1.03092783505155	0	2.83505154639175	0	0	0	0	0	0	0	0	0	41.7525773195876	0	2.83505154639175	0	0	0	0	0	0	0	0	0	0	0.257731958762887	0	0	0	0	0	0.257731958762887	7.7319587628866	0.257731958762887	0	0	14.6907216494845	0	0	0	0	5.15463917525773	0.515463917525773	0	0	0	0	0	0	0	0.257731958762887	0	0	0	0.257731958762887	2.06185567010309	4.63917525773196	0	0
16151	24966	"Watten"	50.83361	2.21333	1455	"AWI"	1455	7682	8323	7921	0	0	1.18343195266272	28.4023668639053	0	3.25443786982249	0	0.887573964497041	0	2.66272189349112	0	0	0	0	0	0	0.29585798816568	0	0	40.8284023668639	0	4.14201183431953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.80473372781065	0	0	0	0	0	0	0	0	3.55029585798817	0.29585798816568	0	0	0	0	0	0	0	0	0	0	0	0	1.4792899408284	6.21301775147929	0	0
16151	24966	"Watten"	50.83361	2.21333	1465	"AWI"	1465	7687	8334	7931	0	0	2.77136258660508	8.54503464203233	0	0	0.23094688221709	0.92378752886836	0	3.23325635103926	0	0	0	0	0	0	0	0	0	61.2009237875289	0	5.54272517321016	0	0	0	0	0	0	0	0.23094688221709	0	0	0	0	0	0	0	0	0.23094688221709	6.00461893764434	0	0	0	0	0	0	0	0	5.54272517321016	0.69284064665127	0	0	0	0	0	0	0	0	0	0	0	0	1.15473441108545	3.69515011547344	0	0
16151	24966	"Watten"	50.83361	2.21333	1475	"AWI"	1475	7691	8350	7940	0	0	2.02020202020202	26.5993265993266	0	2.69360269360269	0.336700336700337	1.01010101010101	0	1.68350168350168	0	0	0	0	0	0.673400673400673	0.336700336700337	0	0.336700336700337	44.7811447811448	0	2.69360269360269	0	0.336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336700336700337	8.08080808080808	0	0	0	0	0	0	0	0	3.36700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336700336700337	4.37710437710438	0	0
16151	24966	"Watten"	50.83361	2.21333	1485	"AWI"	1485	7693	8370	7950	0	0	1.91693290734824	0	0	3.83386581469649	0.638977635782748	1.2779552715655	0	8.94568690095847	0	0	0	0	0	0.319488817891374	0	0	0.319488817891374	48.8817891373802	0	6.0702875399361	0	0	0	0	0	0	0	0.319488817891374	0	0	0	0	0.319488817891374	0.319488817891374	0	0.319488817891374	1.59744408945687	6.70926517571885	0	0	0	0	0	0	0	0	13.0990415335463	0	0	0	0	0	0	0	0	0	0	0	0	0	0.958466453674121	4.15335463258786	0	0
16151	24966	"Watten"	50.83361	2.21333	1495	"AWI"	1495	7698	8394	7960	0	0	3.63086232980333	5.44629349470499	0	0	0.151285930408472	0.453857791225416	0	3.17700453857791	0	0	0	0	0	0	0	0	0	38.124054462935	0	2.26928895612708	0.302571860816944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11800302571861	0	0	0	34.0393343419062	0	0	0	0.151285930408472	3.47957639939486	0.453857791225416	0	0	0.302571860816944	0	0	0	0	0.151285930408472	0	0	0	0	0.453857791225416	4.99243570347958	0	0.302571860816944
16151	24966	"Watten"	50.83361	2.21333	1505	"AWI"	1505	7701	8424	7969	0	0.25706940874036	4.11311053984576	5.39845758354756	0	0	0.25706940874036	0.25706940874036	0	0.77120822622108	0	0	0	0	0	0	0	0	0	55.012853470437	0	5.1413881748072	0.51413881748072	0	0	0	0	0	0	0	0.51413881748072	0	0	0	0	0	0	0	0	4.37017994858612	0	0	0	14.9100257069409	0	0	0	0	4.62724935732648	0	0	0	0	0	0	0.25706940874036	0	0	0	0	0	0	0.77120822622108	2.82776349614396	0	0
16151	24966	"Watten"	50.83361	2.21333	1515	"AWI"	1515	7712	8437	7978	0	0	2.6	5.8	0	2.2	0.2	0.6	0	4.6	0	0	0	0	0	0	0	0	0	45.6	0	9.6	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	6.4	0	0	0	0	0	0	0	0	10.8	0.6	0	0	0	0	0	0	0	0.2	0	0	0	0	2	8.4	0	0
16151	24966	"Watten"	50.83361	2.21333	1525	"AWI"	1525	7717	8447	7988	0	0	1.26353790613718	8.12274368231047	0	0	0.180505415162455	0.541516245487365	0	1.26353790613718	0	0	0	0	0	0	0	0	0	40.9747292418773	0	22.3826714801444	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180505415162455	0	0	0	8.48375451263538	0	0	0	7.22021660649819	0	0	0	0	5.23465703971119	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80505415162455	2.34657039711191	0	0
16151	24966	"Watten"	50.83361	2.21333	1535	"AWI"	1535	7729	8456	7997	0	0	3.125	14.2045454545455	0	2.27272727272727	0	0.568181818181818	0	3.69318181818182	0	0	0	0	0	0	0	0	0.284090909090909	25.5681818181818	0	18.1818181818182	0	0	0	0	0	0.568181818181818	0	0.284090909090909	0	0	0	0	0.284090909090909	0	0	0	0.284090909090909	13.6363636363636	0	0	0	0	0	0	0	0	9.94318181818182	0.284090909090909	0	0	0	0	0	0	0	0.568181818181818	0	0	0	0	0.852272727272727	5.39772727272727	0	0
16151	24966	"Watten"	50.83361	2.21333	1545	"AWI"	1545	7734	8467	8005	0.2	0.4	2.8	11.6	0	0.4	0.2	0.2	0	2.2	0	0	0	0	0	0	0	0	0	52.4	0	12.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	4.8	0	0	0	0	0	0	0	0.4	6.2	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.6	4	0.2	0
16151	24966	"Watten"	50.83361	2.21333	1555	"AWI"	1555	7739	8476	8016	0	0.985221674876847	2.21674876847291	6.1576354679803	0	1.72413793103448	0.492610837438424	0.246305418719212	0	2.70935960591133	0	0	0	0	0	0	0.738916256157635	0	0	59.1133004926108	0	3.44827586206897	0	0	0	0	0	0.246305418719212	0	0	0	0	0	0	0	0	0	0.246305418719212	0	8.3743842364532	0	0	0	0	0	0	0.246305418719212	1.97044334975369	6.65024630541872	0	0	0	0	0	0	0	0	0	0	0	0	0	0.985221674876847	3.44827586206897	0	0
16151	24966	"Watten"	50.83361	2.21333	1565	"AWI"	1565	7743	8483	8024	0	0	4.0920716112532	7.67263427109974	0	0	0.255754475703325	1.0230179028133	0	2.81329923273657	0	0	0	0	0	0	0	0	0	58.5677749360614	0	3.58056265984655	0	0	0	0	0	0	0.255754475703325	0	0	0	0	0	0	0.255754475703325	0	0	1.0230179028133	4.85933503836317	0	0	0	5.88235294117647	0	0	0	0	5.1150895140665	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51150895140665	3.83631713554987	0	0.255754475703325
16151	24966	"Watten"	50.83361	2.21333	1575	"AWI"	1575	7748	8497	8033	0	0	2.73972602739726	10.958904109589	0	1.36986301369863	0.273972602739726	0.547945205479452	0	1.0958904109589	0	0.273972602739726	0	0	0	0	0.547945205479452	0	0	57.5342465753425	0	8.21917808219178	0	0	0	0	0	0	0	0	0	0	0.273972602739726	0	0	0	0	0	0	7.67123287671233	0	0	0.273972602739726	0	0	0	0	0	3.56164383561644	0	0	0	0	0	0	0	0	0	0	0	0	0	0.821917808219178	3.83561643835616	0	0
16151	24966	"Watten"	50.83361	2.21333	1585	"AWI"	1585	7756	8504	8041	0	0	4.15800415800416	5.82120582120582	0	1.03950103950104	0.207900207900208	0.415800415800416	0	2.91060291060291	0	0	0	0	0	0	0	0	0	47.8170478170478	0	5.82120582120582	0	0	0	0	0	0	0	0	0	0	0	0	0.207900207900208	0	0	0	0.207900207900208	7.9002079002079	0	0	0	10.6029106029106	0	0	0	0	6.02910602910603	0.415800415800416	0	0	0	0	0	0	0	0.207900207900208	0	0	0	0	0.623700623700624	5.61330561330561	0	0
16151	24966	"Watten"	50.83361	2.21333	1595	"AWI"	1595	7761	8516	8050	0	0	3.18906605922551	9.33940774487472	0	0	0	0.683371298405467	0	1.82232346241458	0	0	0	0	0	0	0	0	0	61.0478359908884	0	6.1503416856492	0	0	0	0	0	0	0	0.227790432801822	0	0	0	0	0	0.227790432801822	0	0	0.227790432801822	10.9339407744875	0	0	0	0	0	0	0	0	0.683371298405467	0.227790432801822	0	0	0	0	0	0	0	0	0	0	0	0	1.59453302961276	3.64464692482916	0	0
