"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Melanthiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
15710	24108	"Velký Ded"	50.084794	17.217524	0	"AWI"	0	-113	53	-29	1.89473684210526	0.105263157894737	6.94736842105263	0.526315789473684	0	0	1.26315789473684	0	9.47368421052632	0	0	0	0.421052631578947	0	0	0	2.84210526315789	2.63157894736842	0	0	0	0	6.10526315789474	0.105263157894737	0.736842105263158	0	0	0	0	0.105263157894737	0.315789473684211	0	0.105263157894737	0	0	1.78947368421053	2	0	13.4736842105263	20.1052631578947	0	21.7894736842105	0	0	0	3.15789473684211	0	0	0	0	0.842105263157895	0.210526315789474	0	0	0	0.105263157894737	0	0.210526315789474	0.210526315789474	2.52631578947368
15710	24108	"Velký Ded"	50.084794	17.217524	5	"AWI"	5	-21	839	232	4.40122824974411	0.102354145342886	8.49539406345957	0.409416581371546	0.204708290685773	0	1.43295803480041	0	6.14124872057318	0	0	0	0.614124872057318	0	0	0	4.40122824974411	5.42476970317298	0	1.02354145342886	0	0	8.59774820880246	0	0.307062436028659	0.102354145342886	0	0.102354145342886	0	0.307062436028659	0.511770726714432	0	0.204708290685773	0	0	0.921187308085977	3.48004094165814	0	14.5342886386899	14.3295803480041	0	16.9907881269191	0	0	0	3.17297850562948	0	0	0.102354145342886	0	0.307062436028659	0.102354145342886	0	0	0	0	0.102354145342886	1.02354145342886	0.818833162743091	1.33060388945752
15710	24108	"Velký Ded"	50.084794	17.217524	10	"AWI"	10	119	1181	542	3.52697095435685	0.20746887966805	6.84647302904564	0.622406639004149	0.103734439834025	0	1.34854771784232	0	6.22406639004149	0	0	0	0.103734439834025	0	0.311203319502075	0	2.80082987551867	6.53526970954357	0	1.14107883817427	0	0	8.92116182572614	0.103734439834025	0.20746887966805	0	0	0	0	0.311203319502075	0.622406639004149	0	0.103734439834025	0	0	2.9045643153527	1.97095435684647	0	21.1618257261411	14.2116182572614	0	12.7593360995851	0	0.103734439834025	0	3.3195020746888	0.726141078838174	0	0	0	0.4149377593361	0.311203319502075	0	0	0	0	0.103734439834025	0.726141078838174	0.726141078838174	0.518672199170124
15710	24108	"Velký Ded"	50.084794	17.217524	15	"AWI"	15	323	1468	842	5.81854043392505	0.0986193293885602	6.50887573964497	0.394477317554241	0.29585798816568	0	1.77514792899408	0	9.76331360946746	0	0	0	0.591715976331361	0	0	0	4.33925049309665	5.71992110453649	0	2.16962524654832	0	0	11.3412228796844	0	0.493096646942801	0	0	0	0	0.0986193293885602	0.29585798816568	0.19723865877712	0	0.0986193293885602	0	0.394477317554241	2.465483234714	0.0986193293885602	11.3412228796844	14.1025641025641	0	14.0039447731755	0	0.29585798816568	0	4.93096646942801	0	0	0.394477317554241	0	0.29585798816568	0	0	0	0.0986193293885602	0	0	0.690335305719921	0.493096646942801	0.394477317554241
15710	24108	"Velký Ded"	50.084794	17.217524	20	"AWI"	20	567	1716	1141	1.78412132024978	0	5.97680642283675	0.267618198037467	0.446030330062444	0	0.535236396074933	0	7.04727921498662	0	0.446030330062444	0	0.8028545941124	0	0.267618198037467	0	2.23015165031222	6.15521855486173	0	1.15967885816235	0.267618198037467	0	5.70918822479929	0	0	0	0	0	0.0892060660124889	0.178412132024978	0.535236396074933	0	0	0	0	0.981266726137377	0.981266726137377	0.0892060660124889	13.9161462979483	21.1418376449599	0	21.1418376449599	0	0	0.178412132024978	3.30062444246209	0	0	0.0892060660124889	2.85459411239964	0.267618198037467	0	0	0.267618198037467	0	0.0892060660124889	0	0	0.446030330062444	0.356824264049955
15710	24108	"Velký Ded"	50.084794	17.217524	25	"AWI"	25	919	1929	1438	10.5496453900709	0.443262411347518	6.20567375886525	0.354609929078014	0.0886524822695035	0	2.74822695035461	0	8.42198581560284	0	0	0	0.620567375886525	0	0	0	1.59574468085106	5.31914893617021	0	1.95035460992908	0	0	18.3510638297872	0	0.354609929078014	0	0	0.0886524822695035	0.177304964539007	0	0.0886524822695035	0	0	0	0	1.15248226950355	3.19148936170213	0	10.1950354609929	13.386524822695	0	8.33333333333333	0	0.531914893617021	0	2.21631205673759	0	0	0.177304964539007	0	0.531914893617021	0	0	0	0	0.177304964539007	0.0886524822695035	0.177304964539007	2.12765957446809	0.354609929078014
15710	24108	"Velký Ded"	50.084794	17.217524	30	"AWI"	30	1340	2155	1711	13.8922155688623	0.239520958083832	10.8982035928144	0.119760479041916	0.479041916167665	0	3.7125748502994	0	10.4191616766467	0	0	0.119760479041916	0.239520958083832	0	0	0	2.15568862275449	5.74850299401198	0	1.67664670658683	0	0	14.8502994011976	0	0.359281437125749	0	0	0.239520958083832	0	0	0.119760479041916	0	0	0	0	3.35329341317365	5.86826347305389	0	8.1437125748503	9.94011976047904	0	0	0	0.239520958083832	0	3.11377245508982	0.958083832335329	0	0.359281437125749	0	0.119760479041916	0.119760479041916	0	0.119760479041916	0	0	0	0.479041916167665	1.07784431137725	0.838323353293413
15710	24108	"Velký Ded"	50.084794	17.217524	35	"AWI"	35	1571	2557	1997	17.2839506172839	0.102880658436214	8.53909465020576	0.102880658436214	0.102880658436214	0	2.46913580246914	0	9.87654320987654	0	0	0	0.411522633744856	0	0	0.102880658436214	1.64609053497942	5.45267489711934	0	0	0	0	24.5884773662551	0	0.411522633744856	0	0	0	0.102880658436214	0	0.308641975308642	0	0	0	0	0.823045267489712	5.45267489711934	0	6.06995884773663	9.77366255144033	0	0	0	0.205761316872428	0	3.90946502057613	0	0	0.205761316872428	0	0.411522633744856	0	0	0	0	0	0.102880658436214	0.308641975308642	1.23456790123457	0
15710	24108	"Velký Ded"	50.084794	17.217524	40	"AWI"	40	1795	2908	2282	20.1030927835052	0	8.04123711340206	0.103092783505155	0.103092783505155	0	1.85567010309278	0	10.4123711340206	0	0	0	0.515463917525773	0	0	0	3.09278350515464	5.36082474226804	0	0	0	0	22.680412371134	0	0.515463917525773	0	0	0	0	0	0	0	0	0	0	1.1340206185567	7.93814432989691	0	4.12371134020619	7.31958762886598	0	0	0	0.103092783505155	0	4.5360824742268	0	0	0.103092783505155	0	0.103092783505155	0	0	0	0	0.103092783505155	0	0.103092783505155	1.34020618556701	0.309278350515464
15710	24108	"Velký Ded"	50.084794	17.217524	45	"AWI"	45	2065	3248	2566	15.0470219435737	0.522466039707419	10.6583072100313	0.208986415882968	0.522466039707419	0	1.88087774294671	0	6.68756530825496	0	0	0	0.208986415882968	0	0	0	1.88087774294671	5.43364681295716	0.104493207941484	1.56739811912226	0	0	24.9738766980146	0	0.313479623824451	0	0	0	0	0	0.417972831765935	0	0	0	0	1.25391849529781	8.25496342737722	0	6.478578892372	8.15047021943574	0	0	0	0.208986415882968	0	3.76175548589342	0	0	0	0	0.208986415882968	0	0	0	0	0	0.104493207941484	0.208986415882968	0.83594566353187	0.104493207941484
