"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Ulmus"	"Urticaceae"
3125	4069	"Lochan coir a' Ghobhainn"	57.18226	-6.277	300	"AWI"	300	8636	9662	9161	0.144092219020173	0	0	0	0	0	0.144092219020173	0.288184438040346	0	31.9884726224784	0	26.0806916426513	0	0	6.62824207492795	0	1.44092219020173	6.62824207492795	0	0	2.88184438040346	0	0	20.7492795389049	0	0.288184438040346	0.144092219020173	0.144092219020173	1.44092219020173	0	0.144092219020173	0	0	0	0.144092219020173	0.432276657060519	0	0.288184438040346
3125	4069	"Lochan coir a' Ghobhainn"	57.18226	-6.277	305	"AWI"	305	8877	9798	9333	0	0	0	0	0	0	0	0.147058823529412	0	27.9411764705882	0	32.7941176470588	0	0	6.32352941176471	0	2.05882352941176	6.61764705882353	0	0	2.5	0	0	17.6470588235294	0	0.294117647058824	0.147058823529412	0.147058823529412	1.02941176470588	0	0	0	0	0	0	1.17647058823529	0.588235294117647	0.588235294117647
3125	4069	"Lochan coir a' Ghobhainn"	57.18226	-6.277	310	"AWI"	310	9115	9935	9501	0	0	0	0	0	16.7981961668546	0	0.112739571589628	0	12.0631341600902	0	26.4937993235626	0	0.112739571589628	6.8771138669673	0	2.0293122886133	3.72040586245772	0	0	3.04396843291995	0	0	27.1702367531003	0	0.338218714768884	0	0	0	0	0	0	0	0	0.112739571589628	0.789177001127396	0	0.338218714768884
3125	4069	"Lochan coir a' Ghobhainn"	57.18226	-6.277	315	"AWI"	315	9387	10078	9663	0	0	0	0	0	29.1486291486291	0	0	0	5.62770562770563	0	17.6046176046176	0	0	12.6984126984127	0	2.88600288600289	7.07070707070707	0	0	4.90620490620491	0	0	19.1919191919192	0	0	0	0	0	0	0	0	0	0	0.144300144300144	0.432900432900433	0	0.288600288600289
3125	4069	"Lochan coir a' Ghobhainn"	57.18226	-6.277	320	"AWI"	320	9570	10245	9851	0	0	0	0	0	30.6122448979592	0	0	0	4.76190476190476	0	12.4392614188533	0	0	6.21963070942663	0	1.36054421768707	17.8814382896016	0	0	3.69290573372206	0	0	18.9504373177843	0	0.485908649173955	0	0	0.583090379008746	0	0.0971817298347911	1.26336248785228	0	0	0	1.36054421768707	0.0971817298347911	0.194363459669582
3125	4069	"Lochan coir a' Ghobhainn"	57.18226	-6.277	325	"AWI"	325	9728	10416	10038	0	0.0977517106549365	0	0	0	27.5659824046921	0	0.0977517106549365	0	1.66177908113392	0	18.0840664711632	0	0	6.94037145650049	0	7.2336265884653	13.880742913001	0	0	1.75953079178886	0	0	21.4076246334311	0	0.0977517106549365	0	0	0.195503421309873	0	0	0	0	0	0.0977517106549365	0.684261974584555	0	0.195503421309873
3125	4069	"Lochan coir a' Ghobhainn"	57.18226	-6.277	330	"AWI"	330	9902	10589	10218	0	0	0	0	0	14.5315487571702	0.191204588910134	0	0	0.956022944550669	0	17.0172084130019	0	0	0	0	2.67686424474187	18.1644359464627	0	0	8.79541108986616	0	0	31.5487571701721	0	1.1472275334608	0.191204588910134	0	1.91204588910134	0	0.191204588910134	0	0	0	0.382409177820268	1.91204588910134	0	0.382409177820268
3125	4069	"Lochan coir a' Ghobhainn"	57.18226	-6.277	335	"AWI"	335	10101	10750	10396	0	0	0	0	0	7.58293838862559	0.947867298578199	0.4739336492891	0	0.4739336492891	0	29.8578199052133	0	0	0	0	7.58293838862559	1.8957345971564	0	0	5.21327014218009	0	0.4739336492891	40.7582938388626	0	0	1.4218009478673	0	0	0	0	0	0	0	1.4218009478673	0.947867298578199	0.4739336492891	0.4739336492891
3125	4069	"Lochan coir a' Ghobhainn"	57.18226	-6.277	340	"AWI"	340	10244	10934	10554	0	0.138121546961326	0	1.24309392265193	0	2.90055248618785	0.276243093922652	0.138121546961326	0	0	0	39.7790055248619	0	0	0	0	21.4088397790055	0.138121546961326	0	0.138121546961326	1.79558011049724	0	0.138121546961326	24.7237569060773	0	0	0	0	0	0	0	0	6.49171270718232	0	0	0.69060773480663	0	0
3125	4069	"Lochan coir a' Ghobhainn"	57.18226	-6.277	345	"AWI"	345	10372	11114	10703	0	0.178571428571429	0	0	0	3.57142857142857	0.357142857142857	0.357142857142857	0	0	0	45.1785714285714	0	0	0	0	15.7142857142857	0.178571428571429	0	0	1.60714285714286	0	0.535714285714286	27.6785714285714	0	0	0	0	0	0	0	0	3.92857142857143	0	0	0.714285714285714	0	0
