"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cupressus"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxodium"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
3257	4225	"Lutinière"	46.44444	-0.86222	10	"AWI"	10	-19	254	134	0	0	0.938967136150235	2.34741784037559	38.0281690140845	0.469483568075117	0.469483568075117	0	0	0	11.2676056338028	0	0	0	0	0	0.938967136150235	0	0	0	0	0	0	12.2065727699531	0	0	3.28638497652582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22535211267606	0	0	0	9.38967136150235	0	0	0.469483568075117	0	5.16431924882629	0	0	0	0	0.469483568075117	0	0.938967136150235	0	0.938967136150235	0	0.469483568075117	7.981220657277	0	0	0	0	0	0	0	0	0
3257	4225	"Lutinière"	46.44444	-0.86222	20	"AWI"	20	27	520	309	0	0.263157894736842	2.10526315789474	2.89473684210526	29.2105263157895	0	0.263157894736842	5.26315789473684	0.526315789473684	0	7.89473684210526	0	0	0	0	0	0.526315789473684	0	0	0	0	0	0	25.2631578947368	0	0	0.526315789473684	1.05263157894737	0	0	0	0	0	0	0.526315789473684	0.526315789473684	0	0	0	0	0	0	0	0	0.526315789473684	0.789473684210526	0	0	14.4736842105263	0	0	0	0	2.36842105263158	0	0	0	0	0.526315789473684	0	3.15789473684211	0	0	1.05263157894737	0	0	0	0	0	0.263157894736842	0	0	0	0	0
3257	4225	"Lutinière"	46.44444	-0.86222	30	"AWI"	30	67	800	483	0	0	1.171875	1.953125	35.546875	0	0	4.296875	0.1953125	0.1953125	13.671875	0	0	0	0	0	0.1953125	0	0	0	0	0	0	23.828125	0.390625	0	1.171875	0.390625	0.1953125	0.1953125	0	0	0	0	0.9765625	0.9765625	0	0	0	0	0	0	0	0	0.5859375	1.171875	0	0	6.8359375	0.390625	0	0	0	3.7109375	0	0	0	0	0.9765625	0	0.78125	0	0	0	0.1953125	0	0	0	0	0	0	0	0	0	0
3257	4225	"Lutinière"	46.44444	-0.86222	48	"AWI"	48	441	876	681	0	0	1.43884892086331	2.51798561151079	34.8920863309352	0	0	0	0	0.359712230215827	16.5467625899281	0	0	0.359712230215827	0	0	0	0	0	0	0	0	0	23.7410071942446	0.719424460431655	0	0	0.719424460431655	0.719424460431655	0	0	0	0	0	0.359712230215827	0	0	0	0	0	0	0	0	0	0	1.79856115107914	0	0	12.2302158273381	0	0	0	0	1.79856115107914	0	0	0	0	1.07913669064748	0	0	0	0	0.359712230215827	0.359712230215827	0	0	0	0	0	0	0	0	0	0
3257	4225	"Lutinière"	46.44444	-0.86222	52	"AWI"	52	485	914	729	0	0	1.53452685421995	0.255754475703325	17.3913043478261	0	0	0	0	0.255754475703325	12.0204603580563	0	0	0	0	0	0	0	0	0	0.255754475703325	0	0	38.1074168797954	0	0	0	2.55754475703325	0	0.255754475703325	0	0	0	0	0.255754475703325	1.0230179028133	0	0.255754475703325	0	0	0	0	0	0	0	3.0690537084399	0	0	9.46291560102302	0	0	0	0	7.67263427109974	0	1.27877237851662	0	0	0.51150895140665	0	2.0460358056266	0	0	0	0	0	0	0	0	0.255754475703325	1.27877237851662	0	0	0	0.255754475703325
3257	4225	"Lutinière"	46.44444	-0.86222	55	"AWI"	55	515	953	765	0	0	0.458715596330275	0.229357798165138	33.9449541284404	0	0	0	0	0	10.3211009174312	0	0	0	0	0	0	0	0	0	0.229357798165138	0	0	30.5045871559633	0	0	1.60550458715596	0.458715596330275	0	0	0	0	0	0	0.688073394495413	0	0.229357798165138	0	0	0	0	0	0	0.229357798165138	0	1.37614678899083	0	0	2.98165137614679	0	0	0	0	0.917431192660551	0	0.229357798165138	0	0	0	0	0.688073394495413	0	0	0.229357798165138	14.2201834862385	0	0	0	0	0.229357798165138	0	0	0	0	0.229357798165138
3257	4225	"Lutinière"	46.44444	-0.86222	65	"AWI"	65	585	1065	845	0	0	3.11850311850312	1.03950103950104	27.2349272349272	0	0	0	0	0	19.1268191268191	0	0	1.45530145530146	0	0	0.623700623700624	0	0	0	0.207900207900208	0	0	29.1060291060291	0	0	1.24740124740125	1.45530145530146	0	0.207900207900208	0	0	0	0	0.415800415800416	0.207900207900208	0	0	0.207900207900208	0.207900207900208	0	0	0	0	0.207900207900208	1.87110187110187	0	0	4.57380457380457	0	0	0	0	1.45530145530146	0	1.24740124740125	0	0	0.207900207900208	0	2.7027027027027	0	0	0.831600831600832	0	0	0	0	0	0	0.831600831600832	0	0	0	0.207900207900208
3257	4225	"Lutinière"	46.44444	-0.86222	75	"AWI"	75	633	1105	897	0	0	3.35097001763668	0.529100529100529	38.9770723104056	0	0	0	0.17636684303351	0	17.2839506172839	0	0	0.17636684303351	0	0	0.529100529100529	0	0	0	0	0	0	23.6331569664903	0	0	0.881834215167548	0.529100529100529	0	0	0	0	0	0	0.705467372134039	0.352733686067019	0	0	0.352733686067019	0.17636684303351	0	0	0	0	0.17636684303351	0.529100529100529	0	0	5.64373897707231	0	0	0	0	2.64550264550265	0.17636684303351	0.17636684303351	0	0	0.529100529100529	0	1.41093474426808	0.352733686067019	0	0	0	0	0	0	0	0.17636684303351	0.529100529100529	0	0	0	0
3257	4225	"Lutinière"	46.44444	-0.86222	80	"AWI"	80	656	1134	922	0	0	8.17717206132879	0.340715502555366	43.9522998296423	0.170357751277683	0.170357751277683	0	0.170357751277683	0	13.6286201022147	0	0	1.0221465076661	0	0	0.681431005110733	0	0	0	1.19250425894378	0	0	13.6286201022147	0	0.170357751277683	0.340715502555366	0.340715502555366	0.170357751277683	0	0	0	0	0	0.681431005110733	0.340715502555366	0	0	0	0	0	0	0.170357751277683	0	0	1.87393526405451	0.170357751277683	0	9.02896081771721	0	0	0	0	2.0442930153322	0	0.340715502555366	0	0	0.170357751277683	0	0.340715502555366	0.170357751277683	0	0.170357751277683	0	0	0	0	0	0	0.170357751277683	0	0	0	0.170357751277683
3257	4225	"Lutinière"	46.44444	-0.86222	82	"AWI"	82	664	1148	932	0	0	3.64963503649635	0.547445255474453	42.5182481751825	0	0	0	0.182481751824818	0	15.1459854014599	0	0	0.182481751824818	0	0	0	0	0	0	0	0	0	27.007299270073	0	0	0	0.182481751824818	0	0.364963503649635	0	0	0	0	0	0	0	0	0.182481751824818	0.182481751824818	0	0	0	0	0.182481751824818	0.364963503649635	0	0	5.83941605839416	0	0	0	0	0.912408759124087	0	0	0	0	0.364963503649635	0	0.72992700729927	0	0	0.182481751824818	0	0	0	0	0	0.72992700729927	0.547445255474453	0	0	0	0
