"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Ulmus"	"Urticaceae"
3020	3934	"Björksjödamm"	57.707936	12.342754	790	"AWI"	790	10955	12334	11749	0	1.72955974842767	0	2.9874213836478	0.157232704402516	36.2159329140461	0.10482180293501	0	0	0	0.0524109014675052	0	0	12.2641509433962	0	0.0524109014675052	0	0.10482180293501	0.10482180293501	0	6.91823899371069	0.0524109014675052	0	0	0	0	14.937106918239	0	14.7798742138365	0.0524109014675052	0	0	0	0	0	0	0	2.9874213836478	5.9748427672956	0	0	0	0.314465408805031	0	0.209643605870021
3020	3934	"Björksjödamm"	57.707936	12.342754	792	"AWI"	792	11092	12391	11852	0.103039670273055	0.360638845955693	0.360638845955693	4.63678516228748	0.154559505409583	34.0546110252447	0	0	0	0	0.0515198351365276	0	0	14.064914992272	0	0.0515198351365276	0.978876867594024	0	0.309119010819165	0	6.95517774343122	0	0	0	0.0515198351365276	0	18.0834621329212	0	11.5919629057187	0	0	0	0	0.0515198351365276	0	0	0.103039670273055	2.78207109737249	4.84286450283359	0.0515198351365276	0	0	0.154559505409583	0	0.20607934054611
3020	3934	"Björksjödamm"	57.707936	12.342754	794	"AWI"	794	11199	12474	11961	0	0.478723404255319	0.106382978723404	5.90425531914894	0.159574468085106	34.0425531914894	0	0	0	0	0.159574468085106	0.106382978723404	0.0531914893617021	14.8404255319149	0	0	0	0.0531914893617021	0.0531914893617021	0	3.77659574468085	0.106382978723404	0	0	0	0	16.3297872340426	0.0531914893617021	12.9255319148936	0	0	0	0	0	0.106382978723404	0	0	4.30851063829787	5.42553191489362	0	0	0.0531914893617021	0.957446808510638	0	0
3020	3934	"Björksjödamm"	57.707936	12.342754	798	"AWI"	798	11480	12619	12175	0	1.11880660628663	0.159829515183804	4.47522642514651	0.586041555673948	32.7650506126798	0	0	0	0	0.106553010122536	0	0	19.0197123068727	0	0	1.3319126265317	0	0	0	3.83590836441129	0.053276505061268	0	0	0.053276505061268	0	17.7410761854022	0	10.7085775173149	0	0.106553010122536	0	0	0.053276505061268	0.106553010122536	0	0.26638252530634	2.07778369738945	5.43420351624933	0	0	0	0	0	0
3020	3934	"Björksjödamm"	57.707936	12.342754	802	"AWI"	802	11771	12763	12377	0	1.28263857077416	0.137425561154375	6.18415025194686	0.0916170407695831	32.7072835547412	0	0	0	0	0.137425561154375	0	0.0458085203847916	12.5057260650481	0	0	0	0.0916170407695831	0.0458085203847916	0	7.14612918002749	0.0458085203847916	0	0	0	0	12.093449381585	0.0458085203847916	12.9180027485112	0	0.0916170407695831	0	0	0	0.137425561154375	0	0	5.22217132386624	8.52038479157123	0.0458085203847916	0.0458085203847916	0.0458085203847916	0.366468163078333	0.0458085203847916	0
3020	3934	"Björksjödamm"	57.707936	12.342754	806	"AWI"	806	12088	12893	12582	0	2.71575135787568	0.12070006035003	7.6041038020519	0.181050090525045	26.6143633071817	0	0	0	0	0.12070006035003	0	0	11.6475558237779	0	0.0603500301750151	1.50875075437538	0	0	0	7.30235365117683	0	0	0	0	0.0603500301750151	14.1219070609535	0.0603500301750151	14.6650573325287	0	0.12070006035003	0	0	0	0.12070006035003	0	0	4.58660229330115	7.84550392275196	0	0	0	0.301750150875075	0	0.24140012070006
3020	3934	"Björksjödamm"	57.707936	12.342754	808	"AWI"	808	12303	12937	12674	0.0520291363163372	1.09261186264308	0.36420395421436	8.89698231009365	0.104058272632674	30.1768990634755	0.208116545265349	0	0	0	0.104058272632674	0.0520291363163372	0	14.3600416233091	0	0	0	0.156087408949011	0	0.0520291363163372	4.89073881373569	0	0	0	0	0	20.2393340270552	0.0520291363163372	10.7180020811655	0	0	0	0	0	0.416233090530697	0	0.0520291363163372	2.18522372528616	5.61914672216441	0.0520291363163372	0	0	0.156087408949011	0	0
3020	3934	"Björksjödamm"	57.707936	12.342754	810	"AWI"	810	12436	13019	12771	0	2.46609124537608	0.164406083025072	11.960542540074	0.082203041512536	31.3193588162762	0	0	0	0	0.287710645293876	0	0	14.7965474722565	0	0.041101520756268	0	0	0	0	9.61775585696671	0.164406083025072	0	0	0	0	7.15166461159063	0.082203041512536	13.6868064118372	0.041101520756268	0	0	0	0	0.328812166050144	0	0.246609124537608	2.75380189066995	4.31565967940814	0.041101520756268	0	0	0.452116728318948	0	0
3020	3934	"Björksjödamm"	57.707936	12.342754	812	"AWI"	812	12544	13066	12844	0	1.37055837563452	0	7.86802030456853	0	27.005076142132	0	0	0	0	0	0.050761421319797	0	17.8172588832487	0	0.050761421319797	0	0.203045685279188	0	0	8.2741116751269	0	0	0	0	0	17.258883248731	0	11.6243654822335	0	0.203045685279188	0	0	0.050761421319797	0.152284263959391	0	0.253807106598985	2.99492385786802	4.51776649746193	0	0	0.050761421319797	0.253807106598985	0	0
3020	3934	"Björksjödamm"	57.707936	12.342754	814	"AWI"	814	12625	13142	12911	0	1.87380497131931	0.152963671128107	8.10707456978968	0.11472275334608	27.5717017208413	0	0	0	0	0.11472275334608	0	0	15.8317399617591	0	0.0382409177820268	0	0.11472275334608	0	0	11.1663479923518	0.0382409177820268	0	0	0	0.0382409177820268	10.2868068833652	0	13.8814531548757	0	0.11472275334608	0	0	0	0	0	0.191204588910134	3.97705544933078	5.81261950286807	0.0382409177820268	0	0	0.420650095602294	0.0382409177820268	0.0764818355640535
3020	3934	"Björksjödamm"	57.707936	12.342754	816	"AWI"	816	12731	13215	12980	0	1.15942028985507	0	6.52173913043478	0.0483091787439614	23.1400966183575	0.241545893719807	0	0	0	0.0966183574879227	0.0483091787439614	0	14.0579710144928	0.144927536231884	0	0	0.144927536231884	0	0	10.8212560386473	0	0	0	0	0	18.1159420289855	0	15.9903381642512	0	0	0	0	0.0483091787439614	0.193236714975845	0	0.434782608695652	4.29951690821256	3.91304347826087	0	0	0	0.434782608695652	0	0.144927536231884
3020	3934	"Björksjödamm"	57.707936	12.342754	818	"AWI"	818	12841	13270	13049	0.0482392667631452	4.67920887602508	0.434153400868307	5.93342981186686	0	25.6150506512301	0.144717800289436	0	0	0	0.192957067052581	0.0482392667631452	0.0964785335262904	13.4587554269175	0.0482392667631452	0	0	0.0964785335262904	0	0	4.72744814278823	0.144717800289436	0	0	0	0	12.5904486251809	0	18.5238784370478	0	0.144717800289436	0	0	0.0482392667631452	0.192957067052581	0	0.144717800289436	5.49927641099855	6.56054027978775	0	0	0	0.434153400868307	0.0964785335262904	0.0964785335262904
3020	3934	"Björksjödamm"	57.707936	12.342754	820	"AWI"	820	12914	13361	13121	0	1.09725685785536	0.648379052369077	7.03241895261845	0.149625935162095	28.2793017456359	0.149625935162095	0	0	0	0.199501246882793	0.0997506234413965	0	11.5211970074813	0	0	0	0.199501246882793	0	0	1.04738154613466	0	0	0	0	0	16.9077306733167	0	14.8129675810474	0	0.149625935162095	0	0	0	0	0	0.149625935162095	10.3241895261845	6.43391521197007	0	0	0	0.548628428927681	0.0498753117206982	0.199501246882793
3020	3934	"Björksjödamm"	57.707936	12.342754	822	"AWI"	822	13014	13496	13244	0.0542299349240781	1.30151843817787	0	2.87418655097614	0	35.2494577006508	0	0	0.0542299349240781	0	0.0542299349240781	0.108459869848156	0.0542299349240781	8.62255965292842	0	0	0	0.0542299349240781	0.0542299349240781	0	1.35574837310195	0.0542299349240781	0	0	0	0	21.529284164859	0	13.177874186551	0	0	0	0.0542299349240781	0	0	0	0	6.1822125813449	8.18872017353579	0	0	0.0542299349240781	0.325379609544469	0	0.596529284164859
3020	3934	"Björksjödamm"	57.707936	12.342754	824	"AWI"	824	13081	13716	13363	0	0.601604278074866	0	0.467914438502674	0	25.668449197861	0	0	0	0	0.0668449197860962	0	0.200534759358289	12.6336898395722	0	0	2.80748663101604	0	0	0	1.06951871657754	0	0	0	0	0.0668449197860962	35.2941176470588	0	12.9679144385027	0	0.133689839572192	0	0	0.53475935828877	0	0	0.267379679144385	1.8048128342246	5.21390374331551	0	0	0	0	0	0.200534759358289
3020	3934	"Björksjödamm"	57.707936	12.342754	826	"AWI"	826	13200	13873	13489	0	0.913978494623656	0	3.27956989247312	0.10752688172043	37.4731182795699	0	0	0	0	0.0537634408602151	0	0.268817204301075	11.6666666666667	0	0	4.19354838709677	0.0537634408602151	0	0	1.12903225806452	0	0	0	0	0	23.6021505376344	0	8.65591397849462	0.10752688172043	0.0537634408602151	0	0	0.0537634408602151	0.161290322580645	0	0	1.34408602150538	6.45161290322581	0.0537634408602151	0	0	0	0	0.376344086021505
3020	3934	"Björksjödamm"	57.707936	12.342754	828	"AWI"	828	13325	13965	13629	0.0644745325596389	1.54738878143133	0	2.321083172147	0.128949065119278	28.0464216634429	0	0	0	0	0	0	0.386847195357834	11.7988394584139	0.193423597678917	0	0	0.0644745325596389	0	0	0.773694390715667	0	0	0	0	0	35.2030947775629	0	8.05931656995487	0	0.322372662798195	0	0	0	0	0	0	2.321083172147	8.12379110251451	0.0644745325596389	0	0	0	0	0.580270793036751
3020	3934	"Björksjödamm"	57.707936	12.342754	830	"AWI"	830	13414	14122	13766	0	0.845803513337671	0.130123617436565	2.27716330513988	0.325309043591412	27.0657124268055	0	0	0	0	0.130123617436565	0.130123617436565	0.195185426154847	13.142485361093	0.325309043591412	0	0	0	0	0	0.195185426154847	0.0650618087182824	0	0	0	0	39.167208848406	0	6.96161353285621	0	0	0	0.0650618087182824	0	0	0	0	2.79765777488614	5.07482108002602	0.0650618087182824	0	0	0.455432661027977	0	0.585556278464541
3020	3934	"Björksjödamm"	57.707936	12.342754	832	"AWI"	832	13614	14219	13894	0	0.588235294117647	0	3.27731092436975	0.336134453781513	27.8151260504202	0	0	0	0	0.168067226890756	0	0	10.1680672268908	0	0	0	0	0	0	1.76470588235294	0.0840336134453782	0	0	0	0.168067226890756	35.0420168067227	0	9.91596638655462	0	0.168067226890756	0	0	0.0840336134453782	0	0	0	3.52941176470588	6.05042016806723	0.0840336134453782	0	0	0.504201680672269	0	0.252100840336134
3020	3934	"Björksjödamm"	57.707936	12.342754	834	"AWI"	834	13717	14394	14021	0	1.51734104046243	0	2.96242774566474	0.0722543352601156	33.8150289017341	0	0	0	0	0	0.0722543352601156	0	8.67052023121387	0.0722543352601156	0	0	0.144508670520231	0	0	1.15606936416185	0	0	0	0	0	31.6473988439306	0	11.9219653179191	0	0	0	0	0.216763005780347	0.144508670520231	0	0.578034682080925	3.46820809248555	3.39595375722543	0.0722543352601156	0	0	0	0.0722543352601156	0
3020	3934	"Björksjödamm"	57.707936	12.342754	835	"AWI"	835	13757	14511	14081	0	0.994694960212201	0	2.05570291777188	0.19893899204244	31.8302387267904	0	0	0	0	0	0	0.0663129973474801	7.95755968169761	0.0663129973474801	0	0	0.0663129973474801	0	0	11.8037135278515	0	0	0	0	0	24.3368700265252	0	10.1458885941645	0	0	0	0	0	0	0	0	6.36604774535809	3.58090185676393	0.13262599469496	0	0	0.19893899204244	0.0663129973474801	0.13262599469496
3020	3934	"Björksjödamm"	57.707936	12.342754	836	"AWI"	836	13840	14566	14138	0.0558035714285714	0.334821428571429	0	2.51116071428571	0	38.671875	0	0	0.111607142857143	0	0.111607142857143	0	0	6.69642857142857	0	0	0	0.111607142857143	0	0	7.53348214285714	0.0558035714285714	0	0	0.0558035714285714	0.0558035714285714	19.4196428571429	0.0558035714285714	12.3883928571429	0	0	0.0558035714285714	0.0558035714285714	0	0.502232142857143	0	0.167410714285714	6.19419642857143	4.01785714285714	0.0558035714285714	0	0	0.446428571428571	0	0.334821428571429
3020	3934	"Björksjödamm"	57.707936	12.342754	838	"AWI"	838	13953	14714	14251	0	0.920810313075507	0	2.63965623081645	0.184162062615101	30.4481276856967	0.122774708410068	0	0.368324125230203	0	0.245549416820135	0.122774708410068	0	7.55064456721915	0	0	0	0	0	0.122774708410068	14.3646408839779	0	0	0	0	0	25.9668508287293	0	5.89318600368324	0	0	0	0	0.0613873542050338	0.368324125230203	0	0.245549416820135	6.26151012891344	3.74462860650706	0.122774708410068	0	0	0	0	0.245549416820135
3020	3934	"Björksjödamm"	57.707936	12.342754	840	"AWI"	840	14031	14902	14364	0	0.395703787450537	0	2.65686828716789	0	35.2176370830978	0	0	0	0	0.0565291124929339	0	0.169587337478802	9.27077444884115	0	0	0	0.0565291124929339	0	0	12.0972300734878	0	0	0	0	0	22.6681741096665	0	8.81854154889768	0	0	0	0	0	0.452232899943471	0	0	2.93951384963256	4.18315432447711	0.226116449971735	0	0	0.395703787450537	0.0565291124929339	0.339174674957603
3020	3934	"Björksjödamm"	57.707936	12.342754	842	"AWI"	842	14135	15002	14484	0.349162011173184	1.18715083798883	0	3.70111731843575	0.0698324022346369	31.8435754189944	0	0	0	0	0.209497206703911	0.0698324022346369	0.0698324022346369	8.31005586592179	0	0	0	0.139664804469274	0	0	5.65642458100559	0.209497206703911	0	0	0	0	28.0027932960894	0	7.9608938547486	0	0	0	0	0	0.418994413407821	0	0.768156424581006	3.9804469273743	6.56424581005587	0	0	0	0.488826815642458	0	0
3020	3934	"Björksjödamm"	57.707936	12.342754	844	"AWI"	844	14199	15150	14596	0	0.733822548365577	0.200133422281521	4.20280186791194	0.066711140760507	45.0300200133422	0	0	0	0	0	0.133422281521014	0	5.6704469646431	0	0	0	0.066711140760507	0	0	6.27084723148766	0	0	0	0	0	21.6144096064043	0.066711140760507	6.27084723148766	0	0	0	0	0.533689126084056	0	0	0	3.00200133422282	4.8032021347565	0	0	0	0.600400266844563	0.266844563042028	0.466977985323549
3020	3934	"Björksjödamm"	57.707936	12.342754	846	"AWI"	846	14268	15322	14702	0	2.28802153432032	0.269179004037685	5.58546433378196	0	36.2045760430686	0.201884253028264	0	0	0	0.134589502018843	0.53835800807537	0	8.20995962314939	0	0	0	0.53835800807537	0	0	12.1803499327052	0	0.0672947510094213	0	0	0	16.1507402422611	0	8.88290713324361	0.0672947510094213	0	0	0	0.471063257065949	0.269179004037685	0	0.336473755047106	1.95154777927322	4.30686406460296	0.201884253028264	0	0	0.605652759084791	0.269179004037685	0.269179004037685
3020	3934	"Björksjödamm"	57.707936	12.342754	848	"AWI"	848	14338	15508	14810	0	2.23084384093113	0.5819592628516	7.8564500484966	0	35.0145489815713	0	0	0	0.0969932104752667	0.193986420950533	0	1.1639185257032	10.8632395732299	0	0	0	0.193986420950533	0	0	5.819592628516	0	0	0	0	0	19.0106692531523	0	6.9835111542192	0	0	0	0	0	0.2909796314258	0	1.06692531522793	1.93986420950533	6.01357904946654	0.2909796314258	0	0	0.387972841901067	0	0
