"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16319	25318	"Nataloup"	47.2275	4.03528	0	"AWI"	0	-153	6	-68	0.314465408805031	0	8.33333333333333	0.157232704402516	0.157232704402516	0	0.157232704402516	0	0	27.8301886792453	0.157232704402516	0	0	0	0	0.628930817610063	0	0	2.20125786163522	0	1.88679245283019	0	0	0	0	0	3.30188679245283	0.628930817610063	0.314465408805031	0	0	0	0	0	0.157232704402516	0	0	0	0	0	0	1.57232704402516	0.157232704402516	0.471698113207547	4.55974842767296	0	36.9496855345912	0	0	0	0.786163522012579	5.50314465408805	1.25786163522013	0	0	0	0	1.25786163522013	0	0	0	0	0	0	0.157232704402516	0.157232704402516	0.943396226415094	0	0
16319	25318	"Nataloup"	47.2275	4.03528	4	"AWI"	4	-99	243	20	0.14367816091954	0	3.59195402298851	0.14367816091954	0.718390804597701	0	0	0.14367816091954	0	20.1149425287356	0.14367816091954	0	0	0	0	2.01149425287356	0	0	5.31609195402299	0	6.46551724137931	0	0	0	0	0	3.73563218390805	0.28735632183908	0.431034482758621	0	0	0	0	0.14367816091954	0.14367816091954	0.431034482758621	0	0	0	0	0	2.29885057471264	0	0.431034482758621	3.44827586206897	0	36.9252873563218	0	0	0	0	9.19540229885057	0.431034482758621	0	0	0	0	2.44252873563218	0	0	0	0	0	0	0.14367816091954	0.28735632183908	0.431034482758621	0	0
16319	25318	"Nataloup"	47.2275	4.03528	8	"AWI"	8	-41	404	122	0.248756218905473	0	3.73134328358209	0.248756218905473	0.248756218905473	0	0.248756218905473	0	0	22.636815920398	0.248756218905473	0	0	0	0	1.74129353233831	0	0	3.98009950248756	0	30.8457711442786	0	0	0	0	0	3.23383084577114	0.497512437810945	1.24378109452736	0	0	0	0	0	0.497512437810945	0.248756218905473	0	0	0	0	0	2.48756218905473	0	0.497512437810945	4.47761194029851	0	0	0	0	0	0	16.9154228855721	0.497512437810945	0	0	0.497512437810945	0	3.98009950248756	0	0	0	0	0	0	0.248756218905473	0	0.248756218905473	0.248756218905473	0
16319	25318	"Nataloup"	47.2275	4.03528	12	"AWI"	12	13	530	223	0	0	5.90809628008753	0.218818380743982	0	0	0	0	0	13.1291028446389	0.437636761487965	0	0	0	0	0.656455142231947	0	0	7.43982494529541	0	27.1334792122538	0	0	0.656455142231947	0	0	12.472647702407	0.87527352297593	0.218818380743982	0	0	0	0	0	0.656455142231947	0.437636761487965	0	0	0	0	0	1.75054704595186	0	0.218818380743982	0.87527352297593	0	0	0	0	0	0	15.3172866520788	1.09409190371991	0	0	0	0	8.97155361050328	0	0	0.218818380743982	0.218818380743982	0	0	0	0	1.09409190371991	0	0
16319	25318	"Nataloup"	47.2275	4.03528	16	"AWI"	16	79	662	328	0.294117647058824	0.294117647058824	4.70588235294118	0.588235294117647	0	0	0	0.294117647058824	0	11.1764705882353	0.294117647058824	0	0	0.588235294117647	0	1.17647058823529	0	0	7.35294117647059	0	25.2941176470588	0	0	0	0	0	9.11764705882353	1.76470588235294	0	0	0	0	0	0	0.294117647058824	0.588235294117647	0	0	0	0	0	2.05882352941176	0	0	1.17647058823529	0	0	0	0.294117647058824	0	0	19.4117647058824	0.588235294117647	0	0	0	0	11.4705882352941	0	0	0.294117647058824	0	0	0	0	0	0.882352941176471	0	0
16319	25318	"Nataloup"	47.2275	4.03528	20	"AWI"	20	138	816	434	0	0.291545189504373	17.7842565597668	0	0	0	0	0	0	23.6151603498542	0	0	0	0	0	0.291545189504373	0	0	7.87172011661808	0	10.7871720116618	0	0	0	0	0	7.5801749271137	0.583090379008746	0	0	0	0	0	0	0	0	0	0	0	0	0.291545189504373	0.291545189504373	0	0	0.291545189504373	0	0	0	0	0	0	11.9533527696793	3.49854227405248	0	0	0.87463556851312	0	12.8279883381924	0	0	0	0	0	0	0.583090379008746	0.291545189504373	0.291545189504373	0	0
16319	25318	"Nataloup"	47.2275	4.03528	24	"AWI"	24	214	921	543	0	0	13.3150308853809	0	0.0686341798215511	0	0	0	0	66.9183253260124	0.137268359643102	0	0	0	0	0.0686341798215511	0	0	5.76527110501029	0	0.61770761839396	0	0	0.137268359643102	0	0	3.91214824982841	0	0.0686341798215511	0	0	0	0	0.0686341798215511	0	0.0686341798215511	0	0	0	0	0	0.480439258750858	0	0	0.137268359643102	0	0	0	0	0	0	3.36307481125601	0.823610157858614	0	0	0.480439258750858	0.754975978037062	2.60809883321894	0	0	0	0.137268359643102	0	0	0	0	0.0686341798215511	0	0
16319	25318	"Nataloup"	47.2275	4.03528	28	"AWI"	28	313	1017	648	0	0	11.3013698630137	0	0	0	0	0.342465753424658	0	48.972602739726	0	0	0	0	0	0	0	0	7.19178082191781	0	7.53424657534247	0	0	0	0	0	2.05479452054794	0	0	0	0	0.342465753424658	0	0.342465753424658	0	0.342465753424658	0	0	0	0	0	1.36986301369863	0	0	0	0	0	0	0	0	0	15.7534246575342	0.342465753424658	0	0	0.342465753424658	0	2.3972602739726	0	0	0.684931506849315	0	0	0	0	0	0.684931506849315	0	0
16319	25318	"Nataloup"	47.2275	4.03528	32	"AWI"	32	406	1105	751	0	0	5.26315789473684	0.22883295194508	0	0	0	0	0	38.9016018306636	0	0	0	0	0	0.22883295194508	0	0	15.1029748283753	0	9.1533180778032	0	0	1.60183066361556	0	0	5.49199084668192	0.22883295194508	0	0	0	0	0	0	0.22883295194508	0.22883295194508	0	0	0	0	0	3.66132723112128	0	0	0.45766590389016	0	0	0	0	0	0	16.2471395881007	0	0	0	0.22883295194508	0	2.05949656750572	0	0	0	0	0.22883295194508	0	0	0.22883295194508	0.22883295194508	0	0
16319	25318	"Nataloup"	47.2275	4.03528	36	"AWI"	36	501	1204	859	0.763358778625954	0	12.9770992366412	0.763358778625954	0	0	0	0.763358778625954	0	10.6870229007634	0	0	0	0	0	0	0.763358778625954	0	14.5038167938931	0	11.4503816793893	0	0	0	0	0	12.2137404580153	0	0.763358778625954	0	0	0	0	0	0.763358778625954	0	0	0	0	0	0	2.29007633587786	0.763358778625954	0	0.763358778625954	0	0	0	0	0	0	18.3206106870229	0	0	0	1.52671755725191	0	5.34351145038168	0	0	2.29007633587786	0	0	0	0	0.763358778625954	1.52671755725191	0	0
16319	25318	"Nataloup"	47.2275	4.03528	40	"AWI"	40	597	1292	962	0	0.483091787439614	27.536231884058	0	0	0	0	0.966183574879227	0	8.21256038647343	0.483091787439614	0	0	0	0	0	0	0	15.9420289855072	0	9.66183574879227	0	0	0	0	0	9.66183574879227	0.483091787439614	0.483091787439614	0	0	0	0	0	0	0.966183574879227	0	0	0	0	0.483091787439614	0.966183574879227	0	0	0	0	0	0	0	0	0.483091787439614	9.17874396135266	1.44927536231884	0	0	0.966183574879227	0	11.1111111111111	0	0	0.483091787439614	0	0	0	0	0	0	0	0
