"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celtis"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Ficus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Loranthaceae"	"Lythraceae"	"Myrtus"	"Nerium"	"Olea"	"Oleaceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	160	"AWI"	160	1575	2764	2364	18	0	0	5	0	0	0	3	13	0	0	0	3	0	0	0	0	4	0	0	1	0	0	0	0	0	12	0	0	0	3	96	0	0	27	2	7	0	0	0	0	2	1	3	0	0	0	0	0	0	0	0	3	0	0	0	75	6	4	0	4	0	0	0	0	0	0	0	0	519	242	0	0	0	0	0	2	0	0	1	0	0	0	0	0	10	2	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	179	"AWI"	179	1950	3016	2610	10	0	0	3	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	1	0	0	0	0	15	0	7	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	3	0	0	0	46	9	1	0	0	0	0	0	0	0	2	0	0	650	226	0	0	0	0	0	2	0	0	4	0	0	0	0	0	3	0	0	0	0	2
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	200	"AWI"	200	2415	3141	2886	1	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	69	34	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	241	"AWI"	241	3073	3312	3206	9	0	0	8	0	0	1	0	4	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	79	0	0	44	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	40	4	2	0	1	0	0	0	0	0	1	0	0	195	271	0	0	0	0	0	5	0	0	0	0	0	2	0	0	7	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	279	"AWI"	279	3256	3474	3371	4	0	0	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	16	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	53	6	0	0	0	0	0	0	0	0	0	0	0	370	185	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	1	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	293	"AWI"	293	3355	3555	3448	5	0	0	3	0	0	6	1	6	0	0	0	15	0	0	1	0	2	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	32	0	20	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	50	10	1	0	1	0	0	0	0	0	0	0	0	382	224	0	0	0	0	0	10	0	0	0	0	5	1	0	0	11	1	0	0	0	2
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	309	"AWI"	309	3419	3652	3529	17	0	0	5	1	0	4	2	3	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	78	0	0	40	0	24	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	7	3	0	0	63	8	2	38	3	0	1	0	0	0	1	0	0	337	114	0	0	0	0	0	11	0	0	4	0	2	0	0	0	9	1	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	322	"AWI"	322	3461	3718	3579	9	0	0	4	0	0	3	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	27	11	2	0	1	0	0	0	0	0	0	0	0	243	144	0	0	0	0	0	4	0	0	2	0	0	0	0	0	2	0	0	0	0	2
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	344	"AWI"	344	3513	3818	3656	2	0	0	4	0	0	0	0	4	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	16	0	11	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	70	12	0	7	2	0	0	0	0	0	0	0	1	661	106	0	0	0	0	0	4	0	0	1	0	2	1	0	0	5	2	0	0	0	5
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	360	"AWI"	360	3572	3874	3716	1	1	0	2	0	0	1	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	12	0	7	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	59	13	0	0	1	0	0	0	0	0	0	0	0	502	103	0	0	0	0	0	6	0	0	0	0	0	0	0	0	11	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	373	"AWI"	373	3609	3929	3765	3	2	0	3	0	0	1	0	2	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	15	0	0	1	0	28	0	0	11	0	14	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	121	7	0	0	2	0	0	0	0	0	3	0	0	704	75	0	0	0	0	0	10	0	0	0	0	1	0	0	0	4	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	389	"AWI"	389	3657	3968	3821	3	0	0	2	0	0	1	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	5	0	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	52	8	2	0	3	0	0	0	0	0	2	0	0	679	73	0	0	0	0	0	4	0	0	1	0	1	0	0	0	14	0	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	404	"AWI"	404	3717	4003	3880	3	0	0	5	0	0	3	0	6	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	15	0	25	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	91	7	0	0	3	0	0	0	0	0	0	0	0	668	78	0	0	0	0	0	2	0	0	0	0	1	0	0	0	21	1	0	0	1	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	415	"AWI"	415	3756	4040	3922	1	1	0	5	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	5	0	0	0	0	0	8	0	21	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	47	14	1	9	3	0	0	0	0	0	1	0	0	623	72	0	0	0	0	0	2	0	0	0	0	1	0	0	0	18	1	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	430	"AWI"	430	3855	4070	3974	1	0	0	7	0	0	1	0	2	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	16	0	22	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	73	9	0	9	5	0	0	0	0	0	1	0	0	639	68	0	0	0	0	0	5	0	0	0	0	5	0	0	0	8	2	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	445	"AWI"	445	3911	4107	4020	3	2	0	9	0	0	0	0	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	38	0	20	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	4	0	0	0	66	3	0	0	1	0	0	0	0	0	0	0	0	770	105	0	0	0	0	0	0	0	0	1	0	2	0	0	0	12	0	0	0	0	2
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	460	"AWI"	460	3949	4155	4061	3	1	0	2	0	0	0	0	1	1	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	32	0	16	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	4	0	0	0	96	3	1	14	2	0	0	0	0	0	2	0	0	564	85	0	0	0	0	0	5	0	0	0	0	3	0	0	0	15	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	473	"AWI"	473	3977	4189	4088	1	2	0	4	0	0	1	0	9	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	0	0	0	17	0	9	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	104	16	0	0	4	0	0	0	0	0	2	0	1	534	124	0	0	0	0	0	2	0	0	1	0	0	0	0	0	23	2	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	479	"AWI"	479	3985	4212	4100	1	2	0	11	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	17	0	0	0	0	0	34	0	9	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	55	5	0	17	4	0	0	0	0	0	0	0	0	424	141	0	0	0	0	0	3	0	0	2	0	3	0	0	0	10	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	489	"AWI"	489	4011	4228	4124	1	1	0	7	0	0	0	0	13	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	1	0	0	0	0	20	0	17	1	0	0	0	0	0	4	0	0	0	0	0	0	1	0	5	1	0	0	82	6	1	18	4	0	0	0	0	0	0	0	0	502	122	0	0	0	0	0	6	0	0	1	0	3	0	0	0	9	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	499	"AWI"	499	4025	4257	4149	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	31	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	140	4	0	0	0	0	0	0	0	0	1	0	0	563	122	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	0	1	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	510	"AWI"	510	4054	4276	4172	3	0	38	4	0	0	0	0	3	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	19	0	9	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	65	5	0	21	9	0	0	0	0	0	2	0	3	437	138	0	0	0	0	0	4	0	0	0	0	0	0	0	0	13	0	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	520	"AWI"	520	4077	4299	4194	1	0	0	7	1	0	4	3	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	13	0	0	0	0	0	9	0	21	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	74	1	0	0	1	0	0	0	0	0	0	0	0	572	138	0	0	0	0	0	2	0	0	2	0	2	0	0	0	11	0	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	528	"AWI"	528	4102	4313	4212	2	0	0	6	0	0	2	1	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	7	0	0	0	0	0	29	0	18	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	46	4	0	10	5	0	0	0	0	0	2	0	3	487	226	0	0	0	0	0	0	0	0	0	0	1	0	0	0	19	0	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	539	"AWI"	539	4130	4332	4236	2	2	0	5	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	11	0	12	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	47	9	1	0	3	0	0	0	0	0	1	0	0	532	199	0	0	0	0	0	2	0	0	0	0	3	0	0	0	17	2	0	0	0	2
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	549	"AWI"	549	4160	4352	4258	1	1	0	1	0	0	1	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	9	0	24	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	91	5	0	13	5	0	0	0	0	0	2	0	0	451	218	0	0	0	0	4	2	1	0	0	0	0	0	0	0	12	0	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	559	"AWI"	559	4185	4368	4279	0	0	0	2	0	0	1	1	4	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	106	2	0	0	0	0	0	0	0	0	1	0	0	554	157	0	0	0	0	0	2	0	0	4	0	1	0	0	0	3	3	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	570	"AWI"	570	4207	4392	4302	3	0	0	2	0	0	0	0	1	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	23	0	15	0	0	115	0	0	15	0	17	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	8	0	0	0	73	4	1	18	3	0	0	0	0	0	1	0	1	497	251	0	0	0	0	0	4	0	0	0	0	0	0	1	0	15	0	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	580	"AWI"	580	4226	4414	4320	0	0	0	4	0	0	2	0	7	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	11	0	0	10	0	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	90	9	0	18	6	0	0	0	0	0	0	0	1	410	191	0	0	0	0	0	1	0	0	0	0	1	0	0	0	11	0	0	0	0	2
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	598	"AWI"	598	4258	4455	4351	8	0	0	3	0	0	1	0	5	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	22	0	16	0	0	0	0	0	7	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	41	6	4	46	2	0	0	0	0	0	0	0	0	296	292	0	0	0	0	0	1	0	0	2	0	0	0	0	0	6	0	0	0	0	3
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	608	"AWI"	608	4272	4480	4368	4	0	0	2	0	0	1	0	2	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	86	0	0	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	42	6	1	18	0	0	0	0	0	0	1	0	0	239	237	0	1	0	0	0	1	0	0	2	0	1	0	0	0	4	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	618	"AWI"	618	4294	4495	4384	7	1	0	4	0	0	0	1	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	4	0	2	0	0	0	17	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	27	2	3	23	2	0	0	0	0	0	4	0	2	220	255	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	2	0	0	0	2
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	630	"AWI"	630	4308	4523	4401	21	1	0	1	0	0	2	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	63	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	27	7	2	21	1	0	0	0	0	0	1	0	0	223	257	0	1	0	0	0	1	0	0	1	0	0	0	0	1	2	0	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	650	"AWI"	650	4360	4585	4444	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	123	52	0	0	0	0	0	4	0	0	0	0	1	0	0	0	4	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	660	"AWI"	660	4392	4625	4490	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	1	0	0	0	0	0	0	0	0	89	148	0	0	0	0	0	10	0	0	0	0	0	0	0	0	12	0	0	0	0	6
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	670	"AWI"	670	4414	4682	4537	8	0	0	0	0	0	3	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	19	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	17	3	0	18	0	0	0	0	0	0	0	0	0	136	202	0	0	0	0	0	1	0	0	0	0	2	0	0	1	3	0	0	23	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	680	"AWI"	680	4447	4731	4576	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	62	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	130	38	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	690	"AWI"	690	4476	4780	4613	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	13	0	0	0	0	0	0	1	0	0	156	39	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	709	"AWI"	709	4578	4880	4687	6	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	16	0	5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	13	2	0	24	1	0	0	0	0	0	1	0	0	335	152	0	0	0	0	0	0	0	0	2	0	3	0	0	0	2	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	721	"AWI"	721	4678	5040	4854	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	2	0	0	0	0	0	0	0	0	60	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	731	"AWI"	731	4742	5601	5252	17	3	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	0	4	0	1	37	0	0	0	0	0	0	0	0	0	223	160	0	0	0	0	0	2	0	0	0	0	2	0	0	0	8	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	746	"AWI"	746	5118	6189	5714	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	44	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	756	"AWI"	756	5502	6268	5971	30	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	121	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	13	2	0	0	0	0	0	0	0	1	184	102	0	1	0	0	0	3	0	0	0	0	1	0	0	0	3	0	0	0	0	1
